Epoch,Modified period,Transit peak
1.130000000000000000e+02,1.510876062184706825e+00,7.429791811113751464e+03
1.140000000000000000e+02,1.510857571546694089e+00,7.431302687175935716e+03
1.150000000000000000e+02,1.510754778571936185e+00,7.432813544747483320e+03
1.160000000000000000e+02,1.510833210730197607e+00,7.434324299526055256e+03
1.170000000000000000e+02,1.511168294709477777e+00,7.435835132736785454e+03
1.180000000000000000e+02,1.510839999744348461e+00,7.437346301031494477e+03
1.190000000000000000e+02,1.510753739805750229e+00,7.438857141031238825e+03
1.200000000000000000e+02,1.510858622916202876e+00,7.440367894771045030e+03
1.210000000000000000e+02,1.510874860247440665e+00,7.441878753393961233e+03
1.220000000000000000e+02,1.510885625928949594e+00,7.443389628254208219e+03
1.230000000000000000e+02,1.510762253750272066e+00,7.444900513880136714e+03
1.240000000000000000e+02,1.510827908995906910e+00,7.446411276133887441e+03
1.250000000000000000e+02,1.511163547101659788e+00,7.447922104042883802e+03
1.260000000000000000e+02,1.510847174507034651e+00,7.449433267589985007e+03
1.270000000000000000e+02,1.510751241252819455e+00,7.450944114764492042e+03
1.280000000000000000e+02,1.510832615274011914e+00,7.452454866005744407e+03
1.290000000000000000e+02,1.510874855002384720e+00,7.453965698621019328e+03
1.300000000000000000e+02,1.510915812983512296e+00,7.455476573476021258e+03
1.310000000000000000e+02,1.510766802263788122e+00,7.456987489289004770e+03
1.320000000000000000e+02,1.510821909535025043e+00,7.458498256091268559e+03
1.330000000000000000e+02,1.511156148374993791e+00,7.460009078000803129e+03
1.340000000000000000e+02,1.510853729248992749e+00,7.461520234149178577e+03
1.350000000000000000e+02,1.510750851046395837e+00,7.463031087878427570e+03
1.360000000000000000e+02,1.510810565050178411e+00,7.464541838729473966e+03
1.370000000000000000e+02,1.510871285273424292e+00,7.466052649294524599e+03
1.380000000000000000e+02,1.510946294169116300e+00,7.467563520579797114e+03
1.390000000000000000e+02,1.510773788525057171e+00,7.469074466873966230e+03
1.400000000000000000e+02,1.510815582676514168e+00,7.470585240662491742e+03
1.410000000000000000e+02,1.511145557923100569e+00,7.472096056245168256e+03
1.420000000000000000e+02,1.510861137331175996e+00,7.473607201803091812e+03
1.430000000000000000e+02,1.510748315342880232e+00,7.475118062940422533e+03
1.440000000000000000e+02,1.510790378615183727e+00,7.476628811255764958e+03
1.450000000000000000e+02,1.510869392484892160e+00,7.478139601634380597e+03
1.460000000000000000e+02,1.510977155406180827e+00,7.479650471026865489e+03
