1.0,0.0,7259.061209851007,0.00014470150137541022,7259.065919276271,-0.004709425264081801
1.0,1.0,7260.5726519597965,0.00015695265555943532,7260.57679297159,-0.0041410117937630275
1.0,2.0,7262.083442460508,0.00015251590336474684,7262.087666666908,-0.004224206400067487
1.0,3.0,7263.594090351808,0.00014425177392893946,7263.598540362227,-0.004450010419532191
1.0,4.0,7265.104964357478,0.00014456915225413754,7265.109414057546,-0.0044497000681076315
1.0,5.0,7266.615835578756,0.00014585188859640328,7266.620287752864,-0.0044521741083372035
1.0,6.0,7268.126686766111,0.00014767676139971806,7268.131161448183,-0.004474682072213909
1.0,7.0,7269.637303690378,0.0001413387551550659,7269.642035143501,-0.00473145312298584
1.0,8.0,7271.148081976701,0.00013899641326805645,7271.15290883882,-0.004826862118534336
1.0,9.0,7272.65953354814,0.0001506928520347899,7272.663782534139,-0.004248985998856369
1.0,10.0,7274.170334711655,0.0001467235033759479,7274.174656229457,-0.004321517801145092
1.0,11.0,7275.680971847636,0.0001383721269710944,7275.685529924775,-0.004558077139336092
1.0,12.0,7277.191790152588,0.00013746879944079939,7277.196403620094,-0.0046134675067150965
1.0,13.0,7278.70266048521,0.00013891760609024528,7278.707277315412,-0.00461683020239434
1.0,14.0,7280.213570848352,0.0001425999049278929,7280.218151010731,-0.0045801623791703605
1.0,15.0,7281.724198550063,0.0001362534477754468,7281.72902470605,-0.00482615598684788
1.0,16.0,7283.234962257437,0.00013333644373132183,7283.239898401368,-0.004936143931445258
1.0,17.0,7284.746411088265,0.00014442429142002492,7284.750772096687,-0.004361008422165469
1.0,18.0,7286.257226042814,0.0001409120334145729,7286.261645792005,-0.004419749190674338
1.0,19.0,7287.767853861786,0.00013255527742770748,7287.772519487324,-0.0046656255381094525
1.0,20.0,7289.27862310538,0.00013052266833111148,7289.283393182643,-0.00477007726294687
1.0,21.0,7290.789494744392,0.00013202804756642784,7290.794266877961,-0.004772133568621939
1.0,22.0,7292.300461981119,0.00013748427723971719,7292.3051405732795,-0.004678592160416883
1.0,23.0,7293.811097770116,0.00013115403184323535,7293.816014268598,-0.004916498482089082
1.0,24.0,7295.321850702988,0.0001276578832958931,7295.326887963916,-0.005037260928475007
1.0,25.0,7296.8332881561,0.00013815220974537678,7296.837761659235,-0.0044735031351592625
1.0,26.0,7298.344116965479,0.00013509387918862411,7298.348635354554,-0.004518389075201412
1.0,27.0,7299.854740771485,0.00012678225365825296,7299.859509049872,-0.004768278387018654
1.0,28.0,7301.365463074012,0.00012374972584744962,7301.370382745191,-0.004919671178868157
1.0,29.0,7302.876330390505,0.0001252441646971655,7302.881256440509,-0.004926050003632554
1.0,30.0,7304.387359699146,0.00013227181841840382,7304.392130135828,-0.00477043668161059
1.0,31.0,7305.898005774859,0.00012601332370582307,7305.903003831147,-0.004998056288059161
1.0,32.0,7307.408748339496,0.00012201053253340564,7307.413877526465,-0.0051291869685883285
1.0,33.0,7308.9201691818425,0.00013188060782467285,7308.9247512217835,-0.004582039940942195
1.0,34.0,7310.431007048145,0.00012927689645575574,7310.435624917102,-0.004617868957211613
1.0,35.0,7311.941623137054,0.00012108083238545466,7311.94649861242,-0.0048754753661341965
1.0,36.0,7313.452308879967,0.00011718105655947451,7313.457372307739,-0.005063427772256546
1.0,37.0,7314.963172799841,0.00011859388832088547,7314.968246003058,-0.005073203216852562
1.0,38.0,7316.474264816253,0.0001270070453823263,7316.479119698376,-0.004854882123254356
1.0,39.0,7317.984926177574,0.00012084745520831712,7317.989993393695,-0.005067216120551166
1.0,40.0,7319.495655816179,0.00011644454004759829,7319.500867089013,-0.005211272833548719
1.0,41.0,7321.007045440213,0.00012566234977469314,7321.011740784332,-0.004695344118772482
1.0,42.0,7322.517893794987,0.00012345806920974824,7322.522614479651,-0.0047206846638800926
1.0,43.0,7324.028507121322,0.0001154582224745186,7324.033488174969,-0.004981053646588407
1.0,44.0,7325.539163641322,0.00011087695379974665,7325.5443618702875,-0.005198228965127782
1.0,45.0,7327.050027115082,0.00011211358948493812,7327.055235565606,-0.005208450524150976
1.0,46.0,7328.561178788788,0.0001216911278497263,7328.566109260924,-0.004930472136038588
1.0,47.0,7330.071849751756,0.0001157354969189625,7330.076982956243,-0.005133204486810428
1.0,48.0,7331.582568480327,0.00011100561293364179,7331.587856651562,-0.00528817123540648
1.0,49.0,7333.09392138759,0.00011951249855047041,7333.09873034688,-0.004808959290130588
1.0,50.0,7334.604778583036,0.00011766726758777138,7334.609604042199,-0.004825459162930201
1.0,51.0,7336.115396506129,0.00010993647916336048,7336.120477737517,-0.005081231387521257
1.0,52.0,7337.626030650821,0.00010485213237093872,7337.631351432836,-0.005320782014678116
1.0,53.0,7339.1368861107385,0.00010587679109957097,7339.142225128155,-0.005339017416190472
1.0,54.0,7340.648096169967,0.00011637775404136728,7340.653098823473,-0.005002653505471244
1.0,55.0,7342.158780632092,0.00011073052959712583,7342.1639725187915,-0.005191886699321913
1.0,56.0,7343.669488043739,0.00010581850505343857,7343.67484621411,-0.005358170371437154
1.0,57.0,7345.180800460418,0.00011346545468523212,7345.185719909428,-0.004919449010230892
1.0,58.0,7346.69166514932,0.00011192014743219434,7346.696593604747,-0.004928455427034351
1.0,59.0,7348.202284815762,0.00010456134223776291,7348.207467300066,-0.005182484303986712
1.0,60.0,7349.712903995504,9.914781772063137e-5,7349.718340995384,-0.005436999879748328
1.0,61.0,7351.223754254261,9.991204281102217e-5,7351.229214690703,-0.005460436442263017
1.0,62.0,7352.735018611971,0.00011118989082103171,7352.740088386021,-0.005069774049843545
