Epoch,Modified period,Transit peak
1.090000000000000000e+02,6.099173439493824844e+00,7.928737634582297687e+03
1.100000000000000000e+02,6.099668964653119474e+00,7.934836808021791512e+03
1.110000000000000000e+02,6.099804657732875057e+00,7.940936476986445086e+03
1.120000000000000000e+02,6.099189146980734222e+00,7.947036281644177507e+03
1.130000000000000000e+02,6.099833700754061283e+00,7.953135470791158696e+03
1.140000000000000000e+02,6.099917425786770764e+00,7.959235304491912757e+03
1.150000000000000000e+02,6.099448851615306921e+00,7.965335221917699528e+03
1.160000000000000000e+02,6.099729651098641625e+00,7.971434670769314835e+03
1.170000000000000000e+02,6.100395026378919283e+00,7.977534400420413476e+03
1.180000000000000000e+02,6.099312616464430903e+00,7.983634795446792850e+03
1.190000000000000000e+02,6.100001786467146303e+00,7.989734108063256826e+03
1.200000000000000000e+02,6.100370543972530868e+00,7.995834109849723973e+03
1.210000000000000000e+02,6.099666488948969345e+00,8.001934480393696504e+03
1.220000000000000000e+02,6.099763010642618610e+00,8.008034146882645473e+03
1.230000000000000000e+02,6.100895379282064823e+00,8.014133909893287637e+03
1.240000000000000000e+02,6.099433774926637852e+00,8.020234805272570156e+03
1.250000000000000000e+02,6.100047922679550538e+00,8.026334239047497249e+03
1.260000000000000000e+02,6.100772817566848971e+00,8.032434286970175890e+03
1.270000000000000000e+02,6.099776085465691722e+00,8.038535059787743194e+03
1.280000000000000000e+02,6.099760343973230192e+00,8.044634835873208431e+03
1.290000000000000000e+02,6.101200581794273603e+00,8.050734596217182116e+03
1.300000000000000000e+02,6.099533209523997357e+00,8.056835796798975935e+03
1.310000000000000000e+02,6.099959474283423333e+00,8.062935330008500387e+03
1.320000000000000000e+02,6.101032669288088073e+00,8.069035289482783810e+03
1.330000000000000000e+02,6.099774446408446238e+00,8.075136322152071443e+03
1.340000000000000000e+02,6.099698706821072847e+00,8.081236096598480799e+03
1.350000000000000000e+02,6.101262458170367609e+00,8.087335795305301872e+03
1.360000000000000000e+02,6.099578934344663139e+00,8.093437057763471785e+03
1.370000000000000000e+02,6.099764918586060958e+00,8.099536636697815993e+03
1.380000000000000000e+02,6.101071512408452691e+00,8.105636401616402509e+03
1.390000000000000000e+02,6.099692956633589347e+00,8.111737473128810961e+03
1.400000000000000000e+02,6.099555012192922732e+00,8.117837166085444551e+03
1.410000000000000000e+02,6.101090466527239187e+00,8.123936721097637928e+03
1.420000000000000000e+02,6.099543359935978515e+00,8.130037811564165168e+03
1.430000000000000000e+02,6.099517321601069852e+00,8.136137354924100691e+03
1.440000000000000000e+02,6.100854918580353115e+00,8.142236872245701306e+03
1.450000000000000000e+02,6.099576389082812966e+00,8.148337727164282114e+03
1.460000000000000000e+02,6.099327614258072572e+00,8.154437303553364472e+03
1.470000000000000000e+02,6.100733773599586129e+00,8.160536631167622545e+03
1.480000000000000000e+02,6.099426133198903699e+00,8.166637364941222586e+03
1.490000000000000000e+02,6.099270196373254294e+00,8.172736791074421490e+03
1.500000000000000000e+02,6.100414462555818318e+00,8.178836061270794744e+03
1.510000000000000000e+02,6.099468437470022764e+00,8.184936475733350562e+03
1.520000000000000000e+02,6.099046081725646218e+00,8.191035944170820585e+03
1.530000000000000000e+02,6.100272715150822478e+00,8.197134990252547141e+03
1.540000000000000000e+02,6.099260232209417154e+00,8.203235262967697054e+03
1.550000000000000000e+02,6.099065987791618682e+00,8.209334523199906471e+03
1.560000000000000000e+02,6.099849456276388082e+00,8.215433589187698090e+03
1.570000000000000000e+02,6.099394040988954657e+00,8.221533438643975387e+03
1.580000000000000000e+02,6.098774704850256967e+00,8.227632832684963432e+03
1.590000000000000000e+02,6.099790909523107985e+00,8.233731607389814599e+03
1.600000000000000000e+02,6.099106580734769523e+00,8.239831398299336797e+03
1.610000000000000000e+02,6.098925052091544785e+00,8.245930504880070657e+03
1.620000000000000000e+02,6.099293592783396889e+00,8.252029429932163112e+03
1.630000000000000000e+02,6.099362620249848987e+00,8.258128723524947418e+03
1.640000000000000000e+02,6.098577856848351075e+00,8.264228086145196357e+03
1.650000000000000000e+02,6.099371652479021577e+00,8.270326664002044708e+03
1.660000000000000000e+02,6.099016577611109824e+00,8.276426035654523730e+03
1.670000000000000000e+02,6.098855483278384781e+00,8.282525052232134840e+03
1.680000000000000000e+02,6.098869186904266826e+00,8.288623907715413225e+03
1.690000000000000000e+02,6.099367222015644074e+00,8.294722776902317491e+03
1.700000000000000000e+02,6.098504966286782292e+00,8.300822144124333136e+03
1.710000000000000000e+02,6.099071753697899112e+00,8.306920649090619918e+03
1.720000000000000000e+02,6.099023480427604227e+00,8.313019720844316907e+03
1.730000000000000000e+02,6.098851373229990713e+00,8.319118744324745421e+03
1.740000000000000000e+02,6.098661365786028909e+00,8.325217595697975412e+03
1.750000000000000000e+02,6.099389768076434848e+00,8.331316257063761441e+03
1.760000000000000000e+02,6.098591378302444355e+00,8.337415646831837876e+03
1.770000000000000000e+02,6.098915610120457131e+00,8.343514238210140320e+03
1.780000000000000000e+02,6.099136425854339905e+00,8.349613153820260777e+03
1.790000000000000000e+02,6.098925979929845198e+00,8.355712290246116027e+03
1.800000000000000000e+02,6.098686307140269491e+00,8.361811216226044053e+03
1.810000000000000000e+02,6.099422697274349048e+00,8.367909902533185232e+03
1.820000000000000000e+02,6.098861195216159103e+00,8.374009325230459581e+03
1.830000000000000000e+02,6.098891086979165266e+00,8.380108186425675740e+03
1.840000000000000000e+02,6.099325906674494036e+00,8.386207077512655815e+03
1.850000000000000000e+02,6.099130834323659656e+00,8.392306403419330309e+03
1.860000000000000000e+02,6.098869270384057018e+00,8.398405534253652149e+03
1.870000000000000000e+02,6.099470570400626457e+00,8.404504403524037116e+03
1.880000000000000000e+02,6.099308791232033400e+00,8.410603874094438652e+03
1.890000000000000000e+02,6.098952223436754139e+00,8.416703182885670685e+03
1.900000000000000000e+02,6.099543514883407624e+00,8.422802135109106530e+03
1.910000000000000000e+02,6.099479118465751526e+00,8.428901678623989937e+03
1.920000000000000000e+02,6.099119774918108305e+00,8.435001157742455689e+03
1.930000000000000000e+02,6.099519515591964591e+00,8.441100277517372888e+03
1.940000000000000000e+02,6.099873245706476155e+00,8.447199797032964852e+03
1.950000000000000000e+02,6.099051897181198001e+00,8.453299670278673148e+03
1.960000000000000000e+02,6.099734315820569464e+00,8.459398722175854346e+03
1.970000000000000000e+02,6.099915844252791430e+00,8.465498456491674006e+03
1.980000000000000000e+02,6.099359628587990301e+00,8.471598372335927706e+03
1.990000000000000000e+02,6.099551075936687994e+00,8.477697731964515697e+03
2.000000000000000000e+02,6.100433360931674542e+00,8.483797283040450566e+03
2.010000000000000000e+02,6.099163192660853383e+00,8.489897716401383150e+03
2.020000000000000000e+02,6.099835183970753860e+00,8.495996879594044003e+03
2.030000000000000000e+02,6.100357133570469159e+00,8.502096714778013848e+03
2.040000000000000000e+02,6.099520984852460970e+00,8.508197071911585226e+03
2.050000000000000000e+02,6.099557232500956161e+00,8.514296592896436778e+03
2.060000000000000000e+02,6.100854881375198602e+00,8.520396150128937734e+03
2.070000000000000000e+02,6.099272387540622731e+00,8.526497005010314751e+03
2.080000000000000000e+02,6.099806339886526985e+00,8.532596277397853555e+03
2.090000000000000000e+02,6.100708667318940570e+00,8.538696083737740992e+03
2.100000000000000000e+02,6.099573675706778886e+00,8.544796792405060842e+03
2.110000000000000000e+02,6.099523544344265247e+00,8.550896366080767621e+03
2.120000000000000000e+02,6.101049841367057525e+00,8.556995889625111886e+03
2.130000000000000000e+02,6.099352534257377556e+00,8.563096939466478943e+03
2.140000000000000000e+02,6.099657905590902374e+00,8.569196292000735411e+03
2.150000000000000000e+02,6.100873281435269746e+00,8.575295949906325404e+03
2.160000000000000000e+02,6.099533267740298470e+00,8.581396823187762493e+03
2.170000000000000000e+02,6.099425639992659853e+00,8.587496356455501882e+03
2.180000000000000000e+02,6.100993811698572244e+00,8.593595782095493632e+03
2.190000000000000000e+02,6.099370918500426342e+00,8.599696775907192205e+03
2.200000000000000000e+02,6.099435977341272519e+00,8.605796146825694450e+03
2.210000000000000000e+02,6.100786900656203215e+00,8.611895582803033903e+03
2.220000000000000000e+02,6.099443188968507457e+00,8.617996369703691016e+03
2.230000000000000000e+02,6.099249475866599823e+00,8.624095812892659524e+03
2.240000000000000000e+02,6.100719719443077338e+00,8.630195062368526123e+03
2.250000000000000000e+02,6.099312362328419113e+00,8.636295782087969201e+03
2.260000000000000000e+02,6.099195777662316686e+00,8.642395094450297620e+03
2.270000000000000000e+02,6.100451307186631311e+00,8.648494290227959937e+03
2.280000000000000000e+02,6.099347241573013889e+00,8.654594741535147477e+03
