Epoch,Modified period,Transit peak
1.900000000000000000e+02,1.235468765888163034e+01,9.617210063567665202e+03
1.910000000000000000e+02,1.235476547053895047e+01,9.629564751226547742e+03
1.920000000000000000e+02,1.235553095104751264e+01,9.641919516697085783e+03
1.930000000000000000e+02,1.235468966266580537e+01,9.654275047648134205e+03
1.940000000000000000e+02,1.235367011634389200e+01,9.666629737310799101e+03
1.950000000000000000e+02,1.235545110646944522e+01,9.678983407427143902e+03
1.960000000000000000e+02,1.235459621774680272e+01,9.691338858533614257e+03
1.970000000000000000e+02,1.235211720268034696e+01,9.703693454751359241e+03
1.980000000000000000e+02,1.235524893211822928e+01,9.716045571954040497e+03
1.990000000000000000e+02,1.235448991289649712e+01,9.728400820886159636e+03
2.000000000000000000e+02,1.235050442768169887e+01,9.740755310799055223e+03
2.010000000000000000e+02,1.235496779841923853e+01,9.753105815226736013e+03
2.020000000000000000e+02,1.235436694707914285e+01,9.765460783025155251e+03
2.030000000000000000e+02,1.234915168687166442e+01,9.777815149972235304e+03
2.040000000000000000e+02,1.235469389341778879e+01,9.790164301659107878e+03
2.050000000000000000e+02,1.235435573039012525e+01,9.802518995552523847e+03
2.060000000000000000e+02,1.234836285619439877e+01,9.814873351282914882e+03
2.070000000000000000e+02,1.235438094052642555e+01,9.827221714139108371e+03
2.080000000000000000e+02,1.235435306724502880e+01,9.839576095079635706e+03
2.090000000000000000e+02,1.234825099477166077e+01,9.851930448146880735e+03
2.100000000000000000e+02,1.235415138490316167e+01,9.864278699141652396e+03
2.110000000000000000e+02,1.235447350950107648e+01,9.876632850526555558e+03
2.120000000000000000e+02,1.234889119966737780e+01,9.888987324036057544e+03
2.130000000000000000e+02,1.235401614631973644e+01,9.901336215235724012e+03
2.140000000000000000e+02,1.235461699151073844e+01,9.913690231382042839e+03
2.150000000000000000e+02,1.235013276028894325e+01,9.926044848373554487e+03
2.160000000000000000e+02,1.235403569043864991e+01,9.938394981133842521e+03
2.170000000000000000e+02,1.235480245396411192e+01,9.950749016824282080e+03
2.180000000000000000e+02,1.235167646371246519e+01,9.963103819278247101e+03
2.190000000000000000e+02,1.235408557722621481e+01,9.975455495741958657e+03
2.200000000000000000e+02,1.235494924614340562e+01,9.987809581319184872e+03
2.210000000000000000e+02,1.235323945559866843e+01,1.000016453056532919e+04
2.220000000000000000e+02,1.235424827658152935e+01,1.001251777002092786e+04
2.230000000000000000e+02,1.235511324202798278e+01,1.002487201829750848e+04
2.240000000000000000e+02,1.235446272098488407e+01,1.003722713153953737e+04
2.250000000000000000e+02,1.235436864627899922e+01,1.004958159426052225e+04
2.260000000000000000e+02,1.235514794319715293e+01,1.006193596290680034e+04
2.270000000000000000e+02,1.235513839309987816e+01,1.007429111084999749e+04
2.280000000000000000e+02,1.235446174859043822e+01,1.008664624924309828e+04
2.290000000000000000e+02,1.235484082233597292e+01,1.009900071099168781e+04
2.300000000000000000e+02,1.235527951765470789e+01,1.011135555181402378e+04
2.310000000000000000e+02,1.235445415460435470e+01,1.012371083133167849e+04
2.320000000000000000e+02,1.235397756871134334e+01,1.013606528548628194e+04
2.330000000000000000e+02,1.235526620051132340e+01,1.014841926305499510e+04
2.340000000000000000e+02,1.235443040519294300e+01,1.016077452925550460e+04
2.350000000000000000e+02,1.235260009727971919e+01,1.017312895966069846e+04
2.360000000000000000e+02,1.235508055271566263e+01,1.018548155975797818e+04
2.370000000000000000e+02,1.235429950302022917e+01,1.019783664031069384e+04
2.380000000000000000e+02,1.235097556253367657e+01,1.021019093981371407e+04
2.390000000000000000e+02,1.235483586341342743e+01,1.022254191537624865e+04
2.400000000000000000e+02,1.235416433219597820e+01,1.023489675123966117e+04
2.410000000000000000e+02,1.234943467319044430e+01,1.024725091557185806e+04
2.420000000000000000e+02,1.235451688082321198e+01,1.025960035024504759e+04
2.430000000000000000e+02,1.235407234564627288e+01,1.027195486712587081e+04
2.440000000000000000e+02,1.234836533340603637e+01,1.028430893947151708e+04
2.450000000000000000e+02,1.235423372267450759e+01,1.029665730480492311e+04
2.460000000000000000e+02,1.235404627999923832e+01,1.030901153852759671e+04
2.470000000000000000e+02,1.234788591845608607e+01,1.032136558480759777e+04
2.480000000000000000e+02,1.235391913029889110e+01,1.033371347072605204e+04
2.490000000000000000e+02,1.235409280875410332e+01,1.034606738985635093e+04
2.500000000000000000e+02,1.234818385401285923e+01,1.035842148266510594e+04
2.510000000000000000e+02,1.235374309907092538e+01,1.037076966651911789e+04
2.520000000000000000e+02,1.235421818057238852e+01,1.038312340961819064e+04
2.530000000000000000e+02,1.234913769865579525e+01,1.039547762779876211e+04
2.540000000000000000e+02,1.235367548661542969e+01,1.040782676549741882e+04
2.550000000000000000e+02,1.235440115758501634e+01,1.042018044098403334e+04
2.560000000000000000e+02,1.235059833491504833e+01,1.043253484214161836e+04
2.570000000000000000e+02,1.235372757555160206e+01,1.044488544047653340e+04
2.580000000000000000e+02,1.235455205028210912e+01,1.045723916805208501e+04
2.590000000000000000e+02,1.235216153110741288e+01,1.046959372010236621e+04
2.600000000000000000e+02,1.235383182555506210e+01,1.048194588163347362e+04
2.610000000000000000e+02,1.235472972184106766e+01,1.049429971345902959e+04
2.620000000000000000e+02,1.235360810703787138e+01,1.050665444318087066e+04
2.630000000000000000e+02,1.235398872042696894e+01,1.051900805128790853e+04
2.640000000000000000e+02,1.235482521763879049e+01,1.053136204000833459e+04
2.650000000000000000e+02,1.235454119689165964e+01,1.054371686522597520e+04
2.660000000000000000e+02,1.235409840454212826e+01,1.055607140642286686e+04
2.670000000000000000e+02,1.235474615564362466e+01,1.056842550482740808e+04
2.680000000000000000e+02,1.235491487312901882e+01,1.058078025098305079e+04
2.690000000000000000e+02,1.235411623755135224e+01,1.059313516585617981e+04
2.700000000000000000e+02,1.235414167593989987e+01,1.060548928209373116e+04
2.710000000000000000e+02,1.235492033618811547e+01,1.061784342376967106e+04
2.720000000000000000e+02,1.235409561134929390e+01,1.063019834410586009e+04
2.730000000000000000e+02,1.235303237138214172e+01,1.064255243971720847e+04
2.740000000000000000e+02,1.235481632855317002e+01,1.065490547208859061e+04
2.750000000000000000e+02,1.235398248797901033e+01,1.066726028841714469e+04
2.760000000000000000e+02,1.235147671031154459e+01,1.067961427090512370e+04
2.770000000000000000e+02,1.235457641208449786e+01,1.069196574761543525e+04
2.780000000000000000e+02,1.235383577830725699e+01,1.070432032402751975e+04
2.790000000000000000e+02,1.234986699876026250e+01,1.071667415980582700e+04
2.800000000000000000e+02,1.235427874721699482e+01,1.072902402680458727e+04
2.810000000000000000e+02,1.235367461851456028e+01,1.074137830555180335e+04
2.820000000000000000e+02,1.234848972652889643e+01,1.075373198017031973e+04
2.830000000000000000e+02,1.235397946588818741e+01,1.076608046989684772e+04
2.840000000000000000e+02,1.235363098615653143e+01,1.077843444936273590e+04
2.850000000000000000e+02,1.234767334051048238e+01,1.079078808034889153e+04
2.860000000000000000e+02,1.235367589941506594e+01,1.080313575368940292e+04
2.870000000000000000e+02,1.235361269607528811e+01,1.081548942958881889e+04
2.880000000000000000e+02,1.234749254968483001e+01,1.082784304228489418e+04
2.890000000000000000e+02,1.235344517435987655e+01,1.084019053483457901e+04
2.900000000000000000e+02,1.235373077946314879e+01,1.085254398000893707e+04
2.910000000000000000e+02,1.234806751619635179e+01,1.086489771078840204e+04
2.920000000000000000e+02,1.235333693703796598e+01,1.087724577830459748e+04
2.930000000000000000e+02,1.235388422317737422e+01,1.088959911524163545e+04
2.940000000000000000e+02,1.234923583737509034e+01,1.090195299946481282e+04
2.950000000000000000e+02,1.235338354704617814e+01,1.091430223530218791e+04
2.960000000000000000e+02,1.235410586516172771e+01,1.092665561884923409e+04
2.970000000000000000e+02,1.235076371734157874e+01,1.093900972471439673e+04
2.980000000000000000e+02,1.235347286515479936e+01,1.095136048843173739e+04
2.990000000000000000e+02,1.235428133497407543e+01,1.096371396129689310e+04
3.000000000000000000e+02,1.235233739464638347e+01,1.097606824263186718e+04
3.010000000000000000e+02,1.235365680857194093e+01,1.098842058002651174e+04
3.020000000000000000e+02,1.235449912142576068e+01,1.100077423683508459e+04
3.030000000000000000e+02,1.235366454680752213e+01,1.101312873595651035e+04
3.040000000000000000e+02,1.235380098515543068e+01,1.102548240050331879e+04
3.050000000000000000e+02,1.235459958295996330e+01,1.103783620148847331e+04
3.060000000000000000e+02,1.235447673214457609e+01,1.105019080107143236e+04
3.070000000000000000e+02,1.235391124045872857e+01,1.106254527780357785e+04
3.080000000000000000e+02,1.235445528101081436e+01,1.107489918904403748e+04
3.090000000000000000e+02,1.235473883562372066e+01,1.108725364432504648e+04
3.100000000000000000e+02,1.235390283278320567e+01,1.109960838316067020e+04
3.110000000000000000e+02,1.235377900014827901e+01,1.111196228599345341e+04
3.120000000000000000e+02,1.235478360172965040e+01,1.112431606499360350e+04
3.130000000000000000e+02,1.235389476508680673e+01,1.113667084859533134e+04
3.140000000000000000e+02,1.235259368734205054e+01,1.114902474336041996e+04
3.150000000000000000e+02,1.235467124802289618e+01,1.116137733704776110e+04
3.160000000000000000e+02,1.235378125111310510e+01,1.117373200829578491e+04
3.170000000000000000e+02,1.235105809063134075e+01,1.118608578954689801e+04
3.180000000000000000e+02,1.235449007981424074e+01,1.119843684763752753e+04
3.190000000000000000e+02,1.235368716032280645e+01,1.121079133771734269e+04
3.200000000000000000e+02,1.234951566928248212e+01,1.122314502487766549e+04
3.210000000000000000e+02,1.235423514109243115e+01,1.123549454054694797e+04
3.220000000000000000e+02,1.235362899418669258e+01,1.124784877568804040e+04
3.230000000000000000e+02,1.234832574772735825e+01,1.126020240468222619e+04
3.240000000000000000e+02,1.235403189714634209e+01,1.127255073042995355e+04
3.250000000000000000e+02,1.235368745354935527e+01,1.128490476232709989e+04
3.260000000000000000e+02,1.234768402937243081e+01,1.129725844978064924e+04
3.270000000000000000e+02,1.235380127290773089e+01,1.130960613381002258e+04
3.280000000000000000e+02,1.235379866963467066e+01,1.132195993508293031e+04
3.290000000000000000e+02,1.234777981376737443e+01,1.133431373375256589e+04
3.300000000000000000e+02,1.235371823949844838e+01,1.134666151356633236e+04
3.310000000000000000e+02,1.235401811624524271e+01,1.135901523180583172e+04
3.320000000000000000e+02,1.234859174199391418e+01,1.137136924992207605e+04
3.330000000000000000e+02,1.235373197978879034e+01,1.138371784166407087e+04
3.340000000000000000e+02,1.235428209567635349e+01,1.139607157364385785e+04
3.350000000000000000e+02,1.235000570768352190e+01,1.140842585573953511e+04
3.360000000000000000e+02,1.235387650853499508e+01,1.142077586144721863e+04
3.370000000000000000e+02,1.235454813691831077e+01,1.143312973795575454e+04
3.380000000000000000e+02,1.235165197970673034e+01,1.144548428609267285e+04
3.390000000000000000e+02,1.235402710187281627e+01,1.145783593807237776e+04
3.400000000000000000e+02,1.235481255190643424e+01,1.147018996517425148e+04
3.410000000000000000e+02,1.235329730623107025e+01,1.148254477772615792e+04
3.420000000000000000e+02,1.235423730993261415e+01,1.149489807503238990e+04
3.430000000000000000e+02,1.235503363857878867e+01,1.150725231234232160e+04
3.440000000000000000e+02,1.235451272075169982e+01,1.151960734598090130e+04
3.450000000000000000e+02,1.235436956575813383e+01,1.153196185870165209e+04
3.460000000000000000e+02,1.235511372858309187e+01,1.154431622826740931e+04
3.470000000000000000e+02,1.235515232525267493e+01,1.155667134199599241e+04
3.480000000000000000e+02,1.235442450912523782e+01,1.156902649432124599e+04
3.490000000000000000e+02,1.235474805147532606e+01,1.158138091883037123e+04
3.500000000000000000e+02,1.235527998305315123e+01,1.159373566688184656e+04
3.510000000000000000e+02,1.235440955980357103e+01,1.160609094686490062e+04
3.520000000000000000e+02,1.235355569999999936e+01,1.161844535642470328e+04
