Epoch,Modified period,Transit peak
1.820000000000000000e+02,9.205754215555316478e+00,8.941939814998191650e+03
1.830000000000000000e+02,9.211084167644003173e+00,8.951145569213746057e+03
1.840000000000000000e+02,9.206176968387808301e+00,8.960356653381390061e+03
1.850000000000000000e+02,9.206570709739935410e+00,8.969562830349779688e+03
1.860000000000000000e+02,9.205495203717873665e+00,8.978769401059518714e+03
1.870000000000000000e+02,9.209174641646313830e+00,8.987974896263236587e+03
1.880000000000000000e+02,9.206179388055716117e+00,8.997184070904882901e+03
1.890000000000000000e+02,9.206099884642753750e+00,9.006390250292937708e+03
1.900000000000000000e+02,9.205304703395995602e+00,9.015596350177580462e+03
1.910000000000000000e+02,9.207261091323744040e+00,9.024801654880977367e+03
1.920000000000000000e+02,9.206185933566302992e+00,9.034008915972301111e+03
1.930000000000000000e+02,9.205715446827525739e+00,9.043215101905867414e+03
1.940000000000000000e+02,9.205241489753461792e+00,9.052420817352694939e+03
1.950000000000000000e+02,9.205722855033855012e+00,9.061626058842448401e+03
1.960000000000000000e+02,9.206219913775385066e+00,9.070831781697481347e+03
1.970000000000000000e+02,9.205492006626627699e+00,9.080038001611257641e+03
1.980000000000000000e+02,9.205399303218655405e+00,9.089243493617883360e+03
1.990000000000000000e+02,9.204838059215944668e+00,9.098448892921103834e+03
2.000000000000000000e+02,9.206288676365147694e+00,9.107653730980318869e+03
2.010000000000000000e+02,9.205422831641044468e+00,9.116860019656684017e+03
2.020000000000000000e+02,9.205859796117692895e+00,9.126065442488325061e+03
2.030000000000000000e+02,9.204563854068510409e+00,9.135271302284443664e+03
2.040000000000000000e+02,9.206398986125350348e+00,9.144475866138511265e+03
2.050000000000000000e+02,9.205491730237554293e+00,9.153682265124636615e+03
2.060000000000000000e+02,9.206803530107208644e+00,9.162887756854874169e+03
2.070000000000000000e+02,9.204678058816170960e+00,9.172094560384981378e+03
2.080000000000000000e+02,9.206580869271419942e+00,9.181299238443796639e+03
2.090000000000000000e+02,9.205699539139459375e+00,9.190505819313068059e+03
2.100000000000000000e+02,9.208233311156618583e+00,9.199711518852207519e+03
2.110000000000000000e+02,9.204964682175159396e+00,9.208919752163365047e+03
2.120000000000000000e+02,9.206765505612565903e+00,9.218124716845541116e+03
2.130000000000000000e+02,9.205928636476528482e+00,9.227331482351153682e+03
