Time (BJD_TBD - 2450000), F_star + F_f (mJy)
9.882460428240709007e+03,2.652969779713446385e+00
9.882460446256400246e+03,2.652969781619574086e+00
9.882460464272089666e+03,2.652969783525717329e+00
9.882460482287780906e+03,2.652969785431876559e+00
9.882460500303470326e+03,2.652969787338052221e+00
9.882460518319161565e+03,2.652969789244242538e+00
9.882460536334850985e+03,2.652969791150449286e+00
9.882460554350542225e+03,2.652969793056672021e+00
9.882460572366233464e+03,2.652969794962910743e+00
9.882460590381922884e+03,2.652969796869164565e+00
9.882460608397614124e+03,2.652969798775434818e+00
9.882460626413303544e+03,2.652969800681720169e+00
9.882460644428994783e+03,2.652969802588022397e+00
9.882460662444684203e+03,2.652969804494339723e+00
9.882460680460375443e+03,2.652969806400673036e+00
9.882460698476066682e+03,2.652969808307022337e+00
9.882460716491756102e+03,2.652969810213387181e+00
9.882460734507447341e+03,2.652969812119768012e+00
9.882460752523136762e+03,2.652969814026164386e+00
9.882460770538828001e+03,2.652969815932577191e+00
9.882460788554517421e+03,2.652969817839005096e+00
9.882460806570208661e+03,2.652969819745449431e+00
9.882460824585899900e+03,2.652969821651909310e+00
9.882460842601589320e+03,2.652969823558385176e+00
9.882460860617280559e+03,2.652969825464876141e+00
9.882460878632969980e+03,2.652969827371383538e+00
9.882460896648661219e+03,2.652969829277906477e+00
9.882460914664350639e+03,2.652969831184445404e+00
9.882460932680041878e+03,2.652969833091000318e+00
9.882460950695733118e+03,2.652969834997570775e+00
9.882460968711422538e+03,2.652969836904157219e+00
9.882460986727113777e+03,2.652969838810760095e+00
9.882461004742803198e+03,2.652969840717377625e+00
9.882461022758494437e+03,2.652969842624011143e+00
9.882461040774183857e+03,2.652969844530661092e+00
9.882461058789875096e+03,2.652969846437326584e+00
9.882461076805566336e+03,2.652969848344007620e+00
9.882461094821255756e+03,2.652969850250705086e+00
9.882461112836946995e+03,2.652969852157417652e+00
9.882461130852636416e+03,2.652969854064146205e+00
9.882461148868327655e+03,2.652969855970891189e+00
9.882461166884017075e+03,2.652969857877651716e+00
9.882461184899708314e+03,2.652969859784427786e+00
9.882461202915399554e+03,2.652969861691219400e+00
9.882461220931088974e+03,2.652969863598027445e+00
9.882461238946780213e+03,2.652969865504850588e+00
9.882461256962469633e+03,2.652969867411689719e+00
9.882461274978160873e+03,2.652969869318545726e+00
9.882461292993850293e+03,2.652969871225415943e+00
9.882461311009541532e+03,2.652969873132303036e+00
9.882461329025232772e+03,2.652969875039206116e+00
9.882461347040922192e+03,2.652969876946124295e+00
9.882461365056613431e+03,2.652969878853058461e+00
9.882461383072302851e+03,2.652969880760008170e+00
9.882461401087994091e+03,2.652969882666974311e+00
9.882461419103683511e+03,2.652969884573955994e+00
9.882461437119374750e+03,2.652969886480953665e+00
9.882461455135065989e+03,2.652969888387966879e+00
