Time (BJD_TBD - 2450000), F_f/F_star (ppm)
1.014846018518507481e+04,2.187984595297615353e+00
1.014846020605984813e+04,2.188187440346998525e+00
1.014846022693461964e+04,2.188390294558945293e+00
1.014846024780939297e+04,2.188593157968766967e+00
1.014846026868416629e+04,2.188796030558751937e+00
1.014846028955893780e+04,2.188998912311174383e+00
1.014846031043371113e+04,2.189201803261354939e+00
1.014846033130848264e+04,2.189404703373889038e+00
1.014846035218325596e+04,2.189607612684097315e+00
1.014846037305802929e+04,2.189810531174258834e+00
1.014846039393280080e+04,2.190013458826657544e+00
1.014846041480757413e+04,2.190216395676604311e+00
1.014846043568234745e+04,2.190419341706383083e+00
1.014846045655711896e+04,2.190622296898262267e+00
1.014846047743189229e+04,2.190825261287578929e+00
1.014846049830666561e+04,2.191028234856601031e+00
1.014846051918143712e+04,2.191231217587602753e+00
1.014846054005621045e+04,2.191434209515915388e+00
1.014846056093098196e+04,2.191637210606117936e+00
1.014846058180575528e+04,2.191840220893557678e+00
1.014846060268052861e+04,2.192043240360492362e+00
1.014846062355530012e+04,2.192246268989196167e+00
1.014846064443007344e+04,2.192449306815010601e+00
1.014846066530484677e+04,2.192652353820209843e+00
1.014846068617961828e+04,2.192855409987040538e+00
1.014846070705439161e+04,2.193058475350861514e+00
1.014846072792916493e+04,2.193261549893935403e+00
1.014846074880393644e+04,2.193464633598530167e+00
1.014846076967870977e+04,2.193667726499989090e+00
1.014846079055348127e+04,2.193870828562879183e+00
1.014846081142825460e+04,2.194073939822559716e+00
1.014846083230302793e+04,2.194277060261287104e+00
1.014846085317779944e+04,2.194480189861315100e+00
1.014846087405257276e+04,2.194683328658011856e+00
1.014846089492734609e+04,2.194886476633629790e+00
1.014846091580211760e+04,2.195089633770432425e+00
1.014846093667689092e+04,2.195292800103776809e+00
1.014846095755166243e+04,2.195495975598211302e+00
1.014846097842643576e+04,2.195699160289114271e+00
1.014846099930120909e+04,2.195902354158733250e+00
1.014846102017598059e+04,2.196105557189325541e+00
1.014846104105075392e+04,2.196308769416255302e+00
1.014846106192552725e+04,2.196511990821779836e+00
1.014846108280029875e+04,2.196715221388146677e+00
1.014846110367507208e+04,2.196918461150734636e+00
1.014846112454984541e+04,2.197121710091790803e+00
1.014846114542461692e+04,2.197324968193568484e+00
1.014846116629939024e+04,2.197528235491446047e+00
1.014846118717416175e+04,2.197731511949949645e+00
1.014846120804893508e+04,2.197934797604479851e+00
1.014846122892370840e+04,2.198138092437268210e+00
1.014846124979847991e+04,2.198341396430561812e+00
1.014846127067325324e+04,2.198544709619755011e+00
1.014846129154802657e+04,2.198748031987090457e+00
1.014846131242279807e+04,2.198951363514805024e+00
1.014846133329757140e+04,2.199154704238293068e+00
1.014846135417234473e+04,2.199358054139796792e+00
1.014846137504711623e+04,2.199561413201558402e+00
1.014846139592188956e+04,2.199764781458972696e+00
1.014846141679666107e+04,2.199968158876555169e+00
1.014846143767143440e+04,2.200171545489716607e+00
1.014846145854620772e+04,2.200374941280683228e+00
1.014846147942097923e+04,2.200578346231696791e+00
1.014846150029575256e+04,2.200781760378157870e+00
1.014846152117052588e+04,2.200985183702308223e+00
1.014846154204529739e+04,2.201188616186374070e+00
1.014846156292007072e+04,2.201392057865771523e+00
1.014846158379484405e+04,2.201595508722726358e+00
1.014846160466961555e+04,2.201798968739481221e+00
1.014846162554438888e+04,2.202002437951441127e+00
1.014846164641916039e+04,2.202205916323106027e+00
1.014846166729393371e+04,2.202409403889902251e+00
1.014846168816870704e+04,2.202612900634051130e+00
1.014846170904347855e+04,2.202816406537783323e+00
1.014846172991825188e+04,2.203019921636521161e+00
1.014846175079302520e+04,2.203223445912489975e+00
1.014846177166779671e+04,2.203426979347911097e+00
1.014846179254257004e+04,2.203630521978221513e+00
1.014846181341734336e+04,2.203834073785636782e+00
1.014846183429211487e+04,2.204037634752383124e+00
1.014846185516688820e+04,2.204241204913887309e+00
1.014846187604165971e+04,2.204444784234643517e+00
1.014846189691643303e+04,2.204648372750078522e+00
1.014846191779120636e+04,2.204851970442413212e+00
1.014846193866597787e+04,2.205055577293868030e+00
1.014846195954075120e+04,2.205259193339880852e+00
1.014846198041552452e+04,2.205462818562666794e+00
1.014846200129029603e+04,2.205666452944452072e+00
1.014846202216506936e+04,2.205870096520674117e+00
1.014846204303984086e+04,2.206073749255800909e+00
1.014846206391461419e+04,2.206277411185289861e+00
1.014846208478938752e+04,2.206481082291347207e+00
1.014846210566415903e+04,2.206684762556183177e+00
1.014846212653893235e+04,2.206888452015255186e+00
1.014846214741370568e+04,2.207092150650779239e+00
1.014846216828847719e+04,2.207295858444950465e+00
1.014846218916325051e+04,2.207499575433241823e+00
1.014846221003802384e+04,2.207703301597853773e+00
1.014846223091279535e+04,2.207907036920996546e+00
1.014846225178756868e+04,2.208110781438128445e+00
1.014846227266234018e+04,2.208314535113701904e+00
1.014846229353711351e+04,2.208518297983195655e+00
1.014846231441188684e+04,2.208722070028799500e+00
1.014846233528665834e+04,2.208925851232718340e+00
1.014846235616143167e+04,2.209129641630431351e+00
1.014846237703620500e+04,2.209333441204133219e+00
1.014846239791097651e+04,2.209537249936028847e+00
1.014846241878574983e+04,2.209741067861592523e+00
1.014846243966052316e+04,2.209944894963018491e+00
1.014846246053529467e+04,2.210148731222517871e+00
1.014846248141006799e+04,2.210352576675558289e+00
1.014846250228483950e+04,2.210556431286581969e+00
1.014846252315961283e+04,2.210760295091068084e+00
1.014846254403438616e+04,2.210964168071211766e+00
1.014846256490915766e+04,2.211168050209217473e+00
1.014846258578393099e+04,2.211371941540559494e+00
1.014846260665870432e+04,2.211575842047442730e+00
1.014846262753347582e+04,2.211779751712045883e+00
1.014846264840824915e+04,2.211983670569880100e+00
1.014846266928302248e+04,2.212187598603124083e+00
1.014846269015779399e+04,2.212391535793967190e+00
1.014846271103256731e+04,2.212595482177909023e+00
1.014846273190733882e+04,2.212799437719371376e+00
1.014846275278211215e+04,2.213003402453848967e+00
1.014846277365688547e+04,2.213207376363535595e+00
1.014846279453165698e+04,2.213411359430605962e+00
1.014846281540643031e+04,2.213615351690575217e+00
1.014846283628120364e+04,2.213819353125627831e+00
1.014846285715597514e+04,2.214023363717947834e+00
1.014846287803074847e+04,2.214227383503035274e+00
1.014846289890552180e+04,2.214431412463084836e+00
1.014846291978029330e+04,2.214635450580270337e+00
1.014846294065506663e+04,2.214839497890102482e+00
1.014846296152983814e+04,2.215043554356991073e+00
1.014846298240461147e+04,2.215247620016452590e+00
1.014846300327938479e+04,2.215451694850665731e+00
1.014846302415415630e+04,2.215655778841803869e+00
1.014846304502892963e+04,2.215859872025388366e+00
1.014846306590370295e+04,2.216063974383603696e+00
1.014846308677847446e+04,2.216268085898612572e+00
1.014846310765324779e+04,2.216472206605956785e+00
1.014846312852802112e+04,2.216676336487795052e+00
1.014846314940279262e+04,2.216880475526310956e+00
1.014846317027756595e+04,2.217084623757031192e+00
1.014846319115233746e+04,2.217288781144339804e+00
1.014846321202711079e+04,2.217492947723773256e+00
1.014846323290188411e+04,2.217697123477500476e+00
1.014846325377665562e+04,2.217901308387684622e+00
1.014846327465142895e+04,2.218105502489877701e+00
1.014846329552620227e+04,2.218309705766238427e+00
1.014846331640097378e+04,2.218513918198934398e+00
1.014846333727574711e+04,2.218718139823513180e+00
1.014846335815051862e+04,2.218922370604338390e+00
1.014846337902529194e+04,2.219126610576962477e+00
1.014846339990006527e+04,2.219330859723553484e+00
1.014846342077483678e+04,2.219535118026269682e+00
1.014846344164961010e+04,2.219739385520658193e+00
1.014846346252438343e+04,2.219943662188887501e+00
1.014846348339915494e+04,2.220147948013110106e+00
1.014846350427392827e+04,2.220352243028894890e+00
1.014846352514870159e+04,2.220556547218388577e+00
1.014846354602347310e+04,2.220760860563754768e+00
1.014846356689824643e+04,2.220965183100550799e+00
1.014846358777301793e+04,2.221169514793135402e+00
1.014846360864779126e+04,2.221373855677070797e+00
1.014846362952256459e+04,2.221578205734515699e+00
1.014846365039733610e+04,2.221782564947611505e+00
1.014846367127210942e+04,2.221986933351943083e+00
1.014846369214688275e+04,2.222191310929657160e+00
1.014846371302165426e+04,2.222395697662906677e+00
1.014846373389642758e+04,2.222600093587260073e+00
1.014846375477120091e+04,2.222804498684869845e+00
