Time (BJD_TBD - 2450000), F_star + F_h (mJy)
1.014093855324061587e+04,2.739237440152154868e+00
1.014093857208740883e+04,2.739237440248917910e+00
1.014093859093419996e+04,2.739237440345681396e+00
1.014093860978099292e+04,2.739237440442447102e+00
1.014093862862778406e+04,2.739237440539214585e+00
1.014093864747457701e+04,2.739237440635982956e+00
1.014093866632136815e+04,2.739237440732752660e+00
1.014093868516816110e+04,2.739237440829524139e+00
1.014093870401495224e+04,2.739237440926296951e+00
1.014093872286174519e+04,2.739237441023071096e+00
1.014093874170853633e+04,2.739237441119847016e+00
1.014093876055532928e+04,2.739237441216624713e+00
1.014093877940212042e+04,2.739237441313402854e+00
1.014093879824891337e+04,2.739237441410183660e+00
1.014093881709570451e+04,2.739237441506964910e+00
1.014093883594249746e+04,2.739237441603747936e+00
1.014093885478928860e+04,2.739237441700532294e+00
1.014093887363608155e+04,2.739237441797318429e+00
1.014093889248287269e+04,2.739237441894105896e+00
1.014093891132966564e+04,2.739237441990895139e+00
1.014093893017645678e+04,2.739237442087685270e+00
1.014093894902324973e+04,2.739237442184477178e+00
1.014093896787004269e+04,2.739237442281270418e+00
1.014093898671683382e+04,2.739237442378065435e+00
1.014093900556362678e+04,2.739237442474860895e+00
1.014093902441041791e+04,2.739237442571659020e+00
1.014093904325721087e+04,2.739237442668458478e+00
1.014093906210400201e+04,2.739237442765258379e+00
1.014093908095079496e+04,2.739237442862060501e+00
1.014093909979758610e+04,2.739237442958864399e+00
1.014093911864437905e+04,2.739237443055669186e+00
1.014093913749117019e+04,2.739237443152475748e+00
1.014093915633796314e+04,2.739237443249283643e+00
1.014093917518475428e+04,2.739237443346092871e+00
1.014093919403154723e+04,2.739237443442903874e+00
1.014093921287833837e+04,2.739237443539716210e+00
1.014093923172513132e+04,2.739237443636529878e+00
1.014093925057192246e+04,2.739237443733345323e+00
1.014093926941871541e+04,2.739237443830161656e+00
1.014093928826550655e+04,2.739237443926979765e+00
1.014093930711229950e+04,2.739237444023799206e+00
1.014093932595909064e+04,2.739237444120620868e+00
1.014093934480588359e+04,2.739237444217442530e+00
1.014093936365267473e+04,2.739237444314266412e+00
1.014093938249946768e+04,2.739237444411092515e+00
1.014093940134626064e+04,2.739237444507919061e+00
1.014093942019305177e+04,2.739237444604747385e+00
1.014093943903984473e+04,2.739237444701577484e+00
1.014093945788663586e+04,2.739237444798408472e+00
