Time (BJD_TBD - 2450000), L_e/L_star (ppm)
9.882460428240709007e+03,8.700262812304775650e+01
9.882460446256400246e+03,8.700373857161093838e+01
9.882460464272089666e+03,8.700484901216634626e+01
9.882460482287780906e+03,8.700595944493781531e+01
9.882460500303470326e+03,8.700706986970074297e+01
9.882460518319161565e+03,8.700818028667896442e+01
9.882460536334850985e+03,8.700929069564789131e+01
9.882460554350542225e+03,8.701040109683133039e+01
9.882460572366233464e+03,8.701151149011680275e+01
9.882460590381922884e+03,8.701262187539185788e+01
9.882460608397614124e+03,8.701373225288025992e+01
9.882460626413303544e+03,8.701484262235747735e+01
9.882460644428994783e+03,8.701595298404730272e+01
9.882460662444684203e+03,8.701706333772514768e+01
9.882460680460375443e+03,8.701817368361484739e+01
9.882460698476066682e+03,8.701928402160390874e+01
9.882460716491756102e+03,8.702039435157983860e+01
9.882460734507447341e+03,8.702150467376645793e+01
9.882460752523136762e+03,8.702261498793922101e+01
9.882460770538828001e+03,8.702372529432190618e+01
9.882460788554517421e+03,8.702483559268993929e+01
9.882460806570208661e+03,8.702594588326718394e+01
9.882460824585899900e+03,8.702705616594104754e+01
9.882460842601589320e+03,8.702816644059913642e+01
9.882460860617280559e+03,8.702927670746525735e+01
9.882460878632969980e+03,8.703038696631480775e+01
9.882460896648661219e+03,8.703149721737162281e+01
9.882460914664350639e+03,8.703260746041111418e+01
9.882460932680041878e+03,8.703371769565708860e+01
9.882460950695733118e+03,8.703482792299708137e+01
9.882460968711422538e+03,8.703593814231859938e+01
9.882460986727113777e+03,8.703704835384547778e+01
9.882461004742803198e+03,8.703815855735309981e+01
9.882461022758494437e+03,8.703926875306530064e+01
9.882461040774183857e+03,8.704037894075750614e+01
9.882461058789875096e+03,8.704148912065352306e+01
9.882461076805566336e+03,8.704259929264085827e+01
9.882461094821255756e+03,8.704370945660708969e+01
9.882461112836946995e+03,8.704481961277595303e+01
9.882461130852636416e+03,8.704592976092288836e+01
9.882461148868327655e+03,8.704703990127175928e+01
9.882461166884017075e+03,8.704815003359794900e+01
9.882461184899708314e+03,8.704926015812526430e+01
9.882461202915399554e+03,8.705037027474124045e+01
9.882461220931088974e+03,8.705148038333339855e+01
9.882461238946780213e+03,8.705259048412554534e+01
9.882461256962469633e+03,8.705370057689309249e+01
9.882461274978160873e+03,8.705481066185987515e+01
9.882461292993850293e+03,8.705592073880131920e+01
9.882461311009541532e+03,8.705703080794121718e+01
9.882461329025232772e+03,8.705814086916706174e+01
9.882461347040922192e+03,8.705925092236645924e+01
9.882461365056613431e+03,8.706036096776313116e+01
9.882461383072302851e+03,8.706147100513257442e+01
9.882461401087994091e+03,8.706258103469853893e+01
9.882461419103683511e+03,8.706369105623646476e+01
9.882461437119374750e+03,8.706480106997021551e+01
9.882461455135065989e+03,8.706591107578722699e+01
9.882461473150755410e+03,8.706702107357510556e+01
9.882461491166446649e+03,8.706813106355757270e+01
9.882461509182136069e+03,8.706924104551015375e+01
9.882461527197827309e+03,8.707035101965658441e+01
9.882461545213516729e+03,8.707146098577229054e+01
9.882461563229207968e+03,8.707257094408110731e+01
9.882461581244899207e+03,8.707368089447058424e+01
9.882461599260588628e+03,8.707479083682821397e+01
9.882461617276279867e+03,8.707590077137776063e+01
9.882461635291969287e+03,8.707701069789473536e+01
9.882461653307660526e+03,8.707812061660287384e+01
9.882461671323349947e+03,8.707923052727767299e+01
9.882461689339041186e+03,8.708034043014285430e+01
9.882461707354732425e+03,8.708145032508599570e+01
9.882461725370421846e+03,8.708256021199464669e+01
9.882461743386113085e+03,8.708367009109257140e+01
9.882461761401802505e+03,8.708477996215519568e+01
9.882461779417493744e+03,8.708588982540632628e+01
9.882461797433183165e+03,8.708699968062144592e+01
9.882461815448874404e+03,8.708810952802427607e+01
9.882461833464563824e+03,8.708921936739031366e+01
9.882461851480255064e+03,8.709032919894332281e+01
9.882461869495946303e+03,8.709143902257083880e+01
9.882461887511635723e+03,8.709254883816043957e+01
9.882461905527326962e+03,8.709365864593581819e+01
9.882461923543016383e+03,8.709476844567252840e+01
9.882461941558707622e+03,8.709587823759427749e+01
9.882461959574397042e+03,8.709698802147657659e+01
9.882461977590088281e+03,8.709809779754311876e+01
9.882461995605779521e+03,8.709920756568153877e+01
9.882462013621468941e+03,8.710031732577934349e+01
9.882462031637160180e+03,8.710142707806026863e+01
9.882462049652849601e+03,8.710253682229983951e+01
9.882462067668540840e+03,8.710364655872176343e+01
9.882462085684230260e+03,8.710475628710157991e+01
9.882462103699921499e+03,8.710586600766296783e+01
9.882462121715612739e+03,8.710697572029350511e+01
9.882462139731302159e+03,8.710808542488079809e+01
9.882462157746993398e+03,8.710919512164853984e+01
9.882462175762682818e+03,8.711030481037225570e+01
9.882462193778374058e+03,8.711141449127562453e+01
9.882462211794063478e+03,8.711252416413422850e+01
9.882462229809754717e+03,8.711363382917173226e+01
9.882462247825445957e+03,8.711474348627572795e+01
9.882462265841135377e+03,8.711585313533376507e+01
9.882462283856826616e+03,8.711696277656955090e+01
9.882462301872516036e+03,8.711807240975869604e+01
9.882462319888207276e+03,8.711918203512479408e+01
9.882462337903896696e+03,8.712029165244344142e+01
9.882462355919587935e+03,8.712140126193831691e+01
9.882462373935279174e+03,8.712251086349699847e+01
9.882462391950968595e+03,8.712362045700709245e+01
9.882462409966659834e+03,8.712473004269224930e+01
9.882462427982349254e+03,8.712583962032805118e+01
9.882462445998040494e+03,8.712694919013816275e+01
9.882462464013729914e+03,8.712805875189816618e+01
9.882462482029421153e+03,8.712916830583168348e+01
9.882462500045112392e+03,8.713027785182634943e+01
9.882462518060801813e+03,8.713138738976974196e+01
9.882462536076493052e+03,8.713249691988556833e+01
9.882462554092182472e+03,8.713360644194928284e+01
9.882462572107873712e+03,8.713471595618469223e+01
9.882462590123563132e+03,8.713582546236726500e+01
9.882462608139254371e+03,8.713693496072073685e+01
9.882462626154945610e+03,8.713804445113265729e+01
9.882462644170635031e+03,8.713915393349064686e+01
9.882462662186326270e+03,8.714026340801832760e+01
9.882462680202015690e+03,8.714137287449132430e+01
9.882462698217706929e+03,8.714248233313327319e+01
9.882462716233396350e+03,8.714359178371974224e+01
9.882462734249087589e+03,8.714470122647442452e+01
9.882462752264778828e+03,8.714581066128486952e+01
9.882462770280468249e+03,8.714692008803871204e+01
9.882462788296159488e+03,8.714802950695958828e+01
9.882462806311848908e+03,8.714913891782308042e+01
9.882462824327540147e+03,8.715024832085285311e+01
9.882462842343229568e+03,8.715135771582450275e+01
9.882462860358920807e+03,8.715246710296163712e+01
9.882462878374612046e+03,8.715357648215191944e+01
9.882462896390301466e+03,8.715468585328288498e+01
9.882462914405992706e+03,8.715579521657822681e+01
9.882462932421682126e+03,8.715690457181352713e+01
9.882462950437373365e+03,8.715801391921240793e+01
9.882462968453062786e+03,8.715912325855047982e+01
9.882462986468754025e+03,8.716023259005139323e+01
9.882463004484445264e+03,8.716134191360274031e+01
9.882463022500134684e+03,8.716245122909214160e+01
9.882463040515825924e+03,8.716356053674321913e+01
9.882463058531515344e+03,8.716466983633159771e+01
9.882463076547206583e+03,8.716577912808085671e+01
9.882463094562896003e+03,8.716688841176663516e+01
9.882463112578587243e+03,8.716799768761259770e+01
9.882463130594278482e+03,8.716910695550629384e+01
9.882463148609967902e+03,8.717021621533540099e+01
9.882463166625659142e+03,8.717132546732349851e+01
9.882463184641348562e+03,8.717243471124622545e+01
9.882463202657039801e+03,8.717354394732716116e+01
9.882463220672729221e+03,8.717465317534197311e+01
9.882463238688420461e+03,8.717576239551422645e+01
9.882463256704111700e+03,8.717687160773157018e+01
9.882463274719801120e+03,8.717798081188163906e+01
9.882463292735492359e+03,8.717909000818804088e+01
9.882463310751181780e+03,8.718019919642637205e+01
9.882463328766873019e+03,8.718130837682028300e+01
9.882463346782562439e+03,8.718241754914538433e+01
9.882463364798253679e+03,8.718352671362525541e+01
9.882463382813944918e+03,8.718463587014751681e+01
9.882463400829634338e+03,8.718574501859986015e+01
9.882463418845325577e+03,8.718685415920580795e+01
9.882463436861014998e+03,8.718796329174107029e+01
9.882463454876706237e+03,8.718907241642921235e+01
9.882463472892395657e+03,8.719018153304585894e+01
9.882463490908086897e+03,8.719129064181460365e+01
9.882463508923778136e+03,8.719239974262310966e+01
9.882463526939467556e+03,8.719350883535896912e+01
9.882463544955158795e+03,8.719461792024578983e+01
9.882463562970848216e+03,8.719572699705923924e+01
9.882463580986539455e+03,8.719683606602286829e+01
9.882463599002228875e+03,8.719794512691237287e+01
9.882463617017920114e+03,8.719905417995131813e+01
9.882463635033611354e+03,8.720016322502731043e+01
9.882463653049300774e+03,8.720127226202797033e+01
9.882463671064992013e+03,8.720238129117696246e+01
9.882463689080681434e+03,8.720349031224989744e+01
9.882463707096372673e+03,8.720459932547032622e+01
9.882463725112062093e+03,8.720570833061394467e+01
9.882463743127753332e+03,8.720681732790434637e+01
9.882463761143444572e+03,8.720792631722910926e+01
9.882463779159133992e+03,8.720903529847592495e+01
9.882463797174825231e+03,8.721014427186831597e+01
9.882463815190514651e+03,8.721125323718199240e+01
9.882463833206205891e+03,8.721236219464051942e+01
9.882463851221895311e+03,8.721347114401955025e+01
9.882463869237586550e+03,8.721458008554266428e+01
9.882463887253277790e+03,8.721568901909751048e+01
9.882463905268967210e+03,8.721679794457172363e+01
9.882463923284658449e+03,8.721790686218884048e+01
9.882463941300347869e+03,8.721901577172454267e+01
9.882463959316039109e+03,8.722012467340243802e+01
9.882463977331728529e+03,8.722123356699819396e+01
9.882463995347419768e+03,8.722234245273531883e+01
9.882464013363111007e+03,8.722345133050150423e+01
9.882464031378800428e+03,8.722456020018438494e+01
9.882464049394491667e+03,8.722566906200751191e+01
9.882464067410181087e+03,8.722677791574656680e+01
9.882464085425872327e+03,8.722788676162511479e+01
9.882464103441561747e+03,8.722899559941885173e+01
9.882464121457252986e+03,8.723010442935127173e+01
9.882464139472944225e+03,8.723121325131010906e+01
9.882464157488633646e+03,8.723232206518294163e+01
9.882464175504324885e+03,8.723343087119337724e+01
9.882464193520014305e+03,8.723453966911705493e+01
9.882464211535705545e+03,8.723564845917755406e+01
9.882464229551394965e+03,8.723675724115054209e+01
9.882464247567086204e+03,8.723786601525958417e+01
9.882464265582777443e+03,8.723897478139231509e+01
9.882464283598466864e+03,8.724008353943642646e+01
9.882464301614158103e+03,8.724119228961541239e+01
9.882464319629847523e+03,8.724230103170501138e+01
9.882464337645538762e+03,8.724340976592876018e+01
9.882464355661228183e+03,8.724451849206229781e+01
9.882464373676919422e+03,8.724562721032923207e+01
9.882464391692610661e+03,8.724673592061716931e+01
9.882464409708300082e+03,8.724784462281382957e+01
9.882464427723991321e+03,8.724895331714267854e+01
9.882464445739680741e+03,8.725006200337948314e+01
9.882464463755371980e+03,8.725117068174772328e+01
9.882464481771061401e+03,8.725227935202316587e+01
9.882464499786752640e+03,8.725338801442924819e+01
9.882464517802442060e+03,8.725449666874175136e+01
9.882464535818133299e+03,8.725560531518416951e+01
9.882464553833824539e+03,8.725671395364418004e+01
9.882464571849513959e+03,8.725782258400948876e+01
9.882464589865205198e+03,8.725893120650353296e+01
9.882464607880894619e+03,8.726003982090209377e+01
9.882464625896585858e+03,8.726114842742867950e+01
9.882464643912275278e+03,8.726225702585895760e+01
9.882464661927966517e+03,8.726336561641650746e+01
9.882464679943657757e+03,8.726447419898897806e+01
9.882464697959347177e+03,8.726558277346404680e+01
9.882464715975038416e+03,8.726669134006520778e+01
9.882464733990727836e+03,8.726779989856821373e+01
9.882464752006419076e+03,8.726890844919651613e+01
9.882464770022108496e+03,8.727001699172591032e+01
9.882464788037799735e+03,8.727112552637987619e+01
9.882464806053490975e+03,8.727223405304607695e+01
9.882464824069180395e+03,8.727334257161221842e+01
9.882464842084871634e+03,8.727445108230178050e+01
9.882464860100561054e+03,8.727555958489050170e+01
9.882464878116252294e+03,8.727666807960187612e+01
9.882464896131941714e+03,8.727777656621167068e+01
9.882464914147632953e+03,8.727888504494332267e+01
9.882464932163324193e+03,8.727999351568453790e+01
9.882464950179013613e+03,8.728110197832303641e+01
9.882464968194704852e+03,8.728221043308229810e+01
9.882464986210394272e+03,8.728331887973804726e+01
9.882465004226085512e+03,8.728442731851376379e+01
9.882465022241774932e+03,8.728553574918522884e+01
9.882465040257466171e+03,8.728664417197586545e+01
9.882465058273157410e+03,8.728775258677346471e+01
9.882465076288846831e+03,8.728886099346559035e+01
9.882465094304538070e+03,8.728996939227583596e+01
9.882465112320227490e+03,8.729107778297989739e+01
9.882465130335918730e+03,8.729218616580122614e+01
9.882465148351608150e+03,8.729329454051567438e+01
9.882465166367299389e+03,8.729440290734662256e+01
9.882465184382990628e+03,8.729551126618183332e+01
9.882465202398680049e+03,8.729661961690892724e+01
9.882465220414371288e+03,8.729772795975141264e+01
9.882465238430060708e+03,8.729883629448509907e+01
9.882465256445751947e+03,8.729994462133339539e+01
9.882465274461441368e+03,8.730105294007208272e+01
9.882465292477132607e+03,8.730216125092462676e+01
9.882465310492823846e+03,8.730326955377873333e+01
9.882465328508513267e+03,8.730437784852209404e+01
9.882465346524204506e+03,8.730548613537818881e+01
9.882465364539893926e+03,8.730659441412272770e+01
9.882465382555585165e+03,8.730770268497924746e+01
9.882465400571274586e+03,8.730881094772351503e+01
9.882465418586965825e+03,8.730991920257895345e+01
9.882465436602657064e+03,8.731102744943325433e+01
9.882465454618346484e+03,8.731213568817419457e+01
9.882465472634037724e+03,8.731324391902512616e+01
9.882465490649727144e+03,8.731435214176190129e+01
9.882465508665418383e+03,8.731546035660795724e+01
9.882465526681107804e+03,8.731656856333906092e+01
9.882465544696799043e+03,8.731767676217869223e+01
9.882465562712490282e+03,8.731878495301450016e+01
9.882465580728179702e+03,8.731989313573427580e+01
9.882465598743870942e+03,8.732100131056137116e+01
9.882465616759560362e+03,8.732210947727168104e+01
9.882465634775251601e+03,8.732321763608851484e+01
9.882465652790941022e+03,8.732432578678778157e+01
