Time (BJD_TBD - 2450000), F_star + F_h (mJy)
9.908226643518544734e+03,3.860203959721098865e+00
9.908226666740774817e+03,3.860203959520599692e+00
9.908226689963004901e+03,3.860203959320100520e+00
9.908226713185233166e+03,3.860203959119599570e+00
9.908226736407463250e+03,3.860203958919097733e+00
9.908226759629693333e+03,3.860203958718595008e+00
9.908226782851923417e+03,3.860203958518091838e+00
9.908226806074151682e+03,3.860203958317587336e+00
9.908226829296381766e+03,3.860203958117081946e+00
9.908226852518611850e+03,3.860203957916575224e+00
9.908226875740841933e+03,3.860203957716068057e+00
9.908226898963070198e+03,3.860203957515559559e+00
9.908226922185300282e+03,3.860203957315050172e+00
9.908226945407530366e+03,3.860203957114539897e+00
9.908226968629760449e+03,3.860203956914028733e+00
9.908226991851988714e+03,3.860203956713516682e+00
9.908227015074218798e+03,3.860203956513003742e+00
9.908227038296448882e+03,3.860203956312489026e+00
9.908227061518678966e+03,3.860203956111974311e+00
9.908227084740907230e+03,3.860203955911458262e+00
9.908227107963137314e+03,3.860203955710941770e+00
9.908227131185367398e+03,3.860203955510423501e+00
9.908227154407597482e+03,3.860203955309904789e+00
9.908227177629825746e+03,3.860203955109384300e+00
9.908227200852055830e+03,3.860203954908863366e+00
9.908227224074285914e+03,3.860203954708341989e+00
9.908227247296515998e+03,3.860203954507818835e+00
9.908227270518744263e+03,3.860203954307295682e+00
9.908227293740974346e+03,3.860203954106770752e+00
9.908227316963204430e+03,3.860203953906244934e+00
9.908227340185434514e+03,3.860203953705718227e+00
9.908227363407662779e+03,3.860203953505191077e+00
9.908227386629892862e+03,3.860203953304662594e+00
9.908227409852122946e+03,3.860203953104132335e+00
9.908227433074353030e+03,3.860203952903602520e+00
9.908227456296581295e+03,3.860203952703070929e+00
9.908227479518811379e+03,3.860203952502538005e+00
9.908227502741041462e+03,3.860203952302004637e+00
9.908227525963271546e+03,3.860203952101471270e+00
9.908227549185499811e+03,3.860203951900935238e+00
9.908227572407729895e+03,3.860203951700399205e+00
9.908227595629959978e+03,3.860203951499862285e+00
9.908227618852190062e+03,3.860203951299323588e+00
9.908227642074418327e+03,3.860203951098784891e+00
9.908227665296648411e+03,3.860203950898244418e+00
9.908227688518878495e+03,3.860203950697703501e+00
9.908227711741108578e+03,3.860203950497161252e+00
9.908227734963336843e+03,3.860203950296618558e+00
9.908227758185566927e+03,3.860203950096074532e+00
9.908227781407797011e+03,3.860203949895530062e+00
9.908227804630027094e+03,3.860203949694983816e+00
9.908227827852255359e+03,3.860203949494437126e+00
9.908227851074485443e+03,3.860203949293889103e+00
9.908227874296715527e+03,3.860203949093340192e+00
9.908227897518945610e+03,3.860203948892790393e+00
9.908227920741173875e+03,3.860203948692240150e+00
9.908227943963403959e+03,3.860203948491688575e+00
