Time (BJD_TBD - 2450000), F_star + F_g (mJy)
9.896128576389048249e+03,2.739529698596008700e+00
9.896128599245501391e+03,2.739529697732272506e+00
9.896128622101952715e+03,2.739529696868517661e+00
9.896128644958405857e+03,2.739529696004743275e+00
9.896128667814857181e+03,2.739529695140951127e+00
9.896128690671310324e+03,2.739529694277139882e+00
9.896128713527761647e+03,2.739529693413310429e+00
9.896128736384214790e+03,2.739529692549461881e+00
9.896128759240666113e+03,2.739529691685594237e+00
9.896128782097119256e+03,2.739529690821708829e+00
9.896128804953570580e+03,2.739529689957803882e+00
9.896128827810023722e+03,2.739529689093880283e+00
9.896128850666476865e+03,2.739529688229938920e+00
9.896128873522928188e+03,2.739529687365978017e+00
9.896128896379381331e+03,2.739529686501998462e+00
9.896128919235832655e+03,2.739529685638000700e+00
9.896128942092285797e+03,2.739529684773984286e+00
9.896128964948737121e+03,2.739529683909948776e+00
9.896128987805190263e+03,2.739529683045894171e+00
9.896129010661641587e+03,2.739529682181821801e+00
9.896129033518094730e+03,2.739529681317730336e+00
9.896129056374546053e+03,2.739529680453620220e+00
9.896129079230999196e+03,2.739529679589491451e+00
9.896129102087450519e+03,2.739529678725343587e+00
9.896129124943903662e+03,2.739529677861177515e+00
9.896129147800356805e+03,2.739529676996992791e+00
9.896129170656808128e+03,2.739529676132788971e+00
9.896129193513261271e+03,2.739529675268566500e+00
9.896129216369712594e+03,2.739529674404325821e+00
9.896129239226165737e+03,2.739529673540066046e+00
9.896129262082617061e+03,2.739529672675787619e+00
9.896129284939070203e+03,2.739529671811490097e+00
9.896129307795521527e+03,2.739529670947174367e+00
9.896129330651974669e+03,2.739529670082839985e+00
9.896129353508425993e+03,2.739529669218486507e+00
9.896129376364879136e+03,2.739529668354115266e+00
9.896129399221332278e+03,2.739529667489724929e+00
9.896129422077783602e+03,2.739529666625315496e+00
9.896129444934236744e+03,2.739529665760887411e+00
9.896129467790688068e+03,2.739529664896441119e+00
9.896129490647141211e+03,2.739529664031975731e+00
9.896129513503592534e+03,2.739529663167491691e+00
9.896129536360045677e+03,2.739529662302988555e+00
9.896129559216497000e+03,2.739529661438467656e+00
9.896129582072950143e+03,2.739529660573927217e+00
9.896129604929401467e+03,2.739529659709368570e+00
9.896129627785854609e+03,2.739529658844791271e+00
9.896129650642307752e+03,2.739529657980195321e+00
9.896129673498759075e+03,2.739529657115580275e+00
9.896129696355212218e+03,2.739529656250946577e+00
9.896129719211663542e+03,2.739529655386294671e+00
9.896129742068116684e+03,2.739529654521624114e+00
9.896129764924568008e+03,2.739529653656934460e+00
9.896129787781021150e+03,2.739529652792226155e+00
9.896129810637472474e+03,2.739529651927499199e+00
9.896129833493925616e+03,2.739529651062753146e+00
9.896129856350376940e+03,2.739529650197989330e+00
9.896129879206830083e+03,2.739529649333205974e+00
9.896129902063283225e+03,2.739529648468404410e+00
9.896129924919734549e+03,2.739529647603584195e+00
9.896129947776187691e+03,2.739529646738745328e+00
9.896129970632639015e+03,2.739529645873887809e+00
9.896129993489092158e+03,2.739529645009010750e+00
9.896130016345543481e+03,2.739529644144116372e+00
9.896130039201996624e+03,2.739529643279202009e+00
9.896130062058447947e+03,2.739529642414269883e+00
9.896130084914901090e+03,2.739529641549318661e+00
9.896130107771352414e+03,2.739529640684349232e+00
9.896130130627805556e+03,2.739529639819360263e+00
9.896130153484256880e+03,2.739529638954353086e+00
9.896130176340710022e+03,2.739529638089326813e+00
9.896130199197163165e+03,2.739529637224282776e+00
