Time (BJD_TBD - 2450000), F_planets/F_star (ppm)
1.014846018518507481e+04,2.713317176637857031e+01
1.014846020605984813e+04,2.713279826314102650e+01
1.014846022693461964e+04,2.713242487342272469e+01
1.014846024780939297e+04,2.713205159715883141e+01
1.014846026868416629e+04,2.713167843438205296e+01
1.014846028955893780e+04,2.713130538512506718e+01
1.014846031043371113e+04,2.713093244932309744e+01
1.014846033130848264e+04,2.713055962704128987e+01
1.014846035218325596e+04,2.713018691821488915e+01
1.014846037305802929e+04,2.712981432287656958e+01
1.014846039393280080e+04,2.712944184105898060e+01
1.014846041480757413e+04,2.712906947269739533e+01
1.014846043568234745e+04,2.712869721782443833e+01
1.014846045655711896e+04,2.712832507647276969e+01
1.014846047743189229e+04,2.712795304857771583e+01
1.014846049830666561e+04,2.712758113417190486e+01
1.014846051918143712e+04,2.712720933328789386e+01
1.014846054005621045e+04,2.712683764586111579e+01
1.014846056093098196e+04,2.712646607195649651e+01
1.014846058180575528e+04,2.712609461150950807e+01
1.014846060268052861e+04,2.712572326455267913e+01
1.014846062355530012e+04,2.712535203111860937e+01
1.014846064443007344e+04,2.712498091114274956e+01
1.014846066530484677e+04,2.712460990465765320e+01
1.014846068617961828e+04,2.712423901169582052e+01
1.014846070705439161e+04,2.712386823219281240e+01
1.014846072792916493e+04,2.712349756618112195e+01
1.014846074880393644e+04,2.712312701369327783e+01
1.014846076967870977e+04,2.712275657466481960e+01
1.014846079055348127e+04,2.712238624916054874e+01
1.014846081142825460e+04,2.712201603711610431e+01
1.014846083230302793e+04,2.712164593856394390e+01
1.014846085317779944e+04,2.712127595353649667e+01
1.014846087405257276e+04,2.712090608196945851e+01
1.014846089492734609e+04,2.712053632389529412e+01
1.014846091580211760e+04,2.712016667934637937e+01
1.014846093667689092e+04,2.711979714825849186e+01
1.014846095755166243e+04,2.711942773069620571e+01
1.014846097842643576e+04,2.711905842659535182e+01
1.014846099930120909e+04,2.711868923598829895e+01
1.014846102017598059e+04,2.711832015890740166e+01
1.014846104105075392e+04,2.711795119528850861e+01
1.014846106192552725e+04,2.711758234516399568e+01
1.014846108280029875e+04,2.711721360856617480e+01
1.014846110367507208e+04,2.711684498543097277e+01
1.014846112454984541e+04,2.711647647579070508e+01
1.014846114542461692e+04,2.711610807967766590e+01
1.014846116629939024e+04,2.711573979702784953e+01
1.014846118717416175e+04,2.711537162790559918e+01
1.014846120804893508e+04,2.711500357224696245e+01
1.014846122892370840e+04,2.711463563008421573e+01
1.014846124979847991e+04,2.711426780144958926e+01
1.014846127067325324e+04,2.711390008627914483e+01
1.014846129154802657e+04,2.711353248460517307e+01
1.014846131242279807e+04,2.711316499645985090e+01
1.014846133329757140e+04,2.711279762177932184e+01
1.014846135417234473e+04,2.711243036059580902e+01
1.014846137504711623e+04,2.711206321294147159e+01
1.014846139592188956e+04,2.711169617875253124e+01
1.014846141679666107e+04,2.711132925809313221e+01
1.014846143767143440e+04,2.711096245089954238e+01
1.014846145854620772e+04,2.711059575720388537e+01
1.014846147942097923e+04,2.711022917703830615e+01
1.014846150029575256e+04,2.710986271033910811e+01
1.014846152117052588e+04,2.710949635713840777e+01
1.014846154204529739e+04,2.710913011746831813e+01
1.014846156292007072e+04,2.710876399126520653e+01
1.014846158379484405e+04,2.710839797856116462e+01
1.014846160466961555e+04,2.710803207938826631e+01
1.014846162554438888e+04,2.710766629368291802e+01
1.014846164641916039e+04,2.710730062150907216e+01
1.014846166729393371e+04,2.710693506280317067e+01
1.014846168816870704e+04,2.710656961759726613e+01
1.014846170904347855e+04,2.710620428592338982e+01
1.014846172991825188e+04,2.710583906771805829e+01
1.014846175079302520e+04,2.710547396301328860e+01
1.014846177166779671e+04,2.710510897184106938e+01
1.014846179254257004e+04,2.710474409413798469e+01
1.014846181341734336e+04,2.710437932993599830e+01
1.014846183429211487e+04,2.710401467926712371e+01
1.014846185516688820e+04,2.710365014206793077e+01
1.014846187604165971e+04,2.710328571840218359e+01
1.014846189691643303e+04,2.710292140820654083e+01
1.014846191779120636e+04,2.710255721151295205e+01
1.014846193866597787e+04,2.710219312835331351e+01
1.014846195954075120e+04,2.710182915866437270e+01
1.014846198041552452e+04,2.710146530247802588e+01
1.014846200129029603e+04,2.710110155982617997e+01
1.014846202216506936e+04,2.710073793064558600e+01
1.014846204303984086e+04,2.710037441499982691e+01
1.014846206391461419e+04,2.710001101282575320e+01
1.014846208478938752e+04,2.709964772415519718e+01
1.014846210566415903e+04,2.709928454901998407e+01
1.014846212653893235e+04,2.709892148735702477e+01
1.014846214741370568e+04,2.709855853919815871e+01
1.014846216828847719e+04,2.709819570457517557e+01
1.014846218916325051e+04,2.709783298342500046e+01
1.014846221003802384e+04,2.709747037577947992e+01
1.014846223091279535e+04,2.709710788167035034e+01
1.014846225178756868e+04,2.709674550103464341e+01
1.014846227266234018e+04,2.709638323393567561e+01
1.014846229353711351e+04,2.709602108031050705e+01
1.014846231441188684e+04,2.709565904019089544e+01
1.014846233528665834e+04,2.709529711360856297e+01
1.014846235616143167e+04,2.709493530050059462e+01
1.014846237703620500e+04,2.709457360089874811e+01
1.014846239791097651e+04,2.709421201483467811e+01
1.014846241878574983e+04,2.709385054224557621e+01
1.014846243966052316e+04,2.709348918316312194e+01
1.014846246053529467e+04,2.709312793761898774e+01
1.014846248141006799e+04,2.709276680555036876e+01
1.014846250228483950e+04,2.709240578702043578e+01
1.014846252315961283e+04,2.709204488196640526e+01
1.014846254403438616e+04,2.709168409041993897e+01
1.014846256490915766e+04,2.709132341241265607e+01
1.014846258578393099e+04,2.709096284788187958e+01
1.014846260665870432e+04,2.709060239685921090e+01
1.014846262753347582e+04,2.709024205937620877e+01
1.014846264840824915e+04,2.708988183537032057e+01
1.014846266928302248e+04,2.708952172487308019e+01
1.014846269015779399e+04,2.708916172791604993e+01
1.014846271103256731e+04,2.708880184443666650e+01
1.014846273190733882e+04,2.708844207449783426e+01
1.014846275278211215e+04,2.708808241803703609e+01
1.014846277365688547e+04,2.708772287508580945e+01
1.014846279453165698e+04,2.708736344567564558e+01
1.014846281540643031e+04,2.708700412974409488e+01
1.014846283628120364e+04,2.708664492732265217e+01
1.014846285715597514e+04,2.708628583844279802e+01
1.014846287803074847e+04,2.708592686304212904e+01
1.014846289890552180e+04,2.708556800115210450e+01
1.014846291978029330e+04,2.708520925280419434e+01
1.014846294065506663e+04,2.708485061793600579e+01
1.014846296152983814e+04,2.708449209661026202e+01
1.014846298240461147e+04,2.708413368876467331e+01
1.014846300327938479e+04,2.708377539443063853e+01
1.014846302415415630e+04,2.708341721363954235e+01
1.014846304502892963e+04,2.708305914632915545e+01
1.014846306590370295e+04,2.708270119253086960e+01
1.014846308677847446e+04,2.708234335227605882e+01
1.014846310765324779e+04,2.708198562550251154e+01
1.014846312852802112e+04,2.708162801224158045e+01
1.014846314940279262e+04,2.708127051252465378e+01
1.014846317027756595e+04,2.708091312628956970e+01
1.014846319115233746e+04,2.708055585359878137e+01
1.014846321202711079e+04,2.708019869439022287e+01
1.014846323290188411e+04,2.707984164869519361e+01
1.014846325377665562e+04,2.707948471654500011e+01
1.014846327465142895e+04,2.707912789787758356e+01
1.014846329552620227e+04,2.707877119272425048e+01
1.014846331640097378e+04,2.707841460111624343e+01
1.014846333727574711e+04,2.707805812299160308e+01
1.014846335815051862e+04,2.707770175841261207e+01
1.014846337902529194e+04,2.707734550731736789e+01
1.014846339990006527e+04,2.707698936973708115e+01
1.014846342077483678e+04,2.707663334570299440e+01
1.014846344164961010e+04,2.707627743515318031e+01
1.014846346252438343e+04,2.707592163811889208e+01
1.014846348339915494e+04,2.707556595463127280e+01
1.014846350427392827e+04,2.707521038462852658e+01
1.014846352514870159e+04,2.707485492814182493e+01
1.014846354602347310e+04,2.707449958520229671e+01
1.014846356689824643e+04,2.707414435574818157e+01
1.014846358777301793e+04,2.707378923984162356e+01
1.014846360864779126e+04,2.707343423742084454e+01
1.014846362952256459e+04,2.707307934851701603e+01
1.014846365039733610e+04,2.707272457316118164e+01
1.014846367127210942e+04,2.707236991129173731e+01
1.014846369214688275e+04,2.707201536293976218e+01
1.014846371302165426e+04,2.707166092813630343e+01
1.014846373389642758e+04,2.707130660681976408e+01
1.014846375477120091e+04,2.707095239902122685e+01
1.014846377564597242e+04,2.707059830477172824e+01
1.014846379652074575e+04,2.707024432400971392e+01
1.014846381739551725e+04,2.706989045679705441e+01
1.014846383827029058e+04,2.706953670307225934e+01
1.014846385914506391e+04,2.706918306286636167e+01
1.014846388001983541e+04,2.706882953621029841e+01
1.014846390089460874e+04,2.706847612304267869e+01
1.014846392176938207e+04,2.706812282339446440e+01
1.014846394264415358e+04,2.706776963729661389e+01
1.014846396351892690e+04,2.706741656468773627e+01
1.014846398439370023e+04,2.706706360559880764e+01
1.014846400526847174e+04,2.706671076006074017e+01
1.014846402614324506e+04,2.706635802801220336e+01
1.014846404701801657e+04,2.706600540951485812e+01
1.014846406789278990e+04,2.706565290450742367e+01
1.014846408876756323e+04,2.706530051302081574e+01
1.014846410964233473e+04,2.706494823508589320e+01
1.014846413051710806e+04,2.706459607064144279e+01
1.014846415139188139e+04,2.706424401971832339e+01
1.014846417226665289e+04,2.706389208234741162e+01
1.014846419314142622e+04,2.706354025846751199e+01
1.014846421401619955e+04,2.706318854810947272e+01
1.014846423489097106e+04,2.706283695130412070e+01
1.014846425576574438e+04,2.706248546799035637e+01
1.014846427664051589e+04,2.706213409822958482e+01
1.014846429751528922e+04,2.706178284196077755e+01
1.014846431839006254e+04,2.706143169921470815e+01
1.014846433926483405e+04,2.706108067002215378e+01
1.014846436013960738e+04,2.706072975432209304e+01
1.014846438101438071e+04,2.706037895214528533e+01
1.014846440188915221e+04,2.706002826352249002e+01
1.014846442276392554e+04,2.705967768839275323e+01
1.014846444363869705e+04,2.705932722681732727e+01
1.014846446451347038e+04,2.705897687873534352e+01
1.014846448538824370e+04,2.705862664417747965e+01
1.014846450626301521e+04,2.705827652317444532e+01
1.014846452713778854e+04,2.705792651566537188e+01
1.014846454801256186e+04,2.705757662168097255e+01
1.014846456888733337e+04,2.705722684125187527e+01
1.014846458976210670e+04,2.705687717431730732e+01
1.014846461063688002e+04,2.705652762090792152e+01
1.014846463151165153e+04,2.705617818105432804e+01
1.014846465238642486e+04,2.705582885469579679e+01
1.014846467326119637e+04,2.705547964189342025e+01
1.014846469413596969e+04,2.705513054258644701e+01
1.014846471501074302e+04,2.705478155680555119e+01
1.014846473588551453e+04,2.705443268458125061e+01
1.014846475676028786e+04,2.705408392585295019e+01
1.014846477763506118e+04,2.705373528065121036e+01
1.014846479850983269e+04,2.705338674900656315e+01
1.014846481938460602e+04,2.705303833085844900e+01
1.014846484025937934e+04,2.705269002623742836e+01
1.014846486113415085e+04,2.705234183517399060e+01
1.014846488200892418e+04,2.705199375760764013e+01
1.014846490288369569e+04,2.705164579359920296e+01
1.014846492375846901e+04,2.705129794308820124e+01
1.014846494463324234e+04,2.705095020610514922e+01
1.014846496550801385e+04,2.705060258268049367e+01
1.014846498638278717e+04,2.705025507275382068e+01
1.014846500725756050e+04,2.704990767635561610e+01
1.014846502813233201e+04,2.704956039351628050e+01
1.014846504900710534e+04,2.704921322417549590e+01
1.014846506988187866e+04,2.704886616836367352e+01
1.014846509075665017e+04,2.704851922611122816e+01
1.014846511163142350e+04,2.704817239735785250e+01
1.014846513250619500e+04,2.704782568216415228e+01
1.014846515338096833e+04,2.704747908046991967e+01
1.014846517425574166e+04,2.704713259230549838e+01
1.014846519513051317e+04,2.704678621770124636e+01
1.014846521600528649e+04,2.704643995659698774e+01
1.014846523688005982e+04,2.704609380902306270e+01
1.014846525775483133e+04,2.704574777500978655e+01
1.014846527862960465e+04,2.704540185449703671e+01
1.014846529950437798e+04,2.704505604751512493e+01
1.014846532037914949e+04,2.704471035409436297e+01
1.014846534125392282e+04,2.704436477417466733e+01
1.014846536212869432e+04,2.704401930781641639e+01
1.014846538300346765e+04,2.704367395495958704e+01
1.014846540387824098e+04,2.704332871563445906e+01
1.014846542475301248e+04,2.704298358987128381e+01
1.014846544562778581e+04,2.704263857761004886e+01
1.014846546650255914e+04,2.704229367888101976e+01
1.014846548737733065e+04,2.704194889371440880e+01
1.014846550825210397e+04,2.704160422205031011e+01
1.014846552912687548e+04,2.704125966394893510e+01
1.014846555000164881e+04,2.704091521935042763e+01
1.014846557087642213e+04,2.704057088828496092e+01
1.014846559175119364e+04,2.704022667078270104e+01
1.014846561262596697e+04,2.703988256678384516e+01
1.014846563350074030e+04,2.703953857631853452e+01
1.014846565437551180e+04,2.703919469941692455e+01
1.014846567525028513e+04,2.703885093601925149e+01
1.014846569612505846e+04,2.703850728615564236e+01
1.014846571699982997e+04,2.703816374985617799e+01
1.014846573787460329e+04,2.703782032706118343e+01
1.014846575874937480e+04,2.703747701783069246e+01
1.014846577962414813e+04,2.703713382210498750e+01
1.014846580049892145e+04,2.703679073991420978e+01
1.014846582137369296e+04,2.703644777128838683e+01
1.014846584224846629e+04,2.703610491616791833e+01
1.014846586312323961e+04,2.703576217458285669e+01
1.014846588399801112e+04,2.703541954656322588e+01
1.014846590487278445e+04,2.703507703204946466e+01
1.014846592574755778e+04,2.703473463107164321e+01
1.014846594662232928e+04,2.703439234365970023e+01
1.014846596749710261e+04,2.703405016975419528e+01
