Time (BJD_TBD - 2450000), F_star + F_b (mJy)
9.913946643518749624e+03,3.604786594009374401e+00
9.913946661622412648e+03,3.604786677705954734e+00
9.913946679726073853e+03,3.604786761405492257e+00
9.913946697829736877e+03,3.604786845108004290e+00
9.913946715933398082e+03,3.604786928813472624e+00
9.913946734037061105e+03,3.604787012521915024e+00
9.913946752140722310e+03,3.604787096233311505e+00
9.913946770244385334e+03,3.604787179947681164e+00
9.913946788348046539e+03,3.604787263665005348e+00
9.913946806451709563e+03,3.604787347385300489e+00
9.913946824555372586e+03,3.604787431108557705e+00
9.913946842659033791e+03,3.604787514834769002e+00
9.913946860762696815e+03,3.604787598563949036e+00
9.913946878866358020e+03,3.604787682296082263e+00
9.913946896970021044e+03,3.604787766031183782e+00
9.913946915073682248e+03,3.604787849769237162e+00
9.913946933177345272e+03,3.604787933510258391e+00
9.913946951281006477e+03,3.604788017254229704e+00
9.913946969384669501e+03,3.604788101001167977e+00
9.913946987488332525e+03,3.604788184751063884e+00
9.913947005591993729e+03,3.604788268503909432e+00
9.913947023695656753e+03,3.604788352259720163e+00
9.913947041799317958e+03,3.604788436018479203e+00
9.913947059902980982e+03,3.604788519780202094e+00
9.913947078006642187e+03,3.604788603544872405e+00
9.913947096110305210e+03,3.604788687312506568e+00
9.913947114213966415e+03,3.604788771083086818e+00
9.913947132317629439e+03,3.604788854856630032e+00
9.913947150421292463e+03,3.604788938633126438e+00
9.913947168524953668e+03,3.604789022412567601e+00
9.913947186628616691e+03,3.604789106194970394e+00
9.913947204732277896e+03,3.604789189980316610e+00
9.913947222835940920e+03,3.604789273768622682e+00
9.913947240939602125e+03,3.604789357559872620e+00
9.913947259043265149e+03,3.604789441354080637e+00
9.913947277146926353e+03,3.604789525151231633e+00
9.913947295250589377e+03,3.604789608951340263e+00
9.913947313354252401e+03,3.604789692754398533e+00
9.913947331457913606e+03,3.604789776560398007e+00
9.913947349561576630e+03,3.604789860369353782e+00
9.913947367665237834e+03,3.604789944181248540e+00
9.913947385768900858e+03,3.604790027996100044e+00
9.913947403872562063e+03,3.604790111813890530e+00
9.913947421976225087e+03,3.604790195634634653e+00
9.913947440079888111e+03,3.604790279458325752e+00
9.913947458183549315e+03,3.604790363284954502e+00
9.913947476287212339e+03,3.604790447114536001e+00
9.913947494390873544e+03,3.604790530947053817e+00
9.913947512494536568e+03,3.604790614782523939e+00
9.913947530598197773e+03,3.604790698620930378e+00
9.913947548701860796e+03,3.604790782462287790e+00
9.913947566805522001e+03,3.604790866306579300e+00
9.913947584909185025e+03,3.604790950153821782e+00
9.913947603012848049e+03,3.604791034004006356e+00
9.913947621116509254e+03,3.604791117857124139e+00
9.913947639220172277e+03,3.604791201713190674e+00
9.913947657323833482e+03,3.604791285572189086e+00
9.913947675427496506e+03,3.604791369434136250e+00
9.913947693531157711e+03,3.604791453299013515e+00
9.913947711634820735e+03,3.604791537166839088e+00
9.913947729738481939e+03,3.604791621037594762e+00
9.913947747842144963e+03,3.604791704911295636e+00
9.913947765945807987e+03,3.604791788787935491e+00
9.913947784049469192e+03,3.604791872667503672e+00
9.913947802153132216e+03,3.604791956550016607e+00
9.913947820256793420e+03,3.604792040435456535e+00
9.913947838360456444e+03,3.604792124323842106e+00
9.913947856464117649e+03,3.604792208215152893e+00
9.913947874567780673e+03,3.604792292109407548e+00
9.913947892671441878e+03,3.604792376006587862e+00
9.913947910775104901e+03,3.604792459906710711e+00
9.913947928878767925e+03,3.604792543809766325e+00
9.913947946982429130e+03,3.604792627715746267e+00
9.913947965086092154e+03,3.604792711624666968e+00
9.913947983189753359e+03,3.604792795536511552e+00
9.913948001293416382e+03,3.604792879451295118e+00
9.913948019397077587e+03,3.604792963369002123e+00
9.913948037500740611e+03,3.604793047289647223e+00
9.913948055604401816e+03,3.604793131213213542e+00
9.913948073708064840e+03,3.604793215139718843e+00
9.913948091811727863e+03,3.604793299069152024e+00
9.913948109915389068e+03,3.604793383001505980e+00
9.913948128019052092e+03,3.604793466936796253e+00
9.913948146122713297e+03,3.604793550875005526e+00
9.913948164226376321e+03,3.604793634816149783e+00
9.913948182330037525e+03,3.604793718760213039e+00
9.913948200433700549e+03,3.604793802707210393e+00
9.913948218537361754e+03,3.604793886657124968e+00
9.913948236641024778e+03,3.604793970609973641e+00
9.913948254744687802e+03,3.604794054565746642e+00
9.913948272848349006e+03,3.604794138524435532e+00
9.913948290952012030e+03,3.604794222486056299e+00
9.913948309055673235e+03,3.604794306450592067e+00
9.913948327159336259e+03,3.604794390418059713e+00
9.913948345262997464e+03,3.604794474388440140e+00
9.913948363366660487e+03,3.604794558361751555e+00
9.913948381470321692e+03,3.604794642337975752e+00
9.913948399573984716e+03,3.604794726317128717e+00
9.913948417677647740e+03,3.604794810299202901e+00
9.913948435781308945e+03,3.604794894284188533e+00
9.913948453884971968e+03,3.604794978272101158e+00
9.913948471988633173e+03,3.604795062262925232e+00
9.913948490092296197e+03,3.604795146256675409e+00
9.913948508195957402e+03,3.604795230253336147e+00
9.913948526299620426e+03,3.604795314252922545e+00
9.913948544403281630e+03,3.604795398255417727e+00
9.913948562506944654e+03,3.604795482260837236e+00
9.913948580610607678e+03,3.604795566269173523e+00
9.913948598714268883e+03,3.604795650280416819e+00
9.913948616817931907e+03,3.604795734294583998e+00
9.913948634921593111e+03,3.604795818311656852e+00
9.913948653025256135e+03,3.604795902331652258e+00
9.913948671128917340e+03,3.604795986354553783e+00
9.913948689232580364e+03,3.604796070380376971e+00
9.913948707336243388e+03,3.604796154409112052e+00
9.913948725439904592e+03,3.604796238440751477e+00
9.913948743543567616e+03,3.604796322475312120e+00
9.913948761647228821e+03,3.604796406512774443e+00
9.913948779750891845e+03,3.604796490553156652e+00
9.913948797854553050e+03,3.604796574596440539e+00
9.913948815958216073e+03,3.604796658642642537e+00
9.913948834061877278e+03,3.604796742691746214e+00
9.913948852165540302e+03,3.604796826743767113e+00
9.913948870269203326e+03,3.604796910798696352e+00
9.913948888372864531e+03,3.604796994856525494e+00
9.913948906476527554e+03,3.604797078917270525e+00
9.913948924580188759e+03,3.604797162980913683e+00
9.913948942683851783e+03,3.604797247047472730e+00
9.913948960787512988e+03,3.604797331116928572e+00
9.913948978891176012e+03,3.604797415189299414e+00
9.913948996994837216e+03,3.604797499264566163e+00
9.913949015098500240e+03,3.604797583342746581e+00
9.913949033202163264e+03,3.604797667423830454e+00
9.913949051305824469e+03,3.604797751507810677e+00
9.913949069409487493e+03,3.604797835594701905e+00
9.913949087513148697e+03,3.604797919684487262e+00
9.913949105616811721e+03,3.604798003777184068e+00
9.913949123720472926e+03,3.604798087872774115e+00
9.913949141824135950e+03,3.604798171971273835e+00
9.913949159927797155e+03,3.604798256072665907e+00
9.913949178031460178e+03,3.604798340176967208e+00
9.913949196135123202e+03,3.604798424284167968e+00
9.913949214238784407e+03,3.604798508394259748e+00
9.913949232342447431e+03,3.604798592507258981e+00
9.913949250446108636e+03,3.604798676623149234e+00
9.913949268549771659e+03,3.604798760741944719e+00
9.913949286653432864e+03,3.604798844863629448e+00
9.913949304757095888e+03,3.604798928988219853e+00
9.913949322860757093e+03,3.604799013115698614e+00
9.913949340964420117e+03,3.604799097246082162e+00
9.913949359068083140e+03,3.604799181379361173e+00
9.913949377171744345e+03,3.604799265515526319e+00
9.913949395275407369e+03,3.604799349654594476e+00
9.913949413379068574e+03,3.604799433796549213e+00
9.913949431482731597e+03,3.604799517941405629e+00
9.913949449586392802e+03,3.604799602089147736e+00
9.913949467690055826e+03,3.604799686239790191e+00
9.913949485793717031e+03,3.604799770393316560e+00
9.913949503897380055e+03,3.604799854549743277e+00
9.913949522001043078e+03,3.604799938709061013e+00
9.913949540104704283e+03,3.604800022871261778e+00
9.913949558208367307e+03,3.604800107036360668e+00
9.913949576312028512e+03,3.604800191204341697e+00
9.913949594415691536e+03,3.604800275375220409e+00
9.913949612519352740e+03,3.604800359548979927e+00
9.913949630623015764e+03,3.604800443725635795e+00
9.913949648726676969e+03,3.604800527905171581e+00
9.913949666830339993e+03,3.604800612087603273e+00
9.913949684934003017e+03,3.604800696272921545e+00
9.913949703037664221e+03,3.604800780461118848e+00
9.913949721141327245e+03,3.604800864652209835e+00
9.913949739244988450e+03,3.604800948846178965e+00
9.913949757348651474e+03,3.604801033043040448e+00
9.913949775452312679e+03,3.604801117242779185e+00
9.913949793555975702e+03,3.604801201445409831e+00
9.913949811659636907e+03,3.604801285650916398e+00
9.913949829763299931e+03,3.604801369859314430e+00
9.913949847866962955e+03,3.604801454070594602e+00
9.913949865970624160e+03,3.604801538284749363e+00
9.913949884074287183e+03,3.604801622501793812e+00
9.913949902177948388e+03,3.604801706721711962e+00
