Time (BJD_TBD - 2450000), F_b/F_star (ppm)
1.062594821759266779e+04,8.230332257815518915e+02
1.062594823627046208e+04,8.230468525153538621e+02
1.062594825494825454e+04,8.230604768778072184e+02
1.062594827362604883e+04,8.230740988714833293e+02
1.062594829230384312e+04,8.230877184949732737e+02
1.062594831098163559e+04,8.231013357468685854e+02
1.062594832965942987e+04,8.231149506297394964e+02
1.062594834833722416e+04,8.231285631421776543e+02
1.062594836701501663e+04,8.231421732827755022e+02
1.062594838569281092e+04,8.231557810541019080e+02
1.062594840437060520e+04,8.231693864547490875e+02
1.062594842304839767e+04,8.231829894833106209e+02
1.062594844172619196e+04,8.231965901423535570e+02
1.062594846040398625e+04,8.232101884304714758e+02
1.062594847908178053e+04,8.232237843475814998e+02
1.062594849775957300e+04,8.232373778922786869e+02
1.062594851643736729e+04,8.232509690671283806e+02
1.062594853511516158e+04,8.232645578707247296e+02
1.062594855379295404e+04,8.232781443016625644e+02
1.062594857247074833e+04,8.232917283625063192e+02
1.062594859114854262e+04,8.233053100518505971e+02
1.062594860982633509e+04,8.233188893682914795e+02
1.062594862850412937e+04,8.233324663143916951e+02
1.062594864718192366e+04,8.233460408887466428e+02
1.062594866585971613e+04,8.233596130899530863e+02
1.062594868453751042e+04,8.233731829205723898e+02
1.062594870321530470e+04,8.233867503792010893e+02
1.062594872189309717e+04,8.234003154644360620e+02
1.062594874057089146e+04,8.234138781788379902e+02
1.062594875924868575e+04,8.234274385210034097e+02
1.062594877792647821e+04,8.234409964895305620e+02
1.062594879660427250e+04,8.234545520869781967e+02
1.062594881528206679e+04,8.234681053119443277e+02
1.062594883395985926e+04,8.234816561630273100e+02
1.062594885263765354e+04,8.234952046427849837e+02
1.062594887131544783e+04,8.235087507498155901e+02
1.062594888999324030e+04,8.235222944827188485e+02
1.062594890867103459e+04,8.235358358440505526e+02
1.062594892734882887e+04,8.235493748324104217e+02
1.062594894602662316e+04,8.235629114477164876e+02
1.062594896470441563e+04,8.235764456885690379e+02
1.062594898338220992e+04,8.235899775575227295e+02
1.062594900206000420e+04,8.236035070531778501e+02
1.062594902073779667e+04,8.236170341741351422e+02
1.062594903941559096e+04,8.236305589229480120e+02
1.062594905809338525e+04,8.236440812982173156e+02
1.062594907677117772e+04,8.236576012985449324e+02
1.062594909544897200e+04,8.236711189264826771e+02
1.062594911412676629e+04,8.236846341806320879e+02
1.062594913280455876e+04,8.236981470595958399e+02
1.062594915148235305e+04,8.237116575659242699e+02
1.062594917016014733e+04,8.237251656982199393e+02
1.062594918883793980e+04,8.237386714550860916e+02
1.062594920751573409e+04,8.237521748390719267e+02
1.062594922619352838e+04,8.237656758487801198e+02
1.062594924487132084e+04,8.237791744828153924e+02
1.062594926354911513e+04,8.237926707437250116e+02
1.062594928222690942e+04,8.238061646301131304e+02
1.062594930090470189e+04,8.238196561405843568e+02
1.062594931958249617e+04,8.238331452776851620e+02
1.062594933826029046e+04,8.238466320400201539e+02
1.062594935693808293e+04,8.238601164261950771e+02
1.062594937561587722e+04,8.238735984387545841e+02
1.062594939429367150e+04,8.238870780763041921e+02
1.062594941297146579e+04,8.239005553387627288e+02
1.062594943164925826e+04,8.239140302247363934e+02
1.062594945032705255e+04,8.239275027367688153e+02
1.062594946900484683e+04,8.239409728734660803e+02
1.062594948768263930e+04,8.239544406334355244e+02
1.062594950636043359e+04,8.239679060192191855e+02
1.062594952503822788e+04,8.239813690294237176e+02
1.062594954371602034e+04,8.239948296626577076e+02
1.062594956239381463e+04,8.240082879214611467e+02
1.062594958107160892e+04,8.240217438044422806e+02
1.062594959974940139e+04,8.240351973102096963e+02
1.062594961842719567e+04,8.240486484413024755e+02
1.062594963710498996e+04,8.240620971963293186e+02
1.062594965578278243e+04,8.240755435738996084e+02
1.062594967446057672e+04,8.240889875765511761e+02
1.062594969313837100e+04,8.241024292028935179e+02
1.062594971181616347e+04,8.241158684515366986e+02
1.062594973049395776e+04,8.241293053250172989e+02
1.062594974917175205e+04,8.241427398219451561e+02
1.062594976784954451e+04,8.241561719409314719e+02
1.062594978652733880e+04,8.241696016845112354e+02
1.062594980520513309e+04,8.241830290512953070e+02
1.062594982388292556e+04,8.241964540398953432e+02
1.062594984256071984e+04,8.242098766528451961e+02
1.062594986123851413e+04,8.242232968887564084e+02
1.062594987991630842e+04,8.242367147475478077e+02
1.062594989859410089e+04,8.242501302278321873e+02
1.062594991727189517e+04,8.242635433321416940e+02
1.062594993594968946e+04,8.242769540590887800e+02
1.062594995462748193e+04,8.242903624072866933e+02
1.062594997330527622e+04,8.243037683792662165e+02
1.062594999198307050e+04,8.243171719736404839e+02
