Time (BJD_TBD - 2450000), F_star + F_d (mJy)
9.917309675925876945e+03,3.860186688736227723e+00
9.917309697571559809e+03,3.860186684729077555e+00
9.917309719217242673e+03,3.860186680722187624e+00
9.917309740862925537e+03,3.860186676715558818e+00
9.917309762508608401e+03,3.860186672709191136e+00
9.917309784154293084e+03,3.860186668703083690e+00
9.917309805799975948e+03,3.860186664697238257e+00
9.917309827445658811e+03,3.860186660691653060e+00
9.917309849091341675e+03,3.860186656686329432e+00
9.917309870737024539e+03,3.860186652681266928e+00
9.917309892382707403e+03,3.860186648676465548e+00
9.917309914028390267e+03,3.860186644671924405e+00
9.917309935674073131e+03,3.860186640667644387e+00
9.917309957319757814e+03,3.860186636663625492e+00
9.917309978965440678e+03,3.860186632659867723e+00
9.917310000611123542e+03,3.860186628656371521e+00
9.917310022256806405e+03,3.860186624653135556e+00
9.917310043902489269e+03,3.860186620650161604e+00
9.917310065548172133e+03,3.860186616647447888e+00
9.917310087193854997e+03,3.860186612644995297e+00
9.917310108839537861e+03,3.860186608642803829e+00
9.917310130485222544e+03,3.860186604640873487e+00
9.917310152130905408e+03,3.860186600639203380e+00
9.917310173776588272e+03,3.860186596637795287e+00
9.917310195422271136e+03,3.860186592636648317e+00
9.917310217067954000e+03,3.860186588635762028e+00
9.917310238713636863e+03,3.860186584635136864e+00
9.917310260359319727e+03,3.860186580634773712e+00
9.917310282005002591e+03,3.860186576634670796e+00
9.917310303650687274e+03,3.860186572634828117e+00
9.917310325296370138e+03,3.860186568635248339e+00
9.917310346942053002e+03,3.860186564635928796e+00
9.917310368587735866e+03,3.860186560636869935e+00
9.917310390233418730e+03,3.860186556638073085e+00
9.917310411879101594e+03,3.860186552639536917e+00
9.917310433524784457e+03,3.860186548641261428e+00
9.917310455170467321e+03,3.860186544643247508e+00
9.917310476816152004e+03,3.860186540645494713e+00
9.917310498461834868e+03,3.860186536648002598e+00
9.917310520107517732e+03,3.860186532650772495e+00
9.917310541753200596e+03,3.860186528653802629e+00
9.917310563398883460e+03,3.860186524657094775e+00
9.917310585044566324e+03,3.860186520660647602e+00
9.917310606690249188e+03,3.860186516664461553e+00
9.917310628335932051e+03,3.860186512668537073e+00
9.917310649981616734e+03,3.860186508672873273e+00
9.917310671627299598e+03,3.860186504677471042e+00
9.917310693272982462e+03,3.860186500682329047e+00
9.917310714918665326e+03,3.860186496687449509e+00
9.917310736564348190e+03,3.860186492692830207e+00
9.917310758210031054e+03,3.860186488698472917e+00
9.917310779855713918e+03,3.860186484704376753e+00
9.917310801501396782e+03,3.860186480710540824e+00
9.917310823147079645e+03,3.860186476716966908e+00
9.917310844792764328e+03,3.860186472723654116e+00
9.917310866438447192e+03,3.860186468730602005e+00
9.917310888084130056e+03,3.860186464737811907e+00
9.917310909729812920e+03,3.860186460745282488e+00
9.917310931375495784e+03,3.860186456753014639e+00
9.917310953021178648e+03,3.860186452761007470e+00
9.917310974666861512e+03,3.860186448769262313e+00
9.917310996312544376e+03,3.860186444777777837e+00
9.917311017958229058e+03,3.860186440786554485e+00
9.917311039603911922e+03,3.860186436795592257e+00
9.917311061249594786e+03,3.860186432804892043e+00
9.917311082895277650e+03,3.860186428814452952e+00
9.917311104540960514e+03,3.860186424824274987e+00
9.917311126186643378e+03,3.860186420834358145e+00
9.917311147832326242e+03,3.860186416844702428e+00
9.917311169478009106e+03,3.860186412855307836e+00
9.917311191123693789e+03,3.860186408866175256e+00
9.917311212769376652e+03,3.860186404877303357e+00
9.917311234415059516e+03,3.860186400888692582e+00
9.917311256060742380e+03,3.860186396900343375e+00
9.917311277706425244e+03,3.860186392912255737e+00
9.917311299352108108e+03,3.860186388924429668e+00
9.917311320997790972e+03,3.860186384936864723e+00
9.917311342643473836e+03,3.860186380949560458e+00
9.917311364289158519e+03,3.860186376962517318e+00
9.917311385934841383e+03,3.860186372975736191e+00
9.917311407580524246e+03,3.860186368989215744e+00
9.917311429226207110e+03,3.860186365002958198e+00
9.917311450871889974e+03,3.860186361016959999e+00
9.917311472517572838e+03,3.860186357031224258e+00
9.917311494163255702e+03,3.860186353045750085e+00
9.917311515808938566e+03,3.860186349060537037e+00
9.917311537454623249e+03,3.860186345075584669e+00
9.917311559100306113e+03,3.860186341090893869e+00
9.917311580745988977e+03,3.860186337106465082e+00
9.917311602391671840e+03,3.860186333122296976e+00
9.917311624037354704e+03,3.860186329138390438e+00
9.917311645683037568e+03,3.860186325154746356e+00
9.917311667328720432e+03,3.860186321171362511e+00
9.917311688974403296e+03,3.860186317188239791e+00
9.917311710620087979e+03,3.860186313205378195e+00
9.917311732265770843e+03,3.860186309222779499e+00
9.917311753911453707e+03,3.860186305240441484e+00
9.917311775557136571e+03,3.860186301258363706e+00
9.917311797202819434e+03,3.860186297276548384e+00
9.917311818848502298e+03,3.860186293294994631e+00
9.917311840494185162e+03,3.860186289313702446e+00
9.917311862139868026e+03,3.860186285332671385e+00
9.917311883785550890e+03,3.860186281351901894e+00
9.917311905431235573e+03,3.860186277371393526e+00
9.917311927076918437e+03,3.860186273391146727e+00
9.917311948722601301e+03,3.860186269411161497e+00
9.917311970368284165e+03,3.860186265431437835e+00
9.917311992013967028e+03,3.860186261451975298e+00
9.917312013659649892e+03,3.860186257472774329e+00
9.917312035305332756e+03,3.860186253493834929e+00
9.917312056951015620e+03,3.860186249515156653e+00
9.917312078596700303e+03,3.860186245536739058e+00
9.917312100242383167e+03,3.860186241558584364e+00
9.917312121888066031e+03,3.860186237580690349e+00
9.917312143533748895e+03,3.860186233603057904e+00
9.917312165179431759e+03,3.860186229625687915e+00
9.917312186825114622e+03,3.860186225648578162e+00
9.917312208470797486e+03,3.860186221671730866e+00
9.917312230116480350e+03,3.860186217695144251e+00
9.917312251762165033e+03,3.860186213718819648e+00
9.917312273407847897e+03,3.860186209742755725e+00
9.917312295053530761e+03,3.860186205766953815e+00
9.917312316699213625e+03,3.860186201791413918e+00
9.917312338344896489e+03,3.860186197816135145e+00
9.917312359990579353e+03,3.860186193841118385e+00
9.917312381636262216e+03,3.860186189866362305e+00
9.917312403281945080e+03,3.860186185891867794e+00
9.917312424927629763e+03,3.860186181917635739e+00
9.917312446573312627e+03,3.860186177943663921e+00
9.917312468218995491e+03,3.860186173969954559e+00
9.917312489864678355e+03,3.860186169996506766e+00
9.917312511510361219e+03,3.860186166023320986e+00
9.917312533156044083e+03,3.860186162050395886e+00
9.917312554801726947e+03,3.860186158077731911e+00
9.917312576447409810e+03,3.860186154105330836e+00
9.917312598093094493e+03,3.860186150133189997e+00
9.917312619738777357e+03,3.860186146161312060e+00
9.917312641384460221e+03,3.860186142189694802e+00
9.917312663030143085e+03,3.860186138218339114e+00
9.917312684675825949e+03,3.860186134247245882e+00
9.917312706321508813e+03,3.860186130276412886e+00
9.917312727967191677e+03,3.860186126305842347e+00
9.917312749612874541e+03,3.860186122335533820e+00
9.917312771258559223e+03,3.860186118365485974e+00
9.917312792904242087e+03,3.860186114395699697e+00
9.917312814549924951e+03,3.860186110426175876e+00
9.917312836195607815e+03,3.860186106456913180e+00
9.917312857841290679e+03,3.860186102487912052e+00
9.917312879486973543e+03,3.860186098519172937e+00
9.917312901132656407e+03,3.860186094550695390e+00
9.917312922778339271e+03,3.860186090582479412e+00
9.917312944424022135e+03,3.860186086614524559e+00
9.917312966069706818e+03,3.860186082646831718e+00
9.917312987715389681e+03,3.860186078679400445e+00
9.917313009361072545e+03,3.860186074712231186e+00
9.917313031006755409e+03,3.860186070745323939e+00
9.917313052652438273e+03,3.860186066778676928e+00
9.917313074298121137e+03,3.860186062812292818e+00
9.917313095943804001e+03,3.860186058846169832e+00
9.917313117589486865e+03,3.860186054880308859e+00
9.917313139235171548e+03,3.860186050914709011e+00
9.917313160880854412e+03,3.860186046949372063e+00
9.917313182526537275e+03,3.860186042984295351e+00
9.917313204172220139e+03,3.860186039019481541e+00
9.917313225817903003e+03,3.860186035054928855e+00
9.917313247463585867e+03,3.860186031090637293e+00
9.917313269109268731e+03,3.860186027126608188e+00
9.917313290754951595e+03,3.860186023162840652e+00
9.917313312400636278e+03,3.860186019199334684e+00
9.917313334046319142e+03,3.860186015236090729e+00
9.917313355692002006e+03,3.860186011273108342e+00
9.917313377337684869e+03,3.860186007310387968e+00
9.917313398983367733e+03,3.860186003347929162e+00
9.917313420629050597e+03,3.860185999385731925e+00
9.917313442274733461e+03,3.860185995423796257e+00
9.917313463920416325e+03,3.860185991462122601e+00
9.917313485566101008e+03,3.860185987500710070e+00
9.917313507211783872e+03,3.860185983539560439e+00
9.917313528857466736e+03,3.860185979578671933e+00
9.917313550503149600e+03,3.860185975618045440e+00
9.917313572148832463e+03,3.860185971657680959e+00
9.917313593794515327e+03,3.860185967697577603e+00
9.917313615440198191e+03,3.860185963737736259e+00
9.917313637085881055e+03,3.860185959778156484e+00
9.917313658731565738e+03,3.860185955818839165e+00
9.917313680377248602e+03,3.860185951859783415e+00
9.917313702022931466e+03,3.860185947900988790e+00
9.917313723668614330e+03,3.860185943942456621e+00
9.917313745314297194e+03,3.860185939984186465e+00
9.917313766959980057e+03,3.860185936026177878e+00
9.917313788605662921e+03,3.860185932068430859e+00
9.917313810251345785e+03,3.860185928110945852e+00
9.917313831897030468e+03,3.860185924153722414e+00
9.917313853542713332e+03,3.860185920196760545e+00
9.917313875188396196e+03,3.860185916240061577e+00
9.917313896834079060e+03,3.860185912283623288e+00
9.917313918479761924e+03,3.860185908327448345e+00
9.917313940125444788e+03,3.860185904371533638e+00
9.917313961771127651e+03,3.860185900415881388e+00
9.917313983416810515e+03,3.860185896460491595e+00
9.917314005062495198e+03,3.860185892505362926e+00
9.917314026708178062e+03,3.860185888550496269e+00
9.917314048353860926e+03,3.860185884595891626e+00
9.917314069999543790e+03,3.860185880641548994e+00
9.917314091645226654e+03,3.860185876687467932e+00
9.917314113290909518e+03,3.860185872733648882e+00
9.917314134936592382e+03,3.860185868780091401e+00
9.917314156582275245e+03,3.860185864826795932e+00
9.917314178227958109e+03,3.860185860873763364e+00
9.917314199873642792e+03,3.860185856920991032e+00
9.917314221519325656e+03,3.860185852968481601e+00
9.917314243165008520e+03,3.860185849016233739e+00
9.917314264810691384e+03,3.860185845064248333e+00
9.917314286456374248e+03,3.860185841112524052e+00
9.917314308102057112e+03,3.860185837161062228e+00
9.917314329747739976e+03,3.860185833209862860e+00
9.917314351393422839e+03,3.860185829258924617e+00
9.917314373039107522e+03,3.860185825308247942e+00
9.917314394684790386e+03,3.860185821357833724e+00
9.917314416330473250e+03,3.860185817407681519e+00
9.917314437976156114e+03,3.860185813457791770e+00
9.917314459621838978e+03,3.860185809508163146e+00
