Time (BJD_TBD - 2450000), F_g/F_star (ppm)
9.891595520833507180e+03,2.761122958100430580e+01
9.891595543725843527e+03,2.761164101822245343e+01
9.891595566618178054e+03,2.761205245660167762e+01
9.891595589510514401e+03,2.761246389620730923e+01
9.891595612402848928e+03,2.761287533697391083e+01
9.891595635295185275e+03,2.761328677896680972e+01
9.891595658187519803e+03,2.761369822212055780e+01
9.891595681079856149e+03,2.761410966650049659e+01
9.891595703972190677e+03,2.761452111204117443e+01
9.891595726864527023e+03,2.761493255880792574e+01
9.891595749756863370e+03,2.761534400676800871e+01
9.891595772649197897e+03,2.761575545588866376e+01
9.891595795541534244e+03,2.761616690623521819e+01
9.891595818433868772e+03,2.761657835774224168e+01
9.891595841326205118e+03,2.761698981047505441e+01
9.891595864218539646e+03,2.761740126436823317e+01
9.891595887110875992e+03,2.761781271948708394e+01
9.891595910003210520e+03,2.761822417576617639e+01
9.891595932895546866e+03,2.761863563327083781e+01
9.891595955787881394e+03,2.761904709193564500e+01
9.891595978680217740e+03,2.761945855182589682e+01
9.891596001572554087e+03,2.761987001290885857e+01
9.891596024464888615e+03,2.762028147515179199e+01
9.891596047357224961e+03,2.762069293862000663e+01
9.891596070249559489e+03,2.762110440324807925e+01
9.891596093141895835e+03,2.762151586910132650e+01
9.891596116034230363e+03,2.762192733611431805e+01
9.891596138926566709e+03,2.762233880435238476e+01
9.891596161818901237e+03,2.762275027375006076e+01
9.891596184711237584e+03,2.762316174437270178e+01
9.891596207603573930e+03,2.762357321618756956e+01
9.891596230495908458e+03,2.762398468916187255e+01
9.891596253388244804e+03,2.762439616336097714e+01
9.891596276280579332e+03,2.762480763871942813e+01
9.891596299172915678e+03,2.762521911530256347e+01
9.891596322065250206e+03,2.762563059304493152e+01
9.891596344957586552e+03,2.762604207201186668e+01
9.891596367849921080e+03,2.762645355213793508e+01
9.891596390742257427e+03,2.762686503348844624e+01
9.891596413634591954e+03,2.762727651599797696e+01
9.891596436526928301e+03,2.762768799973185097e+01
9.891596459419264647e+03,2.762809948465732646e+01
9.891596482311599175e+03,2.762851097074164031e+01
9.891596505203935521e+03,2.762892245805013403e+01
9.891596528096270049e+03,2.762933394651735952e+01
9.891596550988606396e+03,2.762974543620865830e+01
9.891596573880940923e+03,2.763015692705856452e+01
9.891596596773277270e+03,2.763056841913244099e+01
9.891596619665611797e+03,2.763097991236481477e+01
9.891596642557948144e+03,2.763139140682104156e+01
9.891596665450284490e+03,2.763180290246836535e+01
9.891596688342619018e+03,2.763221439927401590e+01
9.891596711234955364e+03,2.763262589730335961e+01
9.891596734127289892e+03,2.763303739649093060e+01
9.891596757019626239e+03,2.763344889690205974e+01
9.891596779911960766e+03,2.763386039847130604e+01
9.891596802804297113e+03,2.763427190126401811e+01
9.891596825696631640e+03,2.763468340521473010e+01
9.891596848588967987e+03,2.763509491038878707e+01
9.891596871481304333e+03,2.763550641675342945e+01
9.891596894373638861e+03,2.763591792427592253e+01
9.891596917265975208e+03,2.763632943302158296e+01
9.891596940158309735e+03,2.763674094292497330e+01
9.891596963050646082e+03,2.763715245405143150e+01
9.891596985942980609e+03,2.763756396633550239e+01
9.891597008835316956e+03,2.763797547984252034e+01
9.891597031727651483e+03,2.763838699450704439e+01
9.891597054619987830e+03,2.763879851039441959e+01
9.891597077512322358e+03,2.763921002743917299e+01
9.891597100404658704e+03,2.763962154570666740e+01
9.891597123296995051e+03,2.764003306516413261e+01
9.891597146189329578e+03,2.764044458577882679e+01
9.891597169081665925e+03,2.764085610761608791e+01
9.891597191974000452e+03,2.764126763061044656e+01
9.891597214866336799e+03,2.764167915482727267e+01
9.891597237758671326e+03,2.764209068020108973e+01
9.891597260651007673e+03,2.764250220679725345e+01
9.891597283543342201e+03,2.764291373455030154e+01
9.891597306435678547e+03,2.764332526352558617e+01
9.891597329328014894e+03,2.764373679369034065e+01
9.891597352220349421e+03,2.764414832501181607e+01
9.891597375112685768e+03,2.764455985755535039e+01
9.891597398005020295e+03,2.764497139125550973e+01
9.891597420897356642e+03,2.764538292617760362e+01
9.891597443789691170e+03,2.764579446225619819e+01
9.891597466682027516e+03,2.764620599955663138e+01
9.891597489574362044e+03,2.764661753801345867e+01
9.891597512466698390e+03,2.764702907769201090e+01
9.891597535359032918e+03,2.764744061852682933e+01
9.891597558251369264e+03,2.764785216058327322e+01
9.891597581143705611e+03,2.764826370382857945e+01
9.891597604036040138e+03,2.764867524822998490e+01
9.891597626928376485e+03,2.764908679385284884e+01
9.891597649820711013e+03,2.764949834063169831e+01
9.891597672713047359e+03,2.764990988863188903e+01
9.891597695605381887e+03,2.765032143778796225e+01
9.891597718497718233e+03,2.765073298816526304e+01
9.891597741390052761e+03,2.765114453969834329e+01
9.891597764282389107e+03,2.765155609245253032e+01
9.891597787174725454e+03,2.765196764639507165e+01
9.891597810067059982e+03,2.765237920149322193e+01
9.891597832959396328e+03,2.765279075781232621e+01
9.891597855851730856e+03,2.765320231528691508e+01
9.891597878744067202e+03,2.765361387398234072e+01
9.891597901636401730e+03,2.765402543383315859e+01
9.891597924528738076e+03,2.765443699490468887e+01
9.891597947421072604e+03,2.765484855713149059e+01
9.891597970313408950e+03,2.765526012057890526e+01
9.891597993205745297e+03,2.765567168521418040e+01
9.891598016098079825e+03,2.765608325100455644e+01
9.891598038990416171e+03,2.765649481801537135e+01
9.891598061882750699e+03,2.765690638618118413e+01
9.891598084775087045e+03,2.765731795556733275e+01
9.891598107667421573e+03,2.765772952610834423e+01
9.891598130559757919e+03,2.765814109786959563e+01
9.891598153452092447e+03,2.765855267078560686e+01
9.891598176344428794e+03,2.765896424492173011e+01
9.891598199236763321e+03,2.765937582021250307e+01
9.891598222129099668e+03,2.765978739672328146e+01
9.891598245021436014e+03,2.766019897442130571e+01
9.891598267913770542e+03,2.766061055327381624e+01
9.891598290806106888e+03,2.766102213334615811e+01
9.891598313698441416e+03,2.766143371457287259e+01
9.891598336590777762e+03,2.766184529701931893e+01
9.891598359483112290e+03,2.766225688062001709e+01
9.891598382375448637e+03,2.766266846544032987e+01
9.891598405267783164e+03,2.766308005141479143e+01
9.891598428160119511e+03,2.766349163860875748e+01
9.891598451052455857e+03,2.766390322698946136e+01
9.891598473944790385e+03,2.766431481652415059e+01
9.891598496837126731e+03,2.766472640727817378e+01
9.891598519729461259e+03,2.766513799918605798e+01
9.891598542621797606e+03,2.766554959231317312e+01
9.891598565514132133e+03,2.766596118659403913e+01
9.891598588406468480e+03,2.766637278209402595e+01
9.891598611298803007e+03,2.766678437874765351e+01
9.891598634191139354e+03,2.766719597662027752e+01
