Time (BJD_TBD - 2450000), F_g/F_star (ppm)
9.896128576389048249e+03,6.401819034769289374e+01
9.896128599245501391e+03,6.401800312052523623e+01
9.896128622101952715e+03,6.401781588932050227e+01
9.896128644958405857e+03,6.401762865404887748e+01
9.896128667814857181e+03,6.401744141474019045e+01
9.896128690671310324e+03,6.401725417136469787e+01
9.896128713527761647e+03,6.401706692395218568e+01
9.896128736384214790e+03,6.401687967247289635e+01
9.896128759240666113e+03,6.401669241695667267e+01
9.896128782097119256e+03,6.401650515737371450e+01
9.896128804953570580e+03,6.401631789375386461e+01
9.896128827810023722e+03,6.401613062606732285e+01
9.896128850666476865e+03,6.401594335432903904e+01
9.896128873522928188e+03,6.401575607855393457e+01
9.896128896379381331e+03,6.401556879871222350e+01
9.896128919235832655e+03,6.401538151483373440e+01
9.896128942092285797e+03,6.401519422688870975e+01
9.896128964948737121e+03,6.401500693490696392e+01
9.896128987805190263e+03,6.401481963885871096e+01
9.896129010661641587e+03,6.401463233877377945e+01
9.896129033518094730e+03,6.401444503462241187e+01
9.896129056374546053e+03,6.401425772643443679e+01
9.896129079230999196e+03,6.401407041418003985e+01
9.896129102087450519e+03,6.401388309788907804e+01
9.896129124943903662e+03,6.401369577753176543e+01
9.896129147800356805e+03,6.401350845312303761e+01
9.896129170656808128e+03,6.401332112467783020e+01
9.896129193513261271e+03,6.401313379216632882e+01
9.896129216369712594e+03,6.401294645561839047e+01
9.896129239226165737e+03,6.401275911500422922e+01
9.896129262082617061e+03,6.401257177035370205e+01
9.896129284939070203e+03,6.401238442163696618e+01
9.896129307795521527e+03,6.401219706888392125e+01
9.896129330651974669e+03,6.401200971206472445e+01
9.896129353508425993e+03,6.401182235120924702e+01
9.896129376364879136e+03,6.401163498628770299e+01
9.896129399221332278e+03,6.401144761731501376e+01
9.896129422077783602e+03,6.401126024430611494e+01
9.896129444934236744e+03,6.401107286723122058e+01
9.896129467790688068e+03,6.401088548612015927e+01
9.896129490647141211e+03,6.401069810094315926e+01
9.896129513503592534e+03,6.401051071173006335e+01
9.896129536360045677e+03,6.401032331845102874e+01
9.896129559216497000e+03,6.401013592113596928e+01
9.896129582072950143e+03,6.400994851975505640e+01
9.896129604929401467e+03,6.400976111433814708e+01
9.896129627785854609e+03,6.400957370485542697e+01
