Time (BJD_TBD - 2450000), F_star + F_h (mJy)
9.903683680555783212e+03,2.557592644697103346e+00
9.903683703452748887e+03,2.557592644844056018e+00
9.903683726349714561e+03,2.557592644991007802e+00
9.903683749246680236e+03,2.557592645137956477e+00
9.903683772143645911e+03,2.557592645284903821e+00
9.903683795040611585e+03,2.557592645431849387e+00
9.903683817937577260e+03,2.557592645578792290e+00
9.903683840834542934e+03,2.557592645725733416e+00
9.903683863731508609e+03,2.557592645872672321e+00
9.903683886628474283e+03,2.557592646019609450e+00
9.903683909525439958e+03,2.557592646166543915e+00
9.903683932422405633e+03,2.557592646313477047e+00
9.903683955319371307e+03,2.557592646460407515e+00
9.903683978216336982e+03,2.557592646607336651e+00
9.903684001113302656e+03,2.557592646754263122e+00
9.903684024010268331e+03,2.557592646901188260e+00
9.903684046907234006e+03,2.557592647048110290e+00
9.903684069804199680e+03,2.557592647195031432e+00
9.903684092701163536e+03,2.557592647341949466e+00
9.903684115598129210e+03,2.557592647488866167e+00
9.903684138495094885e+03,2.557592647635780647e+00
9.903684161392060560e+03,2.557592647782692907e+00
9.903684184289026234e+03,2.557592647929603391e+00
9.903684207185991909e+03,2.557592648076511654e+00
9.903684230082957583e+03,2.557592648223417697e+00
9.903684252979923258e+03,2.557592648370322408e+00
9.903684275876888933e+03,2.557592648517224454e+00
9.903684298773854607e+03,2.557592648664124280e+00
9.903684321670820282e+03,2.557592648811022329e+00
9.903684344567785956e+03,2.557592648957918158e+00
9.903684367464751631e+03,2.557592649104812654e+00
9.903684390361717305e+03,2.557592649251704042e+00
9.903684413258682980e+03,2.557592649398594542e+00
9.903684436155648655e+03,2.557592649545481933e+00
9.903684459052614329e+03,2.557592649692367548e+00
9.903684481949580004e+03,2.557592649839251830e+00
9.903684504846545678e+03,2.557592649986133004e+00
9.903684527743511353e+03,2.557592650133013290e+00
9.903684550640477028e+03,2.557592650279890467e+00
9.903684573537442702e+03,2.557592650426765868e+00
9.903684596434408377e+03,2.557592650573639492e+00
9.903684619331374051e+03,2.557592650720510896e+00
9.903684642228339726e+03,2.557592650867380080e+00
9.903684665125305401e+03,2.557592651014247931e+00
9.903684688022271075e+03,2.557592651161113118e+00
9.903684710919236750e+03,2.557592651307976528e+00
9.903684733816202424e+03,2.557592651454837718e+00
9.903684756713168099e+03,2.557592651601696687e+00
9.903684779610133774e+03,2.557592651748553880e+00
9.903684802507099448e+03,2.557592651895408853e+00
9.903684825404065123e+03,2.557592652042262049e+00
9.903684848301030797e+03,2.557592652189113025e+00
9.903684871197996472e+03,2.557592652335961780e+00
9.903684894094960327e+03,2.557592652482808759e+00
9.903684916991926002e+03,2.557592652629653962e+00
9.903684939888891677e+03,2.557592652776496500e+00
9.903684962785857351e+03,2.557592652923337262e+00
9.903684985682823026e+03,2.557592653070176247e+00
9.903685008579788700e+03,2.557592653217012568e+00
9.903685031476754375e+03,2.557592653363847113e+00
9.903685054373720050e+03,2.557592653510680325e+00
9.903685077270685724e+03,2.557592653657510429e+00
9.903685100167651399e+03,2.557592653804338756e+00
9.903685123064617073e+03,2.557592653951165307e+00
9.903685145961582748e+03,2.557592654097990081e+00
9.903685168858548423e+03,2.557592654244812191e+00
9.903685191755514097e+03,2.557592654391632081e+00
9.903685214652479772e+03,2.557592654538450194e+00
9.903685237549445446e+03,2.557592654685266975e+00
9.903685260446411121e+03,2.557592654832081092e+00
9.903685283343376796e+03,2.557592654978892988e+00
9.903685306240342470e+03,2.557592655125703107e+00
9.903685329137308145e+03,2.557592655272511450e+00
9.903685352034273819e+03,2.557592655419317129e+00
9.903685374931239494e+03,2.557592655566121032e+00
9.903685397828205168e+03,2.557592655712922713e+00
9.903685420725170843e+03,2.557592655859723063e+00
9.903685443622136518e+03,2.557592656006520748e+00
9.903685466519102192e+03,2.557592656153316213e+00
9.903685489416067867e+03,2.557592656300109901e+00
9.903685512313033541e+03,2.557592656446901369e+00
9.903685535209999216e+03,2.557592656593691505e+00
9.903685558106964891e+03,2.557592656740478976e+00
9.903685581003930565e+03,2.557592656887264226e+00
9.903685603900896240e+03,2.557592657034047701e+00
9.903685626797861914e+03,2.557592657180828954e+00
9.903685649694827589e+03,2.557592657327607988e+00
9.903685672591793264e+03,2.557592657474385245e+00
9.903685695488757119e+03,2.557592657621161170e+00
9.903685718385722794e+03,2.557592657767933986e+00
9.903685741282688468e+03,2.557592657914705470e+00
9.903685764179654143e+03,2.557592658061474289e+00
9.903685787076619818e+03,2.557592658208241332e+00
9.903685809973585492e+03,2.557592658355006154e+00
9.903685832870551167e+03,2.557592658501769201e+00
9.903685855767516841e+03,2.557592658648530470e+00
9.903685878664482516e+03,2.557592658795289520e+00
9.903685901561448190e+03,2.557592658942046349e+00
9.903685924458413865e+03,2.557592659088800957e+00
9.903685947355379540e+03,2.557592659235553789e+00
9.903685970252345214e+03,2.557592659382304401e+00
9.903685993149310889e+03,2.557592659529052792e+00
9.903686016046276563e+03,2.557592659675799407e+00
9.903686038943242238e+03,2.557592659822543801e+00
9.903686061840207913e+03,2.557592659969286419e+00
9.903686084737173587e+03,2.557592660116027261e+00
9.903686107634139262e+03,2.557592660262765882e+00
9.903686130531104936e+03,2.557592660409501839e+00
9.903686153428070611e+03,2.557592660556236464e+00
9.903686176325036286e+03,2.557592660702968423e+00
9.903686199222001960e+03,2.557592660849698607e+00
9.903686222118967635e+03,2.557592660996427014e+00
9.903686245015933309e+03,2.557592661143153201e+00
9.903686267912898984e+03,2.557592661289877167e+00
9.903686290809864659e+03,2.557592661436598913e+00
9.903686313706830333e+03,2.557592661583319327e+00
9.903686336603796008e+03,2.557592661730037076e+00
9.903686359500761682e+03,2.557592661876753048e+00
9.903686382397727357e+03,2.557592662023466801e+00
9.903686405294693031e+03,2.557592662170178777e+00
9.903686428191658706e+03,2.557592662316888532e+00
9.903686451088624381e+03,2.557592662463596067e+00
9.903686473985590055e+03,2.557592662610301826e+00
9.903686496882553911e+03,2.557592662757005364e+00
9.903686519779519585e+03,2.557592662903706682e+00
9.903686542676485260e+03,2.557592663050406223e+00
9.903686565573450935e+03,2.557592663197103988e+00
9.903686588470416609e+03,2.557592663343799533e+00
9.903686611367382284e+03,2.557592663490492857e+00
9.903686634264347958e+03,2.557592663637183961e+00
9.903686657161313633e+03,2.557592663783873288e+00
9.903686680058279308e+03,2.557592663930560395e+00
9.903686702955244982e+03,2.557592664077245725e+00
9.903686725852210657e+03,2.557592664223928836e+00
9.903686748749176331e+03,2.557592664370610169e+00
9.903686771646142006e+03,2.557592664517289283e+00
