Time (BJD_TBD - 2450000), F_star + F_c (mJy)
9.908226643518544734e+03,2.557604719617222244e+00
9.908226666740774817e+03,2.557604741262210268e+00
9.908226689963004901e+03,2.557604762909743812e+00
9.908226713185233166e+03,2.557604784559821542e+00
9.908226736407463250e+03,2.557604806212446569e+00
9.908226759629693333e+03,2.557604827867618003e+00
9.908226782851923417e+03,2.557604849525334956e+00
9.908226806074151682e+03,2.557604871185595208e+00
9.908226829296381766e+03,2.557604892848403200e+00
9.908226852518611850e+03,2.557604914513756267e+00
9.908226875740841933e+03,2.557604936181654853e+00
9.908226898963070198e+03,2.557604957852096739e+00
9.908226922185300282e+03,2.557604979525085032e+00
9.908226945407530366e+03,2.557605001200619288e+00
9.908226968629760449e+03,2.557605022878698176e+00
9.908226991851988714e+03,2.557605044559320362e+00
9.908227015074218798e+03,2.557605066242488956e+00
9.908227038296448882e+03,2.557605087928202181e+00
9.908227061518678966e+03,2.557605109616460481e+00
9.908227084740907230e+03,2.557605131307261637e+00
9.908227107963137314e+03,2.557605153000608311e+00
9.908227131185367398e+03,2.557605174696500061e+00
9.908227154407597482e+03,2.557605196394935998e+00
9.908227177629825746e+03,2.557605218095914790e+00
9.908227200852055830e+03,2.557605239799439545e+00
9.908227224074285914e+03,2.557605261505507599e+00
9.908227247296515998e+03,2.557605283214120284e+00
9.908227270518744263e+03,2.557605304925274936e+00
9.908227293740974346e+03,2.557605326638975551e+00
9.908227316963204430e+03,2.557605348355220354e+00
9.908227340185434514e+03,2.557605370074008455e+00
9.908227363407662779e+03,2.557605391795338523e+00
9.908227386629892862e+03,2.557605413519213666e+00
9.908227409852122946e+03,2.557605435245632552e+00
9.908227433074353030e+03,2.557605456974594293e+00
9.908227456296581295e+03,2.557605478706098445e+00
9.908227479518811379e+03,2.557605500440147228e+00
9.908227502741041462e+03,2.557605522176739310e+00
9.908227525963271546e+03,2.557605543915874247e+00
9.908227549185499811e+03,2.557605565657550706e+00
9.908227572407729895e+03,2.557605587401771796e+00
9.908227595629959978e+03,2.557605609148535297e+00
9.908227618852190062e+03,2.557605630897842097e+00
9.908227642074418327e+03,2.557605652649690420e+00
9.908227665296648411e+03,2.557605674404082041e+00
9.908227688518878495e+03,2.557605696161016517e+00
9.908227711741108578e+03,2.557605717920493849e+00
9.908227734963336843e+03,2.557605739682511814e+00
9.908227758185566927e+03,2.557605761447073522e+00
9.908227781407797011e+03,2.557605783214177197e+00
9.908227804630027094e+03,2.557605804983823283e+00
9.908227827852255359e+03,2.557605826756010003e+00
9.908227851074485443e+03,2.557605848530740467e+00
9.908227874296715527e+03,2.557605870308012452e+00
9.908227897518945610e+03,2.557605892087825961e+00
9.908227920741173875e+03,2.557605913870180103e+00
9.908227943963403959e+03,2.557605935655077989e+00
9.908227967185634043e+03,2.557605957442516953e+00
9.908227990407864127e+03,2.557605979232497440e+00
9.908228013630092391e+03,2.557606001025017672e+00
9.908228036852322475e+03,2.557606022820081204e+00
9.908228060074552559e+03,2.557606044617685814e+00
9.908228083296782643e+03,2.557606066417831503e+00
9.908228106519010908e+03,2.557606088220516494e+00
9.908228129741240991e+03,2.557606110025745227e+00
9.908228152963471075e+03,2.557606131833513707e+00
9.908228176185701159e+03,2.557606153643823710e+00
9.908228199407929424e+03,2.557606175456672570e+00
9.908228222630159507e+03,2.557606197272063842e+00
9.908228245852389591e+03,2.557606219089995747e+00
9.908228269074619675e+03,2.557606240910468731e+00
9.908228292296847940e+03,2.557606262733480573e+00
9.908228315519078023e+03,2.557606284559033938e+00
9.908228338741308107e+03,2.557606306387127937e+00
9.908228361963538191e+03,2.557606328217761682e+00
9.908228385185766456e+03,2.557606350050934729e+00
9.908228408407996540e+03,2.557606371886648855e+00
9.908228431630226623e+03,2.557606393724903171e+00
9.908228454852456707e+03,2.557606415565697677e+00
9.908228478074684972e+03,2.557606437409030153e+00
9.908228501296915056e+03,2.557606459254904152e+00
9.908228524519145139e+03,2.557606481103317897e+00
9.908228547741375223e+03,2.557606502954270944e+00
9.908228570963603488e+03,2.557606524807762405e+00
9.908228594185833572e+03,2.557606546663794500e+00
9.908228617408063656e+03,2.557606568522366786e+00
9.908228640630293739e+03,2.557606590383477929e+00
9.908228663852522004e+03,2.557606612247126154e+00
9.908228687074752088e+03,2.557606634113315458e+00
9.908228710296982172e+03,2.557606655982043620e+00
9.908228733519212255e+03,2.557606677853311528e+00
9.908228756741440520e+03,2.557606699727116073e+00
9.908228779963670604e+03,2.557606721603461253e+00
9.908228803185900688e+03,2.557606743482345291e+00
9.908228826408130772e+03,2.557606765363767742e+00
9.908228849630359036e+03,2.557606787247727276e+00
9.908228872852589120e+03,2.557606809134226999e+00
9.908228896074819204e+03,2.557606831023264693e+00
9.908228919297049288e+03,2.557606852914841689e+00
9.908228942519277552e+03,2.557606874808954878e+00
9.908228965741507636e+03,2.557606896705607813e+00
9.908228988963737720e+03,2.557606918604798718e+00
9.908229012185967804e+03,2.557606940506527593e+00
9.908229035408196069e+03,2.557606962410793550e+00
9.908229058630426152e+03,2.557606984317597920e+00
9.908229081852656236e+03,2.557607006226941149e+00
9.908229105074886320e+03,2.557607028138821459e+00
9.908229128297114585e+03,2.557607050053237518e+00
9.908229151519344668e+03,2.557607071970193324e+00
9.908229174741574752e+03,2.557607093889686212e+00
9.908229197963804836e+03,2.557607115811717069e+00
9.908229221186033101e+03,2.557607137736283232e+00
9.908229244408263185e+03,2.557607159663387808e+00
9.908229267630493268e+03,2.557607181593029910e+00
9.908229290852723352e+03,2.557607203525209094e+00
9.908229314074951617e+03,2.557607225459924027e+00
9.908229337297181701e+03,2.557607247397177375e+00
9.908229360519411784e+03,2.557607269336966915e+00
9.908229383741641868e+03,2.557607291279293982e+00
9.908229406963870133e+03,2.557607313224155909e+00
9.908229430186100217e+03,2.557607335171556251e+00
9.908229453408330301e+03,2.557607357121492786e+00
9.908229476630560384e+03,2.557607379073965959e+00
9.908229499852788649e+03,2.557607401028973548e+00
9.908229523075018733e+03,2.557607422986519108e+00
9.908229546297248817e+03,2.557607444946601305e+00
9.908229569519478900e+03,2.557607466909219252e+00
9.908229592741707165e+03,2.557607488874371615e+00
9.908229615963937249e+03,2.557607510842061505e+00
9.908229639186167333e+03,2.557607532812287587e+00
9.908229662408397417e+03,2.557607554785049420e+00
9.908229685630625681e+03,2.557607576760344781e+00
9.908229708852855765e+03,2.557607598738177668e+00
9.908229732075085849e+03,2.557607620718546748e+00
9.908229755297315933e+03,2.557607642701451134e+00
9.908229778519544197e+03,2.557607664686888604e+00
9.908229801741774281e+03,2.557607686674863601e+00
9.908229824964004365e+03,2.557607708665373458e+00
9.908229848186234449e+03,2.557607730658418621e+00
9.908229871408462714e+03,2.557607752653997757e+00
9.908229894630692797e+03,2.557607774652112642e+00
9.908229917852922881e+03,2.557607796652763277e+00
9.908229941075152965e+03,2.557607818655948329e+00
9.908229964297381230e+03,2.557607840661666465e+00
9.908229987519611313e+03,2.557607862669921239e+00
9.908230010741841397e+03,2.557607884680710431e+00
9.908230033964071481e+03,2.557607906694034483e+00
9.908230057186299746e+03,2.557607928709890732e+00
9.908230080408529830e+03,2.557607950728283175e+00
9.908230103630759913e+03,2.557607972749210035e+00
9.908230126852989997e+03,2.557607994772670867e+00
9.908230150075218262e+03,2.557608016798664785e+00
9.908230173297448346e+03,2.557608038827194008e+00
9.908230196519678429e+03,2.557608060858257204e+00
9.908230219741908513e+03,2.557608082891853929e+00
9.908230242964136778e+03,2.557608104927983295e+00
9.908230266186366862e+03,2.557608126966647966e+00
9.908230289408596946e+03,2.557608149007846166e+00
9.908230312630827029e+03,2.557608171051577450e+00
9.908230335853055294e+03,2.557608193097841376e+00
9.908230359075285378e+03,2.557608215146639719e+00
9.908230382297515462e+03,2.557608237197972478e+00
9.908230405519745545e+03,2.557608259251836991e+00
9.908230428741973810e+03,2.557608281308234144e+00
9.908230451964203894e+03,2.557608303367165714e+00
9.908230475186433978e+03,2.557608325428630369e+00
9.908230498408664062e+03,2.557608347492627665e+00
9.908230521630892326e+03,2.557608369559156269e+00
9.908230544853122410e+03,2.557608391628219291e+00
9.908230568075352494e+03,2.557608413699814953e+00
9.908230591297582578e+03,2.557608435773943700e+00
9.908230614519810842e+03,2.557608457850602424e+00
9.908230637742040926e+03,2.557608479929796008e+00
9.908230660964271010e+03,2.557608502011521789e+00
9.908230684186501094e+03,2.557608524095779767e+00
9.908230707408729359e+03,2.557608546182568610e+00
9.908230730630959442e+03,2.557608568271890537e+00
9.908230753853189526e+03,2.557608590363745105e+00
9.908230777075419610e+03,2.557608612458130981e+00
9.908230800297647875e+03,2.557608634555047722e+00
9.908230823519877958e+03,2.557608656654497992e+00
9.908230846742108042e+03,2.557608678756479570e+00
9.908230869964338126e+03,2.557608700860993345e+00
9.908230893186566391e+03,2.557608722968036208e+00
9.908230916408796475e+03,2.557608745077612600e+00
9.908230939631026558e+03,2.557608767189720744e+00
9.908230962853256642e+03,2.557608789304359753e+00
9.908230986075484907e+03,2.557608811421528738e+00
9.908231009297714991e+03,2.557608833541230364e+00
9.908231032519945074e+03,2.557608855663462410e+00
9.908231055742175158e+03,2.557608877788226209e+00
9.908231078964403423e+03,2.557608899915519540e+00
9.908231102186633507e+03,2.557608922045345068e+00
9.908231125408863591e+03,2.557608944177700572e+00
9.908231148631093674e+03,2.557608966312587828e+00
9.908231171853321939e+03,2.557608988450003729e+00
9.908231195075552023e+03,2.557609010589951826e+00
9.908231218297782107e+03,2.557609032732430343e+00
9.908231241520012190e+03,2.557609054877438837e+00
9.908231264742240455e+03,2.557609077024975974e+00
9.908231287964470539e+03,2.557609099175045309e+00
9.908231311186700623e+03,2.557609121327645063e+00
9.908231334408930707e+03,2.557609143482774350e+00
9.908231357631158971e+03,2.557609165640432280e+00
9.908231380853389055e+03,2.557609187800621076e+00
9.908231404075619139e+03,2.557609209963340291e+00
9.908231427297849223e+03,2.557609232128589039e+00
9.908231450520077487e+03,2.557609254296365542e+00
9.908231473742307571e+03,2.557609276466673798e+00
9.908231496964537655e+03,2.557609298639511142e+00
9.908231520186767739e+03,2.557609320814878018e+00
9.908231543408996004e+03,2.557609342992772206e+00
9.908231566631226087e+03,2.557609365173197702e+00
9.908231589853456171e+03,2.557609387356152286e+00
9.908231613075686255e+03,2.557609409541635959e+00
9.908231636297914520e+03,2.557609431729646499e+00
9.908231659520144603e+03,2.557609453920188347e+00
9.908231682742374687e+03,2.557609476113258840e+00
9.908231705964604771e+03,2.557609498308857532e+00
9.908231729186833036e+03,2.557609520506983980e+00
9.908231752409063120e+03,2.557609542707640404e+00
9.908231775631293203e+03,2.557609564910825473e+00
9.908231798853523287e+03,2.557609587116538741e+00
9.908231822075751552e+03,2.557609609324778432e+00
9.908231845297981636e+03,2.557609631535548100e+00
9.908231868520211719e+03,2.557609653748845968e+00
9.908231891742441803e+03,2.557609675964672036e+00
