Time (BJD_TBD - 2450000), F_star + F_e (mJy)
9.891595520833507180e+03,3.604218252243401643e+00
9.891595543725843527e+03,3.604218247614326298e+00
9.891595566618178054e+03,3.604218242985291809e+00
9.891595589510514401e+03,3.604218238356296400e+00
9.891595612402848928e+03,3.604218233727342291e+00
9.891595635295185275e+03,3.604218229098427706e+00
9.891595658187519803e+03,3.604218224469553533e+00
9.891595681079856149e+03,3.604218219840718884e+00
9.891595703972190677e+03,3.604218215211925536e+00
9.891595726864527023e+03,3.604218210583171267e+00
9.891595749756863370e+03,3.604218205954456522e+00
9.891595772649197897e+03,3.604218201325783077e+00
9.891595795541534244e+03,3.604218196697149601e+00
9.891595818433868772e+03,3.604218192068556093e+00
9.891595841326205118e+03,3.604218187440002552e+00
9.891595864218539646e+03,3.604218182811489868e+00
9.891595887110875992e+03,3.604218178183016708e+00
9.891595910003210520e+03,3.604218173554583959e+00
9.891595932895546866e+03,3.604218168926190735e+00
9.891595955787881394e+03,3.604218164297838811e+00
9.891595978680217740e+03,3.604218159669525967e+00
9.891596001572554087e+03,3.604218155041253535e+00
9.891596024464888615e+03,3.604218150413021071e+00
9.891596047357224961e+03,3.604218145784829463e+00
9.891596070249559489e+03,3.604218141156677380e+00
9.891596093141895835e+03,3.604218136528565708e+00
9.891596116034230363e+03,3.604218131900494004e+00
9.891596138926566709e+03,3.604218127272463157e+00
9.891596161818901237e+03,3.604218122644472277e+00
9.891596184711237584e+03,3.604218118016520478e+00
9.891596207603573930e+03,3.604218113388609535e+00
9.891596230495908458e+03,3.604218108760739891e+00
9.891596253388244804e+03,3.604218104132908884e+00
9.891596276280579332e+03,3.604218099505118733e+00
9.891596299172915678e+03,3.604218094877368106e+00
9.891596322065250206e+03,3.604218090249658779e+00
9.891596344957586552e+03,3.604218085621988976e+00
9.891596367849921080e+03,3.604218080994359585e+00
9.891596390742257427e+03,3.604218076366769719e+00
9.891596413634591954e+03,3.604218071739221596e+00
9.891596436526928301e+03,3.604218067111712109e+00
9.891596459419264647e+03,3.604218062484243035e+00
9.891596482311599175e+03,3.604218057856814816e+00
9.891596505203935521e+03,3.604218053229426566e+00
9.891596528096270049e+03,3.604218048602078284e+00
9.891596550988606396e+03,3.604218043974770858e+00
9.891596573880940923e+03,3.604218039347503399e+00
9.891596596773277270e+03,3.604218034720275021e+00
9.891596619665611797e+03,3.604218030093088387e+00
