Time (BJD_TBD - 2450000), F_planets/F_star (ppm)
9.889738090277649462e+03,6.504861790539088133e+02
9.889738107156652404e+03,6.505123917248353109e+02
9.889738124035655346e+03,6.505386050144190904e+02
9.889738140914658288e+03,6.505648189225473743e+02
9.889738157793661230e+03,6.505910334491064759e+02
9.889738174672662353e+03,6.506172485911583863e+02
9.889738191551665295e+03,6.506434643542399954e+02
9.889738208430668237e+03,6.506696807354128396e+02
9.889738225309671179e+03,6.506958977345640278e+02
9.889738242188674121e+03,6.507221153515801007e+02
9.889738259067677063e+03,6.507483335863478260e+02
9.889738275946680005e+03,6.507745524387540854e+02
9.889738292825682947e+03,6.508007719086854195e+02
9.889738309704684070e+03,6.508269919932031371e+02
9.889738326583687012e+03,6.508532126978450378e+02
9.889738343462689954e+03,6.508794340196725443e+02
9.889738360341692896e+03,6.509056559585723107e+02
9.889738377220695838e+03,6.509318785144308777e+02
9.889738394099698780e+03,6.509581016871351267e+02
9.889738410978701722e+03,6.509843254765720530e+02
9.889738427857704664e+03,6.510105498826276289e+02
9.889738444736705787e+03,6.510367749023631632e+02
9.889738461615708729e+03,6.510630005413171375e+02
9.889738478494711671e+03,6.510892267965505198e+02
9.889738495373714613e+03,6.511154536679499643e+02
9.889738512252717555e+03,6.511416811554017841e+02
9.889738529131720497e+03,6.511679092587932018e+02
9.889738546010723439e+03,6.511941379780107582e+02
9.889738562889726381e+03,6.512203673129408799e+02
9.889738579768727504e+03,6.512465972606438527e+02
9.889738596647730446e+03,6.512728278266595225e+02
9.889738613526733388e+03,6.512990590080478341e+02
9.889738630405736330e+03,6.513252908046960101e+02
9.889738647284739272e+03,6.513515232164899089e+02
9.889738664163742214e+03,6.513777562433168669e+02
9.889738681042745156e+03,6.514039898850633108e+02
9.889738697921748098e+03,6.514302241416160086e+02
9.889738714800749221e+03,6.514564590100338819e+02
9.889738731679752163e+03,6.514826944958585955e+02
9.889738748558755105e+03,6.515089305961492983e+02
9.889738765437758047e+03,6.515351673107927581e+02
9.889738782316760989e+03,6.515614046396756294e+02
9.889738799195763931e+03,6.515876425826843388e+02
9.889738816074766873e+03,6.516138811397058817e+02
9.889738832953769816e+03,6.516401203106265712e+02
9.889738849832770939e+03,6.516663600925053288e+02
9.889738866711773881e+03,6.516926004908842742e+02
9.889738883590776823e+03,6.517188415028224426e+02
9.889738900469779765e+03,6.517450831282062609e+02
9.889738917348782707e+03,6.517713253669223832e+02
9.889738934227785649e+03,6.517975682188573501e+02
9.889738951106788591e+03,6.518238116838978158e+02
9.889738967985791533e+03,6.518500557619305482e+02
9.889738984864792656e+03,6.518763004500134457e+02
9.889739001743795598e+03,6.519025457536899921e+02
9.889739018622798540e+03,6.519287916700183132e+02
9.889739035501801482e+03,6.519550381988850631e+02
9.889739052380804424e+03,6.519812853401768962e+02
9.889739069259807366e+03,6.520075330937803528e+02
9.889739086138810308e+03,6.520337814595818600e+02
9.889739103017813250e+03,6.520600304374680718e+02
9.889739119896814373e+03,6.520862800244965456e+02
9.889739136775817315e+03,6.521125302262117884e+02
9.889739153654820257e+03,6.521387810396712439e+02
9.889739170533823199e+03,6.521650324647615662e+02
9.889739187412826141e+03,6.521912845013694096e+02
9.889739204291829083e+03,6.522175371493813145e+02
9.889739221170832025e+03,6.522437904086835943e+02
9.889739238049834967e+03,6.522700442791627893e+02
9.889739254928836090e+03,6.522962987578763432e+02
9.889739271807839032e+03,6.523225538503693315e+02
9.889739288686841974e+03,6.523488095536987430e+02
9.889739305565844916e+03,6.523750658677513456e+02
9.889739322444847858e+03,6.524013227924134526e+02
9.889739339323850800e+03,6.524275803275718317e+02
9.889739356202853742e+03,6.524538384731125689e+02
9.889739373081856684e+03,6.524800972289224319e+02
9.889739389960857807e+03,6.525063565920582960e+02
9.889739406839860749e+03,6.525326165680658050e+02
9.889739423718863691e+03,6.525588771540019479e+02
9.889739440597866633e+03,6.525851383497530378e+02
9.889739457476869575e+03,6.526114001552056152e+02
9.889739474355872517e+03,6.526376625702463343e+02
9.889739491234875459e+03,6.526639255947613947e+02
9.889739508113878401e+03,6.526901892286374505e+02
9.889739524992879524e+03,6.527164534689302400e+02
9.889739541871882466e+03,6.527427183211874535e+02
9.889739558750885408e+03,6.527689837824647157e+02
9.889739575629888350e+03,6.527952498526487943e+02
9.889739592508891292e+03,6.528215165316261164e+02
9.889739609387894234e+03,6.528477838192827676e+02
9.889739626266897176e+03,6.528740517155057432e+02
9.889739643145900118e+03,6.529003202201811291e+02
9.889739660024901241e+03,6.529265893303644361e+02
9.889739676903904183e+03,6.529528590516036957e+02
9.889739693782907125e+03,6.529791293809549870e+02
9.889739710661910067e+03,6.530054003183041686e+02
9.889739727540913009e+03,6.530316718635381221e+02
9.889739744419915951e+03,6.530579440165428196e+02
9.889739761298918893e+03,6.530842167772051425e+02
9.889739778177921835e+03,6.531104901454108358e+02
9.889739795056922958e+03,6.531367641182155239e+02
