Time (BJD_TBD - 2450000), F_star + F_f (mJy)
1.065014266203716397e+04,3.658323798804732352e+00
1.065014268332748725e+04,3.658323798231075674e+00
1.065014270461781052e+04,3.658323797657385246e+00
1.065014272590813380e+04,3.658323797083662843e+00
1.065014274719845707e+04,3.658323796509905801e+00
1.065014276848878217e+04,3.658323795936116785e+00
1.065014278977910544e+04,3.658323795362294018e+00
1.065014281106942872e+04,3.658323794788438388e+00
1.065014283235975199e+04,3.658323794214549896e+00
1.065014285365007527e+04,3.658323793640627652e+00
1.065014287494039854e+04,3.658323793066672547e+00
1.065014289623072182e+04,3.658323792492684579e+00
1.065014291752104509e+04,3.658323791918662860e+00
1.065014293881136837e+04,3.658323791344608278e+00
1.065014296010169346e+04,3.658323790770520834e+00
1.065014298139201674e+04,3.658323790196399194e+00
1.065014300268234001e+04,3.658323789622245581e+00
1.065014302397266329e+04,3.658323789048058217e+00
1.065014304526298656e+04,3.658323788473837546e+00
1.065014306655330984e+04,3.658323787899583568e+00
1.065014308784363311e+04,3.658323787325297616e+00
1.065014310913395639e+04,3.658323786750977913e+00
1.065014313042427966e+04,3.658323786176624015e+00
1.065014315171460476e+04,3.658323785602237699e+00
1.065014317300492803e+04,3.658323785027818520e+00
1.065014319429525131e+04,3.658323784453366478e+00
1.065014321558557458e+04,3.658323783878880242e+00
1.065014323687589786e+04,3.658323783304361587e+00
1.065014325816622113e+04,3.658323782729809626e+00
1.065014327945654441e+04,3.658323782155224357e+00
1.065014330074686768e+04,3.658323781580605782e+00
1.065014332203719096e+04,3.658323781005954789e+00
1.065014334332751605e+04,3.658323780431269601e+00
1.065014336461783932e+04,3.658323779856551994e+00
1.065014338590816260e+04,3.658323779281801080e+00
1.065014340719848587e+04,3.658323778707016860e+00
1.065014342848880915e+04,3.658323778132199333e+00
1.065014344977913242e+04,3.658323777557349388e+00
1.065014347106945570e+04,3.658323776982465247e+00
1.065014349235977897e+04,3.658323776407548689e+00
1.065014351365010225e+04,3.658323775832598823e+00
1.065014353494042734e+04,3.658323775257615651e+00
1.065014355623075062e+04,3.658323774682599616e+00
1.065014357752107389e+04,3.658323774107549831e+00
1.065014359881139717e+04,3.658323773532467627e+00
1.065014362010172044e+04,3.658323772957352116e+00
1.065014364139204372e+04,3.658323772382202854e+00
1.065014366268236699e+04,3.658323771807020730e+00
1.065014368397269027e+04,3.658323771231805299e+00
1.065014370526301354e+04,3.658323770656557450e+00
1.065014372655333864e+04,3.658323770081275850e+00
1.065014374784366191e+04,3.658323769505961387e+00
1.065014376913398519e+04,3.658323768930613173e+00
1.065014379042430846e+04,3.658323768355232097e+00
1.065014381171463174e+04,3.658323767779818603e+00
1.065014383300495501e+04,3.658323767204370469e+00
1.065014385429527829e+04,3.658323766628890361e+00
1.065014387558560156e+04,3.658323766053376502e+00
1.065014389687592484e+04,3.658323765477829781e+00
1.065014391816624993e+04,3.658323764902250197e+00
1.065014393945657321e+04,3.658323764326636862e+00
1.065014396074689648e+04,3.658323763750990665e+00
1.065014398203721976e+04,3.658323763175311605e+00
1.065014400332754303e+04,3.658323762599598794e+00
1.065014402461786631e+04,3.658323762023853565e+00
1.065014404590818958e+04,3.658323761448074585e+00
1.065014406719851286e+04,3.658323760872262742e+00
