Time (BJD_TBD - 2450000), L_c/L_star (ppm)
1.014865538518424182e+04,3.501884548927187097e+02
1.014865540605901333e+04,3.501979807441576327e+02
1.014865542693378666e+04,3.502075062123938665e+02
1.014865544780855998e+04,3.502170312965694734e+02
1.014865546868333149e+04,3.502265559958265726e+02
1.014865548955810482e+04,3.502360803117970818e+02
1.014865551043287633e+04,3.502456042427932630e+02
1.014865553130764965e+04,3.502551277904469771e+02
1.014865555218242298e+04,3.502646509539002295e+02
1.014865557305719449e+04,3.502741737322955373e+02
1.014865559393196781e+04,3.502836961272644203e+02
1.014865561480674114e+04,3.502932181379491681e+02
1.014865563568151265e+04,3.503027397634920135e+02
1.014865565655628598e+04,3.503122610055247605e+02
1.014865567743105930e+04,3.503217818631894147e+02
1.014865569830583081e+04,3.503313023356288909e+02
1.014865571918060414e+04,3.503408224244740268e+02
1.014865574005537565e+04,3.503503421280379371e+02
1.014865576093014897e+04,3.503598614479518005e+02
1.014865578180492230e+04,3.503693803833581910e+02
1.014865580267969381e+04,3.503788989333996824e+02
1.014865582355446713e+04,3.503884170997071124e+02
1.014865584442924046e+04,3.503979348814234527e+02
1.014865586530401197e+04,3.504074522776911067e+02
1.014865588617878529e+04,3.504169692901410258e+02
1.014865590705355862e+04,3.504264859179158975e+02
1.014865592792833013e+04,3.504360021601585800e+02
1.014865594880310346e+04,3.504455180184996834e+02
1.014865596967787496e+04,3.504550334912527774e+02
1.014865599055264829e+04,3.504645485800484721e+02
1.014865601142742162e+04,3.504740632840295120e+02
1.014865603230219313e+04,3.504835776023390395e+02
1.014865605317696645e+04,3.504930915366072099e+02
1.014865607405173978e+04,3.505026050859769384e+02
1.014865609492651129e+04,3.505121182495916514e+02
1.014865611580128461e+04,3.505216310290810497e+02
1.014865613667605794e+04,3.505311434235885599e+02
1.014865615755082945e+04,3.505406554322572674e+02
1.014865617842560277e+04,3.505501670567169867e+02
1.014865619930037428e+04,3.505596782952822537e+02
1.014865622017514761e+04,3.505691891495826553e+02
1.014865624104992094e+04,3.505786996187615614e+02
1.014865626192469244e+04,3.505882097019623416e+02
1.014865628279946577e+04,3.505977194008144693e+02
1.014865630367423910e+04,3.506072287144615984e+02
1.014865632454901061e+04,3.506167376420468145e+02
1.014865634542378393e+04,3.506262461851998182e+02
1.014865636629855726e+04,3.506357543430638088e+02
1.014865638717332877e+04,3.506452621147826108e+02
1.014865640804810209e+04,3.506547695019852995e+02
1.014865642892287360e+04,3.506642765029869793e+02
1.014865644979764693e+04,3.506737831194167825e+02
1.014865647067242026e+04,3.506832893504181357e+02
1.014865649154719176e+04,3.506927951951350337e+02
1.014865651242196509e+04,3.507023006551963249e+02
1.014865653329673842e+04,3.507118057297454925e+02
1.014865655417150992e+04,3.507213104179267589e+02
1.014865657504628325e+04,3.507308147213683469e+02
1.014865659592105476e+04,3.507403186383863840e+02
1.014865661679582809e+04,3.507498221706090362e+02
1.014865663767060141e+04,3.507593253171804122e+02
1.014865665854537292e+04,3.507688280772445069e+02
1.014865667942014625e+04,3.507783304524296000e+02
1.014865670029491957e+04,3.507878324418796865e+02
1.014865672116969108e+04,3.507973340447389887e+02
1.014865674204446441e+04,3.508068352626356727e+02
1.014865676291923774e+04,3.508163360947137903e+02
1.014865678379400924e+04,3.508258365401175070e+02
1.014865680466878257e+04,3.508353366004749319e+02
1.014865682554355408e+04,3.508448362741022493e+02
1.014865684641832740e+04,3.508543355626275115e+02
1.014865686729310073e+04,3.508638344651947136e+02
1.014865688816787224e+04,3.508733329809485895e+02
1.014865690904264557e+04,3.508828311115166798e+02
1.014865692991741889e+04,3.508923288560430933e+02
1.014865695079219040e+04,3.509018262136727344e+02
1.014865697166696373e+04,3.509113231860326323e+02
1.014865699254173705e+04,3.509208197722677482e+02
1.014865701341650856e+04,3.509303159715223046e+02
1.014865703429128189e+04,3.509398117854236148e+02
1.014865705516605340e+04,3.509493072122890567e+02
1.014865707604082672e+04,3.509588022537453753e+02
1.014865709691560005e+04,3.509682969089374183e+02
1.014865711779037156e+04,3.509777911770099195e+02
1.014865713866514488e+04,3.509872850595899081e+02
1.014865715953991821e+04,3.509967785558220044e+02
1.014865718041468972e+04,3.510062716648511127e+02
1.014865720128946305e+04,3.510157643883039782e+02
1.014865722216423637e+04,3.510252567253255052e+02
1.014865724303900788e+04,3.510347486750607118e+02
1.014865726391378121e+04,3.510442402391359451e+02
1.014865728478855272e+04,3.510537314158692084e+02
1.014865730566332604e+04,3.510632222068868487e+02
1.014865732653809937e+04,3.510727126113338272e+02
1.014865734741287088e+04,3.510822026283555033e+02
1.014865736828764420e+04,3.510916922595778829e+02
1.014865738916241753e+04,3.511011815041462683e+02
1.014865741003718904e+04,3.511106703612058482e+02
1.014865743091196236e+04,3.511201588323824012e+02
1.014865745178673569e+04,3.511296469168216277e+02
1.014865747266150720e+04,3.511391346136686025e+02
1.014865749353628053e+04,3.511486219245491043e+02
1.014865751441105203e+04,3.511581088477818184e+02
1.014865753528582536e+04,3.511675953849924099e+02
1.014865755616059869e+04,3.511770815353262947e+02
1.014865757703537020e+04,3.511865672979290025e+02
1.014865759791014352e+04,3.511960526744259141e+02
1.014865761878491685e+04,3.512055376639627298e+02
1.014865763965968836e+04,3.512150222656849792e+02
1.014865766053446168e+04,3.512245064812179294e+02
1.014865768140923319e+04,3.512339903088808910e+02
1.014865770228400652e+04,3.512434737502989037e+02
1.014865772315877985e+04,3.512529568046174404e+02
1.014865774403355135e+04,3.512624394709827698e+02
1.014865776490832468e+04,3.512719217510193630e+02
1.014865778578309801e+04,3.512814036438733183e+02
1.014865780665786951e+04,3.512908851486905064e+02
1.014865782753264284e+04,3.513003662670956260e+02
1.014865784840741617e+04,3.513098469982345478e+02
1.014865786928218768e+04,3.513193273412533699e+02
1.014865789015696100e+04,3.513288072977766774e+02
1.014865791103173251e+04,3.513382868661244061e+02
1.014865793190650584e+04,3.513477660479207998e+02
1.014865795278127916e+04,3.513572448423119567e+02
1.014865797365605067e+04,3.513667232484442025e+02
1.014865799453082400e+04,3.513762012679416102e+02
1.014865801540559733e+04,3.513856788999505625e+02
1.014865803628036883e+04,3.513951561436171573e+02
1.014865805715514216e+04,3.514046330005655250e+02
1.014865807802991549e+04,3.514141094699417636e+02
1.014865809890468699e+04,3.514235855508926534e+02
1.014865811977946032e+04,3.514330612450416993e+02
