Time (BJD_TBD - 2450000), L_e/L_star (ppm)
1.014846018518507481e+04,8.570965209343555102e+00
1.014846020605984813e+04,8.570276798535266138e+00
1.014846022693461964e+04,8.569588413452965625e+00
1.014846024780939297e+04,8.568900053977019482e+00
1.014846026868416629e+04,8.568211720167713707e+00
1.014846028955893780e+04,8.567523412085327195e+00
1.014846031043371113e+04,8.566835129610268496e+00
1.014846033130848264e+04,8.566146872862777428e+00
1.014846035218325596e+04,8.565458641723234123e+00
1.014846037305802929e+04,8.564770436251926355e+00
1.014846039393280080e+04,8.564082256509145452e+00
1.014846041480757413e+04,8.563394102375264438e+00
1.014846043568234745e+04,8.562705973910563984e+00
1.014846045655711896e+04,8.562017871175342520e+00
1.014846047743189229e+04,8.561329794049990838e+00
1.014846049830666561e+04,8.560641742594794934e+00
1.014846051918143712e+04,8.559953716870003504e+00
1.014846054005621045e+04,8.559265716756048192e+00
1.014846056093098196e+04,8.558577742373138619e+00
1.014846058180575528e+04,8.557889793601699324e+00
1.014846060268052861e+04,8.557201870501979002e+00
1.014846062355530012e+04,8.556513973134270756e+00
1.014846064443007344e+04,8.555826101378999127e+00
1.014846066530484677e+04,8.555138255296418137e+00
1.014846068617961828e+04,8.554450434946771153e+00
1.014846070705439161e+04,8.553762640210521795e+00
1.014846072792916493e+04,8.553074871147911651e+00
1.014846074880393644e+04,8.552387127819207180e+00
1.014846076967870977e+04,8.551699410104834698e+00
1.014846079055348127e+04,8.551011718124993166e+00
1.014846081142825460e+04,8.550324051760142652e+00
1.014846083230302793e+04,8.549636411070533626e+00
1.014846085317779944e+04,8.548948796116393467e+00
1.014846087405257276e+04,8.548261206778194676e+00
1.014846089492734609e+04,8.547573643116194830e+00
1.014846091580211760e+04,8.546886105190610650e+00
1.014846093667689092e+04,8.546198592881944833e+00
1.014846095755166243e+04,8.545511106310323513e+00
1.014846097842643576e+04,8.544823645356261821e+00
1.014846099930120909e+04,8.544136210079972926e+00
1.014846102017598059e+04,8.543448800541680654e+00
1.014846104105075392e+04,8.542761416621893034e+00
1.014846106192552725e+04,8.542074058380848101e+00
1.014846108280029875e+04,8.541386725878743036e+00
1.014846110367507208e+04,8.540699418996110737e+00
1.014846112454984541e+04,8.540012137793169700e+00
1.014846114542461692e+04,8.539324882330111777e+00
1.014846116629939024e+04,8.538637652487498286e+00
1.014846118717416175e+04,8.537950448385389635e+00
1.014846120804893508e+04,8.537263269904356022e+00
1.014846122892370840e+04,8.536576117104603512e+00
1.014846124979847991e+04,8.535888990046329283e+00
1.014846127067325324e+04,8.535201888610064458e+00
1.014846129154802657e+04,8.534514812856041743e+00
1.014846131242279807e+04,8.533827762844429898e+00
1.014846133329757140e+04,8.533140738455815111e+00
1.014846135417234473e+04,8.532453739750378574e+00
1.014846137504711623e+04,8.531766766788289047e+00
1.014846139592188956e+04,8.531079819450161139e+00
1.014846141679666107e+04,8.530392897856023282e+00
1.014846143767143440e+04,8.529706001886491862e+00
1.014846145854620772e+04,8.529019131601717874e+00
1.014846147942097923e+04,8.528332287061877182e+00
1.014846150029575256e+04,8.527645468147596830e+00
1.014846152117052588e+04,8.526958674919026038e+00
1.014846154204529739e+04,8.526271907436344222e+00
1.014846156292007072e+04,8.525585165580181979e+00
1.014846158379484405e+04,8.524898449410692081e+00
1.014846160466961555e+04,8.524211758988023746e+00
1.014846162554438888e+04,8.523525094192827112e+00
1.014846164641916039e+04,8.522838455145095082e+00
1.014846166729393371e+04,8.522151841725472465e+00
1.014846168816870704e+04,8.521465253994101374e+00
1.014846170904347855e+04,8.520778692011141686e+00
1.014846172991825188e+04,8.520092155657254196e+00
1.014846175079302520e+04,8.519405644992584570e+00
1.014846177166779671e+04,8.518719160077257158e+00
1.014846179254257004e+04,8.518032700791970058e+00
1.014846181341734336e+04,8.517346267196826304e+00
1.014846183429211487e+04,8.516659859352007089e+00
1.014846185516688820e+04,8.515973477138150116e+00
1.014846187604165971e+04,8.515287120675228749e+00
1.014846189691643303e+04,8.514600789843939310e+00
1.014846191779120636e+04,8.513914484704402597e+00
1.014846193866597787e+04,8.513228205316734076e+00
1.014846195954075120e+04,8.512541951561656717e+00
1.014846198041552452e+04,8.511855723499273552e+00
1.014846200129029603e+04,8.511169521189723142e+00
1.014846202216506936e+04,8.510483344513696480e+00
1.014846204303984086e+04,8.509797193591124298e+00
1.014846206391461419e+04,8.509111068302745551e+00
1.014846208478938752e+04,8.508424968708652614e+00
1.014846210566415903e+04,8.507738894868952073e+00
1.014846212653893235e+04,8.507052846664377554e+00
1.014846214741370568e+04,8.506366824155060513e+00
1.014846216828847719e+04,8.505680827401098654e+00
1.014846218916325051e+04,8.504994856283207838e+00
1.014846221003802384e+04,8.504308910861523074e+00
1.014846223091279535e+04,8.503622991196115422e+00
1.014846225178756868e+04,8.502937097167777125e+00
1.014846227266234018e+04,8.502251228896339441e+00
1.014846229353711351e+04,8.501565386262591062e+00
1.014846231441188684e+04,8.500879569326640350e+00
1.014846233528665834e+04,8.500193778148547707e+00
1.014846235616143167e+04,8.499508012609096497e+00
1.014846237703620500e+04,8.498822272768389752e+00
1.014846239791097651e+04,8.498136558686470110e+00
1.014846241878574983e+04,8.497450870244176002e+00
1.014846243966052316e+04,8.496765207501562500e+00
1.014846246053529467e+04,8.496079570518695334e+00
1.014846248141006799e+04,8.495393959176379184e+00
1.014846250228483950e+04,8.494708373594466622e+00
1.014846252315961283e+04,8.494022813653741011e+00
1.014846254403438616e+04,8.493337279414294727e+00
1.014846256490915766e+04,8.492651770936161526e+00
1.014846258578393099e+04,8.491966288100202931e+00
1.014846260665870432e+04,8.491280830966465132e+00
1.014846262753347582e+04,8.490595399594973003e+00
1.014846264840824915e+04,8.489909993866623594e+00
1.014846266928302248e+04,8.489224613841436451e+00
1.014846269015779399e+04,8.488539259579457763e+00
1.014846271103256731e+04,8.487853930961568594e+00
1.014846273190733882e+04,8.487168628107502499e+00
1.014846275278211215e+04,8.486483350898168965e+00
1.014846277365688547e+04,8.485798099393575100e+00
1.014846279453165698e+04,8.485112873653768872e+00
1.014846281540643031e+04,8.484427673559645555e+00
1.014846283628120364e+04,8.483742499171226470e+00
1.014846285715597514e+04,8.483057350548524056e+00
1.014846287803074847e+04,8.482372227572467338e+00
1.014846289890552180e+04,8.481687130303050992e+00
1.014846291978029330e+04,8.481002058800319432e+00
1.014846294065506663e+04,8.480317012945164379e+00
1.014846296152983814e+04,8.479631992857306955e+00
1.014846298240461147e+04,8.478946998417692171e+00
1.014846300327938479e+04,8.478262029686314705e+00
1.014846302415415630e+04,8.477577086723167454e+00
1.014846304502892963e+04,8.476892169409213196e+00
1.014846306590370295e+04,8.476207277804437723e+00
1.014846308677847446e+04,8.475522411968873016e+00
1.014846310765324779e+04,8.474837571783435664e+00
1.014846312852802112e+04,8.474152757308120343e+00
1.014846314940279262e+04,8.473467968602948375e+00
1.014846317027756595e+04,8.472783205548878982e+00
1.014846319115233746e+04,8.472098468265558679e+00
1.014846321202711079e+04,8.471413756633982217e+00
1.014846323290188411e+04,8.470729070714112297e+00
1.014846325377665562e+04,8.470044410565966686e+00
1.014846327465142895e+04,8.469359776070495727e+00
1.014846329552620227e+04,8.468675167287706529e+00
1.014846331640097378e+04,8.467990584277551136e+00
1.014846333727574711e+04,8.467306026921061601e+00
1.014846335815051862e+04,8.466621495337827596e+00
1.014846337902529194e+04,8.465936989408886504e+00
1.014846339990006527e+04,8.465252509194193919e+00
1.014846342077483678e+04,8.464568054753732085e+00
1.014846344164961010e+04,8.463883625968495750e+00
1.014846346252438343e+04,8.463199222898472485e+00
1.014846348339915494e+04,8.462514845603601898e+00
1.014846350427392827e+04,8.461830493964935584e+00
1.014846352514870159e+04,8.461146168042429139e+00
1.014846354602347310e+04,8.460461867896007959e+00
1.014846356689824643e+04,8.459777593406736074e+00
1.014846358777301793e+04,8.459093344694215588e+00
1.014846360864779126e+04,8.458409121639466122e+00
1.014846362952256459e+04,8.457724924302469915e+00
1.014846365039733610e+04,8.457040752743131051e+00
1.014846367127210942e+04,8.456356606842549084e+00
1.014846369214688275e+04,8.455672486660654741e+00
1.014846371302165426e+04,8.454988392257368091e+00
1.014846373389642758e+04,8.454304323513772701e+00
1.014846375477120091e+04,8.453620280489824168e+00
1.014846377564597242e+04,8.452936263245431903e+00
1.014846379652074575e+04,8.452252271661695460e+00
1.014846381739551725e+04,8.451568305858140562e+00
1.014846383827029058e+04,8.450884365715891633e+00
1.014846385914506391e+04,8.450200451294852755e+00
1.014846388001983541e+04,8.449516562654920904e+00
1.014846390089460874e+04,8.448832699677261360e+00
1.014846392176938207e+04,8.448148862421762217e+00
1.014846394264415358e+04,8.447465050948325782e+00
1.014846396351892690e+04,8.446781265138103123e+00
1.014846398439370023e+04,8.446097505050978782e+00
1.014846400526847174e+04,8.445413770746887039e+00
1.014846402614324506e+04,8.444730062106946988e+00
1.014846404701801657e+04,8.444046379250623957e+00
1.014846406789278990e+04,8.443362722059120529e+00
1.014846408876756323e+04,8.442679090592314139e+00
1.014846410964233473e+04,8.441995484910071568e+00
1.014846413051710806e+04,8.441311904893595397e+00
1.014846415139188139e+04,8.440628350602745300e+00
1.014846417226665289e+04,8.439944822097437793e+00
1.014846419314142622e+04,8.439261319258825722e+00
1.014846421401619955e+04,8.438577842146793628e+00
1.014846423489097106e+04,8.437894390821233159e+00
1.014846425576574438e+04,8.437210965163339793e+00
1.014846427664051589e+04,8.436527565292529118e+00
1.014846429751528922e+04,8.435844191090023259e+00
1.014846431839006254e+04,8.435160842615688992e+00
1.014846433926483405e+04,8.434477519929377110e+00
1.014846436013960738e+04,8.433794222912329275e+00
1.014846438101438071e+04,8.433110951624382068e+00
1.014846440188915221e+04,8.432427706125414701e+00
1.014846442276392554e+04,8.431744486296661734e+00
1.014846444363869705e+04,8.431061292257497897e+00
1.014846446451347038e+04,8.430378123889196829e+00
1.014846448538824370e+04,8.429694981251566688e+00
1.014846450626301521e+04,8.429011864404508003e+00
1.014846452713778854e+04,8.428328773229214477e+00
1.014846454801256186e+04,8.427645707785593743e+00
1.014846456888733337e+04,8.426962668133437973e+00
1.014846458976210670e+04,8.426279654154047449e+00
1.014846461063688002e+04,8.425596665907242766e+00
1.014846463151165153e+04,8.424913703452856950e+00
1.014846465238642486e+04,8.424230766672174298e+00
1.014846467326119637e+04,8.423547855684557106e+00
1.014846469413596969e+04,8.422864970371266580e+00
1.014846471501074302e+04,8.422182110792160614e+00
1.014846473588551453e+04,8.421499277007031381e+00
1.014846475676028786e+04,8.420816468897214691e+00
1.014846477763506118e+04,8.420133686522509819e+00
1.014846479850983269e+04,8.419450929942728479e+00
