Time (BJD_TBD - 2450000), F_star + F_g (mJy)
9.896128576389048249e+03,3.658238715068776070e+00
9.896128599245501391e+03,3.658238714384541623e+00
9.896128622101952715e+03,3.658238713700291633e+00
9.896128644958405857e+03,3.658238713016027432e+00
9.896128667814857181e+03,3.658238712331749021e+00
9.896128690671310324e+03,3.658238711647454622e+00
9.896128713527761647e+03,3.658238710963146012e+00
9.896128736384214790e+03,3.658238710278822303e+00
9.896128759240666113e+03,3.658238709594483939e+00
9.896128782097119256e+03,3.658238708910130921e+00
9.896128804953570580e+03,3.658238708225763247e+00
9.896128827810023722e+03,3.658238707541380474e+00
9.896128850666476865e+03,3.658238706856982603e+00
9.896128873522928188e+03,3.658238706172570520e+00
9.896128896379381331e+03,3.658238705488143339e+00
9.896128919235832655e+03,3.658238704803701058e+00
9.896128942092285797e+03,3.658238704119244122e+00
9.896128964948737121e+03,3.658238703434772532e+00
9.896128987805190263e+03,3.658238702750286286e+00
9.896129010661641587e+03,3.658238702065785386e+00
9.896129033518094730e+03,3.658238701381269387e+00
9.896129056374546053e+03,3.658238700696738288e+00
9.896129079230999196e+03,3.658238700012192979e+00
9.896129102087450519e+03,3.658238699327633014e+00
9.896129124943903662e+03,3.658238698643057063e+00
9.896129147800356805e+03,3.658238697958466901e+00
9.896129170656808128e+03,3.658238697273862083e+00
9.896129193513261271e+03,3.658238696589243055e+00
9.896129216369712594e+03,3.658238695904608040e+00
9.896129239226165737e+03,3.658238695219958370e+00
9.896129262082617061e+03,3.658238694535295377e+00
9.896129284939070203e+03,3.658238693850615952e+00
9.896129307795521527e+03,3.658238693165922317e+00
9.896129330651974669e+03,3.658238692481213583e+00
9.896129353508425993e+03,3.658238691796490194e+00
9.896129376364879136e+03,3.658238691111752150e+00
9.896129399221332278e+03,3.658238690426999895e+00
9.896129422077783602e+03,3.658238689742231653e+00
9.896129444934236744e+03,3.658238689057448756e+00
9.896129467790688068e+03,3.658238688372651648e+00
9.896129490647141211e+03,3.658238687687839885e+00
9.896129513503592534e+03,3.658238687003013023e+00
9.896129536360045677e+03,3.658238686318171062e+00
9.896129559216497000e+03,3.658238685633314891e+00
9.896129582072950143e+03,3.658238684948443620e+00
9.896129604929401467e+03,3.658238684263557694e+00
9.896129627785854609e+03,3.658238683578656225e+00
9.896129650642307752e+03,3.658238682893740545e+00
9.896129673498759075e+03,3.658238682208810211e+00
9.896129696355212218e+03,3.658238681523864777e+00
9.896129719211663542e+03,3.658238680838904244e+00
9.896129742068116684e+03,3.658238680153929057e+00
9.896129764924568008e+03,3.658238679468939214e+00
9.896129787781021150e+03,3.658238678783935161e+00
9.896129810637472474e+03,3.658238678098916008e+00
9.896129833493925616e+03,3.658238677413881312e+00
9.896129856350376940e+03,3.658238676728832406e+00
9.896129879206830083e+03,3.658238676043768844e+00
9.896129902063283225e+03,3.658238675358690184e+00
9.896129924919734549e+03,3.658238674673596424e+00
9.896129947776187691e+03,3.658238673988488898e+00
9.896129970632639015e+03,3.658238673303365829e+00
9.896129993489092158e+03,3.658238672618227660e+00
9.896130016345543481e+03,3.658238671933075281e+00
9.896130039201996624e+03,3.658238671247907803e+00
9.896130062058447947e+03,3.658238670562725225e+00
9.896130084914901090e+03,3.658238669877528437e+00
9.896130107771352414e+03,3.658238669192316994e+00
9.896130130627805556e+03,3.658238668507090008e+00
9.896130153484256880e+03,3.658238667821849255e+00
9.896130176340710022e+03,3.658238667136592959e+00
9.896130199197163165e+03,3.658238666451321119e+00
9.896130222053614489e+03,3.658238665766035957e+00
9.896130244910067631e+03,3.658238665080734808e+00
9.896130267766518955e+03,3.658238664395419448e+00
9.896130290622972097e+03,3.658238663710089433e+00
9.896130313479423421e+03,3.658238663024744763e+00
9.896130336335876564e+03,3.658238662339384550e+00
9.896130359192327887e+03,3.658238661654009682e+00
9.896130382048781030e+03,3.658238660968620160e+00
9.896130404905232353e+03,3.658238660283215982e+00
9.896130427761685496e+03,3.658238659597797593e+00
9.896130450618138639e+03,3.658238658912363217e+00
9.896130473474589962e+03,3.658238658226914630e+00
9.896130496331043105e+03,3.658238657541451389e+00
9.896130519187494428e+03,3.658238656855973492e+00
9.896130542043947571e+03,3.658238656170480052e+00
9.896130564900398895e+03,3.658238655484971957e+00
9.896130587756852037e+03,3.658238654799449208e+00
9.896130610613303361e+03,3.658238654113912247e+00
9.896130633469756503e+03,3.658238653428359299e+00
9.896130656326207827e+03,3.658238652742793029e+00
9.896130679182660970e+03,3.658238652057211215e+00
9.896130702039114112e+03,3.658238651371614747e+00
9.896130724895565436e+03,3.658238650686002735e+00
9.896130747752018578e+03,3.658238650000376957e+00
9.896130770608469902e+03,3.658238649314735635e+00
9.896130793464923045e+03,3.658238648629079659e+00
9.896130816321374368e+03,3.658238647943409472e+00
9.896130839177827511e+03,3.658238647257723297e+00
9.896130862034278834e+03,3.658238646572023800e+00
9.896130884890731977e+03,3.658238645886308760e+00
9.896130907747183301e+03,3.658238645200579064e+00
9.896130930603636443e+03,3.658238644514833826e+00
9.896130953460089586e+03,3.658238643829074821e+00
9.896130976316540909e+03,3.658238643143300273e+00
9.896130999172994052e+03,3.658238642457511069e+00
9.896131022029445376e+03,3.658238641771707655e+00
9.896131044885898518e+03,3.658238641085888698e+00
9.896131067742349842e+03,3.658238640400055530e+00
9.896131090598802984e+03,3.658238639714207263e+00
9.896131113455254308e+03,3.658238639028344341e+00
9.896131136311707451e+03,3.658238638342465876e+00
9.896131159168158774e+03,3.658238637656573644e+00
9.896131182024611917e+03,3.658238636970666313e+00
9.896131204881063240e+03,3.658238636284743883e+00
9.896131227737516383e+03,3.658238635598806798e+00
9.896131250593969526e+03,3.658238634912854614e+00
9.896131273450420849e+03,3.658238634226888664e+00
9.896131296306873992e+03,3.658238633540907170e+00
9.896131319163325315e+03,3.658238632854911021e+00
9.896131342019778458e+03,3.658238632168900217e+00
9.896131364876229782e+03,3.658238631482873870e+00
9.896131387732682924e+03,3.658238630796833757e+00
9.896131410589134248e+03,3.658238630110778544e+00
9.896131433445587390e+03,3.658238629424707344e+00
9.896131456302038714e+03,3.658238628738622822e+00
9.896131479158491857e+03,3.658238628052523644e+00
9.896131502014944999e+03,3.658238627366408924e+00
9.896131524871396323e+03,3.658238626680279548e+00
9.896131547727849465e+03,3.658238625994134630e+00
