Time (BJD_TBD - 2450000), F_star + F_c (mJy)
9.896128576389048249e+03,3.447794499079460007e+00
9.896128599245501391e+03,3.447794522029155928e+00
9.896128622101952715e+03,3.447794544981330311e+00
9.896128644958405857e+03,3.447794567935988486e+00
9.896128667814857181e+03,3.447794590893125566e+00
9.896128690671310324e+03,3.447794613852745105e+00
9.896128713527761647e+03,3.447794636814843550e+00
9.896128736384214790e+03,3.447794659779424009e+00
9.896128759240666113e+03,3.447794682746483819e+00
9.896128782097119256e+03,3.447794705716026087e+00
9.896128804953570580e+03,3.447794728688046817e+00
9.896128827810023722e+03,3.447794751662549562e+00
9.896128850666476865e+03,3.447794774639532100e+00
9.896128873522928188e+03,3.447794797618993989e+00
9.896128896379381331e+03,3.447794820600937449e+00
9.896128919235832655e+03,3.447794843585358926e+00
9.896128942092285797e+03,3.447794866572262418e+00
9.896128964948737121e+03,3.447794889561643483e+00
9.896128987805190263e+03,3.447794912553507007e+00
9.896129010661641587e+03,3.447794935547847661e+00
9.896129033518094730e+03,3.447794958544669441e+00
9.896129056374546053e+03,3.447794981543970128e+00
9.896129079230999196e+03,3.447795004545751052e+00
9.896129102087450519e+03,3.447795027550010438e+00
9.896129124943903662e+03,3.447795050556749619e+00
9.896129147800356805e+03,3.447795073565969481e+00
9.896129170656808128e+03,3.447795096577666030e+00
9.896129193513261271e+03,3.447795119591843260e+00
9.896129216369712594e+03,3.447795142608497621e+00
9.896129239226165737e+03,3.447795165627633551e+00
9.896129262082617061e+03,3.447795188649244835e+00
9.896129284939070203e+03,3.447795211673337690e+00
9.896129307795521527e+03,3.447795234699908118e+00
9.896129330651974669e+03,3.447795257728957452e+00
9.896129353508425993e+03,3.447795280760484360e+00
9.896129376364879136e+03,3.447795303794491062e+00
9.896129399221332278e+03,3.447795326830976670e+00
9.896129422077783602e+03,3.447795349869938519e+00
9.896129444934236744e+03,3.447795372911379719e+00
9.896129467790688068e+03,3.447795395955298048e+00
9.896129490647141211e+03,3.447795419001695283e+00
9.896129513503592534e+03,3.447795442050569648e+00
9.896129536360045677e+03,3.447795465101922474e+00
9.896129559216497000e+03,3.447795488155751986e+00
9.896129582072950143e+03,3.447795511212061292e+00
9.896129604929401467e+03,3.447795534270845952e+00
9.896129627785854609e+03,3.447795557332109961e+00
9.896129650642307752e+03,3.447795580395851545e+00
9.896129673498759075e+03,3.447795603462068037e+00
9.896129696355212218e+03,3.447795626530764768e+00
9.896129719211663542e+03,3.447795649601935963e+00
9.896129742068116684e+03,3.447795672675586953e+00
9.896129764924568008e+03,3.447795695751711964e+00
9.896129787781021150e+03,3.447795718830316769e+00
9.896129810637472474e+03,3.447795741911395595e+00
9.896129833493925616e+03,3.447795764994954215e+00
9.896129856350376940e+03,3.447795788080986856e+00
9.896129879206830083e+03,3.447795811169498847e+00
9.896129902063283225e+03,3.447795834260486192e+00
9.896129924919734549e+03,3.447795857353949334e+00
9.896129947776187691e+03,3.447795880449889605e+00
9.896129970632639015e+03,3.447795903548305230e+00
9.896129993489092158e+03,3.447795926649197984e+00
9.896130016345543481e+03,3.447795949752565647e+00
9.896130039201996624e+03,3.447795972858411329e+00
9.896130062058447947e+03,3.447795995966730587e+00
9.896130084914901090e+03,3.447796019077527863e+00
9.896130107771352414e+03,3.447796042190799604e+00
9.896130130627805556e+03,3.447796065306548474e+00
9.896130153484256880e+03,3.447796088424770478e+00
9.896130176340710022e+03,3.447796111545470943e+00
9.896130199197163165e+03,3.447796134668646317e+00
9.896130222053614489e+03,3.447796157794296157e+00
9.896130244910067631e+03,3.447796180922422238e+00
9.896130267766518955e+03,3.447796204053021896e+00
9.896130290622972097e+03,3.447796227186098683e+00
9.896130313479423421e+03,3.447796250321648159e+00
9.896130336335876564e+03,3.447796273459675209e+00
9.896130359192327887e+03,3.447796296600174504e+00
9.896130382048781030e+03,3.447796319743151372e+00
9.896130404905232353e+03,3.447796342888600929e+00
9.896130427761685496e+03,3.447796366036527171e+00
9.896130450618138639e+03,3.447796389186927435e+00
9.896130473474589962e+03,3.447796412339800831e+00
9.896130496331043105e+03,3.447796435495150025e+00
9.896130519187494428e+03,3.447796458652971907e+00
9.896130542043947571e+03,3.447796481813270475e+00
9.896130564900398895e+03,3.447796504976040399e+00
9.896130587756852037e+03,3.447796528141287009e+00
9.896130610613303361e+03,3.447796551309005419e+00
9.896130633469756503e+03,3.447796574479199627e+00
9.896130656326207827e+03,3.447796597651866524e+00
9.896130679182660970e+03,3.447796620827008329e+00
9.896130702039114112e+03,3.447796644004623712e+00
9.896130724895565436e+03,3.447796667184711339e+00
9.896130747752018578e+03,3.447796690367274319e+00
9.896130770608469902e+03,3.447796713552308656e+00
9.896130793464923045e+03,3.447796736739818346e+00
9.896130816321374368e+03,3.447796759929799393e+00
9.896130839177827511e+03,3.447796783122255793e+00
9.896130862034278834e+03,3.447796806317183105e+00
9.896130884890731977e+03,3.447796829514585326e+00
9.896130907747183301e+03,3.447796852714458016e+00
9.896130930603636443e+03,3.447796875916806503e+00
9.896130953460089586e+03,3.447796899121628122e+00
9.896130976316540909e+03,3.447796922328919322e+00
9.896130999172994052e+03,3.447796945538685431e+00
9.896131022029445376e+03,3.447796968750922453e+00
9.896131044885898518e+03,3.447796991965633495e+00
9.896131067742349842e+03,3.447797015182815894e+00
9.896131090598802984e+03,3.447797038402471870e+00
9.896131113455254308e+03,3.447797061624598314e+00
9.896131136311707451e+03,3.447797084849198779e+00
9.896131159168158774e+03,3.447797108076268824e+00
9.896131182024611917e+03,3.447797131305813334e+00
9.896131204881063240e+03,3.447797154537827868e+00
9.896131227737516383e+03,3.447797177772316424e+00
9.896131250593969526e+03,3.447797201009275891e+00
9.896131273450420849e+03,3.447797224248705383e+00
9.896131296306873992e+03,3.447797247490608896e+00
9.896131319163325315e+03,3.447797270734981989e+00
9.896131342019778458e+03,3.447797293981827327e+00
9.896131364876229782e+03,3.447797317231142689e+00
9.896131387732682924e+03,3.447797340482931627e+00
9.896131410589134248e+03,3.447797363737189702e+00
9.896131433445587390e+03,3.447797386993920021e+00
9.896131456302038714e+03,3.447797410253120365e+00
9.896131479158491857e+03,3.447797433514792953e+00
9.896131502014944999e+03,3.447797456778936898e+00
9.896131524871396323e+03,3.447797480045549534e+00
9.896131547727849465e+03,3.447797503314633971e+00
9.896131570584300789e+03,3.447797526586187544e+00
9.896131593440753932e+03,3.447797549860213806e+00
9.896131616297205255e+03,3.447797573136708760e+00
9.896131639153658398e+03,3.447797596415675958e+00
9.896131662010109721e+03,3.447797619697110960e+00
9.896131684866562864e+03,3.447797642981018207e+00
9.896131707723014188e+03,3.447797666267394145e+00
9.896131730579467330e+03,3.447797689556240996e+00
9.896131753435920473e+03,3.447797712847558760e+00
9.896131776292371796e+03,3.447797736141344327e+00
9.896131799148824939e+03,3.447797759437601250e+00
9.896131822005276263e+03,3.447797782736325978e+00
9.896131844861729405e+03,3.447797806037522061e+00
9.896131867718180729e+03,3.447797829341186393e+00
9.896131890574633871e+03,3.447797852647321637e+00
9.896131913431085195e+03,3.447797875955924241e+00
9.896131936287538338e+03,3.447797899266998201e+00
9.896131959143989661e+03,3.447797922580539520e+00
9.896131982000442804e+03,3.447797945896551752e+00
9.896132004856895946e+03,3.447797969215033120e+00
9.896132027713347270e+03,3.447797992535981404e+00
9.896132050569800413e+03,3.447798015859400600e+00
9.896132073426251736e+03,3.447798039185286711e+00
9.896132096282704879e+03,3.447798062513642847e+00
9.896132119139156202e+03,3.447798085844466343e+00
9.896132141995609345e+03,3.447798109177759862e+00
9.896132164852060669e+03,3.447798132513521185e+00
9.896132187708513811e+03,3.447798155851750757e+00
9.896132210564965135e+03,3.447798179192448131e+00
9.896132233421418277e+03,3.447798202535615086e+00
9.896132256277869601e+03,3.447798225881248513e+00
9.896132279134322744e+03,3.447798249229352407e+00
9.896132301990775886e+03,3.447798272579923662e+00
9.896132324847227210e+03,3.447798295932960944e+00
9.896132347703680352e+03,3.447798319288467361e+00
9.896132370560131676e+03,3.447798342646440695e+00
9.896132393416584819e+03,3.447798366006883164e+00
9.896132416273036142e+03,3.447798389369790772e+00
9.896132439129489285e+03,3.447798412735168405e+00
9.896132461985940608e+03,3.447798436103011177e+00
9.896132484842393751e+03,3.447798459473323529e+00
9.896132507698845075e+03,3.447798482846100576e+00
9.896132530555298217e+03,3.447798506221346759e+00
9.896132553411751360e+03,3.447798529599060302e+00
9.896132576268202683e+03,3.447798552979238984e+00
9.896132599124655826e+03,3.447798576361886358e+00
9.896132621981107150e+03,3.447798599746998871e+00
9.896132644837560292e+03,3.447798623134579632e+00
9.896132667694011616e+03,3.447798646524625976e+00
9.896132690550464758e+03,3.447798669917139680e+00
9.896132713406916082e+03,3.447798693312118523e+00
9.896132736263369225e+03,3.447798716709565614e+00
9.896132759119820548e+03,3.447798740109477400e+00
9.896132781976273691e+03,3.447798763511856990e+00
9.896132804832726833e+03,3.447798786916702607e+00
9.896132827689178157e+03,3.447798810324012919e+00
9.896132850545631300e+03,3.447798833733790591e+00
9.896132873402082623e+03,3.447798857146032070e+00
9.896132896258535766e+03,3.447798880560742241e+00
9.896132919114987089e+03,3.447798903977915330e+00
9.896132941971440232e+03,3.447798927397557112e+00
9.896132964827891556e+03,3.447798950819661368e+00
9.896132987684344698e+03,3.447798974244233872e+00
9.896133010540796022e+03,3.447798997671269738e+00
