Time (BJD_TBD - 2450000), F_star + F_e (mJy)
9.882460428240709007e+03,3.658292682060535039e+00
9.882460446256400246e+03,3.658292685735446081e+00
9.882460464272089666e+03,3.658292689410331366e+00
9.882460482287780906e+03,3.658292693085189562e+00
9.882460500303470326e+03,3.658292696760021556e+00
9.882460518319161565e+03,3.658292700434828681e+00
9.882460536334850985e+03,3.658292704109608273e+00
9.882460554350542225e+03,3.658292707784362552e+00
9.882460572366233464e+03,3.658292711459090629e+00
9.882460590381922884e+03,3.658292715133792061e+00
9.882460608397614124e+03,3.658292718808468624e+00
9.882460626413303544e+03,3.658292722483118098e+00
9.882460644428994783e+03,3.658292726157741370e+00
9.882460662444684203e+03,3.658292729832338441e+00
9.882460680460375443e+03,3.658292733506909755e+00
9.882460698476066682e+03,3.658292737181454424e+00
9.882460716491756102e+03,3.658292740855973335e+00
9.882460734507447341e+03,3.658292744530466045e+00
9.882460752523136762e+03,3.658292748204932554e+00
9.882460770538828001e+03,3.658292751879372418e+00
9.882460788554517421e+03,3.658292755553786524e+00
9.882460806570208661e+03,3.658292759228175317e+00
9.882460824585899900e+03,3.658292762902537021e+00
9.882460842601589320e+03,3.658292766576872523e+00
9.882460860617280559e+03,3.658292770251182269e+00
9.882460878632969980e+03,3.658292773925465369e+00
9.882460896648661219e+03,3.658292777599722712e+00
9.882460914664350639e+03,3.658292781273953853e+00
9.882460932680041878e+03,3.658292784948158793e+00
9.882460950695733118e+03,3.658292788622338421e+00
9.882460968711422538e+03,3.658292792296490514e+00
9.882460986727113777e+03,3.658292795970616851e+00
9.882461004742803198e+03,3.658292799644716542e+00
9.882461022758494437e+03,3.658292803318790920e+00
9.882461040774183857e+03,3.658292806992838653e+00
9.882461058789875096e+03,3.658292810666861072e+00
9.882461076805566336e+03,3.658292814340856847e+00
9.882461094821255756e+03,3.658292818014825531e+00
9.882461112836946995e+03,3.658292821688769347e+00
9.882461130852636416e+03,3.658292825362686074e+00
9.882461148868327655e+03,3.658292829036577043e+00
9.882461166884017075e+03,3.658292832710441811e+00
9.882461184899708314e+03,3.658292836384280822e+00
9.882461202915399554e+03,3.658292840058092743e+00
9.882461220931088974e+03,3.658292843731878907e+00
9.882461238946780213e+03,3.658292847405638870e+00
9.882461256962469633e+03,3.658292851079372188e+00
9.882461274978160873e+03,3.658292854753080192e+00
9.882461292993850293e+03,3.658292858426761551e+00
9.882461311009541532e+03,3.658292862100416709e+00
9.882461329025232772e+03,3.658292865774046110e+00
9.882461347040922192e+03,3.658292869447648421e+00
9.882461365056613431e+03,3.658292873121224975e+00
9.882461383072302851e+03,3.658292876794775772e+00
9.882461401087994091e+03,3.658292880468300368e+00
9.882461419103683511e+03,3.658292884141797874e+00
9.882461437119374750e+03,3.658292887815269623e+00
9.882461455135065989e+03,3.658292891488715615e+00
9.882461473150755410e+03,3.658292895162134961e+00
9.882461491166446649e+03,3.658292898835528106e+00
9.882461509182136069e+03,3.658292902508895050e+00
9.882461527197827309e+03,3.658292906182236237e+00
9.882461545213516729e+03,3.658292909855551223e+00
9.882461563229207968e+03,3.658292913528839119e+00
9.882461581244899207e+03,3.658292917202101258e+00
9.882461599260588628e+03,3.658292920875337639e+00
9.882461617276279867e+03,3.658292924548547820e+00
9.882461635291969287e+03,3.658292928221731355e+00
9.882461653307660526e+03,3.658292931894888689e+00
9.882461671323349947e+03,3.658292935568018933e+00
9.882461689339041186e+03,3.658292939241124753e+00
9.882461707354732425e+03,3.658292942914203039e+00
9.882461725370421846e+03,3.658292946587255567e+00
9.882461743386113085e+03,3.658292950260282339e+00
9.882461761401802505e+03,3.658292953933282021e+00
9.882461779417493744e+03,3.658292957606255946e+00
9.882461797433183165e+03,3.658292961279203226e+00
9.882461815448874404e+03,3.658292964952124748e+00
9.882461833464563824e+03,3.658292968625020070e+00
9.882461851480255064e+03,3.658292972297889190e+00
9.882461869495946303e+03,3.658292975970732108e+00
9.882461887511635723e+03,3.658292979643548382e+00
9.882461905527326962e+03,3.658292983316338454e+00
9.882461923543016383e+03,3.658292986989102769e+00
9.882461941558707622e+03,3.658292990661840438e+00
9.882461959574397042e+03,3.658292994334551906e+00
9.882461977590088281e+03,3.658292998007237173e+00
9.882461995605779521e+03,3.658293001679896683e+00
9.882462013621468941e+03,3.658293005352529548e+00
9.882462031637160180e+03,3.658293009025136211e+00
9.882462049652849601e+03,3.658293012697716229e+00
9.882462067668540840e+03,3.658293016370270934e+00
9.882462085684230260e+03,3.658293020042798105e+00
9.882462103699921499e+03,3.658293023715299963e+00
9.882462121715612739e+03,3.658293027387775620e+00
9.882462139731302159e+03,3.658293031060224187e+00
9.882462157746993398e+03,3.658293034732647442e+00
9.882462175762682818e+03,3.658293038405043607e+00
9.882462193778374058e+03,3.658293042077414903e+00
9.882462211794063478e+03,3.658293045749758221e+00
9.882462229809754717e+03,3.658293049422076670e+00
9.882462247825445957e+03,3.658293053094368030e+00
9.882462265841135377e+03,3.658293056766633633e+00
9.882462283856826616e+03,3.658293060438872590e+00
9.882462301872516036e+03,3.658293064111085346e+00
9.882462319888207276e+03,3.658293067783271901e+00
9.882462337903896696e+03,3.658293071455431811e+00
9.882462355919587935e+03,3.658293075127566851e+00
9.882462373935279174e+03,3.658293078799674802e+00
9.882462391950968595e+03,3.658293082471756108e+00
9.882462409966659834e+03,3.658293086143811212e+00
9.882462427982349254e+03,3.658293089815840560e+00
9.882462445998040494e+03,3.658293093487842818e+00
9.882462464013729914e+03,3.658293097159819318e+00
9.882462482029421153e+03,3.658293100831769618e+00
9.882462500045112392e+03,3.658293104503694160e+00
9.882462518060801813e+03,3.658293108175590724e+00
9.882462536076493052e+03,3.658293111847462420e+00
9.882462554092182472e+03,3.658293115519307026e+00
9.882462572107873712e+03,3.658293119191126763e+00
9.882462590123563132e+03,3.658293122862918967e+00
9.882462608139254371e+03,3.658293126534684969e+00
9.882462626154945610e+03,3.658293130206425658e+00
9.882462644170635031e+03,3.658293133878138814e+00
9.882462662186326270e+03,3.658293137549826213e+00
9.882462680202015690e+03,3.658293141221487410e+00
9.882462698217706929e+03,3.658293144893122850e+00
9.882462716233396350e+03,3.658293148564730313e+00
9.882462734249087589e+03,3.658293152236312906e+00
9.882462752264778828e+03,3.658293155907869298e+00
9.882462770280468249e+03,3.658293159579399045e+00
9.882462788296159488e+03,3.658293163250902591e+00
9.882462806311848908e+03,3.658293166922379491e+00
9.882462824327540147e+03,3.658293170593830634e+00
9.882462842343229568e+03,3.658293174265254688e+00
9.882462860358920807e+03,3.658293177936652540e+00
9.882462878374612046e+03,3.658293181608024636e+00
9.882462896390301466e+03,3.658293185279370086e+00
9.882462914405992706e+03,3.658293188950690222e+00
9.882462932421682126e+03,3.658293192621982826e+00
9.882462950437373365e+03,3.658293196293249228e+00
9.882462968453062786e+03,3.658293199964489872e+00
9.882462986468754025e+03,3.658293203635704316e+00
9.882463004484445264e+03,3.658293207306892114e+00
9.882463022500134684e+03,3.658293210978052823e+00
9.882463040515825924e+03,3.658293214649188663e+00
9.882463058531515344e+03,3.658293218320297413e+00
9.882463076547206583e+03,3.658293221991379518e+00
9.882463094562896003e+03,3.658293225662435866e+00
9.882463112578587243e+03,3.658293229333466012e+00
9.882463130594278482e+03,3.658293233004469069e+00
9.882463148609967902e+03,3.658293236675446369e+00
9.882463166625659142e+03,3.658293240346397912e+00
9.882463184641348562e+03,3.658293244017322365e+00
9.882463202657039801e+03,3.658293247688221062e+00
9.882463220672729221e+03,3.658293251359092668e+00
9.882463238688420461e+03,3.658293255029938518e+00
9.882463256704111700e+03,3.658293258700757722e+00
9.882463274719801120e+03,3.658293262371550281e+00
9.882463292735492359e+03,3.658293266042317526e+00
