Time (BJD_TBD - 2450000), F_star + F_d (mJy)
1.013184277777792886e+04,3.604126599881034565e+00
1.013184279854968190e+04,3.604126595321731408e+00
1.013184281932143494e+04,3.604126590762633864e+00
1.013184284009318799e+04,3.604126586203741933e+00
1.013184286086494103e+04,3.604126581645056060e+00
1.013184288163669407e+04,3.604126577086575356e+00
1.013184290240844712e+04,3.604126572528300709e+00
1.013184292318020016e+04,3.604126567970231232e+00
1.013184294395195320e+04,3.604126563412366924e+00
1.013184296472370625e+04,3.604126558854709117e+00
1.013184298549545929e+04,3.604126554297256035e+00
1.013184300626721233e+04,3.604126549740009899e+00
1.013184302703896537e+04,3.604126545182968044e+00
1.013184304781071842e+04,3.604126540626132691e+00
1.013184306858247146e+04,3.604126536069502507e+00
1.013184308935422450e+04,3.604126531513077936e+00
1.013184311012597936e+04,3.604126526956858978e+00
1.013184313089773241e+04,3.604126522400845634e+00
1.013184315166948545e+04,3.604126517845038791e+00
1.013184317244123849e+04,3.604126513289437117e+00
1.013184319321299154e+04,3.604126508734040613e+00
1.013184321398474458e+04,3.604126504178850166e+00
1.013184323475649762e+04,3.604126499623865776e+00
1.013184325552825067e+04,3.604126495069086555e+00
1.013184327630000371e+04,3.604126490514512948e+00
1.013184329707175675e+04,3.604126485960145843e+00
1.013184331784350979e+04,3.604126481405983462e+00
1.013184333861526284e+04,3.604126476852027139e+00
1.013184335938701588e+04,3.604126472298276873e+00
1.013184338015876892e+04,3.604126467744731332e+00
1.013184340093052197e+04,3.604126463191392737e+00
1.013184342170227501e+04,3.604126458638259756e+00
1.013184344247402805e+04,3.604126454085331943e+00
1.013184346324578109e+04,3.604126449532609744e+00
1.013184348401753414e+04,3.604126444980093602e+00
1.013184350478928718e+04,3.604126440427783074e+00
1.013184352556104022e+04,3.604126435875678158e+00
1.013184354633279327e+04,3.604126431323779745e+00
1.013184356710454631e+04,3.604126426772086500e+00
1.013184358787629935e+04,3.604126422220598425e+00
1.013184360864805240e+04,3.604126417669317295e+00
1.013184362941980544e+04,3.604126413118241778e+00
1.013184365019155848e+04,3.604126408567370987e+00
1.013184367096331152e+04,3.604126404016706697e+00
1.013184369173506457e+04,3.604126399466248909e+00
1.013184371250681761e+04,3.604126394915995846e+00
1.013184373327857065e+04,3.604126390365948396e+00
1.013184375405032551e+04,3.604126385816107003e+00
1.013184377482207856e+04,3.604126381266471668e+00
1.013184379559383160e+04,3.604126376717041946e+00
1.013184381636558464e+04,3.604126372167818282e+00
1.013184383713733769e+04,3.604126367618800231e+00
1.013184385790909073e+04,3.604126363069988681e+00
1.013184387868084377e+04,3.604126358521381857e+00
1.013184389945259682e+04,3.604126353972981089e+00
1.013184392022434986e+04,3.604126349424786824e+00
1.013184394099610290e+04,3.604126344876798171e+00
1.013184396176785594e+04,3.604126340329015132e+00
1.013184398253960899e+04,3.604126335781438151e+00
1.013184400331136203e+04,3.604126331234066782e+00
1.013184402408311507e+04,3.604126326686901471e+00
1.013184404485486812e+04,3.604126322139942218e+00
1.013184406562662116e+04,3.604126317593188134e+00
1.013184408639837420e+04,3.604126313046640551e+00
1.013184410717012724e+04,3.604126308500299025e+00
1.013184412794188029e+04,3.604126303954162669e+00
1.013184414871363333e+04,3.604126299408232814e+00
1.013184416948538637e+04,3.604126294862508573e+00
1.013184419025713942e+04,3.604126290316989945e+00
1.013184421102889246e+04,3.604126285771677818e+00
1.013184423180064550e+04,3.604126281226571304e+00
1.013184425257239855e+04,3.604126276681670404e+00
1.013184427334415159e+04,3.604126272136976450e+00
1.013184429411590463e+04,3.604126267592486776e+00
1.013184431488765767e+04,3.604126263048204493e+00
1.013184433565941072e+04,3.604126258504127378e+00
1.013184435643116376e+04,3.604126253960256321e+00
1.013184437720291680e+04,3.604126249416591321e+00
1.013184439797466985e+04,3.604126244873132379e+00
1.013184441874642471e+04,3.604126240329878605e+00
1.013184443951817775e+04,3.604126235786831334e+00
1.013184446028993079e+04,3.604126231243990564e+00
1.013184448106168384e+04,3.604126226701355407e+00
1.013184450183343688e+04,3.604126222158925863e+00
1.013184452260518992e+04,3.604126217616702377e+00
1.013184454337694297e+04,3.604126213074684948e+00
1.013184456414869601e+04,3.604126208532874021e+00
1.013184458492044905e+04,3.604126203991268262e+00
1.013184460569220209e+04,3.604126199449869450e+00
1.013184462646395514e+04,3.604126194908676251e+00
1.013184464723570818e+04,3.604126190367688665e+00
1.013184466800746122e+04,3.604126185826906692e+00
1.013184468877921427e+04,3.604126181286331665e+00
1.013184470955096731e+04,3.604126176745962695e+00
1.013184473032272035e+04,3.604126172205798451e+00
1.013184475109447339e+04,3.604126167665842040e+00
1.013184477186622644e+04,3.604126163126090798e+00
1.013184479263797948e+04,3.604126158586545170e+00
1.013184481340973252e+04,3.604126154047205599e+00
1.013184483418148557e+04,3.604126149508072974e+00
1.013184485495323861e+04,3.604126144969145518e+00
1.013184487572499165e+04,3.604126140430424563e+00
1.013184489649674470e+04,3.604126135891909666e+00
1.013184491726849774e+04,3.604126131353600826e+00
1.013184493804025078e+04,3.604126126815498043e+00
1.013184495881200382e+04,3.604126122277601318e+00
1.013184497958375687e+04,3.604126117739910207e+00
1.013184500035550991e+04,3.604126113202425596e+00
1.013184502112726295e+04,3.604126108665147044e+00
1.013184504189901600e+04,3.604126104128074548e+00
1.013184506267077086e+04,3.604126099591207666e+00
1.013184508344252390e+04,3.604126095054547285e+00
1.013184510421427694e+04,3.604126090518093406e+00
1.013184512498602999e+04,3.604126085981846028e+00
1.013184514575778303e+04,3.604126081445803376e+00
