Time (BJD_TBD - 2450000), F_star + F_d (mJy)
9.917309675925876945e+03,3.658032194915110225e+00
9.917309697571559809e+03,3.658032191117810861e+00
9.917309719217242673e+03,3.658032187320758410e+00
9.917309740862925537e+03,3.658032183523952874e+00
9.917309762508608401e+03,3.658032179727395139e+00
9.917309784154293084e+03,3.658032175931084318e+00
9.917309805799975948e+03,3.658032172135020854e+00
9.917309827445658811e+03,3.658032168339204748e+00
9.917309849091341675e+03,3.658032164543636000e+00
9.917309870737024539e+03,3.658032160748315498e+00
9.917309892382707403e+03,3.658032156953241465e+00
9.917309914028390267e+03,3.658032153158414790e+00
9.917309935674073131e+03,3.658032149363835472e+00
9.917309957319757814e+03,3.658032145569503069e+00
9.917309978965440678e+03,3.658032141775418467e+00
9.917310000611123542e+03,3.658032137981581666e+00
9.917310022256806405e+03,3.658032134187991780e+00
9.917310043902489269e+03,3.658032130394649695e+00
9.917310065548172133e+03,3.658032126601554523e+00
9.917310087193854997e+03,3.658032122808707154e+00
9.917310108839537861e+03,3.658032119016106698e+00
9.917310130485222544e+03,3.658032115223753600e+00
9.917310152130905408e+03,3.658032111431647859e+00
9.917310173776588272e+03,3.658032107639789476e+00
9.917310195422271136e+03,3.658032103848179339e+00
9.917310217067954000e+03,3.658032100056815672e+00
9.917310238713636863e+03,3.658032096265699806e+00
9.917310260359319727e+03,3.658032092474831742e+00
9.917310282005002591e+03,3.658032088684210592e+00
9.917310303650687274e+03,3.658032084893836355e+00
9.917310325296370138e+03,3.658032081103710809e+00
9.917310346942053002e+03,3.658032077313832175e+00
9.917310368587735866e+03,3.658032073524200012e+00
9.917310390233418730e+03,3.658032069734816982e+00
9.917310411879101594e+03,3.658032065945680422e+00
9.917310433524784457e+03,3.658032062156791220e+00
9.917310455170467321e+03,3.658032058368149375e+00
9.917310476816152004e+03,3.658032054579755332e+00
9.917310498461834868e+03,3.658032050791608203e+00
9.917310520107517732e+03,3.658032047003709764e+00
9.917310541753200596e+03,3.658032043216057350e+00
9.917310563398883460e+03,3.658032039428653626e+00
9.917310585044566324e+03,3.658032035641496371e+00
9.917310606690249188e+03,3.658032031854587363e+00
9.917310628335932051e+03,3.658032028067925712e+00
9.917310649981616734e+03,3.658032024281511418e+00
9.917310671627299598e+03,3.658032020495344483e+00
9.917310693272982462e+03,3.658032016709424461e+00
9.917310714918665326e+03,3.658032012923753129e+00
9.917310736564348190e+03,3.658032009138328711e+00
9.917310758210031054e+03,3.658032005353152094e+00
9.917310779855713918e+03,3.658032001568223279e+00
9.917310801501396782e+03,3.658031997783540934e+00
9.917310823147079645e+03,3.658031993999106835e+00
9.917310844792764328e+03,3.658031990214920093e+00
9.917310866438447192e+03,3.658031986430980709e+00
9.917310888084130056e+03,3.658031982647289571e+00
9.917310909729812920e+03,3.658031978863845346e+00
9.917310931375495784e+03,3.658031975080648923e+00
9.917310953021178648e+03,3.658031971297699414e+00
9.917310974666861512e+03,3.658031967514998151e+00
9.917310996312544376e+03,3.658031963732544245e+00
9.917311017958229058e+03,3.658031959950337697e+00
9.917311039603911922e+03,3.658031956168378507e+00
9.917311061249594786e+03,3.658031952386667562e+00
9.917311082895277650e+03,3.658031948605204420e+00
9.917311104540960514e+03,3.658031944823988191e+00
9.917311126186643378e+03,3.658031941043019764e+00
9.917311147832326242e+03,3.658031937262299138e+00
9.917311169478009106e+03,3.658031933481824982e+00
9.917311191123693789e+03,3.658031929701599960e+00
9.917311212769376652e+03,3.658031925921621408e+00
9.917311234415059516e+03,3.658031922141891101e+00
9.917311256060742380e+03,3.658031918362408152e+00
9.917311277706425244e+03,3.658031914583173005e+00
9.917311299352108108e+03,3.658031910804185216e+00
9.917311320997790972e+03,3.658031907025445673e+00
9.917311342643473836e+03,3.658031903246953043e+00
9.917311364289158519e+03,3.658031899468707770e+00
9.917311385934841383e+03,3.658031895690710744e+00
9.917311407580524246e+03,3.658031891912961076e+00
9.917311429226207110e+03,3.658031888135460097e+00
9.917311450871889974e+03,3.658031884358205144e+00
9.917311472517572838e+03,3.658031880581198880e+00
