Time (BJD_TBD - 2450000), F_star + F_b (mJy)
9.880038437500130385e+03,3.605407640939384706e+00
9.880038456059855889e+03,3.605407546402184860e+00
9.880038474619583212e+03,3.605407451864393042e+00
9.880038493179308716e+03,3.605407357326030127e+00
9.880038511739036039e+03,3.605407262787077904e+00
9.880038530298761543e+03,3.605407168247555472e+00
9.880038548858488866e+03,3.605407073707444621e+00
9.880038567418214370e+03,3.605406979166764891e+00
9.880038585977941693e+03,3.605406884625497632e+00
9.880038604537667197e+03,3.605406790083662383e+00
9.880038623097394520e+03,3.605406695541241380e+00
9.880038641657120024e+03,3.605406600998252831e+00
9.880038660216847347e+03,3.605406506454679860e+00
9.880038678776572851e+03,3.605406411910541564e+00
9.880038697336298355e+03,3.605406317365827729e+00
9.880038715896025678e+03,3.605406222820531248e+00
9.880038734455751182e+03,3.605406128274670330e+00
9.880038753015478505e+03,3.605406033728228099e+00
9.880038771575204009e+03,3.605405939181221875e+00
9.880038790134931332e+03,3.605405844633635226e+00
9.880038808694656836e+03,3.605405750085486360e+00
9.880038827254384159e+03,3.605405655536757514e+00
9.880038845814109663e+03,3.605405560987468672e+00
9.880038864373836986e+03,3.605405466437600293e+00
9.880038882933562491e+03,3.605405371887173249e+00
9.880038901493289814e+03,3.605405277336167558e+00
9.880038920053015318e+03,3.605405182784604090e+00
9.880038938612740822e+03,3.605405088232473521e+00
9.880038957172468145e+03,3.605404993679766523e+00
9.880038975732193649e+03,3.605404899126503082e+00
9.880038994291920972e+03,3.605404804572664546e+00
9.880039012851646476e+03,3.605404710018270897e+00
9.880039031411373799e+03,3.605404615463303042e+00
9.880039049971099303e+03,3.605404520907780519e+00
9.880039068530826626e+03,3.605404426351686009e+00
9.880039087090552130e+03,3.605404331795037720e+00
9.880039105650279453e+03,3.605404237237818332e+00
9.880039124210004957e+03,3.605404142680046942e+00
9.880039142769732280e+03,3.605404048121704896e+00
9.880039161329457784e+03,3.605403953562811736e+00
9.880039179889183288e+03,3.605403859003358580e+00
9.880039198448910611e+03,3.605403764443336989e+00
9.880039217008636115e+03,3.605403669882765616e+00
9.880039235568363438e+03,3.605403575321627141e+00
9.880039254128088942e+03,3.605403480759940660e+00
9.880039272687816265e+03,3.605403386197687077e+00
9.880039291247541769e+03,3.605403291634886376e+00
9.880039309807269092e+03,3.605403197071520793e+00
9.880039328366994596e+03,3.605403102507608981e+00
9.880039346926721919e+03,3.605403007943133176e+00
9.880039365486447423e+03,3.605402913378112029e+00
9.880039384046174746e+03,3.605402818812528665e+00
9.880039402605900250e+03,3.605402724246401291e+00
9.880039421165625754e+03,3.605402629679720583e+00
9.880039439725353077e+03,3.605402535112479434e+00
9.880039458285078581e+03,3.605402440544696052e+00
9.880039476844805904e+03,3.605402345976351786e+00
9.880039495404531408e+03,3.605402251407467507e+00
9.880039513964258731e+03,3.605402156838023675e+00
9.880039532523984235e+03,3.605402062268039831e+00
9.880039551083711558e+03,3.605401967697499099e+00
9.880039569643437062e+03,3.605401873126418799e+00
9.880039588203164385e+03,3.605401778554781167e+00
9.880039606762889889e+03,3.605401683982607075e+00
9.880039625322617212e+03,3.605401589409876539e+00
9.880039643882342716e+03,3.605401494836609988e+00
9.880039662442068220e+03,3.605401400262797651e+00
9.880039681001795543e+03,3.605401305688431979e+00
9.880039699561521047e+03,3.605401211113531623e+00
9.880039718121248370e+03,3.605401116538077488e+00
9.880039736680973874e+03,3.605401021962090891e+00
9.880039755240701197e+03,3.605400927385551846e+00
9.880039773800426701e+03,3.605400832808479894e+00
9.880039792360154024e+03,3.605400738230858604e+00
9.880039810919879528e+03,3.605400643652704407e+00
9.880039829479606851e+03,3.605400549074001759e+00
9.880039848039332355e+03,3.605400454494768425e+00
9.880039866599059678e+03,3.605400359914986641e+00
9.880039885158785182e+03,3.605400265334675947e+00
9.880039903718510686e+03,3.605400170753827904e+00
9.880039922278238009e+03,3.605400076172432744e+00
9.880039940837963513e+03,3.605399981590509562e+00
9.880039959397690836e+03,3.605399887008041482e+00
9.880039977957416340e+03,3.605399792425046712e+00
9.880039996517143663e+03,3.605399697841507933e+00
9.880040015076869167e+03,3.605399603257444241e+00
9.880040033636596490e+03,3.605399508672836095e+00
9.880040052196321994e+03,3.605399414087704812e+00
9.880040070756049317e+03,3.605399319502031741e+00
9.880040089315774821e+03,3.605399224915835088e+00
9.880040107875502144e+03,3.605399130329097535e+00
9.880040126435227648e+03,3.605399035741837288e+00
9.880040144994953152e+03,3.605398941154047687e+00
9.880040163554680475e+03,3.605398846565718518e+00
9.880040182114405980e+03,3.605398751976868876e+00
9.880040200674133303e+03,3.605398657387481887e+00
9.880040219233858807e+03,3.605398562797574424e+00
