Time (BJD_TBD - 2450000), F_star + F_b (mJy)
9.891595520833507180e+03,3.862466989057723232e+00
9.891595543725843527e+03,3.862467070934512581e+00
9.891595566618178054e+03,3.862467152802281589e+00
9.891595589510514401e+03,3.862467234661044024e+00
9.891595612402848928e+03,3.862467316510783455e+00
9.891595635295185275e+03,3.862467398351514092e+00
9.891595658187519803e+03,3.862467480183222168e+00
9.891595681079856149e+03,3.862467562005918342e+00
9.891595703972190677e+03,3.862467643819590624e+00
9.891595726864527023e+03,3.862467725624251003e+00
9.891595749756863370e+03,3.862467807419891042e+00
9.891595772649197897e+03,3.862467889206504523e+00
9.891595795541534244e+03,3.862467970984103882e+00
9.891595818433868772e+03,3.862468052752674907e+00
9.891595841326205118e+03,3.862468134512230034e+00
9.891595864218539646e+03,3.862468216262755050e+00
9.891595887110875992e+03,3.862468298004262390e+00
9.891595910003210520e+03,3.862468379736738733e+00
9.891595932895546866e+03,3.862468461460196956e+00
9.891595955787881394e+03,3.862468543174621516e+00
9.891595978680217740e+03,3.862468624880025736e+00
9.891596001572554087e+03,3.862468706576401622e+00
9.891596024464888615e+03,3.862468788263743846e+00
9.891596047357224961e+03,3.862468869942062621e+00
9.891596070249559489e+03,3.862468951611345958e+00
9.891596093141895835e+03,3.862469033271604513e+00
9.891596116034230363e+03,3.862469114922824520e+00
9.891596138926566709e+03,3.862469196565019747e+00
9.891596161818901237e+03,3.862469278198175093e+00
9.891596184711237584e+03,3.862469359822303883e+00
9.891596207603573930e+03,3.862469441437398121e+00
9.891596230495908458e+03,3.862469523043450703e+00
9.891596253388244804e+03,3.862469604640474063e+00
9.891596276280579332e+03,3.862469686228454435e+00
9.891596299172915678e+03,3.862469767807404253e+00
9.891596322065250206e+03,3.862469849377308417e+00
9.891596344957586552e+03,3.862469930938181584e+00
9.891596367849921080e+03,3.862470012490008209e+00
9.891596390742257427e+03,3.862470094032800727e+00
9.891596413634591954e+03,3.862470175566546260e+00
9.891596436526928301e+03,3.862470257091256354e+00
9.891596459419264647e+03,3.862470338606924347e+00
9.891596482311599175e+03,3.862470420113541802e+00
9.891596505203935521e+03,3.862470501611122042e+00
9.891596528096270049e+03,3.862470583099651300e+00
9.891596550988606396e+03,3.862470664579142010e+00
9.891596573880940923e+03,3.862470746049579073e+00
9.891596596773277270e+03,3.862470827510976701e+00
9.891596619665611797e+03,3.862470908963319793e+00
9.891596642557948144e+03,3.862470990406621674e+00
9.891596665450284490e+03,3.862471071840873460e+00
9.891596688342619018e+03,3.862471153266069379e+00
9.891596711234955364e+03,3.862471234682220533e+00
9.891596734127289892e+03,3.862471316089314488e+00
9.891596757019626239e+03,3.862471397487363234e+00
9.891596779911960766e+03,3.862471478876352116e+00
9.891596802804297113e+03,3.862471560256294012e+00
9.891596825696631640e+03,3.862471641627175156e+00
9.891596848588967987e+03,3.862471722989007539e+00
9.891596871481304333e+03,3.862471804341784498e+00
9.891596894373638861e+03,3.862471885685498485e+00
9.891596917265975208e+03,3.862471967020161490e+00
9.891596940158309735e+03,3.862472048345760189e+00
