Time (BJD_TBD - 2450000), F_b/F_star (ppm)
1.027127336805546656e+04,5.122990098134883965e+02
1.027127353332662278e+04,5.120696640325347744e+02
1.027127369859778082e+04,5.118402486786294503e+02
1.027127386386893704e+04,5.116107638651935758e+02
1.027127402914009326e+04,5.113812096981066020e+02
1.027127419441124948e+04,5.111515862858053652e+02
1.027127435968240752e+04,5.109218937342311051e+02
1.027127452495356374e+04,5.106921321569417955e+02
1.027127469022471996e+04,5.104623016599444441e+02
1.027127485549587800e+04,5.102324023492757874e+02
1.027127502076703422e+04,5.100024343385962879e+02
1.027127518603819044e+04,5.097723977340084502e+02
1.027127535130934666e+04,5.095422926441767686e+02
1.027127551658050470e+04,5.093121191752643995e+02
1.027127568185166092e+04,5.090818774410675474e+02
1.027127584712281714e+04,5.088515675478149092e+02
1.027127601239397518e+04,5.086211896017641152e+02
1.027127617766513140e+04,5.083907437168122101e+02
1.027127634293628762e+04,5.081602299992820235e+02
1.027127650820744384e+04,5.079296485580638318e+02
1.027127667347860188e+04,5.076989994995405482e+02
1.027127683874975810e+04,5.074682829377431403e+02
1.027127700402091432e+04,5.072374989791194366e+02
1.027127716929207236e+04,5.070066477301461987e+02
1.027127733456322858e+04,5.067757293049542682e+02
1.027127749983438480e+04,5.065447438100842987e+02
1.027127766510554284e+04,5.063136913521060478e+02
1.027127783037669906e+04,5.060825720452499468e+02
1.027127799564785528e+04,5.058513859961495882e+02
1.027127816091901150e+04,5.056201333140126621e+02
1.027127832619016954e+04,5.053888141055320489e+02
1.027127849146132576e+04,5.051574284850698859e+02
1.027127865673248198e+04,5.049259765593825477e+02
1.027127882200364002e+04,5.046944584352550578e+02
1.027127898727479624e+04,5.044628742271479496e+02
1.027127915254595246e+04,5.042312240419093428e+02
1.027127931781710868e+04,5.039995079889658882e+02
1.027127948308826672e+04,5.037677261752243680e+02
1.027127964835942294e+04,5.035358787152761124e+02
1.027127981363057916e+04,5.033039657160903175e+02
1.027127997890173719e+04,5.030719872846642602e+02
1.027128014417289342e+04,5.028399435356866434e+02
1.027128030944404964e+04,5.026078345762173853e+02
1.027128047471520586e+04,5.023756605158998241e+02
1.027128063998636389e+04,5.021434214618522560e+02
1.027128080525752011e+04,5.019111175288916229e+02
1.027128097052867633e+04,5.016787488241979531e+02
1.027128113579983437e+04,5.014463154549794126e+02
1.027128130107099059e+04,5.012138175361486105e+02
1.027128146634214681e+04,5.009812551749752743e+02
1.027128163161330303e+04,5.007486284813173256e+02
1.027128179688446107e+04,5.005159375625016196e+02
1.027128196215561729e+04,5.002831825335684925e+02
1.027128212742677351e+04,5.000503635019061903e+02
1.027128229269793155e+04,4.998174805749303573e+02
1.027128245796908777e+04,4.995845338677762584e+02
1.027128262324024399e+04,4.993515234879205309e+02
1.027128278851140021e+04,4.991184495454328385e+02
1.027128295378255825e+04,4.988853121478461503e+02
1.027128311905371447e+04,4.986521114104215258e+02
1.027128328432487069e+04,4.984188474407530975e+02
1.027128344959602873e+04,4.981855203464615442e+02
1.027128361486718495e+04,4.979521302429021148e+02
1.027128378013834117e+04,4.977186772377555144e+02
1.027128394540949739e+04,4.974851614413007042e+02
1.027128411068065543e+04,4.972515829612745506e+02
1.027128427595181165e+04,4.970179419131563918e+02
1.027128444122296787e+04,4.967842384047430642e+02
1.027128460649412591e+04,4.965504725438581772e+02
1.027128477176528213e+04,4.963166444460740649e+02
1.027128493703643835e+04,4.960827542192735109e+02
1.027128510230759457e+04,4.958488019739419315e+02
1.027128526757875261e+04,4.956147878180173620e+02
1.027128543284990883e+04,4.953807118671948047e+02
1.027128559812106505e+04,4.951465742294718666e+02
1.027128576339222309e+04,4.949123750128723032e+02
1.027128592866337931e+04,4.946781143331823500e+02
1.027128609393453553e+04,4.944437922984847660e+02
1.027128625920569357e+04,4.942094090168887419e+02
1.027128642447684979e+04,4.939749646042714062e+02
1.027128658974800601e+04,4.937404591688006121e+02
1.027128675501916223e+04,4.935058928212516207e+02
1.027128692029032027e+04,4.932712656698461160e+02
