Time (BJD_TBD - 2450000), F_e/F_star (ppm)
1.027127336805546656e+04,4.693156561582808806e+00
1.027127353332662278e+04,4.697935161265064608e+00
1.027127369859778082e+04,4.702716124444600077e+00
1.027127386386893704e+04,4.707499450877613789e+00
1.027127402914009326e+04,4.712285140478076784e+00
1.027127419441124948e+04,4.717073193107269802e+00
1.027127435968240752e+04,4.721863608679165658e+00
1.027127452495356374e+04,4.726656386949472655e+00
1.027127469022471996e+04,4.731451527831971759e+00
1.027127485549587800e+04,4.736249031240509666e+00
1.027127502076703422e+04,4.741048896930433187e+00
1.027127518603819044e+04,4.745851124815415822e+00
1.027127535130934666e+04,4.750655714756261361e+00
1.027127551658050470e+04,4.755462666666623761e+00
1.027127568185166092e+04,4.760271980301391537e+00
1.027127584712281714e+04,4.765083655574046340e+00
1.027127601239397518e+04,4.769897692398129330e+00
1.027127617766513140e+04,4.774714090528153321e+00
1.027127634293628762e+04,4.779532849877467626e+00
1.027127650820744384e+04,4.784353970306434611e+00
1.027127667347860188e+04,4.789177451728402701e+00
1.027127683874975810e+04,4.794003293897397100e+00
1.027127700402091432e+04,4.798831496726624124e+00
1.027127716929207236e+04,4.803662060129316735e+00
1.027127733456322858e+04,4.808494983859136873e+00
1.027127749983438480e+04,4.813330267829164733e+00
1.027127766510554284e+04,4.818167911952509819e+00
1.027127783037669906e+04,4.823007915982469918e+00
1.027127799564785528e+04,4.827850279831991998e+00
1.027127816091901150e+04,4.832695003360729658e+00
1.027127832619016954e+04,4.837542086481620096e+00
1.027127849146132576e+04,4.842391528947491253e+00
1.027127865673248198e+04,4.847243330671108907e+00
1.027127882200364002e+04,4.852097491565293907e+00
1.027127898727479624e+04,4.856954011382502934e+00
1.027127915254595246e+04,4.861812890035384527e+00
1.027127931781710868e+04,4.866674127383113557e+00
1.027127948308826672e+04,4.871537723338331460e+00
1.027127964835942294e+04,4.876403677653024182e+00
1.027127981363057916e+04,4.881271990239658187e+00
1.027127997890173719e+04,4.886142661010760335e+00
1.027128014417289342e+04,4.891015689717951531e+00
1.027128030944404964e+04,4.895891076273566789e+00
1.027128047471520586e+04,4.900768820536329784e+00
1.027128063998636389e+04,4.905648922418547109e+00
1.027128080525752011e+04,4.910531381671390250e+00
1.027128097052867633e+04,4.915416198207030796e+00
1.027128113579983437e+04,4.920303371937676751e+00
1.027128130107099059e+04,4.925192902614128343e+00
1.027128146634214681e+04,4.930084790148421270e+00
1.027128163161330303e+04,4.934979034398773834e+00
1.027128179688446107e+04,4.939875635277252819e+00
1.027128196215561729e+04,4.944774592534128210e+00
1.027128212742677351e+04,4.949675906081304255e+00
1.027128229269793155e+04,4.954579575830702964e+00
1.027128245796908777e+04,4.959485601532251486e+00
1.027128262324024399e+04,4.964393983097710183e+00
1.027128278851140021e+04,4.969304720384835505e+00
1.027128295378255825e+04,4.974217813305349623e+00
1.027128311905371447e+04,4.979133261608720495e+00
1.027128328432487069e+04,4.984051065206553055e+00
1.027128344959602873e+04,4.988971224010454009e+00
1.027128361486718495e+04,4.993893737769528052e+00
1.027128378013834117e+04,4.998818606395237119e+00
1.027128394540949739e+04,5.003745829744832285e+00
1.027128411068065543e+04,5.008675407729785256e+00
1.027128427595181165e+04,5.013607340098691800e+00
1.027128444122296787e+04,5.018541626762862862e+00
1.027128460649412591e+04,5.023478267633626260e+00
1.027128477176528213e+04,5.028417262459223380e+00
1.027128493703643835e+04,5.033358611150831052e+00
1.027128510230759457e+04,5.038302313565229618e+00
1.027128526757875261e+04,5.043248369613574589e+00
1.027128543284990883e+04,5.048196779043650828e+00
1.027128559812106505e+04,5.053147541766450423e+00
1.027128576339222309e+04,5.058100657692994773e+00
1.027128592866337931e+04,5.063056126570713467e+00
1.027128609393453553e+04,5.068013948310475136e+00
1.027128625920569357e+04,5.072974122823196375e+00
1.027128642447684979e+04,5.077936649855903539e+00
1.027128658974800601e+04,5.082901529319360456e+00
1.027128675501916223e+04,5.087868761069668011e+00
1.027128692029032027e+04,5.092838345017551838e+00
1.027128708556147649e+04,5.097810280909598646e+00
1.027128725083263271e+04,5.102784568656369757e+00
1.027128741610379075e+04,5.107761208168486000e+00
1.027128758137494697e+04,5.112740199192159274e+00
1.027128774664610319e+04,5.117721541637837213e+00
1.027128791191725941e+04,5.122705235361142861e+00
1.027128807718841745e+04,5.127691280272523855e+00
1.027128824245957367e+04,5.132679676117694711e+00
1.027128840773072989e+04,5.137670422806959181e+00
1.027128857300188793e+04,5.142663520250612130e+00
1.027128873827304415e+04,5.147658968194042117e+00
1.027128890354420037e+04,5.152656766547400125e+00
1.027128906881535659e+04,5.157656915165820699e+00
1.027128923408651463e+04,5.162659413959464594e+00
1.027128939935767085e+04,5.167664262673213216e+00
1.027128956462882707e+04,5.172671461217053235e+00
1.027128972989998510e+04,5.177681009501013065e+00
1.027128989517114132e+04,5.182692907269609961e+00
1.027129006044229754e+04,5.187707154432725787e+00
1.027129022571345376e+04,5.192723750845006592e+00
1.027129039098461180e+04,5.197742696416316477e+00
1.027129055625576802e+04,5.202763990890704626e+00
1.027129072152692424e+04,5.207787634177861946e+00
1.027129088679808228e+04,5.212813626187507765e+00
1.027129105206923850e+04,5.217841966663355535e+00
1.027129121734039472e+04,5.222872655514943396e+00
1.027129138261155094e+04,5.227905692596467979e+00
1.027129154788270898e+04,5.232941077817496733e+00
1.027129171315386520e+04,5.237978810921243067e+00
1.027129187842502142e+04,5.243018891817093241e+00
