Time (BJD_TBD - 2450000), F_planets/F_star (ppm)
1.014093855324061587e+04,2.238179075085327554e+02
1.014093857208740883e+04,2.238193349283641282e+02
1.014093859093419996e+04,2.238207623742640351e+02
1.014093860978099292e+04,2.238221898465070296e+02
1.014093862862778406e+04,2.238236173448162276e+02
1.014093864747457701e+04,2.238250448694661543e+02
1.014093866632136815e+04,2.238264724201800959e+02
1.014093868516816110e+04,2.238278999972324073e+02
1.014093870401495224e+04,2.238293276003464030e+02
1.014093872286174519e+04,2.238307552297966083e+02
1.014093874170853633e+04,2.238321828853061106e+02
1.014093876055532928e+04,2.238336105671494636e+02
1.014093877940212042e+04,2.238350382750499250e+02
1.014093879824891337e+04,2.238364660092818212e+02
1.014093881709570451e+04,2.238378937695685806e+02
1.014093883594249746e+04,2.238393215561845579e+02
1.014093885478928860e+04,2.238407493688529826e+02
1.014093887363608155e+04,2.238421772078484082e+02
1.014093889248287269e+04,2.238436050728940074e+02
1.014093891132966564e+04,2.238450329642642203e+02
1.014093893017645678e+04,2.238464608816823045e+02
1.014093894902324973e+04,2.238478888254227570e+02
1.014093896787004269e+04,2.238493167953465957e+02
1.014093898671683382e+04,2.238507447913148383e+02
1.014093900556362678e+04,2.238521728136020101e+02
1.014093902441041791e+04,2.238536008619313122e+02
1.014093904325721087e+04,2.238550289365772414e+02
1.014093906210400201e+04,2.238564570372628850e+02
1.014093908095079496e+04,2.238578851642629672e+02
1.014093909979758610e+04,2.238593133173005185e+02
1.014093911864437905e+04,2.238607414966500357e+02
1.014093913749117019e+04,2.238621697020348620e+02
1.014093915633796314e+04,2.238635979337293804e+02
1.014093917518475428e+04,2.238650261914567920e+02
1.014093919403154723e+04,2.238664544754916790e+02
1.014093921287833837e+04,2.238678827855571001e+02
1.014093923172513132e+04,2.238693111219277228e+02
1.014093925057192246e+04,2.238707394843265774e+02
1.014093926941871541e+04,2.238721678730283315e+02
1.014093928826550655e+04,2.238735962877561008e+02
1.014093930711229950e+04,2.238750247287843536e+02
1.014093932595909064e+04,2.238764531958363477e+02
1.014093934480588359e+04,2.238778816891865517e+02
1.014093936365267473e+04,2.238793102085581381e+02
1.014093938249946768e+04,2.238807387542257743e+02
1.014093940134626064e+04,2.238821673260503076e+02
1.014093942019305177e+04,2.238835959238927842e+02
1.014093943903984473e+04,2.238850245480277010e+02
1.014093945788663586e+04,2.238864531981783159e+02
1.014093947673342882e+04,2.238878818746190689e+02
1.014093949558021995e+04,2.238893105770732745e+02
1.014093951442701291e+04,2.238907393058153446e+02
1.014093953327380405e+04,2.238921680605684230e+02
1.014093955212059700e+04,2.238935968416071205e+02
1.014093957096738814e+04,2.238950256486545527e+02
1.014093958981418109e+04,2.238964544819853018e+02
1.014093960866097223e+04,2.238978833413224550e+02
1.014093962750776518e+04,2.238993122269406228e+02
1.014093964635455632e+04,2.239007411385629496e+02
1.014093966520134927e+04,2.239021700764639604e+02
1.014093968404814041e+04,2.239035990403668279e+02
1.014093970289493336e+04,2.239050280305461342e+02
1.014093972174172450e+04,2.239064570467248529e+02
1.014093974058851745e+04,2.239078860891778220e+02
1.014093975943530859e+04,2.239093151576278728e+02
1.014093977828210154e+04,2.239107442523498719e+02
