Time (BJD_TBD - 2450000), F_g/F_star (ppm)
1.013184277777792886e+04,5.627822784327103989e+01
1.013184279854968190e+04,5.627790535273986450e+01
1.013184281932143494e+04,5.627758285999194499e+01
1.013184284009318799e+04,5.627726036502734530e+01
1.013184286086494103e+04,5.627693786784607966e+01
1.013184288163669407e+04,5.627661536844819778e+01
1.013184290240844712e+04,5.627629286683372101e+01
1.013184292318020016e+04,5.627597036300269195e+01
1.013184294395195320e+04,5.627564785695515326e+01
1.013184296472370625e+04,5.627532534869113334e+01
1.013184298549545929e+04,5.627500283821066063e+01
1.013184300626721233e+04,5.627468032551378485e+01
1.013184302703896537e+04,5.627435781060053444e+01
1.013184304781071842e+04,5.627403529347094491e+01
1.013184306858247146e+04,5.627371277412506601e+01
1.013184308935422450e+04,5.627339025256291904e+01
1.013184311012597936e+04,5.627306772875629548e+01
1.013184313089773241e+04,5.627274520276174030e+01
1.013184315166948545e+04,5.627242267455100944e+01
1.013184317244123849e+04,5.627210014412416683e+01
1.013184319321299154e+04,5.627177761148124091e+01
1.013184321398474458e+04,5.627145507662226009e+01
1.013184323475649762e+04,5.627113253954725991e+01
1.013184325552825067e+04,5.627081000025630431e+01
1.013184327630000371e+04,5.627048745874938618e+01
1.013184329707175675e+04,5.627016491502658369e+01
1.013184331784350979e+04,5.626984236908791104e+01
1.013184333861526284e+04,5.626951982093339666e+01
1.013184335938701588e+04,5.626919727056310450e+01
1.013184338015876892e+04,5.626887471797703455e+01
1.013184340093052197e+04,5.626855216317523656e+01
1.013184342170227501e+04,5.626822960615776736e+01
1.013184344247402805e+04,5.626790704692463407e+01
1.013184346324578109e+04,5.626758448547588642e+01
1.013184348401753414e+04,5.626726192181156705e+01
1.013184350478928718e+04,5.626693935593169726e+01
1.013184352556104022e+04,5.626661678783631260e+01
1.013184354633279327e+04,5.626629421752547699e+01
1.013184356710454631e+04,5.626597164499918335e+01
1.013184358787629935e+04,5.626564907025748852e+01
1.013184360864805240e+04,5.626532649330044933e+01
1.013184362941980544e+04,5.626500391412806579e+01
1.013184365019155848e+04,5.626468133274039474e+01
1.013184367096331152e+04,5.626435874913747170e+01
1.013184369173506457e+04,5.626403616331933222e+01
1.013184371250681761e+04,5.626371357528599049e+01
1.013184373327857065e+04,5.626339098503752467e+01
1.013184375405032551e+04,5.626306839254566938e+01
1.013184377482207856e+04,5.626274579786700514e+01
1.013184379559383160e+04,5.626242320097329497e+01
1.013184381636558464e+04,5.626210060186458151e+01
1.013184383713733769e+04,5.626177800054091449e+01
1.013184385790909073e+04,5.626145539700230103e+01
1.013184387868084377e+04,5.626113279124879085e+01
1.013184389945259682e+04,5.626081018328043371e+01
1.013184392022434986e+04,5.626048757309723669e+01
1.013184394099610290e+04,5.626016496069925665e+01
1.013184396176785594e+04,5.625984234608653622e+01
1.013184398253960899e+04,5.625951972925908251e+01
1.013184400331136203e+04,5.625919711021695235e+01
1.013184402408311507e+04,5.625887448896019549e+01
1.013184404485486812e+04,5.625855186548881193e+01
1.013184406562662116e+04,5.625822923980286561e+01
1.013184408639837420e+04,5.625790661190238495e+01
1.013184410717012724e+04,5.625758398178739128e+01
1.013184412794188029e+04,5.625726134945794854e+01
1.013184414871363333e+04,5.625693871491405673e+01
1.013184416948538637e+04,5.625661607815577980e+01
1.013184419025713942e+04,5.625629343918316039e+01
1.013184421102889246e+04,5.625597079799620559e+01
1.013184423180064550e+04,5.625564815459497936e+01
1.013184425257239855e+04,5.625532550897951722e+01
1.013184427334415159e+04,5.625500286114981918e+01
1.013184429411590463e+04,5.625468021110595629e+01
1.013184431488765767e+04,5.625435755884795697e+01
1.013184433565941072e+04,5.625403490437584964e+01
1.013184435643116376e+04,5.625371224768966272e+01
1.013184437720291680e+04,5.625338958878946727e+01
1.013184439797466985e+04,5.625306692767525618e+01
1.013184441874642471e+04,5.625274426431883512e+01
1.013184443951817775e+04,5.625242159877674908e+01
1.013184446028993079e+04,5.625209893102076819e+01
1.013184448106168384e+04,5.625177626105095641e+01
1.013184450183343688e+04,5.625145358886730662e+01
1.013184452260518992e+04,5.625113091446988989e+01
1.013184454337694297e+04,5.625080823785872752e+01
1.013184456414869601e+04,5.625048555903384795e+01
1.013184458492044905e+04,5.625016287799531511e+01
1.013184460569220209e+04,5.624984019474312902e+01
1.013184462646395514e+04,5.624951750927734651e+01
1.013184464723570818e+04,5.624919482159801021e+01
1.013184466800746122e+04,5.624887213170514144e+01
1.013184468877921427e+04,5.624854943959876152e+01
1.013184470955096731e+04,5.624822674527896282e+01
1.013184473032272035e+04,5.624790404874572403e+01
1.013184475109447339e+04,5.624758134999909487e+01
1.013184477186622644e+04,5.624725864903913930e+01
1.013184479263797948e+04,5.624693594586585732e+01
1.013184481340973252e+04,5.624661324047929156e+01
1.013184483418148557e+04,5.624629053287951308e+01
1.013184485495323861e+04,5.624596782306651477e+01
1.013184487572499165e+04,5.624564511104033926e+01
1.013184489649674470e+04,5.624532239680105761e+01
1.013184491726849774e+04,5.624499968034865560e+01
1.013184493804025078e+04,5.624467696168321140e+01
1.013184495881200382e+04,5.624435424080473922e+01
1.013184497958375687e+04,5.624403151771328169e+01
1.013184500035550991e+04,5.624370879240886012e+01
1.013184502112726295e+04,5.624338606489152426e+01
1.013184504189901600e+04,5.624306333516131673e+01
1.013184506267077086e+04,5.624274060319002189e+01
1.013184508344252390e+04,5.624241786903415630e+01
1.013184510421427694e+04,5.624209513266551852e+01
1.013184512498602999e+04,5.624177239408417250e+01
1.013184514575778303e+04,5.624144965329010404e+01
1.013184516652953607e+04,5.624112691028336997e+01
1.013184518730128912e+04,5.624080416506403424e+01
1.013184520807304216e+04,5.624048141763208264e+01
1.013184522884479520e+04,5.624015866798757912e+01
1.013184524961654824e+04,5.623983591613056632e+01
1.013184527038830129e+04,5.623951316206105133e+01
1.013184529116005433e+04,5.623919040577911233e+01
1.013184531193180737e+04,5.623886764728475640e+01
1.013184533270356042e+04,5.623854488657801198e+01
1.013184535347531346e+04,5.623822212365895012e+01
1.013184537424706650e+04,5.623789935852757083e+01
1.013184539501881954e+04,5.623757659118393093e+01
1.013184541579057259e+04,5.623725382162806596e+01
1.013184543656232563e+04,5.623693104985999724e+01
1.013184545733407867e+04,5.623660827587976740e+01
1.013184547810583172e+04,5.623628549968741908e+01
1.013184549887758476e+04,5.623596272128298068e+01
1.013184551964933780e+04,5.623563994066649485e+01
1.013184554042109085e+04,5.623531715783801133e+01
1.013184556119284389e+04,5.623499437279752300e+01
1.013184558196459693e+04,5.623467158554509382e+01
1.013184560273634997e+04,5.623434879608078063e+01
1.013184562350810302e+04,5.623402600440457633e+01
1.013184564427985606e+04,5.623370321051654486e+01
1.013184566505160910e+04,5.623338041441671464e+01
1.013184568582336215e+04,5.623305761610512121e+01
1.013184570659511701e+04,5.623273481555353470e+01
1.013184572736687005e+04,5.623241201281852142e+01
1.013184574813862309e+04,5.623208920787184439e+01
1.013184576891037614e+04,5.623176640071356758e+01
1.013184578968212918e+04,5.623144359134370518e+01
1.013184581045388222e+04,5.623112077976229273e+01
1.013184583122563527e+04,5.623079796596937285e+01
1.013184585199738831e+04,5.623047514996497398e+01
1.013184587276914135e+04,5.623015233174913874e+01
1.013184589354089439e+04,5.622982951132190266e+01
1.013184591431264744e+04,5.622950668868330837e+01
1.013184593508440048e+04,5.622918386383337008e+01
1.013184595585615352e+04,5.622886103677214464e+01
1.013184597662790657e+04,5.622853820749966758e+01
1.013184599739965961e+04,5.622821537601595310e+01
1.013184601817141265e+04,5.622789254232107226e+01
1.013184603894316569e+04,5.622756970641502505e+01
1.013184605971491874e+04,5.622724686829786833e+01
1.013184608048667178e+04,5.622692402796964473e+01
