Time (BJD_TBD - 2450000), F_star + F_g (mJy)
9.882460428240709007e+03,3.658251565438281894e+00
9.882460446256400246e+03,3.658251565639637715e+00
9.882460464272089666e+03,3.658251565840984210e+00
9.882460482287780906e+03,3.658251566042319602e+00
9.882460500303470326e+03,3.658251566243645669e+00
9.882460518319161565e+03,3.658251566444960190e+00
9.882460536334850985e+03,3.658251566646265829e+00
9.882460554350542225e+03,3.658251566847559921e+00
9.882460572366233464e+03,3.658251567048844688e+00
9.882460590381922884e+03,3.658251567250118352e+00
9.882460608397614124e+03,3.658251567451382691e+00
9.882460626413303544e+03,3.658251567652636371e+00
9.882460644428994783e+03,3.658251567853879394e+00
9.882460662444684203e+03,3.658251568055112202e+00
9.882460680460375443e+03,3.658251568256334796e+00
9.882460698476066682e+03,3.658251568457547176e+00
9.882460716491756102e+03,3.658251568658749342e+00
9.882460734507447341e+03,3.658251568859941294e+00
9.882460752523136762e+03,3.658251569061122588e+00
9.882460770538828001e+03,3.658251569262294112e+00
9.882460788554517421e+03,3.658251569463455422e+00
9.882460806570208661e+03,3.658251569664605629e+00
9.882460824585899900e+03,3.658251569865746511e+00
9.882460842601589320e+03,3.658251570066876734e+00
9.882460860617280559e+03,3.658251570267996300e+00
9.882460878632969980e+03,3.658251570469106095e+00
9.882460896648661219e+03,3.658251570670205677e+00
9.882460914664350639e+03,3.658251570871294156e+00
9.882460932680041878e+03,3.658251571072373309e+00
9.882460950695733118e+03,3.658251571273441805e+00
9.882460968711422538e+03,3.658251571474500530e+00
9.882460986727113777e+03,3.658251571675547709e+00
9.882461004742803198e+03,3.658251571876585118e+00
9.882461022758494437e+03,3.658251572077613201e+00
9.882461040774183857e+03,3.658251572278630182e+00
9.882461058789875096e+03,3.658251572479636948e+00
9.882461076805566336e+03,3.658251572680633057e+00
9.882461094821255756e+03,3.658251572881619840e+00
9.882461112836946995e+03,3.658251573082595520e+00
9.882461130852636416e+03,3.658251573283561431e+00
9.882461148868327655e+03,3.658251573484517127e+00
9.882461166884017075e+03,3.658251573685462166e+00
9.882461184899708314e+03,3.658251573886396546e+00
9.882461202915399554e+03,3.658251574087321156e+00
9.882461220931088974e+03,3.658251574288235108e+00
9.882461238946780213e+03,3.658251574489139735e+00
9.882461256962469633e+03,3.658251574690033703e+00
9.882461274978160873e+03,3.658251574890916569e+00
9.882461292993850293e+03,3.658251575091790109e+00
9.882461311009541532e+03,3.658251575292652991e+00
9.882461329025232772e+03,3.658251575493505658e+00
9.882461347040922192e+03,3.658251575694348112e+00
9.882461365056613431e+03,3.658251575895180352e+00
9.882461383072302851e+03,3.658251576096001934e+00
9.882461401087994091e+03,3.658251576296813745e+00
9.882461419103683511e+03,3.658251576497614899e+00
9.882461437119374750e+03,3.658251576698405394e+00
9.882461455135065989e+03,3.658251576899186563e+00
9.882461473150755410e+03,3.658251577099956631e+00
9.882461491166446649e+03,3.658251577300716484e+00
9.882461509182136069e+03,3.658251577501466567e+00
9.882461527197827309e+03,3.658251577702205992e+00
9.882461545213516729e+03,3.658251577902934759e+00
9.882461563229207968e+03,3.658251578103654200e+00
9.882461581244899207e+03,3.658251578304362983e+00
9.882461599260588628e+03,3.658251578505061552e+00
9.882461617276279867e+03,3.658251578705749907e+00
9.882461635291969287e+03,3.658251578906427603e+00
9.882461653307660526e+03,3.658251579107095086e+00
9.882461671323349947e+03,3.658251579307752355e+00
9.882461689339041186e+03,3.658251579508399409e+00
9.882461707354732425e+03,3.658251579709036250e+00
9.882461725370421846e+03,3.658251579909662876e+00
9.882461743386113085e+03,3.658251580110278844e+00
9.882461761401802505e+03,3.658251580310884599e+00
9.882461779417493744e+03,3.658251580511480139e+00
9.882461797433183165e+03,3.658251580712065465e+00
9.882461815448874404e+03,3.658251580912640577e+00
9.882461833464563824e+03,3.658251581113205475e+00
