Time (BJD_TBD - 2450000), F_star + F_planets (mJy)
1.013335255787055939e+04,3.659140150417961479e+00
1.013335257878931770e+04,3.659140159820552185e+00
1.013335259970807601e+04,3.659140169222990124e+00
1.013335262062683432e+04,3.659140178625271744e+00
1.013335264154559445e+04,3.659140188027397045e+00
1.013335266246435276e+04,3.659140197429362473e+00
1.013335268338311107e+04,3.659140206831175135e+00
1.013335270430186938e+04,3.659140216232827925e+00
1.013335272522062769e+04,3.659140225634324395e+00
1.013335274613938600e+04,3.659140235035671651e+00
1.013335276705814431e+04,3.659140244436859035e+00
1.013335278797690262e+04,3.659140253837886547e+00
1.013335280889566275e+04,3.659140263238761293e+00
1.013335282981442106e+04,3.659140272639476166e+00
1.013335285073317937e+04,3.659140282040038272e+00
1.013335287165193768e+04,3.659140291440440507e+00
1.013335289257069599e+04,3.659140300840686422e+00
1.013335291348945429e+04,3.659140310240779570e+00
1.013335293440821260e+04,3.659140319640712846e+00
1.013335295532697091e+04,3.659140329040489803e+00
1.013335297624573104e+04,3.659140338440110440e+00
1.013335299716448935e+04,3.659140347839578311e+00
1.013335301808324766e+04,3.659140357238886310e+00
1.013335303900200597e+04,3.659140366638037989e+00
1.013335305992076428e+04,3.659140376037033349e+00
1.013335308083952259e+04,3.659140385435868836e+00
1.013335310175828090e+04,3.659140394834555110e+00
1.013335312267703921e+04,3.659140404233077959e+00
1.013335314359579934e+04,3.659140413631448041e+00
1.013335316451455765e+04,3.659140423029661804e+00
1.013335318543331596e+04,3.659140432427719247e+00
1.013335320635207427e+04,3.659140441825620371e+00
1.013335322727083258e+04,3.659140451223361623e+00
1.013335324818959089e+04,3.659140460620946556e+00
1.013335326910834920e+04,3.659140470018378721e+00
1.013335329002710751e+04,3.659140479415651015e+00
1.013335331094586763e+04,3.659140488812766989e+00
1.013335333186462594e+04,3.659140498209730197e+00
1.013335335278338425e+04,3.659140507606529980e+00
1.013335337370214256e+04,3.659140517003176996e+00
1.013335339462090087e+04,3.659140526399667692e+00
1.013335341553965918e+04,3.659140535795998517e+00
1.013335343645841749e+04,3.659140545192176575e+00
1.013335345737717762e+04,3.659140554588198313e+00
1.013335347829593593e+04,3.659140563984060179e+00
1.013335349921469424e+04,3.659140573379765726e+00
1.013335352013345255e+04,3.659140582775314954e+00
1.013335354105221086e+04,3.659140592170707862e+00
1.013335356197096917e+04,3.659140601565944451e+00
1.013335358288972748e+04,3.659140610961024720e+00
1.013335360380848579e+04,3.659140620355945117e+00
1.013335362472724591e+04,3.659140629750712748e+00
1.013335364564600422e+04,3.659140639145324059e+00
1.013335366656476253e+04,3.659140648539775498e+00
1.013335368748352084e+04,3.659140657934070617e+00
1.013335370840227915e+04,3.659140667328205865e+00
1.013335372932103746e+04,3.659140676722188346e+00
1.013335375023979577e+04,3.659140686116014507e+00
1.013335377115855408e+04,3.659140695509680796e+00
1.013335379207731421e+04,3.659140704903194319e+00
1.013335381299607252e+04,3.659140714296547969e+00
1.013335383391483083e+04,3.659140723689745300e+00
1.013335385483358914e+04,3.659140733082786312e+00
1.013335387575234745e+04,3.659140742475671004e+00
1.013335389667110576e+04,3.659140751868395824e+00
1.013335391758986407e+04,3.659140761260967878e+00
1.013335393850862238e+04,3.659140770653380059e+00
1.013335395942738251e+04,3.659140780045639474e+00
1.013335398034614082e+04,3.659140789437739016e+00
1.013335400126489913e+04,3.659140798829678687e+00
1.013335402218365743e+04,3.659140808221465591e+00
1.013335404310241574e+04,3.659140817613092622e+00
1.013335406402117405e+04,3.659140827004566887e+00
