Time (BJD_TBD - 2450000), F_g/F_star (ppm)
1.027292596064833924e+04,6.857045033626424591e+00
1.027292604692779969e+04,6.858238676585927784e+00
1.027292613320726196e+04,6.859432416849443825e+00
1.027292621948672240e+04,6.860626254364339260e+00
1.027292630576618467e+04,6.861820189178655660e+00
1.027292639204564512e+04,6.863014221239752466e+00
1.027292647832510738e+04,6.864208350595670360e+00
1.027292656460456783e+04,6.865402577193769673e+00
1.027292665088403010e+04,6.866596901082091975e+00
1.027292673716349054e+04,6.867791322207983384e+00
1.027292682344295281e+04,6.868985840619511229e+00
1.027292690972241326e+04,6.870180456264010083e+00
1.027292699600187370e+04,6.871375169164353203e+00
1.027292708228133597e+04,6.872569979343446711e+00
1.027292716856079642e+04,6.873764886748586989e+00
1.027292725484025868e+04,6.874959891427866232e+00
1.027292734111971913e+04,6.876154993328606579e+00
1.027292742739918140e+04,6.877350192498885129e+00
1.027292751367864184e+04,6.878545488886007142e+00
1.027292759995810411e+04,6.879740882538070146e+00
1.027292768623756456e+04,6.880936373402375850e+00
1.027292777251702682e+04,6.882131961527023556e+00
1.027292785879648727e+04,6.883327646859296323e+00
1.027292794507594954e+04,6.884523429447317433e+00
1.027292803135540998e+04,6.885719309238353070e+00
1.027292811763487043e+04,6.886915286255314683e+00
1.027292820391433270e+04,6.888111360521119941e+00
1.027292829019379315e+04,6.889307531983020816e+00
1.027292837647325541e+04,6.890503800689161018e+00
1.027292846275271586e+04,6.891700166586804066e+00
1.027292854903217813e+04,6.892896629724061697e+00
1.027292863531163857e+04,6.894093190048217856e+00
1.027292872159110084e+04,6.895289847607394940e+00
1.027292880787056129e+04,6.896486602348845807e+00
1.027292889415002355e+04,6.897683454320713281e+00
1.027292898042948400e+04,6.898880403470236011e+00
1.027292906670894445e+04,6.900077449820338771e+00
1.027292915298840671e+04,6.901274593393965873e+00
1.027292923926786716e+04,6.902471834138317774e+00
1.027292932554732943e+04,6.903669172101582596e+00
1.027292941182678987e+04,6.904866607230966125e+00
1.027292949810625214e+04,6.906064139574644933e+00
1.027292958438571259e+04,6.907261769079831026e+00
1.027292967066517485e+04,6.908459495794706307e+00
1.027292975694463530e+04,6.909657319666465902e+00
1.027292984322409757e+04,6.910855240743307704e+00
1.027292992950355801e+04,6.912053258972416181e+00
1.027293001578302028e+04,6.913251374402007876e+00
1.027293010206248073e+04,6.914449586979241502e+00
1.027293018834194118e+04,6.915647896727078248e+00
1.027293027462140344e+04,6.916846303668470419e+00
1.027293036090086389e+04,6.918044807750578507e+00
1.027293044718032615e+04,6.919243409021642144e+00
1.027293053345978660e+04,6.920442107428791623e+00
1.027293061973924887e+04,6.921640903020285229e+00
1.027293070601870932e+04,6.922839795743252367e+00
1.027293079229817158e+04,6.924038785645938887e+00
1.027293087857763203e+04,6.925237872675488404e+00
1.027293096485709430e+04,6.926437056880144105e+00
1.027293105113655474e+04,6.927636338207032729e+00
1.027293113741601519e+04,6.928835716679121681e+00
1.027293122369547746e+04,6.930035192319400572e+00
1.027293130997493790e+04,6.931234765074974824e+00
1.027293139625440017e+04,6.932434434994126704e+00
1.027293148253386062e+04,6.933634202023942095e+00
1.027293156881332288e+04,6.934834066212718362e+00
1.027293165509278333e+04,6.936034027507540500e+00
1.027293174137224560e+04,6.937234085956704099e+00
1.027293182765170604e+04,6.938434241507282607e+00
1.027293191393116831e+04,6.939634494207578719e+00
1.027293200021062876e+04,6.940834844004678317e+00
1.027293208649008920e+04,6.942035290921556800e+00
1.027293217276955147e+04,6.943235834981235755e+00
1.027293225904901192e+04,6.944436476130768199e+00
1.027293234532847418e+04,6.945637214418463046e+00
1.027293243160793463e+04,6.946838049791387526e+00
1.027293251788739690e+04,6.948038982297869204e+00
1.027293260416685735e+04,6.949240011884936230e+00
1.027293269044631961e+04,6.950441138600936597e+00
1.027293277672578006e+04,6.951642362392903784e+00
1.027293286300524233e+04,6.952843683309173350e+00
1.027293294928470277e+04,6.954045101296786768e+00
1.027293303556416504e+04,6.955246616404076931e+00
1.027293312184362549e+04,6.956448228578072879e+00
1.027293320812308593e+04,6.957649937841795307e+00
1.027293329440254820e+04,6.958851744218258695e+00
1.027293338068200865e+04,6.960053647654484976e+00
1.027293346696147091e+04,6.961255648198827473e+00
1.027293355324093136e+04,6.962457745798295683e+00
1.027293363952039363e+04,6.963659940501268686e+00
1.027293372579985407e+04,6.964862232254716901e+00
1.027293381207931634e+04,6.966064621107045163e+00
1.027293389835877679e+04,6.967267107005224780e+00
1.027293398463823905e+04,6.968469689997647265e+00
1.027293407091769950e+04,6.969672370031290143e+00
1.027293415719715995e+04,6.970875147129192761e+00
1.027293424347662221e+04,6.972078021314389140e+00
1.027293432975608266e+04,6.973280992533849698e+00
1.027293441603554493e+04,6.974484060835991706e+00
1.027293450231500537e+04,6.975687226167754496e+00
1.027293458859446764e+04,6.976890488577562444e+00
1.027293467487392809e+04,6.978093848012353995e+00
1.027293476115339035e+04,6.979297304520571288e+00
1.027293484743285080e+04,6.980500858049122570e+00
1.027293493371231307e+04,6.981704508646463303e+00
1.027293501999177352e+04,6.982908256259519497e+00
1.027293510627123396e+04,6.984112100911330501e+00
1.027293519255069623e+04,6.985316042624981847e+00
1.027293527883015668e+04,6.986520081347386224e+00
1.027293536510961894e+04,6.987724217126986659e+00
1.027293545138907939e+04,6.988928449910690510e+00
1.027293553766854166e+04,6.990132779746965674e+00
1.027293562394800210e+04,6.991337206582714181e+00
1.027293571022746437e+04,6.992541730466384386e+00
1.027293579650692482e+04,6.993746351344876544e+00
1.027293588278638708e+04,6.994951069266672761e+00
1.027293596906584753e+04,6.996155884178641315e+00
1.027293605534530980e+04,6.997360796129275862e+00
1.027293614162477024e+04,6.998565805065446455e+00
1.027293622790423069e+04,6.999770911010224417e+00
1.027293631418369296e+04,7.000976113986712157e+00
1.027293640046315340e+04,7.002181413941773513e+00
1.027293648674261567e+04,7.003386810923895034e+00
1.027293657302207612e+04,7.004592304879934339e+00
1.027293665930153838e+04,7.005797895858401958e+00
1.027293674558099883e+04,7.007003583806150182e+00
1.027293683186046110e+04,7.008209368771677994e+00
1.027293691813992154e+04,7.009415250701835909e+00
