Time (BJD_TBD - 2450000), F_star + F_planets (mJy)
1.063802708333311602e+04,3.864823772176976036e+00
1.063802710516863226e+04,3.864823848385388061e+00
1.063802712700415032e+04,3.864823924581994419e+00
1.063802714883966655e+04,3.864824000766777345e+00
1.063802717067518279e+04,3.864824076939729736e+00
1.063802719251070084e+04,3.864824153100880011e+00
1.063802721434621708e+04,3.864824229250196197e+00
1.063802723618173331e+04,3.864824305387696057e+00
1.063802725801725137e+04,3.864824381513383145e+00
1.063802727985276761e+04,3.864824457627239696e+00
1.063802730168828566e+04,3.864824533729276368e+00
1.063802732352380190e+04,3.864824609819489609e+00
1.063802734535931813e+04,3.864824685897879419e+00
1.063802736719483619e+04,3.864824761964449351e+00
1.063802738903035242e+04,3.864824838019192299e+00
1.063802741086586866e+04,3.864824914062108263e+00
1.063802743270138672e+04,3.864824990093200796e+00
1.063802745453690295e+04,3.864825066112469898e+00
1.063802747637241919e+04,3.864825142119904910e+00
1.063802749820793724e+04,3.864825218115527150e+00
1.063802752004345348e+04,3.864825294099311748e+00
1.063802754187896971e+04,3.864825370071269361e+00
1.063802756371448777e+04,3.864825446031407097e+00
1.063802758555000401e+04,3.864825521979707190e+00
1.063802760738552206e+04,3.864825597916183852e+00
1.063802762922103830e+04,3.864825673840822873e+00
1.063802765105655453e+04,3.864825749753634909e+00
1.063802767289207259e+04,3.864825825654627067e+00
1.063802769472758882e+04,3.864825901543778031e+00
1.063802771656310506e+04,3.864825977421094905e+00
1.063802773839862311e+04,3.864826053286581242e+00
1.063802776023413935e+04,3.864826129140237043e+00
1.063802778206965559e+04,3.864826204982058755e+00
1.063802780390517364e+04,3.864826280812049930e+00
1.063802782574068988e+04,3.864826356630199911e+00
1.063802784757620611e+04,3.864826432436519354e+00
1.063802786941172417e+04,3.864826508231011815e+00
1.063802789124724040e+04,3.864826584013655975e+00
1.063802791308275846e+04,3.864826659784473151e+00
1.063802793491827470e+04,3.864826735543445579e+00
1.063802795675379093e+04,3.864826811290583919e+00
1.063802797858930899e+04,3.864826887025888169e+00
1.063802800042482522e+04,3.864826962749354777e+00
1.063802802226034146e+04,3.864827038460969533e+00
1.063802804409585951e+04,3.864827114160757304e+00
1.063802806593137575e+04,3.864827189848703881e+00
1.063802808776689199e+04,3.864827265524809263e+00
1.063802810960241004e+04,3.864827341189073451e+00
1.063802813143792628e+04,3.864827416841499996e+00
1.063802815327344251e+04,3.864827492482078242e+00
