Time (BJD_TBD - 2450000), F_star + F_c (mJy)
9.917309675925876945e+03,3.860613754918736262e+00
9.917309697571559809e+03,3.860613712919362950e+00
9.917309719217242673e+03,3.860613670921204221e+00
9.917309740862925537e+03,3.860613628924260521e+00
9.917309762508608401e+03,3.860613586928532737e+00
9.917309784154293084e+03,3.860613544934016872e+00
9.917309805799975948e+03,3.860613502940719588e+00
9.917309827445658811e+03,3.860613460948638664e+00
9.917309849091341675e+03,3.860613418957773213e+00
9.917309870737024539e+03,3.860613376968125010e+00
9.917309892382707403e+03,3.860613334979691835e+00
9.917309914028390267e+03,3.860613292992476353e+00
9.917309935674073131e+03,3.860613251006475899e+00
9.917309957319757814e+03,3.860613209021689141e+00
9.917309978965440678e+03,3.860613167038122739e+00
9.917310000611123542e+03,3.860613125055772699e+00
9.917310022256806405e+03,3.860613083074639906e+00
9.917310043902489269e+03,3.860613041094725251e+00
9.917310065548172133e+03,3.860612999116026955e+00
9.917310087193854997e+03,3.860612957138546353e+00
9.917310108839537861e+03,3.860612915162282555e+00
9.917310130485222544e+03,3.860612873187233784e+00
9.917310152130905408e+03,3.860612831213406260e+00
9.917310173776588272e+03,3.860612789240796872e+00
9.917310195422271136e+03,3.860612747269404288e+00
9.917310217067954000e+03,3.860612705299231617e+00
9.917310238713636863e+03,3.860612663330276195e+00
9.917310260359319727e+03,3.860612621362539354e+00
9.917310282005002591e+03,3.860612579396021538e+00
9.917310303650687274e+03,3.860612537430718749e+00
9.917310325296370138e+03,3.860612495466637650e+00
9.917310346942053002e+03,3.860612453503776464e+00
9.917310368587735866e+03,3.860612411542134748e+00
9.917310390233418730e+03,3.860612369581711167e+00
9.917310411879101594e+03,3.860612327622507944e+00
9.917310433524784457e+03,3.860612285664523302e+00
9.917310455170467321e+03,3.860612243707758573e+00
9.917310476816152004e+03,3.860612201752210204e+00
9.917310498461834868e+03,3.860612159797885745e+00
9.917310520107517732e+03,3.860612117844781199e+00
9.917310541753200596e+03,3.860612075892897010e+00
9.917310563398883460e+03,3.860612033942232735e+00
