Time (BJD_TBD - 2450000), F_star + F_planets (mJy)
1.013335255787055939e+04,3.605200946672884044e+00
1.013335257878931770e+04,3.605200955945580432e+00
1.013335259970807601e+04,3.605200965218124054e+00
1.013335262062683432e+04,3.605200974490507804e+00
1.013335264154559445e+04,3.605200983762742339e+00
1.013335266246435276e+04,3.605200993034820556e+00
1.013335268338311107e+04,3.605201002306746005e+00
1.013335270430186938e+04,3.605201011578515136e+00
1.013335272522062769e+04,3.605201020850131499e+00
1.013335274613938600e+04,3.605201030121591543e+00
1.013335276705814431e+04,3.605201039392902373e+00
1.013335278797690262e+04,3.605201048664053332e+00
1.013335280889566275e+04,3.605201057935055076e+00
1.013335282981442106e+04,3.605201067205896948e+00
1.013335285073317937e+04,3.605201076476589606e+00
1.013335287165193768e+04,3.605201085747125944e+00
1.013335289257069599e+04,3.605201095017505963e+00
1.013335291348945429e+04,3.605201104287733216e+00
1.013335293440821260e+04,3.605201113557807702e+00
1.013335295532697091e+04,3.605201122827729421e+00
1.013335297624573104e+04,3.605201132097491268e+00
1.013335299716448935e+04,3.605201141367103901e+00
1.013335301808324766e+04,3.605201150636560214e+00
1.013335303900200597e+04,3.605201159905860209e+00
1.013335305992076428e+04,3.605201169175010989e+00
1.013335308083952259e+04,3.605201178444005450e+00
1.013335310175828090e+04,3.605201187712843591e+00
1.013335312267703921e+04,3.605201196981521861e+00
1.013335314359579934e+04,3.605201206250054469e+00
1.013335316451455765e+04,3.605201215518430757e+00
1.013335318543331596e+04,3.605201224786650727e+00
1.013335320635207427e+04,3.605201234054717929e+00
1.013335322727083258e+04,3.605201243322628812e+00
1.013335324818959089e+04,3.605201252590390482e+00
1.013335326910834920e+04,3.605201261857992279e+00
1.013335329002710751e+04,3.605201271125437756e+00
1.013335331094586763e+04,3.605201280392734020e+00
1.013335333186462594e+04,3.605201289659873964e+00
1.013335335278338425e+04,3.605201298926861142e+00
1.013335337370214256e+04,3.605201308193692000e+00
1.013335339462090087e+04,3.605201317460370092e+00
1.013335341553965918e+04,3.605201326726888311e+00
1.013335343645841749e+04,3.605201335993257317e+00
1.013335345737717762e+04,3.605201345259470003e+00
1.013335347829593593e+04,3.605201354525529922e+00
1.013335349921469424e+04,3.605201363791433522e+00
1.013335352013345255e+04,3.605201373057180803e+00
1.013335354105221086e+04,3.605201382322775316e+00
1.013335356197096917e+04,3.605201391588217064e+00
1.013335358288972748e+04,3.605201400853502491e+00
1.013335360380848579e+04,3.605201410118631600e+00
1.013335362472724591e+04,3.605201419383607941e+00
1.013335364564600422e+04,3.605201428648431516e+00
1.013335366656476253e+04,3.605201437913098772e+00
1.013335368748352084e+04,3.605201447177609708e+00
1.013335370840227915e+04,3.605201456441967878e+00
1.013335372932103746e+04,3.605201465706169728e+00
1.013335375023979577e+04,3.605201474970222364e+00
1.013335377115855408e+04,3.605201484234111575e+00
1.013335379207731421e+04,3.605201493497851573e+00
1.013335381299607252e+04,3.605201502761438803e+00
1.013335383391483083e+04,3.605201512024869714e+00
1.013335385483358914e+04,3.605201521288144306e+00
1.013335387575234745e+04,3.605201530551262579e+00
1.013335389667110576e+04,3.605201539814224532e+00
1.013335391758986407e+04,3.605201549077037271e+00
1.013335393850862238e+04,3.605201558339693690e+00
1.013335395942738251e+04,3.605201567602197343e+00
1.013335398034614082e+04,3.605201576864541124e+00
1.013335400126489913e+04,3.605201586126735691e+00
1.013335402218365743e+04,3.605201595388770386e+00
1.013335404310241574e+04,3.605201604650652314e+00
1.013335406402117405e+04,3.605201613912381475e+00
1.013335408493993236e+04,3.605201623173954317e+00
1.013335410585869067e+04,3.605201632435370840e+00
1.013335412677745080e+04,3.605201641696634596e+00
1.013335414769620911e+04,3.605201650957742032e+00
1.013335416861496742e+04,3.605201660218696702e+00
1.013335418953372573e+04,3.605201669479495052e+00
1.013335421045248404e+04,3.605201678740137083e+00
1.013335423137124235e+04,3.605201688000626348e+00
1.013335425229000066e+04,3.605201697260959293e+00
1.013335427320876079e+04,3.605201706521143024e+00
1.013335429412751910e+04,3.605201715781163330e+00
1.013335431504627741e+04,3.605201725041030869e+00
1.013335433596503572e+04,3.605201734300749195e+00
1.013335435688379403e+04,3.605201743560304095e+00
1.013335437780255234e+04,3.605201752819713334e+00
1.013335439872131064e+04,3.605201762078962702e+00
1.013335441964006895e+04,3.605201771338055750e+00
1.013335444055882908e+04,3.605201780596996031e+00
1.013335446147758739e+04,3.605201789855779992e+00
1.013335448239634570e+04,3.605201799114411187e+00
1.013335450331510401e+04,3.605201808372882510e+00
1.013335452423386232e+04,3.605201817631204619e+00
1.013335454515262063e+04,3.605201826889366856e+00
1.013335456607137894e+04,3.605201836147379879e+00
1.013335458699013725e+04,3.605201845405229477e+00
1.013335460790889738e+04,3.605201854662929861e+00
1.013335462882765569e+04,3.605201863920473926e+00
1.013335464974641400e+04,3.605201873177865224e+00
1.013335467066517231e+04,3.605201882435096650e+00
1.013335469158393062e+04,3.605201891692178862e+00
1.013335471250268893e+04,3.605201900949101201e+00
1.013335473342144724e+04,3.605201910205870774e+00
1.013335475434020555e+04,3.605201919462487581e+00
1.013335477525896567e+04,3.605201928718948068e+00
1.013335479617772398e+04,3.605201937975248683e+00
1.013335481709648229e+04,3.605201947231396531e+00
1.013335483801524060e+04,3.605201956487391612e+00
1.013335485893399891e+04,3.605201965743230375e+00
1.013335487985275722e+04,3.605201974998912817e+00
1.013335490077151553e+04,3.605201984254442493e+00
1.013335492169027384e+04,3.605201993509812297e+00
1.013335494260903397e+04,3.605202002765032887e+00
1.013335496352779228e+04,3.605202012020097158e+00
1.013335498444655059e+04,3.605202021275001556e+00
1.013335500536530890e+04,3.605202030529753188e+00
1.013335502628406721e+04,3.605202039784352053e+00
1.013335504720282552e+04,3.605202049038794598e+00
1.013335506812158383e+04,3.605202058293080825e+00
1.013335508904034396e+04,3.605202067547210731e+00
1.013335510995910226e+04,3.605202076801187872e+00
1.013335513087786057e+04,3.605202086055008692e+00
1.013335515179661888e+04,3.605202095308676746e+00
1.013335517271537719e+04,3.605202104562184928e+00
1.013335519363413550e+04,3.605202113815536791e+00
1.013335521455289381e+04,3.605202123068735887e+00
1.013335523547165212e+04,3.605202132321782216e+00
1.013335525639041225e+04,3.605202141574672225e+00
1.013335527730917056e+04,3.605202150827405916e+00
1.013335529822792887e+04,3.605202160079983287e+00
1.013335531914668718e+04,3.605202169332407891e+00
1.013335534006544549e+04,3.605202178584672623e+00
1.013335536098420380e+04,3.605202187836784589e+00
1.013335538190296211e+04,3.605202197088743787e+00
1.013335540282172042e+04,3.605202206340543114e+00
1.013335542374048055e+04,3.605202215592189674e+00
1.013335544465923886e+04,3.605202224843679915e+00
1.013335546557799717e+04,3.605202234095017388e+00
1.013335548649675547e+04,3.605202243346198543e+00
1.013335550741551378e+04,3.605202252597223378e+00
1.013335552833427209e+04,3.605202261848091894e+00
1.013335554925303040e+04,3.605202271098804090e+00
1.013335557017178871e+04,3.605202280349363519e+00
1.013335559109054884e+04,3.605202289599763077e+00
1.013335561200930715e+04,3.605202298850013420e+00
1.013335563292806546e+04,3.605202308100103892e+00
1.013335565384682377e+04,3.605202317350041596e+00
1.013335567476558208e+04,3.605202326599822982e+00
1.013335569568434039e+04,3.605202335849448048e+00
1.013335571660309870e+04,3.605202345098916794e+00
1.013335573752185701e+04,3.605202354348229221e+00
1.013335575844061714e+04,3.605202363597388882e+00
1.013335577935937545e+04,3.605202372846392223e+00
1.013335580027813376e+04,3.605202382095239244e+00
1.013335582119689207e+04,3.605202391343933499e+00
1.013335584211565038e+04,3.605202400592471434e+00
1.013335586303440869e+04,3.605202409840849498e+00
1.013335588395316699e+04,3.605202419089074795e+00
1.013335590487192530e+04,3.605202428337143772e+00
1.013335592579068543e+04,3.605202437585056430e+00
1.013335594670944374e+04,3.605202446832816321e+00
1.013335596762820205e+04,3.605202456080419893e+00
1.013335598854696036e+04,3.605202465327867145e+00
1.013335600946571867e+04,3.605202474575161631e+00
1.013335603038447698e+04,3.605202483822296244e+00
1.013335605130323529e+04,3.605202493069274539e+00
1.013335607222199542e+04,3.605202502316100066e+00
1.013335609314075373e+04,3.605202511562769274e+00
1.013335611405951204e+04,3.605202520809282163e+00
1.013335613497827035e+04,3.605202530055638732e+00
1.013335615589702866e+04,3.605202539301842535e+00
1.013335617681578697e+04,3.605202548547886465e+00
1.013335619773454528e+04,3.605202557793777629e+00
1.013335621865330359e+04,3.605202567039512473e+00
1.013335623957206371e+04,3.605202576285094551e+00
1.013335626049082202e+04,3.605202585530516757e+00
1.013335628140958033e+04,3.605202594775782643e+00
1.013335630232833864e+04,3.605202604020895762e+00
1.013335632324709695e+04,3.605202613265852563e+00
1.013335634416585526e+04,3.605202622510649491e+00
1.013335636508461357e+04,3.605202631755293652e+00
1.013335638600337188e+04,3.605202640999785046e+00
1.013335640692213201e+04,3.605202650244116569e+00
1.013335642784089032e+04,3.605202659488295325e+00
1.013335644875964863e+04,3.605202668732314208e+00
1.013335646967840694e+04,3.605202677976176773e+00
1.013335649059716525e+04,3.605202687219890123e+00
1.013335651151592356e+04,3.605202696463443601e+00
1.013335653243468187e+04,3.605202705706840760e+00
1.013335655335344018e+04,3.605202714950081599e+00
1.013335657427220031e+04,3.605202724193166119e+00
1.013335659519095861e+04,3.605202733436097873e+00
1.013335661610971692e+04,3.605202742678869754e+00
1.013335663702847523e+04,3.605202751921488868e+00
1.013335665794723354e+04,3.605202761163951664e+00
1.013335667886599185e+04,3.605202770406258139e+00
1.013335669978475016e+04,3.605202779648408296e+00
1.013335672070350847e+04,3.605202788890402132e+00
1.013335674162226860e+04,3.605202798132239650e+00
1.013335676254102691e+04,3.605202807373924401e+00
1.013335678345978522e+04,3.605202816615449279e+00
1.013335680437854353e+04,3.605202825856821391e+00
1.013335682529730184e+04,3.605202835098033631e+00
1.013335684621606015e+04,3.605202844339093105e+00
1.013335686713481846e+04,3.605202853579996258e+00
1.013335688805357859e+04,3.605202862820743093e+00
1.013335690897233690e+04,3.605202872061333608e+00
1.013335692989109521e+04,3.605202881301767803e+00
1.013335695080985352e+04,3.605202890542045679e+00
1.013335697172861182e+04,3.605202899782167236e+00
1.013335699264737013e+04,3.605202909022132474e+00
1.013335701356612844e+04,3.605202918261944944e+00
1.013335703448488675e+04,3.605202927501597543e+00
1.013335705540364688e+04,3.605202936741097375e+00
1.013335707632240519e+04,3.605202945980437335e+00
1.013335709724116350e+04,3.605202955219624528e+00
1.013335711815992181e+04,3.605202964458651849e+00
1.013335713907868012e+04,3.605202973697526403e+00
1.013335715999743843e+04,3.605202982936244638e+00
1.013335718091619674e+04,3.605202992174803001e+00
1.013335720183495505e+04,3.605203001413208597e+00
1.013335722275371518e+04,3.605203010651461426e+00
1.013335724367247349e+04,3.605203019889550831e+00
1.013335726459123180e+04,3.605203029127487468e+00
1.013335728550999011e+04,3.605203038365267787e+00
1.013335730642874842e+04,3.605203047602891786e+00
1.013335732734750673e+04,3.605203056840359466e+00
1.013335734826626503e+04,3.605203066077670826e+00
1.013335736918502334e+04,3.605203075314829420e+00
1.013335739010378347e+04,3.605203084551828141e+00
1.013335741102254178e+04,3.605203093788670543e+00
1.013335743194130009e+04,3.605203103025353073e+00
1.013335745286005840e+04,3.605203112261886389e+00
1.013335747377881671e+04,3.605203121498259833e+00
1.013335749469757502e+04,3.605203130734476957e+00
1.013335751561633333e+04,3.605203139970541315e+00
1.013335753653509164e+04,3.605203149206445801e+00
1.013335755745385177e+04,3.605203158442197520e+00
1.013335757837261008e+04,3.605203167677789367e+00
1.013335759929136839e+04,3.605203176913221341e+00
1.013335762021012670e+04,3.605203186148504102e+00
1.013335764112888501e+04,3.605203195383626991e+00
1.013335766204764332e+04,3.605203204618597113e+00
1.013335768296640163e+04,3.605203213853403810e+00
1.013335770388516175e+04,3.605203223088057740e+00
1.013335772480392006e+04,3.605203232322558904e+00
