Time (BJD_TBD - 2450000), F_f/F_star (ppm)
9.913946643518749624e+03,1.334766632022669057e+02
9.913946661622412648e+03,1.334762676659454144e+02
9.913946679726073853e+03,1.334758721200622062e+02
9.913946697829736877e+03,1.334754765645378711e+02
9.913946715933398082e+03,1.334750809994519329e+02
9.913946734037061105e+03,1.334746854247249814e+02
9.913946752140722310e+03,1.334742898404365690e+02
9.913946770244385334e+03,1.334738942465072284e+02
9.913946788348046539e+03,1.334734986430165975e+02
9.913946806451709563e+03,1.334731030298851238e+02
9.913946824555372586e+03,1.334727074071527113e+02
9.913946842659033791e+03,1.334723117748591790e+02
9.913946860762696815e+03,1.334719161329249459e+02
9.913946878866358020e+03,1.334715204814297351e+02
9.913946896970021044e+03,1.334711248202940226e+02
9.913946915073682248e+03,1.334707291495974175e+02
9.913946933177345272e+03,1.334703334692604244e+02
9.913946951281006477e+03,1.334699377793626240e+02
9.913946969384669501e+03,1.334695420798246346e+02
9.913946987488332525e+03,1.334691463706861612e+02
9.913947005591993729e+03,1.334687506519871079e+02
9.913947023695656753e+03,1.334683549236479791e+02
9.913947041799317958e+03,1.334679591857483274e+02
9.913947059902980982e+03,1.334675634382087992e+02
9.913947078006642187e+03,1.334671676811088616e+02
9.913947096110305210e+03,1.334667719143690761e+02
9.913947114213966415e+03,1.334663761380691085e+02
9.913947132317629439e+03,1.334659803521293782e+02
9.913947150421292463e+03,1.334655845565897607e+02
9.913947168524953668e+03,1.334651887514901318e+02
9.913947186628616691e+03,1.334647929367509391e+02
9.913947204732277896e+03,1.334643971124518202e+02
9.913947222835940920e+03,1.334640012785132512e+02
9.913947240939602125e+03,1.334636054350149266e+02
9.913947259043265149e+03,1.334632095818772939e+02
9.913947277146926353e+03,1.334628137191799340e+02
9.913947295250589377e+03,1.334624178468434650e+02
9.913947313354252401e+03,1.334620219649076205e+02
9.913947331457913606e+03,1.334616260734122193e+02
9.913947349561576630e+03,1.334612301722779080e+02
9.913947367665237834e+03,1.334608342615841821e+02
9.913947385768900858e+03,1.334604383412515460e+02
9.913947403872562063e+03,1.334600424113596944e+02
9.913947421976225087e+03,1.334596464718290747e+02
9.913947440079888111e+03,1.334592505226994774e+02
9.913947458183549315e+03,1.334588545640108634e+02
9.913947476287212339e+03,1.334584585956836520e+02
9.913947494390873544e+03,1.334580626177975375e+02
9.913947512494536568e+03,1.334576666302728825e+02
9.913947530598197773e+03,1.334572706331894381e+02
9.913947548701860796e+03,1.334568746264676804e+02
9.913947566805522001e+03,1.334564786101871334e+02
9.913947584909185025e+03,1.334560825842684437e+02
9.913947603012848049e+03,1.334556865487513164e+02
9.913947621116509254e+03,1.334552905036757124e+02
9.913947639220172277e+03,1.334548944489620794e+02
9.913947657323833482e+03,1.334544983846899697e+02
9.913947675427496506e+03,1.334541023107800015e+02
9.913947693531157711e+03,1.334537062273117272e+02
9.913947711634820735e+03,1.334533101342056511e+02
9.913947729738481939e+03,1.334529140315414395e+02
9.913947747842144963e+03,1.334525179192394830e+02
9.913947765945807987e+03,1.334521217973397427e+02
9.913947784049469192e+03,1.334517256658820656e+02
9.913947802153132216e+03,1.334513295247867859e+02
9.913947820256793420e+03,1.334509333741337400e+02
9.913947838360456444e+03,1.334505372138432904e+02
9.913947856464117649e+03,1.334501410439950746e+02
9.913947874567780673e+03,1.334497448645096540e+02
9.913947892671441878e+03,1.334493486754665525e+02
9.913947910775104901e+03,1.334489524767863600e+02
9.913947928878767925e+03,1.334485562685088382e+02
9.913947946982429130e+03,1.334481600506739198e+02
9.913947965086092154e+03,1.334477638232020524e+02
9.913947983189753359e+03,1.334473675861728736e+02
9.913948001293416382e+03,1.334469713395068027e+02
9.913948019397077587e+03,1.334465750832835909e+02
9.913948037500740611e+03,1.334461788174236290e+02
9.913948055604401816e+03,1.334457825420066968e+02
9.913948073708064840e+03,1.334453862569530429e+02
9.913948091811727863e+03,1.334449899623026852e+02
9.913948109915389068e+03,1.334445936580954992e+02
9.913948128019052092e+03,1.334441973442518190e+02
9.913948146122713297e+03,1.334438010208514243e+02
9.913948164226376321e+03,1.334434046878147342e+02
9.913948182330037525e+03,1.334430083452213580e+02
9.913948200433700549e+03,1.334426119929918286e+02
9.913948218537361754e+03,1.334422156312058121e+02
9.913948236641024778e+03,1.334418192597836992e+02
9.913948254744687802e+03,1.334414228787653940e+02
9.913948272848349006e+03,1.334410264881907722e+02
9.913948290952012030e+03,1.334406300879802529e+02
9.913948309055673235e+03,1.334402336782135308e+02
9.913948327159336259e+03,1.334398372588110249e+02
9.913948345262997464e+03,1.334394408298524866e+02
9.913948363366660487e+03,1.334390443912582782e+02
9.913948381470321692e+03,1.334386479431080943e+02
9.913948399573984716e+03,1.334382514853224109e+02
9.913948417677647740e+03,1.334378550179410183e+02
9.913948435781308945e+03,1.334374585410039060e+02
9.913948453884971968e+03,1.334370620544314079e+02
9.913948471988633173e+03,1.334366655583033037e+02
9.913948490092296197e+03,1.334362690525399557e+02
9.913948508195957402e+03,1.334358725372210586e+02
9.913948526299620426e+03,1.334354760122670598e+02
9.913948544403281630e+03,1.334350794777576539e+02
9.913948562506944654e+03,1.334346829336132600e+02
9.913948580610607678e+03,1.334342863798737540e+02
9.913948598714268883e+03,1.334338898165790113e+02
9.913948616817931907e+03,1.334334932436494796e+02
9.913948634921593111e+03,1.334330966611648819e+02
9.913948653025256135e+03,1.334327000690454952e+02
9.913948671128917340e+03,1.334323034673712414e+02
9.913948689232580364e+03,1.334319068560623407e+02
9.913948707336243388e+03,1.334315102351587541e+02
9.913948725439904592e+03,1.334311136047004140e+02
9.913948743543567616e+03,1.334307169646076545e+02
9.913948761647228821e+03,1.334303203149602552e+02
9.913948779750891845e+03,1.334299236556785218e+02
9.913948797854553050e+03,1.334295269868423190e+02
9.913948815958216073e+03,1.334291303083718958e+02
9.913948834061877278e+03,1.334287336203470602e+02
9.913948852165540302e+03,1.334283369226882030e+02
9.913948870269203326e+03,1.334279402154352283e+02
9.913948888372864531e+03,1.334275434986279834e+02
9.913948906476527554e+03,1.334271467721868873e+02
9.913948924580188759e+03,1.334267500361916916e+02
9.913948942683851783e+03,1.334263532905627301e+02
9.913948960787512988e+03,1.334259565353798109e+02
9.913948978891176012e+03,1.334255597705632397e+02
9.913948996994837216e+03,1.334251629961928245e+02
9.913949015098500240e+03,1.334247662121888709e+02
9.913949033202163264e+03,1.334243694185913114e+02
9.913949051305824469e+03,1.334239726154401353e+02
9.913949069409487493e+03,1.334235758026555914e+02
9.913949087513148697e+03,1.334231789803175161e+02
9.913949105616811721e+03,1.334227821483462151e+02
9.913949123720472926e+03,1.334223853068214680e+02
9.913949141824135950e+03,1.334219884556636657e+02
9.913949159927797155e+03,1.334215915949525311e+02
9.913949178031460178e+03,1.334211947246083980e+02
9.913949196135123202e+03,1.334207978446712559e+02
9.913949214238784407e+03,1.334204009551810088e+02
9.913949232342447431e+03,1.334200040560579339e+02
9.913949250446108636e+03,1.334196071473818677e+02
9.913949268549771659e+03,1.334192102290731157e+02
9.913949286653432864e+03,1.334188133012115145e+02
9.913949304757095888e+03,1.334184163637173128e+02
9.913949322860757093e+03,1.334180194166704041e+02
9.913949340964420117e+03,1.334176224599910654e+02
9.913949359068083140e+03,1.334172254937191440e+02
9.913949377171744345e+03,1.334168285178947428e+02
9.913949395275407369e+03,1.334164315324380254e+02
9.913949413379068574e+03,1.334160345374288852e+02
9.913949431482731597e+03,1.334156375327876560e+02
9.913949449586392802e+03,1.334152405185940324e+02
9.913949467690055826e+03,1.334148434947684052e+02
9.913949485793717031e+03,1.334144464613906109e+02
9.913949503897380055e+03,1.334140494183808698e+02
9.913949522001043078e+03,1.334136523657791997e+02
9.913949540104704283e+03,1.334132553036255331e+02
9.913949558208367307e+03,1.334128582318400902e+02
9.913949576312028512e+03,1.334124611505028497e+02
9.913949594415691536e+03,1.334120640595339182e+02
9.913949612519352740e+03,1.334116669590132460e+02
9.913949630623015764e+03,1.334112698488611102e+02
9.913949648726676969e+03,1.334108727291573189e+02
9.913949666830339993e+03,1.334104755998221492e+02
9.913949684934003017e+03,1.334100784608955621e+02
9.913949703037664221e+03,1.334096813124175753e+02
9.913949721141327245e+03,1.334092841543083523e+02
9.913949739244988450e+03,1.334088869866477580e+02
9.913949757348651474e+03,1.334084898093561833e+02
9.913949775452312679e+03,1.334080926225133510e+02
9.913949793555975702e+03,1.334076954260395667e+02
9.913949811659636907e+03,1.334072982200146953e+02
9.913949829763299931e+03,1.334069010043590424e+02
9.913949847866962955e+03,1.334065037791124553e+02
9.913949865970624160e+03,1.334061065443150085e+02
9.913949884074287183e+03,1.334057092998868654e+02
9.913949902177948388e+03,1.334053120459080048e+02
9.913949920281611412e+03,1.334049147822985901e+02
9.913949938385272617e+03,1.334045175091385147e+02
9.913949956488935641e+03,1.334041202263480272e+02
9.913949974592596845e+03,1.334037229340069928e+02
9.913949992696259869e+03,1.334033256320356884e+02
9.913950010799922893e+03,1.334029283204740750e+02
9.913950028903584098e+03,1.334025309993620851e+02
9.913950047007247122e+03,1.334021336686199959e+02
9.913950065110908326e+03,1.334017363283276723e+02
9.913950083214571350e+03,1.334013389784053629e+02
9.913950101318232555e+03,1.334009416189329613e+02
9.913950119421895579e+03,1.334005442498306309e+02
9.913950137525558603e+03,1.334001468711384746e+02
9.913950155629219807e+03,1.333997494828963966e+02
9.913950173732882831e+03,1.333993520850245602e+02
9.913950191836544036e+03,1.333989546776030011e+02
9.913950209940207060e+03,1.333985572605517973e+02
9.913950228043868265e+03,1.333981598339510128e+02
9.913950246147531288e+03,1.333977623977206974e+02
9.913950264251192493e+03,1.333973649519408582e+02
9.913950282354855517e+03,1.333969674965316869e+02
9.913950300458518541e+03,1.333965700315331731e+02
9.913950318562179746e+03,1.333961725569852774e+02
9.913950336665842769e+03,1.333957750728082203e+02
9.913950354769503974e+03,1.333953775790819520e+02
9.913950372873166998e+03,1.333949800757266360e+02
9.913950390976828203e+03,1.333945825628221939e+02
9.913950409080491227e+03,1.333941850402888178e+02
9.913950427184152431e+03,1.333937875082065148e+02
9.913950445287815455e+03,1.333933899664953344e+02
9.913950463391478479e+03,1.333929924151954083e+02
9.913950481495139684e+03,1.333925948543466404e+02
9.913950499598802708e+03,1.333921972838692511e+02
9.913950517702463912e+03,1.333917997038432190e+02
9.913950535806126936e+03,1.333914021141886508e+02
9.913950553909788141e+03,1.333910045149855250e+02
9.913950572013451165e+03,1.333906069061540052e+02
9.913950590117112370e+03,1.333902092877740699e+02
9.913950608220775393e+03,1.333898116597658827e+02
9.913950626324438417e+03,1.333894140221694045e+02
9.913950644428099622e+03,1.333890163750246813e+02
9.913950662531762646e+03,1.333886187182519336e+02
9.913950680635423851e+03,1.333882210519309695e+02
9.913950698739086874e+03,1.333878233759820944e+02
9.913950716842748079e+03,1.333874256904852018e+02
9.913950734946411103e+03,1.333870279953604552e+02
9.913950753050072308e+03,1.333866302906878616e+02
9.913950771153735332e+03,1.333862325763874992e+02
9.913950789257398355e+03,1.333858348524994426e+02
9.913950807361059560e+03,1.333854371190637096e+02
9.913950825464722584e+03,1.333850393760003783e+02
9.913950843568383789e+03,1.333846416233895411e+02
9.913950861672046813e+03,1.333842438611512478e+02
9.913950879775708017e+03,1.333838460893654769e+02
9.913950897879371041e+03,1.333834483079524489e+02
9.913950915983032246e+03,1.333830505169920571e+02
9.913950934086695270e+03,1.333826527164044933e+02
9.913950952190358294e+03,1.333822549062297753e+02
9.913950970294019498e+03,1.333818570865078641e+02
9.913950988397682522e+03,1.333814592571590083e+02
9.913951006501343727e+03,1.333810614182631014e+02
9.913951024605006751e+03,1.333806635697403067e+02
9.913951042708667956e+03,1.333802657116706598e+02
9.913951060812330979e+03,1.333798678439741536e+02
9.913951078915992184e+03,1.333794699667309658e+02
9.913951097019655208e+03,1.333790720798610892e+02
9.913951115123318232e+03,1.333786741834045984e+02
9.913951133226979437e+03,1.333782762774015396e+02
9.913951151330642460e+03,1.333778783617719910e+02
9.913951169434303665e+03,1.333774804365959881e+02
9.913951187537966689e+03,1.333770825017936090e+02
9.913951205641627894e+03,1.333766845574449178e+02
9.913951223745290918e+03,1.333762866034700210e+02
9.913951241848952122e+03,1.333758886399488404e+02
9.913951259952615146e+03,1.333754906668015963e+02
9.913951278056278170e+03,1.333750926840682780e+02
9.913951296159939375e+03,1.333746946917889034e+02
9.913951314263602399e+03,1.333742966898836357e+02
9.913951332367263603e+03,1.333738986784324254e+02
9.913951350470926627e+03,1.333735006573554074e+02
9.913951368574587832e+03,1.333731026267326456e+02
9.913951386678250856e+03,1.333727045864841614e+02
9.913951404781913880e+03,1.333723065366500009e+02
9.913951422885575084e+03,1.333719084772702672e+02
9.913951440989238108e+03,1.333715104082650384e+02
9.913951459092899313e+03,1.333711123297143217e+02
9.913951477196562337e+03,1.333707142415381952e+02
9.913951495300223542e+03,1.333703161438167513e+02
9.913951513403886565e+03,1.333699180364700112e+02
9.913951531507547770e+03,1.333695199195780106e+02
9.913951549611210794e+03,1.333691217930609128e+02
9.913951567714873818e+03,1.333687236569587071e+02
9.913951585818535023e+03,1.333683255113114114e+02
9.913951603922198046e+03,1.333679273560391891e+02
9.913951622025859251e+03,1.333675291912220473e+02
9.913951640129522275e+03,1.333671310167800073e+02
9.913951658233183480e+03,1.333667328327931898e+02
9.913951676336846504e+03,1.333663346391816447e+02
9.913951694440507708e+03,1.333659364360254358e+02
9.913951712544170732e+03,1.333655382232446129e+02
9.913951730647833756e+03,1.333651400008791938e+02
9.913951748751494961e+03,1.333647417689693668e+02
9.913951766855157985e+03,1.333643435274350111e+02
9.913951784958819189e+03,1.333639452763563611e+02
9.913951803062482213e+03,1.333635470156534097e+02
9.913951821166143418e+03,1.333631487454061357e+02
9.913951839269806442e+03,1.333627504655347309e+02
9.913951857373467647e+03,1.333623521761191455e+02
9.913951875477130670e+03,1.333619538770795430e+02
9.913951893580793694e+03,1.333615555684559126e+02
9.913951911684454899e+03,1.333611572502883291e+02
9.913951929788117923e+03,1.333607589224968990e+02
9.913951947891779128e+03,1.333603605851616294e+02
9.913951965995442151e+03,1.333599622382025700e+02
9.913951984099103356e+03,1.333595638816998701e+02
9.913952002202766380e+03,1.333591655155734372e+02
9.913952020306427585e+03,1.333587671399035059e+02
9.913952038410090609e+03,1.333583687546100123e+02
9.913952056513753632e+03,1.333579703597330592e+02
9.913952074617414837e+03,1.333575719553127783e+02
9.913952092721077861e+03,1.333571735412690771e+02
9.913952110824739066e+03,1.333567751176821332e+02
9.913952128928402090e+03,1.333563766844719964e+02
9.913952147032063294e+03,1.333559782417186739e+02
9.913952165135726318e+03,1.333555797893422437e+02
9.913952183239387523e+03,1.333551813274228266e+02
9.913952201343050547e+03,1.333547828558803872e+02
9.913952219446713571e+03,1.333543843747550852e+02
9.913952237550374775e+03,1.333539858840869101e+02
9.913952255654037799e+03,1.333535873837959116e+02
