Time (BJD_TBD - 2450000), F_star + F_f (mJy)
9.905193796296138316e+03,2.557826814858759512e+00
9.905193817625817246e+03,2.557826813009600464e+00
9.905193838955496176e+03,2.557826811160413882e+00
9.905193860285176925e+03,2.557826809311200211e+00
9.905193881614855854e+03,2.557826807461959007e+00
9.905193902944534784e+03,2.557826805612691157e+00
9.905193924274213714e+03,2.557826803763395773e+00
9.905193945603892644e+03,2.557826801914073744e+00
9.905193966933571573e+03,2.557826800064723738e+00
9.905193988263252322e+03,2.557826798215347086e+00
9.905194009592931252e+03,2.557826796365943345e+00
9.905194030922610182e+03,2.557826794516512070e+00
9.905194052252289111e+03,2.557826792667053706e+00
9.905194073581968041e+03,2.557826790817568252e+00
9.905194094911648790e+03,2.557826788968055709e+00
9.905194116241327720e+03,2.557826787118515632e+00
9.905194137571006650e+03,2.557826785268948910e+00
9.905194158900685579e+03,2.557826783419354655e+00
9.905194180230364509e+03,2.557826781569733310e+00
9.905194201560043439e+03,2.557826779720085320e+00
9.905194222889724188e+03,2.557826777870409352e+00
9.905194244219403117e+03,2.557826776020707182e+00
9.905194265549082047e+03,2.557826774170976591e+00
9.905194286878760977e+03,2.557826772321219355e+00
9.905194308208439907e+03,2.557826770471435029e+00
9.905194329538120655e+03,2.557826768621624058e+00
9.905194350867799585e+03,2.557826766771785554e+00
9.905194372197478515e+03,2.557826764921919960e+00
9.905194393527157445e+03,2.557826763072026388e+00
9.905194414856836374e+03,2.557826761222106615e+00
9.905194436186517123e+03,2.557826759372159309e+00
9.905194457516196053e+03,2.557826757522184913e+00
9.905194478845874983e+03,2.557826755672183427e+00
9.905194500175553912e+03,2.557826753822154853e+00
9.905194521505232842e+03,2.557826751972098744e+00
9.905194542834911772e+03,2.557826750122015991e+00
9.905194564164592521e+03,2.557826748271905704e+00
9.905194585494271450e+03,2.557826746421767883e+00
9.905194606823950380e+03,2.557826744571603861e+00
9.905194628153629310e+03,2.557826742721411861e+00
9.905194649483308240e+03,2.557826740871192772e+00
9.905194670812988988e+03,2.557826739020947038e+00
9.905194692142667918e+03,2.557826737170673770e+00
9.905194713472346848e+03,2.557826735320373857e+00
9.905194734802025778e+03,2.557826733470045966e+00
9.905194756131704708e+03,2.557826731619691429e+00
9.905194777461383637e+03,2.557826729769309804e+00
9.905194798791064386e+03,2.557826727918900644e+00
9.905194820120743316e+03,2.557826726068464396e+00
9.905194841450422246e+03,2.557826724218001502e+00
9.905194862780101175e+03,2.557826722367510630e+00
9.905194884109780105e+03,2.557826720516993113e+00
9.905194905439460854e+03,2.557826718666448507e+00
9.905194926769139784e+03,2.557826716815876367e+00
9.905194948098818713e+03,2.557826714965278025e+00
9.905194969428497643e+03,2.557826713114651263e+00
9.905194990758176573e+03,2.557826711263998298e+00
9.905195012087855503e+03,2.557826709413317801e+00
9.905195033417536251e+03,2.557826707562610213e+00
9.905195054747215181e+03,2.557826705711875093e+00
9.905195076076894111e+03,2.557826703861113327e+00
9.905195097406573041e+03,2.557826702010324471e+00
9.905195118736251970e+03,2.557826700159508082e+00
9.905195140065932719e+03,2.557826698308665048e+00
9.905195161395611649e+03,2.557826696457794036e+00
9.905195182725290579e+03,2.557826694606896378e+00
9.905195204054969508e+03,2.557826692755971631e+00
9.905195225384648438e+03,2.557826690905019795e+00
9.905195246714329187e+03,2.557826689054040425e+00
9.905195268044008117e+03,2.557826687203033966e+00
