Time (BJD_TBD - 2450000), L_b/L_star (ppm)
1.027292596064833924e+04,3.409817857787356274e+02
1.027292604692779969e+04,3.408363866801485074e+02
1.027292613320726196e+04,3.406909966502570910e+02
1.027292621948672240e+04,3.405456157139092852e+02
1.027292630576618467e+04,3.404002438836913598e+02
1.027292639204564512e+04,3.402548811844480952e+02
1.027292647832510738e+04,3.401095276287638853e+02
1.027292656460456783e+04,3.399641832414805549e+02
1.027292665088403010e+04,3.398188480351811336e+02
1.027292673716349054e+04,3.396735220347042628e+02
1.027292682344295281e+04,3.395282052526315510e+02
1.027292690972241326e+04,3.393828977137978882e+02
1.027292699600187370e+04,3.392375994338468672e+02
1.027292708228133597e+04,3.390923104284206602e+02
1.027292716856079642e+04,3.389470307223501777e+02
1.027292725484025868e+04,3.388017603282127084e+02
1.027292734111971913e+04,3.386564992708359796e+02
1.027292742739918140e+04,3.385112475627957451e+02
1.027292751367864184e+04,3.383660052289159808e+02
1.027292759995810411e+04,3.382207722817713034e+02
1.027292768623756456e+04,3.380755487461825624e+02
1.027292777251702682e+04,3.379303346347222714e+02
1.027292785879648727e+04,3.377851299722083240e+02
1.027292794507594954e+04,3.376399347712117560e+02
1.027292803135540998e+04,3.374947490565473913e+02
1.027292811763487043e+04,3.373495728438446122e+02
1.027292820391433270e+04,3.372044061487335398e+02
1.027292829019379315e+04,3.370592489960233706e+02
1.027292837647325541e+04,3.369141013982811046e+02
1.027292846275271586e+04,3.367689633803133802e+02
1.027292854903217813e+04,3.366238349546854352e+02
1.027292863531163857e+04,3.364787161461999290e+02
1.027292872159110084e+04,3.363336069674211330e+02
1.027292880787056129e+04,3.361885074431485236e+02
1.027292889415002355e+04,3.360434175859440415e+02
1.027292898042948400e+04,3.358983374206041503e+02
1.027292906670894445e+04,3.357532669627475457e+02
1.027292915298840671e+04,3.356082062279922980e+02
1.027292923926786716e+04,3.354631552411301527e+02
1.027292932554732943e+04,3.353181140147189012e+02
1.027292941182678987e+04,3.351730825735465373e+02
1.027292949810625214e+04,3.350280609301689765e+02
1.027292958438571259e+04,3.348830491093713135e+02
1.027292967066517485e+04,3.347380471237078154e+02
1.027292975694463530e+04,3.345930549979599959e+02
1.027292984322409757e+04,3.344480727446806441e+02
1.027292992950355801e+04,3.343031003886476924e+02
1.027293001578302028e+04,3.341581379424121110e+02
1.027293010206248073e+04,3.340131854307486492e+02
1.027293018834194118e+04,3.338682428692621329e+02
