Time (BJD_TBD - 2450000), F_star + F_h (mJy)
1.061386530092591420e+04,2.652929008512415976e+00
1.061386531688121431e+04,2.652929008717386239e+00
1.061386533283651261e+04,2.652929008922356502e+00
1.061386534879181272e+04,2.652929009127326765e+00
1.061386536474711102e+04,2.652929009332297028e+00
1.061386538070241113e+04,2.652929009537267291e+00
1.061386539665770943e+04,2.652929009742237554e+00
1.061386541261300954e+04,2.652929009947207373e+00
1.061386542856830783e+04,2.652929010152176748e+00
1.061386544452360795e+04,2.652929010357147011e+00
1.061386546047890624e+04,2.652929010562116829e+00
1.061386547643420636e+04,2.652929010767086648e+00
1.061386549238950465e+04,2.652929010972055579e+00
1.061386550834480477e+04,2.652929011177025398e+00
1.061386552430010306e+04,2.652929011381994329e+00
1.061386554025540318e+04,2.652929011586964148e+00
1.061386555621070147e+04,2.652929011791933078e+00
1.061386557216600158e+04,2.652929011996902009e+00
1.061386558812129988e+04,2.652929012201870496e+00
1.061386560407659999e+04,2.652929012406839870e+00
1.061386562003189829e+04,2.652929012611808801e+00
1.061386563598719840e+04,2.652929012816777288e+00
1.061386565194249670e+04,2.652929013021745774e+00
1.061386566789779681e+04,2.652929013226714261e+00
1.061386568385309511e+04,2.652929013431682748e+00
1.061386569980839522e+04,2.652929013636651234e+00
1.061386571576369352e+04,2.652929013841619721e+00
1.061386573171899363e+04,2.652929014046587763e+00
1.061386574767429192e+04,2.652929014251555806e+00
1.061386576362959204e+04,2.652929014456523404e+00
1.061386577958489033e+04,2.652929014661491447e+00
1.061386579554019045e+04,2.652929014866459489e+00
1.061386581149549056e+04,2.652929015071427088e+00
1.061386582745078886e+04,2.652929015276395130e+00
1.061386584340608897e+04,2.652929015481362285e+00
1.061386585936138727e+04,2.652929015686329883e+00
1.061386587531668738e+04,2.652929015891297038e+00
1.061386589127198567e+04,2.652929016096264636e+00
1.061386590722728579e+04,2.652929016301231790e+00
1.061386592318258408e+04,2.652929016506198945e+00
1.061386593913788420e+04,2.652929016711165655e+00
1.061386595509318249e+04,2.652929016916133254e+00
1.061386597104848261e+04,2.652929017121099964e+00
1.061386598700378090e+04,2.652929017326066674e+00
1.061386600295908102e+04,2.652929017531033384e+00
1.061386601891437931e+04,2.652929017735999651e+00
1.061386603486967942e+04,2.652929017940966361e+00
1.061386605082497772e+04,2.652929018145932183e+00
1.061386606678027783e+04,2.652929018350898893e+00
1.061386608273557613e+04,2.652929018555865159e+00
1.061386609869087624e+04,2.652929018760831426e+00
1.061386611464617454e+04,2.652929018965797248e+00
1.061386613060147465e+04,2.652929019170763070e+00
1.061386614655677295e+04,2.652929019375729336e+00
1.061386616251207306e+04,2.652929019580694714e+00
1.061386617846737136e+04,2.652929019785660092e+00
1.061386619442267147e+04,2.652929019990625914e+00
1.061386621037796976e+04,2.652929020195591292e+00
1.061386622633326988e+04,2.652929020400557114e+00
1.061386624228856817e+04,2.652929020605522492e+00
1.061386625824386829e+04,2.652929020810487426e+00
1.061386627419916658e+04,2.652929021015452360e+00
1.061386629015446670e+04,2.652929021220417738e+00
1.061386630610976681e+04,2.652929021425382672e+00
1.061386632206506511e+04,2.652929021630347162e+00
1.061386633802036522e+04,2.652929021835312096e+00
1.061386635397566351e+04,2.652929022040277030e+00
1.061386636993096363e+04,2.652929022245241519e+00
1.061386638588626192e+04,2.652929022450206009e+00
1.061386640184156204e+04,2.652929022655170499e+00
1.061386641779686033e+04,2.652929022860134545e+00
1.061386643375216045e+04,2.652929023065099035e+00
1.061386644970745874e+04,2.652929023270063524e+00
1.061386646566275886e+04,2.652929023475027126e+00
1.061386648161805715e+04,2.652929023679991616e+00
1.061386649757335726e+04,2.652929023884955217e+00
1.061386651352865556e+04,2.652929024089919263e+00
1.061386652948395567e+04,2.652929024294882865e+00
1.061386654543925397e+04,2.652929024499846022e+00
1.061386656139455408e+04,2.652929024704810068e+00
1.061386657734985238e+04,2.652929024909773226e+00
1.061386659330515249e+04,2.652929025114736827e+00
1.061386660926045079e+04,2.652929025319699985e+00
1.061386662521575090e+04,2.652929025524663142e+00
1.061386664117104920e+04,2.652929025729626300e+00
1.061386665712634931e+04,2.652929025934589014e+00
1.061386667308164760e+04,2.652929026139552171e+00
1.061386668903694772e+04,2.652929026344514885e+00
1.061386670499224601e+04,2.652929026549477598e+00
1.061386672094754613e+04,2.652929026754440756e+00
1.061386673690284442e+04,2.652929026959402581e+00
1.061386675285814454e+04,2.652929027164365294e+00
1.061386676881344283e+04,2.652929027369328008e+00
1.061386678476874295e+04,2.652929027574289833e+00
1.061386680072404306e+04,2.652929027779252547e+00
1.061386681667934135e+04,2.652929027984214372e+00
1.061386683263464147e+04,2.652929028189176641e+00
1.061386684858993976e+04,2.652929028394138466e+00
1.061386686454523988e+04,2.652929028599099848e+00
1.061386688050053817e+04,2.652929028804062117e+00
1.061386689645583829e+04,2.652929029009023498e+00
1.061386691241113658e+04,2.652929029213984879e+00
1.061386692836643670e+04,2.652929029418946261e+00
1.061386694432173499e+04,2.652929029623907642e+00
1.061386696027703510e+04,2.652929029828869023e+00
1.061386697623233340e+04,2.652929030033830404e+00
1.061386699218763351e+04,2.652929030238791341e+00
1.061386700814293181e+04,2.652929030443752723e+00
1.061386702409823192e+04,2.652929030648713660e+00
1.061386704005353022e+04,2.652929030853674597e+00
1.061386705600883033e+04,2.652929031058635534e+00
1.061386707196412863e+04,2.652929031263595583e+00
1.061386708791942874e+04,2.652929031468556520e+00
1.061386710387472704e+04,2.652929031673516569e+00
1.061386711983002715e+04,2.652929031878477506e+00
1.061386713578532544e+04,2.652929032083437999e+00
1.061386715174062556e+04,2.652929032288398048e+00
1.061386716769592385e+04,2.652929032493357653e+00
1.061386718365122397e+04,2.652929032698318146e+00
1.061386719960652226e+04,2.652929032903278195e+00
1.061386721556182238e+04,2.652929033108237800e+00
1.061386723151712067e+04,2.652929033313197404e+00
1.061386724747242079e+04,2.652929033518157009e+00
1.061386726342771908e+04,2.652929033723117058e+00
1.061386727938301919e+04,2.652929033928076663e+00
1.061386729533831931e+04,2.652929034133035380e+00
1.061386731129361760e+04,2.652929034337995429e+00
1.061386732724891772e+04,2.652929034542954145e+00
1.061386734320421601e+04,2.652929034747913306e+00
1.061386735915951613e+04,2.652929034952872467e+00
1.061386737511481442e+04,2.652929035157831628e+00
1.061386739107011454e+04,2.652929035362790788e+00
1.061386740702541283e+04,2.652929035567749061e+00
1.061386742298071294e+04,2.652929035772708222e+00
1.061386743893601124e+04,2.652929035977666494e+00
1.061386745489131135e+04,2.652929036182625211e+00
1.061386747084660965e+04,2.652929036387583484e+00
1.061386748680190976e+04,2.652929036592542200e+00
1.061386750275720806e+04,2.652929036797500029e+00
1.061386751871250817e+04,2.652929037002458301e+00
1.061386753466780647e+04,2.652929037207416574e+00
1.061386755062310658e+04,2.652929037412374402e+00
1.061386756657840488e+04,2.652929037617332231e+00
1.061386758253370499e+04,2.652929037822290059e+00
1.061386759848900329e+04,2.652929038027247888e+00
1.061386761444430340e+04,2.652929038232205272e+00
1.061386763039960169e+04,2.652929038437162657e+00
1.061386764635490181e+04,2.652929038642120485e+00
1.061386766231020010e+04,2.652929038847077869e+00
1.061386767826550022e+04,2.652929039052035254e+00
1.061386769422079851e+04,2.652929039256991750e+00
1.061386771017609863e+04,2.652929039461949134e+00
1.061386772613139692e+04,2.652929039666906519e+00
