Time (BJD_TBD - 2450000), F_star + F_f (mJy)
1.013184277777792886e+04,3.604234473338695732e+00
1.013184279854968190e+04,3.604234475601110876e+00
1.013184281932143494e+04,3.604234477863526909e+00
1.013184284009318799e+04,3.604234480125944273e+00
1.013184286086494103e+04,3.604234482388362526e+00
1.013184288163669407e+04,3.604234484650782111e+00
1.013184290240844712e+04,3.604234486913203916e+00
1.013184292318020016e+04,3.604234489175626166e+00
1.013184294395195320e+04,3.604234491438049748e+00
1.013184296472370625e+04,3.604234493700475106e+00
1.013184298549545929e+04,3.604234495962901352e+00
1.013184300626721233e+04,3.604234498225329375e+00
1.013184302703896537e+04,3.604234500487757842e+00
1.013184304781071842e+04,3.604234502750188529e+00
1.013184306858247146e+04,3.604234505012620104e+00
1.013184308935422450e+04,3.604234507275053012e+00
1.013184311012597936e+04,3.604234509537487696e+00
1.013184313089773241e+04,3.604234511799922824e+00
1.013184315166948545e+04,3.604234514062359729e+00
1.013184317244123849e+04,3.604234516324797966e+00
1.013184319321299154e+04,3.604234518587237091e+00
1.013184321398474458e+04,3.604234520849678436e+00
1.013184323475649762e+04,3.604234523112119781e+00
1.013184325552825067e+04,3.604234525374562903e+00
1.013184327630000371e+04,3.604234527637007357e+00
1.013184329707175675e+04,3.604234529899453587e+00
1.013184331784350979e+04,3.604234532161900706e+00
1.013184333861526284e+04,3.604234534424349601e+00
1.013184335938701588e+04,3.604234536686798940e+00
1.013184338015876892e+04,3.604234538949250055e+00
1.013184340093052197e+04,3.604234541211702503e+00
1.013184342170227501e+04,3.604234543474156283e+00
1.013184344247402805e+04,3.604234545736611395e+00
1.013184346324578109e+04,3.604234547999066951e+00
1.013184348401753414e+04,3.604234550261524728e+00
1.013184350478928718e+04,3.604234552523983393e+00
1.013184352556104022e+04,3.604234554786443390e+00
1.013184354633279327e+04,3.604234557048904719e+00
1.013184356710454631e+04,3.604234559311367381e+00
1.013184358787629935e+04,3.604234561573830931e+00
1.013184360864805240e+04,3.604234563836296701e+00
1.013184362941980544e+04,3.604234566098762915e+00
1.013184365019155848e+04,3.604234568361230462e+00
1.013184367096331152e+04,3.604234570623700229e+00
1.013184369173506457e+04,3.604234572886170440e+00
1.013184371250681761e+04,3.604234575148641539e+00
1.013184373327857065e+04,3.604234577411114859e+00
1.013184375405032551e+04,3.604234579673589067e+00
1.013184377482207856e+04,3.604234581936064163e+00
1.013184379559383160e+04,3.604234584198541924e+00
1.013184381636558464e+04,3.604234586461019241e+00
1.013184383713733769e+04,3.604234588723499222e+00
1.013184385790909073e+04,3.604234590985979647e+00
1.013184387868084377e+04,3.604234593248461405e+00
1.013184389945259682e+04,3.604234595510944494e+00
1.013184392022434986e+04,3.604234597773428916e+00
1.013184394099610290e+04,3.604234600035914227e+00
1.013184396176785594e+04,3.604234602298401313e+00
1.013184398253960899e+04,3.604234604560890176e+00
1.013184400331136203e+04,3.604234606823379483e+00
1.013184402408311507e+04,3.604234609085870567e+00
1.013184404485486812e+04,3.604234611348362538e+00
1.013184406562662116e+04,3.604234613610856286e+00
1.013184408639837420e+04,3.604234615873350478e+00
1.013184410717012724e+04,3.604234618135846446e+00
1.013184412794188029e+04,3.604234620398343747e+00
1.013184414871363333e+04,3.604234622660841936e+00
1.013184416948538637e+04,3.604234624923341901e+00
1.013184419025713942e+04,3.604234627185843198e+00
1.013184421102889246e+04,3.604234629448345828e+00
1.013184423180064550e+04,3.604234631710848902e+00
1.013184425257239855e+04,3.604234633973354196e+00
1.013184427334415159e+04,3.604234636235860378e+00
1.013184429411590463e+04,3.604234638498367449e+00
1.013184431488765767e+04,3.604234640760876296e+00
1.013184433565941072e+04,3.604234643023386475e+00
1.013184435643116376e+04,3.604234645285897543e+00
1.013184437720291680e+04,3.604234647548410386e+00
1.013184439797466985e+04,3.604234649810923674e+00
1.013184441874642471e+04,3.604234652073438738e+00
1.013184443951817775e+04,3.604234654335955579e+00
1.013184446028993079e+04,3.604234656598472863e+00
1.013184448106168384e+04,3.604234658860991480e+00
1.013184450183343688e+04,3.604234661123511874e+00
1.013184452260518992e+04,3.604234663386033599e+00
1.013184454337694297e+04,3.604234665648555769e+00
1.013184456414869601e+04,3.604234667911079715e+00
1.013184458492044905e+04,3.604234670173604993e+00
1.013184460569220209e+04,3.604234672436131159e+00
1.013184462646395514e+04,3.604234674698659102e+00
1.013184464723570818e+04,3.604234676961187933e+00
1.013184466800746122e+04,3.604234679223718096e+00
1.013184468877921427e+04,3.604234681486249148e+00
1.013184470955096731e+04,3.604234683748782864e+00
1.013184473032272035e+04,3.604234686011316136e+00
1.013184475109447339e+04,3.604234688273851184e+00
1.013184477186622644e+04,3.604234690536388008e+00
1.013184479263797948e+04,3.604234692798926165e+00
1.013184481340973252e+04,3.604234695061465654e+00
1.013184483418148557e+04,3.604234697324005143e+00
1.013184485495323861e+04,3.604234699586546853e+00
1.013184487572499165e+04,3.604234701849089895e+00
1.013184489649674470e+04,3.604234704111633825e+00
1.013184491726849774e+04,3.604234706374179087e+00
1.013184493804025078e+04,3.604234708636725681e+00
1.013184495881200382e+04,3.604234710899273608e+00
1.013184497958375687e+04,3.604234713161822867e+00
1.013184500035550991e+04,3.604234715424373459e+00
1.013184502112726295e+04,3.604234717686925382e+00
1.013184504189901600e+04,3.604234719949477750e+00
1.013184506267077086e+04,3.604234722212032338e+00
1.013184508344252390e+04,3.604234724474587370e+00
1.013184510421427694e+04,3.604234726737143735e+00
1.013184512498602999e+04,3.604234728999702320e+00
1.013184514575778303e+04,3.604234731262261349e+00
1.013184516652953607e+04,3.604234733524822154e+00
1.013184518730128912e+04,3.604234735787383404e+00
1.013184520807304216e+04,3.604234738049946429e+00
1.013184522884479520e+04,3.604234740312510343e+00
1.013184524961654824e+04,3.604234742575076034e+00
1.013184527038830129e+04,3.604234744837642168e+00
1.013184529116005433e+04,3.604234747100210079e+00
1.013184531193180737e+04,3.604234749362779766e+00
1.013184533270356042e+04,3.604234751625349897e+00
1.013184535347531346e+04,3.604234753887921805e+00
1.013184537424706650e+04,3.604234756150494601e+00
1.013184539501881954e+04,3.604234758413068729e+00
1.013184541579057259e+04,3.604234760675644189e+00
1.013184543656232563e+04,3.604234762938220538e+00
1.013184545733407867e+04,3.604234765200799107e+00
1.013184547810583172e+04,3.604234767463378120e+00
1.013184549887758476e+04,3.604234769725958909e+00
1.013184551964933780e+04,3.604234771988540142e+00
1.013184554042109085e+04,3.604234774251122708e+00
1.013184556119284389e+04,3.604234776513707494e+00
1.013184558196459693e+04,3.604234778776292725e+00
1.013184560273634997e+04,3.604234781038879287e+00
1.013184562350810302e+04,3.604234783301467182e+00
1.013184564427985606e+04,3.604234785564055965e+00
1.013184566505160910e+04,3.604234787826646080e+00
1.013184568582336215e+04,3.604234790089237972e+00
1.013184570659511701e+04,3.604234792351830752e+00
1.013184572736687005e+04,3.604234794614424864e+00
1.013184574813862309e+04,3.604234796877020308e+00
1.013184576891037614e+04,3.604234799139616641e+00
1.013184578968212918e+04,3.604234801402215194e+00
1.013184581045388222e+04,3.604234803664813303e+00
1.013184583122563527e+04,3.604234805927414076e+00
1.013184585199738831e+04,3.604234808190015737e+00
1.013184587276914135e+04,3.604234810452617843e+00
1.013184589354089439e+04,3.604234812715221725e+00
1.013184591431264744e+04,3.604234814977827384e+00
1.013184593508440048e+04,3.604234817240433930e+00
1.013184595585615352e+04,3.604234819503041809e+00
1.013184597662790657e+04,3.604234821765650576e+00
1.013184599739965961e+04,3.604234824028260675e+00
1.013184601817141265e+04,3.604234826290871663e+00
1.013184603894316569e+04,3.604234828553484427e+00
1.013184605971491874e+04,3.604234830816098967e+00
1.013184608048667178e+04,3.604234833078713951e+00
1.013184610125842482e+04,3.604234835341329823e+00
1.013184612203017787e+04,3.604234837603947472e+00
1.013184614280193091e+04,3.604234839866566453e+00
1.013184616357368395e+04,3.604234842129186323e+00
1.013184618434543700e+04,3.604234844391807968e+00
1.013184620511719004e+04,3.604234846654430058e+00
1.013184622588894308e+04,3.604234848917053480e+00
1.013184624666069612e+04,3.604234851179678678e+00
1.013184626743244917e+04,3.604234853442304320e+00
1.013184628820420221e+04,3.604234855704932183e+00
1.013184630897595525e+04,3.604234857967560934e+00
1.013184632974770830e+04,3.604234860230190574e+00
1.013184635051946316e+04,3.604234862492821545e+00
1.013184637129121620e+04,3.604234864755454293e+00
1.013184639206296924e+04,3.604234867018087929e+00
1.013184641283472229e+04,3.604234869280722009e+00
1.013184643360647533e+04,3.604234871543358310e+00
1.013184645437822837e+04,3.604234873805995498e+00
1.013184647514998142e+04,3.604234876068634019e+00
1.013184649592173446e+04,3.604234878331273872e+00
1.013184651669348750e+04,3.604234880593914614e+00
1.013184653746524054e+04,3.604234882856557132e+00
1.013184655823699359e+04,3.604234885119200094e+00
1.013184657900874663e+04,3.604234887381844832e+00
1.013184659978049967e+04,3.604234889644490458e+00
1.013184662055225272e+04,3.604234891907137417e+00
1.013184664132400576e+04,3.604234894169785264e+00
1.013184666209575880e+04,3.604234896432434887e+00
1.013184668286751184e+04,3.604234898695085398e+00
1.013184670363926489e+04,3.604234900957737242e+00
1.013184672441101793e+04,3.604234903220390862e+00
1.013184674518277097e+04,3.604234905483044038e+00
1.013184676595452402e+04,3.604234907745700323e+00
1.013184678672627706e+04,3.604234910008357051e+00
1.013184680749803010e+04,3.604234912271014224e+00
1.013184682826978315e+04,3.604234914533673617e+00
1.013184684904153619e+04,3.604234916796334343e+00
1.013184686981328923e+04,3.604234919058995956e+00
1.013184689058504227e+04,3.604234921321658902e+00
1.013184691135679532e+04,3.604234923584322736e+00
1.013184693212854836e+04,3.604234925846987458e+00
1.013184695290030140e+04,3.604234928109654845e+00
1.013184697367205445e+04,3.604234930372321788e+00
1.013184699444380749e+04,3.604234932634990507e+00
1.013184701521556235e+04,3.604234934897661002e+00
1.013184703598731539e+04,3.604234937160332830e+00
1.013184705675906844e+04,3.604234939423004658e+00
1.013184707753082148e+04,3.604234941685678262e+00
1.013184709830257452e+04,3.604234943948353642e+00
1.013184711907432757e+04,3.604234946211029467e+00
1.013184713984608061e+04,3.604234948473707068e+00
1.013184716061783365e+04,3.604234950736385112e+00
1.013184718138958669e+04,3.604234952999065378e+00
1.013184720216133974e+04,3.604234955261746975e+00
1.013184722293309278e+04,3.604234957524428129e+00
1.013184724370484582e+04,3.604234959787112391e+00
1.013184726447659887e+04,3.604234962049796209e+00
1.013184728524835191e+04,3.604234964312482692e+00
1.013184730602010495e+04,3.604234966575169619e+00
1.013184732679185799e+04,3.604234968837857433e+00
1.013184734756361104e+04,3.604234971100547025e+00
1.013184736833536408e+04,3.604234973363237504e+00
1.013184738910711712e+04,3.604234975625929316e+00
1.013184740987887017e+04,3.604234977888622016e+00
1.013184743065062321e+04,3.604234980151316492e+00
1.013184745142237625e+04,3.604234982414012300e+00
1.013184747219412930e+04,3.604234984676708553e+00
1.013184749296588234e+04,3.604234986939406582e+00
1.013184751373763538e+04,3.604234989202105943e+00
1.013184753450938842e+04,3.604234991464805749e+00
1.013184755528114147e+04,3.604234993727507330e+00
1.013184757605289451e+04,3.604234995990209800e+00
1.013184759682464755e+04,3.604234998252913602e+00
1.013184761759640060e+04,3.604235000515619181e+00
1.013184763836815364e+04,3.604235002778324759e+00
1.013184765913990850e+04,3.604235005041032558e+00
1.013184767991166154e+04,3.604235007303741245e+00
1.013184770068341459e+04,3.604235009566450820e+00
1.013184772145516763e+04,3.604235011829162172e+00
1.013184774222692067e+04,3.604235014091873968e+00
1.013184776299867372e+04,3.604235016354587540e+00
1.013184778377042676e+04,3.604235018617302888e+00
1.013184780454217980e+04,3.604235020880017792e+00
1.013184782531393284e+04,3.604235023142735361e+00
1.013184784608568589e+04,3.604235025405452930e+00
1.013184786685743893e+04,3.604235027668173164e+00
1.013184788762919197e+04,3.604235029930893841e+00
1.013184790840094502e+04,3.604235032193615407e+00
1.013184792917269806e+04,3.604235034456338305e+00
1.013184794994445110e+04,3.604235036719062535e+00
1.013184797071620414e+04,3.604235038981788097e+00
1.013184799148795719e+04,3.604235041244514104e+00
1.013184801225971023e+04,3.604235043507242331e+00
1.013184803303146327e+04,3.604235045769971002e+00
1.013184805380321632e+04,3.604235048032700561e+00
1.013184807457496936e+04,3.604235050295432341e+00
1.013184809534672240e+04,3.604235052558164565e+00
1.013184811611847545e+04,3.604235054820898121e+00
1.013184813689022849e+04,3.604235057083633009e+00
1.013184815766198153e+04,3.604235059346369230e+00
1.013184817843373457e+04,3.604235061609106783e+00
1.013184819920548762e+04,3.604235063871845224e+00
1.013184821997724066e+04,3.604235066134584109e+00
1.013184824074899370e+04,3.604235068397325659e+00
1.013184826152074675e+04,3.604235070660067208e+00
1.013184828229249979e+04,3.604235072922810534e+00
1.013184830306425465e+04,3.604235075185555193e+00
1.013184832383600769e+04,3.604235077448300739e+00
1.013184834460776074e+04,3.604235079711047174e+00
