Time (BJD_TBD - 2450000), F_star + F_planets (mJy)
9.908226643518544734e+03,3.607409049268628820e+00
9.908226666740774817e+03,3.607409133750483221e+00
9.908226689963004901e+03,3.607409218225640757e+00
9.908226713185233166e+03,3.607409302694083664e+00
9.908226736407463250e+03,3.607409387155833258e+00
9.908226759629693333e+03,3.607409471610885987e+00
9.908226782851923417e+03,3.607409556059231193e+00
9.908226806074151682e+03,3.607409640500868875e+00
9.908226829296381766e+03,3.607409724935802586e+00
9.908226852518611850e+03,3.607409809364032327e+00
9.908226875740841933e+03,3.607409893785558097e+00
9.908226898963070198e+03,3.607409978200372791e+00
9.908226922185300282e+03,3.607410062608483514e+00
9.908226945407530366e+03,3.607410147009886714e+00
9.908226968629760449e+03,3.607410231404582390e+00
9.908226991851988714e+03,3.607410315792552780e+00
9.908227015074218798e+03,3.607410400173826304e+00
9.908227038296448882e+03,3.607410484548388752e+00
9.908227061518678966e+03,3.607410568916240123e+00
9.908227084740907230e+03,3.607410653277373314e+00
9.908227107963137314e+03,3.607410737631791875e+00
9.908227131185367398e+03,3.607410821979499360e+00
9.908227154407597482e+03,3.607410906320495769e+00
9.908227177629825746e+03,3.607410990654766891e+00
9.908227200852055830e+03,3.607411074982323385e+00
9.908227224074285914e+03,3.607411159303172354e+00
9.908227247296515998e+03,3.607411243617296037e+00
9.908227270518744263e+03,3.607411327924690880e+00
9.908227293740974346e+03,3.607411412225381753e+00
9.908227316963204430e+03,3.607411496519343785e+00
9.908227340185434514e+03,3.607411580806591189e+00
9.908227363407662779e+03,3.607411665087109753e+00
9.908227386629892862e+03,3.607411749360906583e+00
9.908227409852122946e+03,3.607411833627985231e+00
9.908227433074353030e+03,3.607411917888335040e+00
9.908227456296581295e+03,3.607412002141963114e+00
9.908227479518811379e+03,3.607412086388865902e+00
9.908227502741041462e+03,3.607412170629039849e+00
9.908227525963271546e+03,3.607412254862484957e+00
9.908227549185499811e+03,3.607412339089201225e+00
9.908227572407729895e+03,3.607412423309192206e+00
9.908227595629959978e+03,3.607412507522450795e+00
9.908227618852190062e+03,3.607412591728987650e+00
9.908227642074418327e+03,3.607412675928781454e+00
9.908227665296648411e+03,3.607412760121853523e+00
9.908227688518878495e+03,3.607412844308189648e+00
9.908227711741108578e+03,3.607412928487800485e+00
9.908227734963336843e+03,3.607413012660661167e+00
9.908227758185566927e+03,3.607413096826796561e+00
9.908227781407797011e+03,3.607413180986196011e+00
9.908227804630027094e+03,3.607413265138859515e+00
9.908227827852255359e+03,3.607413349284787074e+00
9.908227851074485443e+03,3.607413433423971583e+00
9.908227874296715527e+03,3.607413517556423699e+00
9.908227897518945610e+03,3.607413601682139870e+00
9.908227920741173875e+03,3.607413685801102332e+00
9.908227943963403959e+03,3.607413769913335955e+00
9.908227967185634043e+03,3.607413854018826527e+00
9.908227990407864127e+03,3.607413938117570495e+00
9.908228013630092391e+03,3.607414022209574966e+00
9.908228036852322475e+03,3.607414106294839939e+00
9.908228060074552559e+03,3.607414190373354757e+00
9.908228083296782643e+03,3.607414274445130076e+00
9.908228106519010908e+03,3.607414358510148134e+00
9.908228129741240991e+03,3.607414442568430246e+00
9.908228152963471075e+03,3.607414526619962203e+00
9.908228176185701159e+03,3.607414610664744004e+00
9.908228199407929424e+03,3.607414694702775648e+00
9.908228222630159507e+03,3.607414778734064242e+00
9.908228245852389591e+03,3.607414862758599128e+00
9.908228269074619675e+03,3.607414946776387410e+00
9.908228292296847940e+03,3.607415030787418431e+00
9.908228315519078023e+03,3.607415114791695743e+00
9.908228338741308107e+03,3.607415198789219346e+00
9.908228361963538191e+03,3.607415282779996346e+00
9.908228385185766456e+03,3.607415366764008979e+00
9.908228408407996540e+03,3.607415450741271457e+00
9.908228431630226623e+03,3.607415534711783778e+00
9.908228454852456707e+03,3.607415618675531732e+00
9.908228478074684972e+03,3.607415702632518872e+00
9.908228501296915056e+03,3.607415786582748751e+00
9.908228524519145139e+03,3.607415870526228474e+00
9.908228547741375223e+03,3.607415954462936725e+00
9.908228570963603488e+03,3.607416038392887714e+00
9.908228594185833572e+03,3.607416122316084994e+00
9.908228617408063656e+03,3.607416206232510802e+00
9.908228640630293739e+03,3.607416290142179349e+00
9.908228663852522004e+03,3.607416374045076424e+00
9.908228687074752088e+03,3.607416457941216237e+00
9.908228710296982172e+03,3.607416541830588130e+00
9.908228733519212255e+03,3.607416625713199210e+00
9.908228756741440520e+03,3.607416709589035264e+00
9.908228779963670604e+03,3.607416793458106952e+00
9.908228803185900688e+03,3.607416877320410720e+00
9.908228826408130772e+03,3.607416961175946568e+00
9.908228849630359036e+03,3.607417045024710944e+00
9.908228872852589120e+03,3.607417128866707401e+00
9.908228896074819204e+03,3.607417212701932385e+00
9.908228919297049288e+03,3.607417296530385897e+00
9.908228942519277552e+03,3.607417380352064384e+00
9.908228965741507636e+03,3.607417464166971399e+00
9.908228988963737720e+03,3.607417547975103389e+00
9.908229012185967804e+03,3.607417631776463907e+00
9.908229035408196069e+03,3.607417715571038741e+00
9.908229058630426152e+03,3.607417799358845656e+00
9.908229081852656236e+03,3.607417883139881098e+00
9.908229105074886320e+03,3.607417966914127305e+00
9.908229128297114585e+03,3.607418050681594934e+00
9.908229151519344668e+03,3.607418134442291091e+00
9.908229174741574752e+03,3.607418218196205117e+00
9.908229197963804836e+03,3.607418301943337013e+00
9.908229221186033101e+03,3.607418385683679674e+00
9.908229244408263185e+03,3.607418469417250861e+00
9.908229267630493268e+03,3.607418553144039919e+00
9.908229290852723352e+03,3.607418636864039740e+00
9.908229314074951617e+03,3.607418720577250326e+00
9.908229337297181701e+03,3.607418804283685887e+00
9.908229360519411784e+03,3.607418887983328659e+00
9.908229383741641868e+03,3.607418971676192854e+00
9.908229406963870133e+03,3.607419055362260707e+00
9.908229430186100217e+03,3.607419139041546430e+00
9.908229453408330301e+03,3.607419222714039364e+00
9.908229476630560384e+03,3.607419306379746615e+00
9.908229499852788649e+03,3.607419390038653972e+00
9.908229523075018733e+03,3.607419473690775646e+00
9.908229546297248817e+03,3.607419557336111637e+00
9.908229569519478900e+03,3.607419640974647734e+00
9.908229592741707165e+03,3.607419724606387490e+00
9.908229615963937249e+03,3.607419808231338010e+00
