Time (BJD_TBD - 2450000), F_planets/F_star (ppm)
1.065014266203716397e+04,1.356865065412817330e+03
1.065014268332748725e+04,1.356881045672302207e+03
1.065014270461781052e+04,1.356897022666747489e+03
1.065014272590813380e+04,1.356912996396052449e+03
1.065014274719845707e+04,1.356928966860116589e+03
1.065014276848878217e+04,1.356944934060203877e+03
1.065014278977910544e+04,1.356960897993485332e+03
1.065014281106942872e+04,1.356976858661224469e+03
1.065014283235975199e+04,1.356992816063321925e+03
1.065014285365007527e+04,1.357008770199676519e+03
1.065014287494039854e+04,1.357024721070188662e+03
1.065014289623072182e+04,1.357040668674757626e+03
1.065014291752104509e+04,1.357056613013282686e+03
1.065014293881136837e+04,1.357072554085665388e+03
1.065014296010169346e+04,1.357088491893164928e+03
1.065014298139201674e+04,1.357104426432959372e+03
1.065014300268234001e+04,1.357120357706309733e+03
1.065014302397266329e+04,1.357136285713115740e+03
1.065014304526298656e+04,1.357152210453277348e+03
1.065014306655330984e+04,1.357168131926695196e+03
1.065014308784363311e+04,1.357184050133268101e+03
1.065014310913395639e+04,1.357199965072896703e+03
1.065014313042427966e+04,1.357215876745480955e+03
1.065014315171460476e+04,1.357231785152279599e+03
1.065014317300492803e+04,1.357247690290474793e+03
1.065014319429525131e+04,1.357263592161325278e+03
1.065014321558557458e+04,1.357279490764731918e+03
1.065014323687589786e+04,1.357295386100594442e+03
1.065014325816622113e+04,1.357311278168812805e+03
1.065014327945654441e+04,1.357327166969287191e+03
1.065014330074686768e+04,1.357343052501917555e+03
1.065014332203719096e+04,1.357358934766605444e+03
1.065014334332751605e+04,1.357374813764605506e+03
1.065014336461783932e+04,1.357390689493106265e+03
1.065014338590816260e+04,1.357406561953363962e+03
1.065014340719848587e+04,1.357422431145279461e+03
1.065014342848880915e+04,1.357438297068752718e+03
1.065014344977913242e+04,1.357454159723683915e+03
1.065014347106945570e+04,1.357470019109974146e+03
1.065014349235977897e+04,1.357485875227522456e+03
1.065014351365010225e+04,1.357501728076230847e+03
1.065014353494042734e+04,1.357517577657352376e+03
1.065014355623075062e+04,1.357533423968080342e+03
1.065014357752107389e+04,1.357549267009668711e+03
1.065014359881139717e+04,1.357565106782018120e+03
1.065014362010172044e+04,1.357580943285029207e+03
1.065014364139204372e+04,1.357596776518602610e+03
1.065014366268236699e+04,1.357612606482639194e+03
1.065014368397269027e+04,1.357628433177038232e+03
1.065014370526301354e+04,1.357644256601701954e+03
1.065014372655333864e+04,1.357660076757881370e+03
1.065014374784366191e+04,1.357675893642774554e+03
1.065014376913398519e+04,1.357691707257633425e+03
1.065014379042430846e+04,1.357707517602359303e+03
1.065014381171463174e+04,1.357723324676852144e+03
1.065014383300495501e+04,1.357739128481013495e+03
1.065014385429527829e+04,1.357754929014743766e+03
1.065014387558560156e+04,1.357770726277943140e+03
1.065014389687592484e+04,1.357786520270513392e+03
1.065014391816624993e+04,1.357802310993703941e+03
1.065014393945657321e+04,1.357818098444717862e+03
1.065014396074689648e+04,1.357833882624804573e+03
1.065014398203721976e+04,1.357849663533865396e+03
1.065014400332754303e+04,1.357865441171800740e+03
1.065014402461786631e+04,1.357881215538512606e+03
1.065014404590818958e+04,1.357896986633900724e+03
1.065014406719851286e+04,1.357912754457867095e+03
1.065014408848883613e+04,1.357928519010312584e+03
1.065014410977916123e+04,1.357944280292484109e+03
1.065014413106948450e+04,1.357960038301589975e+03
1.065014415235980778e+04,1.357975793038878010e+03
1.065014417365013105e+04,1.357991544504249532e+03
1.065014419494045433e+04,1.358007292697605408e+03
1.065014421623077760e+04,1.358023037618846502e+03
