Time (BJD_TBD - 2450000), F_star + F_d (mJy)
9.880038437500130385e+03,3.860465785737734912e+00
9.880038456059855889e+03,3.860465778367897283e+00
9.880038474619583212e+03,3.860465770998019686e+00
9.880038493179308716e+03,3.860465763628102120e+00
9.880038511739036039e+03,3.860465756258145475e+00
9.880038530298761543e+03,3.860465748888149307e+00
9.880038548858488866e+03,3.860465741518112726e+00
9.880038567418214370e+03,3.860465734148037509e+00
9.880038585977941693e+03,3.860465726777922324e+00
9.880038604537667197e+03,3.860465719407768059e+00
9.880038623097394520e+03,3.860465712037573827e+00
9.880038641657120024e+03,3.860465704667341402e+00
9.880038660216847347e+03,3.860465697297067234e+00
9.880038678776572851e+03,3.860465689926755761e+00
9.880038697336298355e+03,3.860465682556403877e+00
9.880038715896025678e+03,3.860465675186012469e+00
9.880038734455751182e+03,3.860465667815581536e+00
9.880038753015478505e+03,3.860465660445111524e+00
9.880038771575204009e+03,3.860465653074601544e+00
9.880038790134931332e+03,3.860465645704052484e+00
9.880038808694656836e+03,3.860465638333464344e+00
9.880038827254384159e+03,3.860465630962835348e+00
9.880038845814109663e+03,3.860465623592168161e+00
9.880038864373836986e+03,3.860465616221461449e+00
9.880038882933562491e+03,3.860465608850715213e+00
9.880038901493289814e+03,3.860465601479929454e+00
9.880038920053015318e+03,3.860465594109104170e+00
9.880038938612740822e+03,3.860465586738239807e+00
9.880038957172468145e+03,3.860465579367335920e+00
9.880038975732193649e+03,3.860465571996392509e+00
9.880038994291920972e+03,3.860465564625410018e+00
9.880039012851646476e+03,3.860465557254388447e+00
9.880039031411373799e+03,3.860465549883326908e+00
9.880039049971099303e+03,3.860465542512225845e+00
9.880039068530826626e+03,3.860465535141085258e+00
9.880039087090552130e+03,3.860465527769906480e+00
9.880039105650279453e+03,3.860465520398686845e+00
9.880039124210004957e+03,3.860465513027429907e+00
9.880039142769732280e+03,3.860465505656131668e+00
9.880039161329457784e+03,3.860465498284794794e+00
9.880039179889183288e+03,3.860465490913419728e+00
9.880039198448910611e+03,3.860465483542003806e+00
9.880039217008636115e+03,3.860465476170548804e+00
