Time (BJD_TBD - 2450000), F_star + F_d (mJy)
1.061386530092591420e+04,2.739255653881774499e+00
1.061386531688121431e+04,2.739255651335695152e+00
1.061386533283651261e+04,2.739255648789761466e+00
1.061386534879181272e+04,2.739255646243973441e+00
1.061386536474711102e+04,2.739255643698331077e+00
1.061386538070241113e+04,2.739255641152834375e+00
1.061386539665770943e+04,2.739255638607484222e+00
1.061386541261300954e+04,2.739255636062278843e+00
1.061386542856830783e+04,2.739255633517219568e+00
1.061386544452360795e+04,2.739255630972305511e+00
1.061386546047890624e+04,2.739255628427538003e+00
1.061386547643420636e+04,2.739255625882915712e+00
1.061386549238950465e+04,2.739255623338439527e+00
1.061386550834480477e+04,2.739255620794109003e+00
1.061386552430010306e+04,2.739255618249924140e+00
1.061386554025540318e+04,2.739255615705884939e+00
1.061386555621070147e+04,2.739255613161991398e+00
1.061386557216600158e+04,2.739255610618243963e+00
1.061386558812129988e+04,2.739255608074641746e+00
1.061386560407659999e+04,2.739255605531185633e+00
1.061386562003189829e+04,2.739255602987875626e+00
1.061386563598719840e+04,2.739255600444710392e+00
1.061386565194249670e+04,2.739255597901691708e+00
1.061386566789779681e+04,2.739255595358818685e+00
1.061386568385309511e+04,2.739255592816091323e+00
1.061386569980839522e+04,2.739255590273509622e+00
1.061386571576369352e+04,2.739255587731074026e+00
1.061386573171899363e+04,2.739255585188784092e+00
1.061386574767429192e+04,2.739255582646639819e+00
1.061386576362959204e+04,2.739255580104640764e+00
1.061386577958489033e+04,2.739255577562788702e+00
1.061386579554019045e+04,2.739255575021080968e+00
1.061386581149549056e+04,2.739255572479519341e+00
1.061386582745078886e+04,2.739255569938104262e+00
1.061386584340608897e+04,2.739255567396834401e+00
1.061386585936138727e+04,2.739255564855710645e+00
1.061386587531668738e+04,2.739255562314732551e+00
1.061386589127198567e+04,2.739255559773900117e+00
1.061386590722728579e+04,2.739255557233213789e+00
1.061386592318258408e+04,2.739255554692672678e+00
1.061386593913788420e+04,2.739255552152277673e+00
1.061386595509318249e+04,2.739255549612028773e+00
1.061386597104848261e+04,2.739255547071925090e+00
1.061386598700378090e+04,2.739255544531967512e+00
1.061386600295908102e+04,2.739255541992155152e+00
1.061386601891437931e+04,2.739255539452489785e+00
1.061386603486967942e+04,2.739255536912969191e+00
1.061386605082497772e+04,2.739255534373595147e+00
1.061386606678027783e+04,2.739255531834365875e+00
1.061386608273557613e+04,2.739255529295283154e+00
1.061386609869087624e+04,2.739255526756346093e+00
1.061386611464617454e+04,2.739255524217554694e+00
1.061386613060147465e+04,2.739255521678909400e+00
