Time (BJD_TBD - 2450000), F_d/F_star (ppm)
9.905193796296138316e+03,8.424164377838378570e+00
9.905193817625817246e+03,8.422872467473991875e+00
9.905193838955496176e+03,8.421580651567669662e+00
9.905193860285176925e+03,8.420288930010707773e+00
9.905193881614855854e+03,8.418997303024791989e+00
9.905193902944534784e+03,8.417705770501198614e+00
9.905193924274213714e+03,8.416414332441345181e+00
9.905193945603892644e+03,8.415122988846629681e+00
9.905193966933571573e+03,8.413831739718482083e+00
9.905193988263252322e+03,8.412540584948196454e+00
9.905194009592931252e+03,8.411249524757431928e+00
9.905194030922610182e+03,8.409958559037459480e+00
9.905194052252289111e+03,8.408667687789700196e+00
9.905194073581968041e+03,8.407376911015582266e+00
9.905194094911648790e+03,8.406086228606453048e+00
9.905194116241327720e+03,8.404795640783845556e+00
9.905194137571006650e+03,8.403505147439103595e+00
9.905194158900685579e+03,8.402214748573648251e+00
9.905194180230364509e+03,8.400924444188898832e+00
9.905194201560043439e+03,8.399634234286251555e+00
9.905194222889724188e+03,8.398344118757119503e+00
9.905194244219403117e+03,8.397054097822946872e+00
9.905194265549082047e+03,8.395764171375123652e+00
9.905194286878760977e+03,8.394474339415069153e+00
9.905194308208439907e+03,8.393184601944183143e+00
9.905194329538120655e+03,8.391894958853903574e+00
9.905194350867799585e+03,8.390605410365617800e+00
9.905194372197478515e+03,8.389315956370733574e+00
9.905194393527157445e+03,8.388026596870682638e+00
9.905194414856836374e+03,8.386737331866871870e+00
9.905194436186517123e+03,8.385448161250764088e+00
9.905194457516196053e+03,8.384159085243661380e+00
9.905194478845874983e+03,8.382870103737033673e+00
9.905194500175553912e+03,8.381581216732293171e+00
9.905194521505232842e+03,8.380292424230844972e+00
9.905194542834911772e+03,8.379003726234099503e+00
9.905194564164592521e+03,8.377715122633581757e+00
9.905194585494271450e+03,8.376426613650485464e+00
9.905194606823950380e+03,8.375138199176339171e+00
9.905194628153629310e+03,8.373849879212540870e+00
9.905194649483308240e+03,8.372561653760495659e+00
9.905194670812988988e+03,8.371273522711783599e+00
9.905194692142667918e+03,8.369985486287518484e+00
9.905194713472346848e+03,8.368697544379232411e+00
9.905194734802025778e+03,8.367409696988355350e+00
9.905194756131704708e+03,8.366121944116288844e+00
9.905194777461383637e+03,8.364834285764446875e+00
9.905194798791064386e+03,8.363546721824443253e+00
9.905194820120743316e+03,8.362259252517292296e+00
9.905194841450422246e+03,8.360971877734595381e+00
9.905194862780101175e+03,8.359684597477757606e+00
9.905194884109780105e+03,8.358397411748201833e+00
9.905194905439460854e+03,8.357110320437564965e+00
9.905194926769139784e+03,8.355823323766793820e+00
9.905194948098818713e+03,8.354536421627528853e+00
9.905194969428497643e+03,8.353249614021176939e+00
9.905194990758176573e+03,8.351962900949137847e+00
9.905195012087855503e+03,8.350676282412829110e+00
9.905195033417536251e+03,8.349389758303965792e+00
9.905195054747215181e+03,8.348103328843356152e+00
