Time (BJD_TBD - 2450000), F_star + F_c (mJy)
1.065014266203716397e+04,3.861741200477066371e+00
1.065014268332748725e+04,3.861741222357285785e+00
1.065014270461781052e+04,3.861741244235241677e+00
1.065014272590813380e+04,3.861741266110932713e+00
1.065014274719845707e+04,3.861741287984359339e+00
1.065014276848878217e+04,3.861741309855522442e+00
1.065014278977910544e+04,3.861741331724419357e+00
1.065014281106942872e+04,3.861741353591051418e+00
1.065014283235975199e+04,3.861741375455418179e+00
1.065014285365007527e+04,3.861741397317520530e+00
1.065014287494039854e+04,3.861741419177357582e+00
1.065014289623072182e+04,3.861741441034929778e+00
1.065014291752104509e+04,3.861741462890237120e+00
1.065014293881136837e+04,3.861741484743277830e+00
1.065014296010169346e+04,3.861741506594056794e+00
1.065014298139201674e+04,3.861741528442567351e+00
1.065014300268234001e+04,3.861741550288813052e+00
1.065014302397266329e+04,3.861741572132793010e+00
1.065014304526298656e+04,3.861741593974506781e+00
1.065014306655330984e+04,3.861741615813956141e+00
1.065014308784363311e+04,3.861741637651139314e+00
1.065014310913395639e+04,3.861741659486056299e+00
1.065014313042427966e+04,3.861741681318707542e+00
1.065014315171460476e+04,3.861741703149095262e+00
1.065014317300492803e+04,3.861741724977215018e+00
1.065014319429525131e+04,3.861741746803068587e+00
1.065014321558557458e+04,3.861741768626655968e+00
1.065014323687589786e+04,3.861741790447977163e+00
1.065014325816622113e+04,3.861741812267031726e+00
1.065014327945654441e+04,3.861741834083820546e+00
1.065014330074686768e+04,3.861741855898342735e+00
1.065014332203719096e+04,3.861741877710598736e+00
1.065014334332751605e+04,3.861741899520590326e+00
1.065014336461783932e+04,3.861741921328313065e+00
1.065014338590816260e+04,3.861741943133769617e+00
1.065014340719848587e+04,3.861741964936959093e+00
1.065014342848880915e+04,3.861741986737881493e+00
1.065014344977913242e+04,3.861742008536537707e+00
1.065014347106945570e+04,3.861742030332926401e+00
1.065014349235977897e+04,3.861742052127048463e+00
1.065014351365010225e+04,3.861742073918903895e+00
1.065014353494042734e+04,3.861742095708493583e+00
1.065014355623075062e+04,3.861742117495813975e+00
1.065014357752107389e+04,3.861742139280867292e+00
1.065014359881139717e+04,3.861742161063653533e+00
1.065014362010172044e+04,3.861742182844173144e+00
1.065014364139204372e+04,3.861742204622424346e+00
1.065014366268236699e+04,3.861742226398407585e+00
1.065014368397269027e+04,3.861742248172124636e+00
1.065014370526301354e+04,3.861742269943572836e+00
1.065014372655333864e+04,3.861742291712755737e+00
1.065014374784366191e+04,3.861742313479668898e+00
1.065014376913398519e+04,3.861742335244314539e+00
1.065014379042430846e+04,3.861742357006691773e+00
1.065014381171463174e+04,3.861742378766801931e+00
1.065014383300495501e+04,3.861742400524643237e+00
1.065014385429527829e+04,3.861742422280216580e+00
1.065014387558560156e+04,3.861742444033521071e+00
1.065014389687592484e+04,3.861742465784558931e+00
1.065014391816624993e+04,3.861742487533329271e+00
1.065014393945657321e+04,3.861742509279829871e+00
1.065014396074689648e+04,3.861742531024061620e+00
1.065014398203721976e+04,3.861742552766024961e+00
1.065014400332754303e+04,3.861742574505719894e+00
1.065014402461786631e+04,3.861742596243145531e+00
1.065014404590818958e+04,3.861742617978302761e+00
1.065014406719851286e+04,3.861742639711192471e+00
1.065014408848883613e+04,3.861742661441812441e+00
1.065014410977916123e+04,3.861742683170165336e+00
1.065014413106948450e+04,3.861742704896247602e+00
1.065014415235980778e+04,3.861742726620060129e+00
1.065014417365013105e+04,3.861742748341603804e+00
1.065014419494045433e+04,3.861742770060878627e+00
1.065014421623077760e+04,3.861742791777884598e+00
1.065014423752110088e+04,3.861742813492620385e+00
