Time (BJD_TBD - 2450000), F_star + F_f (mJy)
9.889738090277649462e+03,3.658013972730257191e+00
9.889738107156652404e+03,3.658013972109871226e+00
9.889738124035655346e+03,3.658013971489505689e+00
9.889738140914658288e+03,3.658013970869159692e+00
9.889738157793661230e+03,3.658013970248835012e+00
9.889738174672662353e+03,3.658013969628530315e+00
9.889738191551665295e+03,3.658013969008246047e+00
9.889738208430668237e+03,3.658013968387981318e+00
9.889738225309671179e+03,3.658013967767737462e+00
9.889738242188674121e+03,3.658013967147514034e+00
9.889738259067677063e+03,3.658013966527310146e+00
9.889738275946680005e+03,3.658013965907127574e+00
9.889738292825682947e+03,3.658013965286964098e+00
9.889738309704684070e+03,3.658013964666821938e+00
9.889738326583687012e+03,3.658013964046699318e+00
9.889738343462689954e+03,3.658013963426597126e+00
9.889738360341692896e+03,3.658013962806515806e+00
9.889738377220695838e+03,3.658013962186454027e+00
9.889738394099698780e+03,3.658013961566412675e+00
9.889738410978701722e+03,3.658013960946391308e+00
9.889738427857704664e+03,3.658013960326390368e+00
9.889738444736705787e+03,3.658013959706409857e+00
9.889738461615708729e+03,3.658013959086449773e+00
9.889738478494711671e+03,3.658013958466510118e+00
9.889738495373714613e+03,3.658013957846590447e+00
9.889738512252717555e+03,3.658013957226691204e+00
9.889738529131720497e+03,3.658013956606811945e+00
9.889738546010723439e+03,3.658013955986953558e+00
9.889738562889726381e+03,3.658013955367114267e+00
9.889738579768727504e+03,3.658013954747295848e+00
9.889738596647730446e+03,3.658013954127498302e+00
9.889738613526733388e+03,3.658013953507719851e+00
9.889738630405736330e+03,3.658013952887962716e+00
9.889738647284739272e+03,3.658013952268225122e+00
9.889738664163742214e+03,3.658013951648508844e+00
9.889738681042745156e+03,3.658013951028811661e+00
9.889738697921748098e+03,3.658013950409135795e+00
9.889738714800749221e+03,3.658013949789479025e+00
9.889738731679752163e+03,3.658013949169843126e+00
9.889738748558755105e+03,3.658013948550228100e+00
9.889738765437758047e+03,3.658013947930632614e+00
9.889738782316760989e+03,3.658013947311057557e+00
9.889738799195763931e+03,3.658013946691502483e+00
9.889738816074766873e+03,3.658013946071967837e+00
9.889738832953769816e+03,3.658013945452453619e+00
9.889738849832770939e+03,3.658013944832960274e+00
9.889738866711773881e+03,3.658013944213486468e+00
9.889738883590776823e+03,3.658013943594033091e+00
