Time (BJD_TBD - 2450000), L_e/L_star (ppm)
1.027292596064833924e+04,9.269535897826091286e+01
1.027292604692779969e+04,9.270045439955272570e+01
1.027292613320726196e+04,9.270554959486004520e+01
1.027292621948672240e+04,9.271064456392781494e+01
1.027292630576618467e+04,9.271573930693060106e+01
1.027292639204564512e+04,9.272083382361333292e+01
1.027292647832510738e+04,9.272592811415061931e+01
1.027292656460456783e+04,9.273102217828736116e+01
1.027292665088403010e+04,9.273611601619818146e+01
1.027292673716349054e+04,9.274120962762802378e+01
1.027292682344295281e+04,9.274630301275138322e+01
1.027292690972241326e+04,9.275139617131333125e+01
1.027292699600187370e+04,9.275648910338101416e+01
1.027292708228133597e+04,9.276158180902153561e+01
1.027292716856079642e+04,9.276667428797991022e+01
1.027292725484025868e+04,9.277176654043071835e+01
1.027292734111971913e+04,9.277685856611896043e+01
1.027292742739918140e+04,9.278195036521914574e+01
1.027292751367864184e+04,9.278704193747634577e+01
1.027292759995810411e+04,9.279213328306502717e+01
1.027292768623756456e+04,9.279722440173027564e+01
1.027292777251702682e+04,9.280231529364658627e+01
1.027292785879648727e+04,9.280740595855908737e+01
1.027292794507594954e+04,9.281249639664214612e+01
1.027292803135540998e+04,9.281758660764097613e+01
1.027292811763487043e+04,9.282267659162270945e+01
1.027292820391433270e+04,9.282776634865439291e+01
1.027292829019379315e+04,9.283285587848124010e+01
1.027292837647325541e+04,9.283794518127761819e+01
1.027292846275271586e+04,9.284303425678875499e+01
1.027292854903217813e+04,9.284812310518904610e+01
1.027292863531163857e+04,9.285321172622371932e+01
1.027292872159110084e+04,9.285830012006712764e+01
1.027292880787056129e+04,9.286338828646451304e+01
1.027292889415002355e+04,9.286847622559025694e+01
1.027292898042948400e+04,9.287356393718962977e+01
1.027292906670894445e+04,9.287865142132969254e+01
1.027292915298840671e+04,9.288373867807754891e+01
1.027292923926786716e+04,9.288882570717845510e+01
1.027292932554732943e+04,9.289391250880674988e+01
1.027292941182678987e+04,9.289899908270774631e+01
1.027292949810625214e+04,9.290408542905581157e+01
1.027292958438571259e+04,9.290917154759624452e+01
1.027292967066517485e+04,9.291425743850329866e+01
1.027292975694463530e+04,9.291934310152240073e+01
1.027292984322409757e+04,9.292442853682780424e+01
1.027292992950355801e+04,9.292951374416493593e+01
1.027293001578302028e+04,9.293459872370799246e+01
1.027293010206248073e+04,9.293968347520240059e+01
1.027293018834194118e+04,9.294476799871523554e+01
1.027293027462140344e+04,9.294985229431357254e+01
1.027293036090086389e+04,9.295493636174275309e+01
1.027293044718032615e+04,9.296002020117707332e+01
1.027293053345978660e+04,9.296510381236195997e+01
1.027293061973924887e+04,9.297018719547169496e+01
1.027293070601870932e+04,9.297527035025166242e+01
1.027293079229817158e+04,9.298035327687614426e+01
1.027293087857763203e+04,9.298543597509058145e+01
1.027293096485709430e+04,9.299051844506924169e+01
1.027293105113655474e+04,9.299560068655753753e+01
1.027293113741601519e+04,9.300068269962261525e+01
1.027293122369547746e+04,9.300576448433140797e+01
1.027293130997493790e+04,9.301084604042948456e+01
1.027293139625440017e+04,9.301592736809099904e+01
1.027293148253386062e+04,9.302100846706152026e+01
1.027293156881332288e+04,9.302608933751521647e+01
1.027293165509278333e+04,9.303116997919767073e+01
1.027293174137224560e+04,9.303625039228296600e+01
1.027293182765170604e+04,9.304133057651678484e+01
1.027293191393116831e+04,9.304641053207323864e+01
1.027293200021062876e+04,9.305149025869792467e+01
1.027293208649008920e+04,9.305656975645787554e+01
1.027293217276955147e+04,9.306164902542001016e+01
1.027293225904901192e+04,9.306672806533008213e+01
1.027293234532847418e+04,9.307180687636208916e+01
1.027293243160793463e+04,9.307688545826182747e+01
1.027293251788739690e+04,9.308196381120322371e+01
1.027293260416685735e+04,9.308704193493210255e+01
1.027293269044631961e+04,9.309211982962246168e+01
1.027293277672578006e+04,9.309719749502006891e+01
1.027293286300524233e+04,9.310227493129892196e+01
1.027293294928470277e+04,9.310735213820484546e+01
1.027293303556416504e+04,9.311242911591173765e+01
1.027293312184362549e+04,9.311750586416553688e+01
1.027293320812308593e+04,9.312258238303307678e+01
1.027293329440254820e+04,9.312765867258134733e+01
1.027293338068200865e+04,9.313273473255613055e+01
1.027293346696147091e+04,9.313781056313148099e+01
1.027293355324093136e+04,9.314288616405316645e+01
1.027293363952039363e+04,9.314796153549518465e+01
1.027293372579985407e+04,9.315303667720340286e+01
1.027293381207931634e+04,9.315811158935170511e+01
1.027293389835877679e+04,9.316318627168608657e+01
1.027293398463823905e+04,9.316826072438037443e+01
1.027293407091769950e+04,9.317333494718056386e+01
1.027293415719715995e+04,9.317840894015350273e+01
1.027293424347662221e+04,9.318348270336613837e+01
1.027293432975608266e+04,9.318855623656443754e+01
1.027293441603554493e+04,9.319362953992224163e+01
1.027293450231500537e+04,9.319870261318556004e+01
1.027293458859446764e+04,9.320377545652821993e+01
1.027293467487392809e+04,9.320884806969624492e+01
1.027293476115339035e+04,9.321392045286349060e+01
1.027293484743285080e+04,9.321899260577600899e+01
1.027293493371231307e+04,9.322406452860758463e+01
1.027293501999177352e+04,9.322913622110424114e+01
1.027293510627123396e+04,9.323420768333295428e+01
1.027293519255069623e+04,9.323927891536051504e+01
1.027293527883015668e+04,9.324434991693306074e+01
1.027293536510961894e+04,9.324942068822433328e+01
1.027293545138907939e+04,9.325449122898045573e+01
1.027293553766854166e+04,9.325956153937519844e+01
1.027293562394800210e+04,9.326463161915474132e+01
1.027293571022746437e+04,9.326970146849276944e+01
1.027293579650692482e+04,9.327477108713550535e+01
1.027293588278638708e+04,9.327984047525661992e+01
1.027293596906584753e+04,9.328490963260236413e+01
1.027293605534530980e+04,9.328997855934642303e+01
1.027293614162477024e+04,9.329504725523501918e+01
1.027293622790423069e+04,9.330011572033498624e+01
1.027293631418369296e+04,9.330518395471311521e+01
1.027293640046315340e+04,9.331025195811571393e+01
1.027293648674261567e+04,9.331531973071641062e+01
1.027293657302207612e+04,9.332038727226151309e+01
1.027293665930153838e+04,9.332545458292459273e+01
1.027293674558099883e+04,9.333052166245207104e+01
1.027293683186046110e+04,9.333558851101750520e+01
1.027293691813992154e+04,9.334065512836727407e+01
1.027293700441938381e+04,9.334572151467493484e+01
1.027293709069884426e+04,9.335078766968685215e+01
1.027293717697830471e+04,9.335585359346987389e+01
1.027293726325776697e+04,9.336091928609073420e+01
1.027293734953722742e+04,9.336598474729582620e+01
1.027293743581668969e+04,9.337104997725874966e+01
1.027293752209615013e+04,9.337611497572586927e+01
1.027293760837561240e+04,9.338117974287079903e+01
1.027293769465507285e+04,9.338624427843994624e+01
1.027293778093453511e+04,9.339130858260685386e+01
1.027293786721399556e+04,9.339637265511794340e+01
1.027293795349345783e+04,9.340143649614682886e+01
1.027293803977291827e+04,9.340650010543993176e+01
1.027293812605238054e+04,9.341156348317078084e+01
1.027293821233184099e+04,9.341662662908586867e+01
1.027293829861130143e+04,9.342168954325194363e+01
1.027293838489076370e+04,9.342675222573578253e+01
1.027293847117022415e+04,9.343181467628392056e+01
1.027293855744968641e+04,9.343687689506978700e+01
1.027293864372914686e+04,9.344193888183997387e+01
1.027293873000860913e+04,9.344700063676791046e+01
1.027293881628806957e+04,9.345206215960024565e+01
1.027293890256753184e+04,9.345712345051036607e+01
1.027293898884699229e+04,9.346218450924489218e+01
1.027293907512645455e+04,9.346724533597725326e+01
1.027293916140591500e+04,9.347230593045405556e+01
1.027293924768537545e+04,9.347736629274206166e+01
1.027293933396483772e+04,9.348242642290796311e+01
1.027293942024429816e+04,9.348748632069843723e+01
1.027293950652376043e+04,9.349254598628684221e+01
1.027293959280322088e+04,9.349760541941988379e+01
1.027293967908268314e+04,9.350266462027093439e+01
1.027293976536214359e+04,9.350772358858669975e+01
1.027293985164160586e+04,9.351278232454052386e+01
1.027293993792106630e+04,9.351784082787915509e+01
1.027294002420052857e+04,9.352289909877593743e+01
1.027294011047998902e+04,9.352795713697763347e+01
1.027294019675944946e+04,9.353301494255092052e+01
1.027294028303891173e+04,9.353807251556247593e+01
1.027294036931837218e+04,9.354312985575907646e+01
1.027294045559783444e+04,9.354818696331405192e+01
1.027294054187729489e+04,9.355324383797419330e+01
1.027294062815675716e+04,9.355830047991280196e+01
1.027294071443621760e+04,9.356335688887668312e+01
1.027294080071567987e+04,9.356841306503915234e+01
1.027294088699514032e+04,9.357346900814704327e+01
1.027294097327460258e+04,9.357852471837361463e+01
1.027294105955406303e+04,9.358358019546575690e+01
1.027294114583352530e+04,9.358863543959667197e+01
1.027294123211298574e+04,9.359369045051332137e+01
1.027294131839244619e+04,9.359874522828231136e+01
1.027294140467190846e+04,9.360379977297031928e+01
1.027294149095136891e+04,9.360885408432427823e+01
1.027294157723083117e+04,9.361390816251731906e+01
1.027294166351029162e+04,9.361896200729650275e+01
1.027294174978975389e+04,9.362401561883496015e+01
1.027294183606921433e+04,9.362906899687969542e+01
1.027294192234867660e+04,9.363412214160385361e+01
1.027294200862813705e+04,9.363917505275443887e+01
1.027294209490759931e+04,9.364422773050465310e+01
1.027294218118705976e+04,9.364928017460150045e+01
1.027294226746652021e+04,9.365433238511161562e+01
1.027294235374598247e+04,9.365938436210151963e+01
1.027294244002544292e+04,9.366443610531840136e+01
1.027294252630490519e+04,9.366948761493533482e+01
