Time (BJD_TBD - 2450000), F_star + F_e (mJy)
1.013184277777792886e+04,3.604216249855034526e+00
1.013184279854968190e+04,3.604216254039351863e+00
1.013184281932143494e+04,3.604216258223702063e+00
1.013184284009318799e+04,3.604216262408086902e+00
1.013184286086494103e+04,3.604216266592505047e+00
1.013184288163669407e+04,3.604216270776957831e+00
1.013184290240844712e+04,3.604216274961443922e+00
1.013184292318020016e+04,3.604216279145964652e+00
1.013184294395195320e+04,3.604216283330518689e+00
1.013184296472370625e+04,3.604216287515106476e+00
1.013184298549545929e+04,3.604216291699728902e+00
1.013184300626721233e+04,3.604216295884384635e+00
1.013184302703896537e+04,3.604216300069074119e+00
1.013184304781071842e+04,3.604216304253798242e+00
1.013184306858247146e+04,3.604216308438555672e+00
1.013184308935422450e+04,3.604216312623347740e+00
1.013184311012597936e+04,3.604216316808173115e+00
1.013184313089773241e+04,3.604216320993032241e+00
1.013184315166948545e+04,3.604216325177926006e+00
1.013184317244123849e+04,3.604216329362853077e+00
1.013184319321299154e+04,3.604216333547813900e+00
1.013184321398474458e+04,3.604216337732808917e+00
1.013184323475649762e+04,3.604216341917838129e+00
1.013184325552825067e+04,3.604216346102900204e+00
1.013184327630000371e+04,3.604216350287997361e+00
1.013184329707175675e+04,3.604216354473127826e+00
1.013184331784350979e+04,3.604216358658292485e+00
1.013184333861526284e+04,3.604216362843490007e+00
1.013184335938701588e+04,3.604216367028723056e+00
1.013184338015876892e+04,3.604216371213988523e+00
1.013184340093052197e+04,3.604216375399288630e+00
1.013184342170227501e+04,3.604216379584622487e+00
1.013184344247402805e+04,3.604216383769990095e+00
1.013184346324578109e+04,3.604216387955391454e+00
1.013184348401753414e+04,3.604216392140827008e+00
1.013184350478928718e+04,3.604216396326296756e+00
1.013184352556104022e+04,3.604216400511799367e+00
1.013184354633279327e+04,3.604216404697336174e+00
1.013184356710454631e+04,3.604216408882907619e+00
1.013184358787629935e+04,3.604216413068512814e+00
1.013184360864805240e+04,3.604216417254151317e+00
1.013184362941980544e+04,3.604216421439823570e+00
1.013184365019155848e+04,3.604216425625529574e+00
1.013184367096331152e+04,3.604216429811269773e+00
1.013184369173506457e+04,3.604216433997044167e+00
1.013184371250681761e+04,3.604216438182851867e+00
1.013184373327857065e+04,3.604216442368693762e+00
1.013184375405032551e+04,3.604216446554568964e+00
1.013184377482207856e+04,3.604216450740479250e+00
1.013184379559383160e+04,3.604216454926421953e+00
1.013184381636558464e+04,3.604216459112398852e+00
1.013184383713733769e+04,3.604216463298410389e+00
1.013184385790909073e+04,3.604216467484454789e+00
1.013184387868084377e+04,3.604216471670533384e+00
1.013184389945259682e+04,3.604216475856645729e+00
1.013184392022434986e+04,3.604216480042791826e+00
1.013184394099610290e+04,3.604216484228972117e+00
1.013184396176785594e+04,3.604216488415186159e+00
1.013184398253960899e+04,3.604216492601433952e+00
1.013184400331136203e+04,3.604216496787715052e+00
1.013184402408311507e+04,3.604216500974030790e+00
1.013184404485486812e+04,3.604216505160380279e+00
1.013184406562662116e+04,3.604216509346763075e+00
1.013184408639837420e+04,3.604216513533180066e+00
1.013184410717012724e+04,3.604216517719630364e+00
1.013184412794188029e+04,3.604216521906114856e+00
1.013184414871363333e+04,3.604216526092633543e+00
1.013184416948538637e+04,3.604216530279185537e+00
1.013184419025713942e+04,3.604216534465771726e+00
1.013184421102889246e+04,3.604216538652391222e+00
1.013184423180064550e+04,3.604216542839044468e+00
1.013184425257239855e+04,3.604216547025731465e+00
1.013184427334415159e+04,3.604216551212453101e+00
1.013184429411590463e+04,3.604216555399208044e+00
1.013184431488765767e+04,3.604216559585996738e+00
1.013184433565941072e+04,3.604216563772818738e+00
1.013184435643116376e+04,3.604216567959675377e+00
1.013184437720291680e+04,3.604216572146564879e+00
1.013184439797466985e+04,3.604216576333488575e+00
1.013184441874642471e+04,3.604216580520446911e+00
1.013184443951817775e+04,3.604216584707438109e+00
1.013184446028993079e+04,3.604216588894463502e+00
1.013184448106168384e+04,3.604216593081522646e+00
1.013184450183343688e+04,3.604216597268615097e+00
1.013184452260518992e+04,3.604216601455741742e+00
1.013184454337694297e+04,3.604216605642901694e+00
1.013184456414869601e+04,3.604216609830095841e+00
1.013184458492044905e+04,3.604216614017323739e+00
1.013184460569220209e+04,3.604216618204585387e+00
1.013184462646395514e+04,3.604216622391880342e+00
1.013184464723570818e+04,3.604216626579209937e+00
1.013184466800746122e+04,3.604216630766572393e+00
1.013184468877921427e+04,3.604216634953969489e+00
1.013184470955096731e+04,3.604216639141399892e+00
1.013184473032272035e+04,3.604216643328863601e+00
