Time (BJD_TBD - 2450000), F_star + F_e (mJy)
9.891595520833507180e+03,2.653037146894164700e+00
9.891595543725843527e+03,2.653037141834685642e+00
9.891595566618178054e+03,2.653037136775251881e+00
9.891595589510514401e+03,2.653037131715861197e+00
9.891595612402848928e+03,2.653037126656514033e+00
9.891595635295185275e+03,2.653037121597210835e+00
9.891595658187519803e+03,2.653037116537952045e+00
9.891595681079856149e+03,2.653037111478736776e+00
9.891595703972190677e+03,2.653037106419565028e+00
9.891595726864527023e+03,2.653037101360437244e+00
9.891595749756863370e+03,2.653037096301352982e+00
9.891595772649197897e+03,2.653037091242313572e+00
9.891595795541534244e+03,2.653037086183317239e+00
9.891595818433868772e+03,2.653037081124365315e+00
9.891595841326205118e+03,2.653037076065456912e+00
9.891595864218539646e+03,2.653037071006592917e+00
9.891595887110875992e+03,2.653037065947772000e+00
9.891595910003210520e+03,2.653037060888995047e+00
9.891595932895546866e+03,2.653037055830262503e+00
9.891595955787881394e+03,2.653037050771573480e+00
9.891595978680217740e+03,2.653037045712927977e+00
9.891596001572554087e+03,2.653037040654326884e+00
9.891596024464888615e+03,2.653037035595769755e+00
9.891596047357224961e+03,2.653037030537256591e+00
9.891596070249559489e+03,2.653037025478786948e+00
9.891596093141895835e+03,2.653037020420360825e+00
9.891596116034230363e+03,2.653037015361979556e+00
9.891596138926566709e+03,2.653037010303641363e+00
9.891596161818901237e+03,2.653037005245347579e+00
9.891596184711237584e+03,2.653037000187097760e+00
9.891596207603573930e+03,2.653036995128891462e+00
9.891596230495908458e+03,2.653036990070729129e+00
9.891596253388244804e+03,2.653036985012611204e+00
9.891596276280579332e+03,2.653036979954537244e+00
9.891596299172915678e+03,2.653036974896505917e+00
9.891596322065250206e+03,2.653036969838519887e+00
9.891596344957586552e+03,2.653036964780577378e+00
9.891596367849921080e+03,2.653036959722678834e+00
9.891596390742257427e+03,2.653036954664823810e+00
9.891596413634591954e+03,2.653036949607013639e+00
9.891596436526928301e+03,2.653036944549246545e+00
9.891596459419264647e+03,2.653036939491523860e+00
9.891596482311599175e+03,2.653036934433845140e+00
9.891596505203935521e+03,2.653036929376209940e+00
9.891596528096270049e+03,2.653036924318618706e+00
9.891596550988606396e+03,2.653036919261071436e+00
9.891596573880940923e+03,2.653036914203568575e+00
9.891596596773277270e+03,2.653036909146109235e+00
9.891596619665611797e+03,2.653036904088694303e+00
9.891596642557948144e+03,2.653036899031322893e+00
9.891596665450284490e+03,2.653036893973995447e+00
9.891596688342619018e+03,2.653036888916712410e+00
9.891596711234955364e+03,2.653036883859473338e+00
9.891596734127289892e+03,2.653036878802278231e+00
9.891596757019626239e+03,2.653036873745126645e+00
9.891596779911960766e+03,2.653036868688019023e+00
9.891596802804297113e+03,2.653036863630955811e+00
9.891596825696631640e+03,2.653036858573936563e+00
9.891596848588967987e+03,2.653036853516960836e+00
9.891596871481304333e+03,2.653036848460029518e+00
9.891596894373638861e+03,2.653036843403142164e+00
9.891596917265975208e+03,2.653036838346298776e+00
9.891596940158309735e+03,2.653036833289499352e+00
9.891596963050646082e+03,2.653036828232744337e+00
9.891596985942980609e+03,2.653036823176032843e+00
9.891597008835316956e+03,2.653036818119365314e+00
9.891597031727651483e+03,2.653036813062742194e+00
9.891597054619987830e+03,2.653036808006162595e+00
9.891597077512322358e+03,2.653036802949627404e+00
9.891597100404658704e+03,2.653036797893136178e+00
9.891597123296995051e+03,2.653036792836688473e+00
9.891597146189329578e+03,2.653036787780285621e+00
9.891597169081665925e+03,2.653036782723926290e+00
9.891597191974000452e+03,2.653036777667611368e+00
9.891597214866336799e+03,2.653036772611339966e+00
