Time (BJD_TBD - 2450000), L_h/L_star (ppm)
1.014846018518507481e+04,2.826262723255738862e+01
1.014846020605984813e+04,2.826264978108575576e+01
1.014846022693461964e+04,2.826267232893093606e+01
1.014846024780939297e+04,2.826269487609686237e+01
1.014846026868416629e+04,2.826271742258157005e+01
1.014846028955893780e+04,2.826273996838309088e+01
1.014846031043371113e+04,2.826276251350535063e+01
1.014846033130848264e+04,2.826278505794441642e+01
1.014846035218325596e+04,2.826280760170422113e+01
1.014846037305802929e+04,2.826283014478280009e+01
1.014846039393280080e+04,2.826285268717819577e+01
1.014846041480757413e+04,2.826287522889431969e+01
1.014846043568234745e+04,2.826289776992920721e+01
1.014846045655711896e+04,2.826292031028090435e+01
1.014846047743189229e+04,2.826294284995333683e+01
1.014846049830666561e+04,2.826296538894453292e+01
1.014846051918143712e+04,2.826298792725252795e+01
1.014846054005621045e+04,2.826301046488125124e+01
1.014846056093098196e+04,2.826303300182677702e+01
1.014846058180575528e+04,2.826305553809302751e+01
1.014846060268052861e+04,2.826307807367803449e+01
1.014846062355530012e+04,2.826310060857984396e+01
1.014846064443007344e+04,2.826312314280236748e+01
1.014846066530484677e+04,2.826314567634365460e+01
1.014846068617961828e+04,2.826316820920173711e+01
1.014846070705439161e+04,2.826319074138053367e+01
1.014846072792916493e+04,2.826321327287808671e+01
1.014846074880393644e+04,2.826323580369242450e+01
1.014846076967870977e+04,2.826325833382748343e+01
1.014846079055348127e+04,2.826328086327933065e+01
1.014846081142825460e+04,2.826330339205188835e+01
1.014846083230302793e+04,2.826332592014319189e+01
1.014846085317779944e+04,2.826334844755128728e+01
1.014846087405257276e+04,2.826337097428008605e+01
1.014846089492734609e+04,2.826339350032763065e+01
1.014846091580211760e+04,2.826341602569195643e+01
1.014846093667689092e+04,2.826343855037699271e+01
1.014846095755166243e+04,2.826346107437880306e+01
1.014846097842643576e+04,2.826348359770132390e+01
1.014846099930120909e+04,2.826350612034257992e+01
1.014846102017598059e+04,2.826352864230061357e+01
1.014846104105075392e+04,2.826355116357934705e+01
1.014846106192552725e+04,2.826357368417681215e+01
1.014846108280029875e+04,2.826359620409106554e+01
1.014846110367507208e+04,2.826361872332600100e+01
1.014846112454984541e+04,2.826364124187967164e+01
1.014846114542461692e+04,2.826366375975011280e+01
1.014846116629939024e+04,2.826368627694125024e+01
1.014846118717416175e+04,2.826370879344915110e+01
1.014846120804893508e+04,2.826373130927775179e+01
1.014846122892370840e+04,2.826375382442507345e+01
1.014846124979847991e+04,2.826377633888916563e+01
1.014846127067325324e+04,2.826379885267393277e+01
1.014846129154802657e+04,2.826382136577743509e+01
1.014846131242279807e+04,2.826384387819769728e+01
1.014846133329757140e+04,2.826386638993864509e+01
1.014846135417234473e+04,2.826388890099831031e+01
1.014846137504711623e+04,2.826391141137473184e+01
1.014846139592188956e+04,2.826393392107183899e+01
1.014846141679666107e+04,2.826395643008569891e+01
1.014846143767143440e+04,2.826397893842023734e+01
1.014846145854620772e+04,2.826400144607349674e+01
1.014846147942097923e+04,2.826402395304350534e+01
1.014846150029575256e+04,2.826404645933419246e+01
1.014846152117052588e+04,2.826406896494358989e+01
1.014846154204529739e+04,2.826409146986973298e+01
1.014846156292007072e+04,2.826411397411655457e+01
1.014846158379484405e+04,2.826413647768207937e+01
1.014846160466961555e+04,2.826415898056435339e+01
1.014846162554438888e+04,2.826418148276729525e+01
1.014846164641916039e+04,2.826420398428698277e+01
1.014846166729393371e+04,2.826422648512733815e+01
1.014846168816870704e+04,2.826424898528639318e+01
1.014846170904347855e+04,2.826427148476218676e+01
1.014846172991825188e+04,2.826429398355865175e+01
1.014846175079302520e+04,2.826431648167380928e+01
1.014846177166779671e+04,2.826433897910571602e+01
1.014846179254257004e+04,2.826436147585826930e+01
1.014846181341734336e+04,2.826438397192952579e+01
1.014846183429211487e+04,2.826440646731752082e+01
1.014846185516688820e+04,2.826442896202616240e+01
1.014846187604165971e+04,2.826445145605153897e+01
1.014846189691643303e+04,2.826447394939757274e+01
1.014846191779120636e+04,2.826449644206229550e+01
1.014846193866597787e+04,2.826451893404375326e+01
1.014846195954075120e+04,2.826454142534585401e+01
1.014846198041552452e+04,2.826456391596664730e+01
1.014846200129029603e+04,2.826458640590416493e+01
1.014846202216506936e+04,2.826460889516232555e+01
1.014846204303984086e+04,2.826463138373722117e+01
1.014846206391461419e+04,2.826465387163275267e+01
1.014846208478938752e+04,2.826467635884696605e+01
1.014846210566415903e+04,2.826469884537791089e+01
1.014846212653893235e+04,2.826472133122948804e+01
1.014846214741370568e+04,2.826474381639974354e+01
1.014846216828847719e+04,2.826476630088671627e+01
1.014846218916325051e+04,2.826478878469433553e+01
1.014846221003802384e+04,2.826481126782062603e+01
1.014846223091279535e+04,2.826483375026363376e+01
1.014846225178756868e+04,2.826485623202727027e+01
1.014846227266234018e+04,2.826487871310762046e+01
1.014846229353711351e+04,2.826490119350860297e+01
1.014846231441188684e+04,2.826492367322825672e+01
1.014846233528665834e+04,2.826494615226462059e+01
1.014846235616143167e+04,2.826496863062161680e+01
1.014846237703620500e+04,2.826499110829727712e+01
1.014846239791097651e+04,2.826501358528964403e+01
1.014846241878574983e+04,2.826503606160263260e+01
1.014846243966052316e+04,2.826505853723428885e+01
1.014846246053529467e+04,2.826508101218264812e+01
1.014846248141006799e+04,2.826510348645162907e+01
1.014846250228483950e+04,2.826512596003730948e+01
1.014846252315961283e+04,2.826514843294361157e+01
1.014846254403438616e+04,2.826517090516857067e+01
1.014846256490915766e+04,2.826519337671022924e+01
1.014846258578393099e+04,2.826521584757250238e+01
1.014846260665870432e+04,2.826523831775342899e+01
1.014846262753347582e+04,2.826526078725105151e+01
1.014846264840824915e+04,2.826528325606928860e+01
1.014846266928302248e+04,2.826530572420617560e+01
1.014846269015779399e+04,2.826532819165975496e+01
1.014846271103256731e+04,2.826535065843394179e+01
1.014846273190733882e+04,2.826537312452482098e+01
1.014846275278211215e+04,2.826539558993630408e+01
1.014846277365688547e+04,2.826541805466643709e+01
1.014846279453165698e+04,2.826544051871325891e+01
1.014846281540643031e+04,2.826546298208067398e+01
1.014846283628120364e+04,2.826548544476674252e+01
1.014846285715597514e+04,2.826550790676948921e+01
1.014846287803074847e+04,2.826553036809283626e+01
1.014846289890552180e+04,2.826555282873482255e+01
1.014846291978029330e+04,2.826557528869349412e+01
1.014846294065506663e+04,2.826559774797275182e+01
1.014846296152983814e+04,2.826562020656869834e+01
1.014846298240461147e+04,2.826564266448523455e+01
1.014846300327938479e+04,2.826566512172040291e+01
1.014846302415415630e+04,2.826568757827224943e+01
1.014846304502892963e+04,2.826571003414468564e+01
1.014846306590370295e+04,2.826573248933575044e+01
1.014846308677847446e+04,2.826575494384348985e+01
1.014846310765324779e+04,2.826577739767182251e+01
1.014846312852802112e+04,2.826579985081877311e+01
1.014846314940279262e+04,2.826582230328239476e+01
1.014846317027756595e+04,2.826584475506660254e+01
1.014846319115233746e+04,2.826586720616747428e+01
1.014846321202711079e+04,2.826588965658892860e+01
1.014846323290188411e+04,2.826591210632900797e+01
1.014846325377665562e+04,2.826593455538574773e+01
1.014846327465142895e+04,2.826595700376307008e+01
1.014846329552620227e+04,2.826597945145900326e+01
1.014846331640097378e+04,2.826600189847160394e+01
1.014846333727574711e+04,2.826602434480477299e+01
1.014846335815051862e+04,2.826604679045460955e+01
1.014846337902529194e+04,2.826606923542501093e+01
1.014846339990006527e+04,2.826609167971402670e+01
1.014846342077483678e+04,2.826611412331970286e+01
1.014846344164961010e+04,2.826613656624594029e+01
1.014846346252438343e+04,2.826615900849078855e+01
1.014846348339915494e+04,2.826618145005229366e+01
1.014846350427392827e+04,2.826620389093436003e+01
1.014846352514870159e+04,2.826622633113503369e+01
1.014846354602347310e+04,2.826624877065236419e+01
1.014846356689824643e+04,2.826627120949024174e+01
1.014846358777301793e+04,2.826629364764477614e+01
1.014846360864779126e+04,2.826631608511987537e+01
1.014846362952256459e+04,2.826633852191356411e+01
1.014846365039733610e+04,2.826636095802390614e+01
1.014846367127210942e+04,2.826638339345480233e+01
1.014846369214688275e+04,2.826640582820429159e+01
1.014846371302165426e+04,2.826642826227042704e+01
1.014846373389642758e+04,2.826645069565710955e+01
1.014846375477120091e+04,2.826647312836238513e+01
1.014846377564597242e+04,2.826649556038430688e+01
1.014846379652074575e+04,2.826651799172677215e+01
1.014846381739551725e+04,2.826654042238588005e+01
1.014846383827029058e+04,2.826656285236552435e+01
1.014846385914506391e+04,2.826658528166376527e+01
1.014846388001983541e+04,2.826660771027863817e+01
1.014846390089460874e+04,2.826663013821405102e+01
1.014846392176938207e+04,2.826665256546805338e+01
1.014846394264415358e+04,2.826667499203868417e+01
1.014846396351892690e+04,2.826669741792985135e+01
1.014846398439370023e+04,2.826671984313960451e+01
1.014846400526847174e+04,2.826674226766598608e+01
1.014846402614324506e+04,2.826676469151290050e+01
1.014846404701801657e+04,2.826678711467643978e+01
1.014846406789278990e+04,2.826680953716051192e+01
1.014846408876756323e+04,2.826683195896316647e+01
1.014846410964233473e+04,2.826685438008243878e+01
1.014846413051710806e+04,2.826687680052224039e+01
1.014846415139188139e+04,2.826689922028061730e+01
1.014846417226665289e+04,2.826692163935561197e+01
1.014846419314142622e+04,2.826694405775113594e+01
1.014846421401619955e+04,2.826696647546522811e+01
1.014846423489097106e+04,2.826698889249593449e+01
1.014846425576574438e+04,2.826701130884716306e+01
1.014846427664051589e+04,2.826703372451500940e+01
1.014846429751528922e+04,2.826705613950337437e+01
1.014846431839006254e+04,2.826707855381030399e+01
1.014846433926483405e+04,2.826710096743384426e+01
1.014846436013960738e+04,2.826712338037790317e+01
1.014846438101438071e+04,2.826714579264052674e+01
1.014846440188915221e+04,2.826716820421975029e+01
1.014846442276392554e+04,2.826719061511949249e+01
1.014846444363869705e+04,2.826721302533584179e+01
1.014846446451347038e+04,2.826723543487269552e+01
1.014846448538824370e+04,2.826725784372811390e+01
1.014846450626301521e+04,2.826728025190012517e+01
1.014846452713778854e+04,2.826730265939265152e+01
1.014846454801256186e+04,2.826732506620373186e+01
1.014846456888733337e+04,2.826734747233140865e+01
1.014846458976210670e+04,2.826736987777958632e+01
1.014846461063688002e+04,2.826739228254631797e+01
1.014846463151165153e+04,2.826741468662964607e+01
1.014846465238642486e+04,2.826743709003347149e+01
1.014846467326119637e+04,2.826745949275389691e+01
1.014846469413596969e+04,2.826748189479481965e+01
1.014846471501074302e+04,2.826750429615428217e+01
1.014846473588551453e+04,2.826752669683033758e+01
1.014846475676028786e+04,2.826754909682688677e+01
1.014846477763506118e+04,2.826757149614197928e+01
1.014846479850983269e+04,2.826759389477366469e+01
1.014846481938460602e+04,2.826761629272583676e+01
1.014846484025937934e+04,2.826763868999654150e+01
1.014846486113415085e+04,2.826766108658383203e+01
1.014846488200892418e+04,2.826768348249161988e+01
1.014846490288369569e+04,2.826770587771598642e+01
1.014846492375846901e+04,2.826772827226083962e+01
1.014846494463324234e+04,2.826775066612421838e+01
1.014846496550801385e+04,2.826777305930418649e+01
1.014846498638278717e+04,2.826779545180463060e+01
1.014846500725756050e+04,2.826781784362360739e+01
1.014846502813233201e+04,2.826784023475915575e+01
1.014846504900710534e+04,2.826786262521518722e+01
1.014846506988187866e+04,2.826788501498974071e+01
1.014846509075665017e+04,2.826790740408087643e+01
1.014846511163142350e+04,2.826792979249248106e+01
1.014846513250619500e+04,2.826795218022065370e+01
1.014846515338096833e+04,2.826797456726930591e+01
1.014846517425574166e+04,2.826799695363647658e+01
1.014846519513051317e+04,2.826801933932021171e+01
1.014846521600528649e+04,2.826804172432441575e+01
1.014846523688005982e+04,2.826806410864714536e+01
1.014846525775483133e+04,2.826808649228643588e+01
1.014846527862960465e+04,2.826810887524619176e+01
1.014846529950437798e+04,2.826813125752446254e+01
1.014846532037914949e+04,2.826815363911929069e+01
1.014846534125392282e+04,2.826817602003458774e+01
1.014846536212869432e+04,2.826819840026644570e+01
1.014846538300346765e+04,2.826822077981875836e+01
1.014846540387824098e+04,2.826824315868958237e+01
1.014846542475301248e+04,2.826826553687696730e+01
1.014846544562778581e+04,2.826828791438479982e+01
