Time (BJD_TBD - 2450000), F_star + F_d (mJy)
9.913946643518749624e+03,2.739278010924003581e+00
9.913946661622412648e+03,2.739278014966442854e+00
9.913946679726073853e+03,2.739278019009050880e+00
9.913946697829736877e+03,2.739278023051829880e+00
9.913946715933398082e+03,2.739278027094777634e+00
9.913946734037061105e+03,2.739278031137896807e+00
9.913946752140722310e+03,2.739278035181185178e+00
9.913946770244385334e+03,2.739278039224644079e+00
9.913946788348046539e+03,2.739278043268272178e+00
9.913946806451709563e+03,2.739278047312070363e+00
9.913946824555372586e+03,2.739278051356039079e+00
9.913946842659033791e+03,2.739278055400176992e+00
9.913946860762696815e+03,2.739278059444485880e+00
9.913946878866358020e+03,2.739278063488963522e+00
9.913946896970021044e+03,2.739278067533611694e+00
9.913946915073682248e+03,2.739278071578429508e+00
9.913946933177345272e+03,2.739278075623417408e+00
9.913946951281006477e+03,2.739278079668575394e+00
9.913946969384669501e+03,2.739278083713903467e+00
9.913946987488332525e+03,2.739278087759401181e+00
9.913947005591993729e+03,2.739278091805068982e+00
9.913947023695656753e+03,2.739278095850905981e+00
9.913947041799317958e+03,2.739278099896913510e+00
9.913947059902980982e+03,2.739278103943090681e+00
9.913947078006642187e+03,2.739278107989437494e+00
9.913947096110305210e+03,2.739278112035954837e+00
9.913947114213966415e+03,2.739278116082641823e+00
9.913947132317629439e+03,2.739278120129498895e+00
9.913947150421292463e+03,2.739278124176525608e+00
9.913947168524953668e+03,2.739278128223721964e+00
9.913947186628616691e+03,2.739278132271088850e+00
9.913947204732277896e+03,2.739278136318624934e+00
9.913947222835940920e+03,2.739278140366331105e+00
9.913947240939602125e+03,2.739278144414206917e+00
9.913947259043265149e+03,2.739278148462253260e+00
9.913947277146926353e+03,2.739278152510468800e+00
9.913947295250589377e+03,2.739278156558854871e+00
9.913947313354252401e+03,2.739278160607410584e+00
9.913947331457913606e+03,2.739278164656135495e+00
9.913947349561576630e+03,2.739278168705030936e+00
9.913947367665237834e+03,2.739278172754096019e+00
9.913947385768900858e+03,2.739278176803330744e+00
9.913947403872562063e+03,2.739278180852736000e+00
9.913947421976225087e+03,2.739278184902310009e+00
9.913947440079888111e+03,2.739278188952054993e+00
9.913947458183549315e+03,2.739278193001968731e+00
9.913947476287212339e+03,2.739278197052052999e+00
9.913947494390873544e+03,2.739278201102306909e+00
9.913947512494536568e+03,2.739278205152730461e+00
9.913947530598197773e+03,2.739278209203324099e+00
9.913947548701860796e+03,2.739278213254087380e+00
9.913947566805522001e+03,2.739278217305020302e+00
9.913947584909185025e+03,2.739278221356123755e+00
9.913947603012848049e+03,2.739278225407396850e+00
9.913947621116509254e+03,2.739278229458839586e+00
9.913947639220172277e+03,2.739278233510451965e+00
