Time (BJD_TBD - 2450000), F_b/F_star (ppm)
1.063802708333311602e+04,6.473910096676423791e+02
1.063802710516863226e+04,6.474045724041532139e+02
1.063802712700415032e+04,6.474181326147009941e+02
1.063802714883966655e+04,6.474316902969146668e+02
1.063802717067518279e+04,6.474452454518120703e+02
1.063802719251070084e+04,6.474587980804104745e+02
1.063802721434621708e+04,6.474723481803400773e+02
1.063802723618173331e+04,6.474858957526182621e+02
1.063802725801725137e+04,6.474994407982615030e+02
1.063802727985276761e+04,6.475129833149014758e+02
1.063802730168828566e+04,6.475265233046826552e+02
1.063802732352380190e+04,6.475400607652379676e+02
1.063802734535931813e+04,6.475535956975833187e+02
1.063802736719483619e+04,6.475671281027345003e+02
1.063802738903035242e+04,6.475806579783253483e+02
1.063802741086586866e+04,6.475941853253716545e+02
1.063802743270138672e+04,6.476077101448884150e+02
1.063802745453690295e+04,6.476212324345108300e+02
1.063802747637241919e+04,6.476347521952542365e+02
1.063802749820793724e+04,6.476482694281330623e+02
1.063802752004345348e+04,6.476617841307835306e+02
1.063802754187896971e+04,6.476752963042207512e+02
1.063802756371448777e+04,6.476888059494583558e+02
1.063802758555000401e+04,6.477023130641341595e+02
1.063802760738552206e+04,6.477158176503871800e+02
1.063802762922103830e+04,6.477293197058560281e+02
1.063802765105655453e+04,6.477428192315546767e+02
1.063802767289207259e+04,6.477563162284958480e+02
1.063802769472758882e+04,6.477698106943197445e+02
1.063802771656310506e+04,6.477833026300394295e+02
1.063802773839862311e+04,6.477967920366670569e+02
1.063802776023413935e+04,6.478102789118444207e+02
1.063802778206965559e+04,6.478237632565839021e+02
1.063802780390517364e+04,6.478372450718970867e+02
1.063802782574068988e+04,6.478507243554269053e+02
1.063802784757620611e+04,6.478642011081855117e+02
1.063802786941172417e+04,6.478776753311838092e+02
1.063802789124724040e+04,6.478911470220659794e+02
1.063802791308275846e+04,6.479046161829653556e+02
1.063802793491827470e+04,6.479180828115269151e+02
1.063802795675379093e+04,6.479315469087614474e+02
1.063802797858930899e+04,6.479450084756797423e+02
1.063802800042482522e+04,6.479584675099274591e+02
1.063802802226034146e+04,6.479719240125155011e+02
1.063802804409585951e+04,6.479853779844535211e+02
1.063802806593137575e+04,6.479988294233887700e+02
1.063802808776689199e+04,6.480122783303316965e+02
1.063802810960241004e+04,6.480257247062909300e+02
1.063802813143792628e+04,6.480391685489156544e+02
1.063802815327344251e+04,6.480526098592149538e+02
1.063802817510896057e+04,6.480660486381977989e+02
1.063802819694447680e+04,6.480794848835141693e+02
1.063802821877999486e+04,6.480929185972917139e+02
1.063802824061551109e+04,6.481063497771817765e+02
1.063802826245102733e+04,6.481197784241925319e+02
1.063802828428654539e+04,6.481332045393317003e+02
1.063802830612206162e+04,6.481466281202517621e+02
1.063802832795757786e+04,6.481600491679606648e+02
1.063802834979309591e+04,6.481734676834651054e+02
1.063802837162861215e+04,6.481868836644191560e+02
1.063802839346412838e+04,6.482002971118298547e+02
1.063802841529964644e+04,6.482137080267040119e+02
1.063802843713516268e+04,6.482271164066961546e+02
1.063802845897067891e+04,6.482405222528135482e+02
1.063802848080619697e+04,6.482539255660617528e+02
1.063802850264171320e+04,6.482673263440972278e+02
1.063802852447723126e+04,6.482807245890422791e+02
1.063802854631274749e+04,6.482941202985540485e+02
1.063802856814826373e+04,6.483075134736384371e+02
1.063802858998378179e+04,6.483209041153002090e+02
1.063802861181929802e+04,6.483342922211980976e+02
1.063802863365481426e+04,6.483476777923372083e+02
1.063802865549033231e+04,6.483610608297220779e+02
1.063802867732584855e+04,6.483744413310124628e+02
1.063802869916136478e+04,6.483878192972132410e+02
1.063802872099688284e+04,6.484011947293279263e+02
1.063802874283239908e+04,6.484145676250178667e+02
1.063802876466791531e+04,6.484279379852872580e+02
1.063802878650343337e+04,6.484413058111392729e+02
1.063802880833894960e+04,6.484546711002365100e+02
1.063802883017446766e+04,6.484680338546952498e+02
1.063802885200998389e+04,6.484813940721794552e+02
1.063802887384550013e+04,6.484947517536919577e+02
