Time (BJD_TBD - 2450000), L_total/L_star (ppm)
1.027127336805546656e+04,8.137816265333747197e+02
1.027127353332662278e+04,8.135429114802142294e+02
1.027127369859778082e+04,8.133041560939871033e+02
1.027127386386893704e+04,8.130653605022836246e+02
1.027127402914009326e+04,8.128265248248404760e+02
1.027127419441124948e+04,8.125876491840529070e+02
1.027127435968240752e+04,8.123487336997152397e+02
1.027127452495356374e+04,8.121097784995400843e+02
1.027127469022471996e+04,8.118707837033815622e+02
1.027127485549587800e+04,8.116317494311218752e+02
1.027127502076703422e+04,8.113926758105646968e+02
1.027127518603819044e+04,8.111535629616518008e+02
1.027127535130934666e+04,8.109144110069837552e+02
1.027127551658050470e+04,8.106752200665582677e+02
1.027127568185166092e+04,8.104359902683006567e+02
1.027127584712281714e+04,8.101967217322671786e+02
1.027127601239397518e+04,8.099574145785418295e+02
1.027127617766513140e+04,8.097180689351391720e+02
1.027127634293628762e+04,8.094786849222015235e+02
1.027127650820744384e+04,8.092392626625346566e+02
1.027127667347860188e+04,8.089998022763360268e+02
1.027127683874975810e+04,8.087603038917395679e+02
1.027127700402091432e+04,8.085207676290011705e+02
1.027127716929207236e+04,8.082811936084045783e+02
1.027127733456322858e+04,8.080415819581721735e+02
1.027127749983438480e+04,8.078019327986444296e+02
1.027127766510554284e+04,8.075622462501892187e+02
1.027127783037669906e+04,8.073225224411172576e+02
1.027127799564785528e+04,8.070827614918533754e+02
1.027127816091901150e+04,8.068429635254891537e+02
1.027127832619016954e+04,8.066031286625041048e+02
1.027127849146132576e+04,8.063632570313251335e+02
1.027127865673248198e+04,8.061233487524887096e+02
1.027127882200364002e+04,8.058834039465582464e+02
1.027127898727479624e+04,8.056434227420473917e+02
1.027127915254595246e+04,8.054034052595760613e+02
1.027127931781710868e+04,8.051633516224318328e+02
1.027127948308826672e+04,8.049232619512882820e+02
1.027127964835942294e+04,8.046831363747745627e+02
1.027127981363057916e+04,8.044429750136195025e+02
1.027127997890173719e+04,8.042027779885788732e+02
1.027128014417289342e+04,8.039625454283668660e+02
1.027128030944404964e+04,8.037222774537950727e+02
1.027128047471520586e+04,8.034819741883449069e+02
1.027128063998636389e+04,8.032416357528818480e+02
1.027128080525752011e+04,8.030012622762321826e+02
1.027128097052867633e+04,8.027608538793155049e+02
1.027128113579983437e+04,8.025204106830780120e+02
1.027128130107099059e+04,8.022799328164302324e+02
1.027128146634214681e+04,8.020394204003725918e+02
1.027128163161330303e+04,8.017988735585785207e+02
1.027128179688446107e+04,8.015582924121006272e+02
1.027128196215561729e+04,8.013176770899614212e+02
1.027128212742677351e+04,8.010770277132681940e+02
1.027128229269793155e+04,8.008363444031525660e+02
1.027128245796908777e+04,8.005956272887210616e+02
1.027128262324024399e+04,8.003548764911595299e+02
1.027128278851140021e+04,8.001140921343297805e+02
1.027128295378255825e+04,7.998732743394691624e+02
1.027128311905371447e+04,7.996324232357934534e+02
1.027128328432487069e+04,7.993915389445942310e+02
1.027128344959602873e+04,7.991506215871869472e+02
1.027128361486718495e+04,7.989096712928699162e+02
1.027128378013834117e+04,7.986686881830117954e+02
1.027128394540949739e+04,7.984276723816598178e+02
1.027128411068065543e+04,7.981866240102343681e+02
1.027128427595181165e+04,7.979455431981403990e+02
1.027128444122296787e+04,7.977044300668509322e+02
1.027128460649412591e+04,7.974632847378632050e+02
1.027128477176528213e+04,7.972221073406632286e+02
1.027128493703643835e+04,7.969808979968004223e+02
1.027128510230759457e+04,7.967396568305052824e+02
1.027128526757875261e+04,7.964983839633764546e+02
1.027128543284990883e+04,7.962570795250061337e+02
1.027128559812106505e+04,7.960157436370468531e+02
1.027128576339222309e+04,7.957743764211732014e+02
1.027128592866337931e+04,7.955329780070572951e+02
1.027128609393453553e+04,7.952915485164255642e+02
1.027128625920569357e+04,7.950500880710305864e+02
1.027128642447684979e+04,7.948085968006209896e+02
1.027128658974800601e+04,7.945670748270000558e+02
1.027128675501916223e+04,7.943255222746525988e+02
1.027128692029032027e+04,7.940839392654301037e+02
1.027128708556147649e+04,7.938423259291862450e+02
1.027128725083263271e+04,7.936006823878232126e+02
1.027128741610379075e+04,7.933590087632668428e+02
1.027128758137494697e+04,7.931173051854469804e+02
1.027128774664610319e+04,7.928755717763408484e+02
1.027128791191725941e+04,7.926338086606086790e+02
1.027128807718841745e+04,7.923920159602746480e+02
1.027128824245957367e+04,7.921501938053718277e+02
1.027128840773072989e+04,7.919083423179737338e+02
1.027128857300188793e+04,7.916664616201780973e+02
1.027128873827304415e+04,7.914245518420938197e+02
1.027128890354420037e+04,7.911826131058671763e+02
1.027128906881535659e+04,7.909406455363316581e+02
1.027128923408651463e+04,7.906986492556815165e+02
1.027128939935767085e+04,7.904566243941259245e+02
1.027128956462882707e+04,7.902145710739079050e+02
1.027128972989998510e+04,7.899724894172933318e+02
1.027128989517114132e+04,7.897303795545658431e+02
1.027129006044229754e+04,7.894882416080406529e+02
1.027129022571345376e+04,7.892460757027196223e+02
1.027129039098461180e+04,7.890038819609652592e+02
1.027129055625576802e+04,7.887616605131593133e+02
1.027129072152692424e+04,7.885194114817109039e+02
1.027129088679808228e+04,7.882771349890518877e+02
1.027129105206923850e+04,7.880348311656385931e+02
1.027129121734039472e+04,7.877925001339500568e+02
1.027129138261155094e+04,7.875501420191560555e+02
1.027129154788270898e+04,7.873077569437820102e+02
1.027129171315386520e+04,7.870653450383808831e+02
1.027129187842502142e+04,7.868229064255249341e+02
1.027129204369617946e+04,7.865804412278095015e+02
1.027129220896733568e+04,7.863379495758583744e+02
1.027129237423849190e+04,7.860954315923138438e+02
1.027129253950964812e+04,7.858528874025096229e+02
1.027129270478080616e+04,7.856103171291324543e+02
1.027129287005196238e+04,7.853677209029017376e+02
1.027129303532311860e+04,7.851250988465507135e+02
1.027129320059427664e+04,7.848824510828352459e+02
1.027129336586543286e+04,7.846397777425447657e+02
1.027129353113658908e+04,7.843970789484801571e+02
1.027129369640774712e+04,7.841543548234653827e+02
1.027129386167890334e+04,7.839116054983601316e+02
1.027129402695005956e+04,7.836688310960332728e+02
1.027129419222121578e+04,7.834260317420466890e+02
1.027129435749237382e+04,7.831832075593142690e+02
1.027129452276353004e+04,7.829403586787877884e+02
1.027129468803468626e+04,7.826974852234252467e+02
1.027129485330584430e+04,7.824545873162059024e+02
1.027129501857700052e+04,7.822116650881509941e+02
1.027129518384815674e+04,7.819687186622850277e+02
1.027129534911931296e+04,7.817257481643267738e+02
1.027129551439047100e+04,7.814827537173437122e+02
1.027129567966162722e+04,7.812397354524481443e+02
1.027129584493278344e+04,7.809966934927512057e+02
1.027129601020394148e+04,7.807536279613852912e+02
1.027129617547509770e+04,7.805105389895305734e+02
1.027129634074625392e+04,7.802674267003633304e+02
1.027129650601741014e+04,7.800242912197569467e+02
1.027129667128856818e+04,7.797811326709291961e+02
1.027129683655972440e+04,7.795379511851499501e+02
1.027129700183088062e+04,7.792947468856815476e+02
1.027129716710203866e+04,7.790515198958055407e+02
1.027129733237319488e+04,7.788082703468584214e+02
1.027129749764435110e+04,7.785649983621649426e+02
1.027129766291550732e+04,7.783217040677500336e+02
1.027129782818666536e+04,7.780783875869805115e+02
1.027129799345782158e+04,7.778350490512790429e+02
1.027129815872897780e+04,7.775916885840557597e+02
1.027129832400013584e+04,7.773483063087409164e+02
1.027129848927129206e+04,7.771049023568214125e+02
1.027129865454244828e+04,7.768614768517707034e+02
1.027129881981360450e+04,7.766180299197601471e+02
1.027129898508476253e+04,7.763745616843027619e+02
1.027129915035591875e+04,7.761310722769718495e+02
1.027129931562707498e+04,7.758875618213226062e+02
1.027129948089823301e+04,7.756440304409297823e+02
1.027129964616938923e+04,7.754004782674293210e+02
1.027129981144054545e+04,7.751569054244382642e+02
1.027129997671170167e+04,7.749133120382731477e+02
1.027130014198285971e+04,7.746696982325906902e+02
1.027130030725401593e+04,7.744260641391107356e+02
1.027130047252517215e+04,7.741824098815304751e+02
1.027130063779633019e+04,7.739387355835665403e+02
1.027130080306748641e+04,7.736950413770015302e+02
1.027130096833864263e+04,7.734513273855932312e+02
1.027130113360980067e+04,7.732075937331169371e+02
1.027130129888095689e+04,7.729638405514172064e+02
1.027130146415211311e+04,7.727200679643113972e+02
1.027130162942326933e+04,7.724762760983181806e+02
1.027130179469442737e+04,7.722324650772924315e+02
1.027130195996558359e+04,7.719886350331604490e+02
1.027130212523673981e+04,7.717447860898168983e+02
1.027130229050789785e+04,7.715009183711765672e+02
1.027130245577905407e+04,7.712570320092244174e+02
1.027130262105021029e+04,7.710131271279142311e+02
1.027130278632136651e+04,7.707692038539031500e+02
1.027130295159252455e+04,7.705252623111816774e+02
1.027130311686368077e+04,7.702813026318169705e+02
1.027130328213483699e+04,7.700373249398377311e+02
1.027130344740599503e+04,7.697933293592933524e+02
1.027130361267715125e+04,7.695493160223079485e+02
1.027130377794830747e+04,7.693052850529694524e+02
1.027130394321946369e+04,7.690612365780690425e+02
1.027130410849062173e+04,7.688171707217318271e+02
1.027130427376177795e+04,7.685730876161591141e+02
1.027130443903293417e+04,7.683289873855136420e+02
1.027130460430409221e+04,7.680848701539767944e+02
1.027130476957524843e+04,7.678407360538079729e+02
1.027130493484640465e+04,7.675965852092249406e+02
1.027130510011756087e+04,7.673524177471522307e+02
1.027130526538871891e+04,7.671082337918442136e+02
1.027130543065987513e+04,7.668640334756365746e+02
1.027130559593103135e+04,7.666198169228212009e+02
1.027130576120218939e+04,7.663755842577079420e+02
1.027130592647334561e+04,7.661313356126887584e+02
1.027130609174450183e+04,7.658870711121102204e+02
1.027130625701565805e+04,7.656427908830247588e+02
1.027130642228681609e+04,7.653984950498146418e+02
1.027130658755797231e+04,7.651541837449454988e+02
1.027130675282912853e+04,7.649098570928367735e+02
1.027130691810028657e+04,7.646655152179233710e+02
1.027130708337144279e+04,7.644211582527271958e+02
1.027130724864259901e+04,7.641767863217191916e+02
1.027130741391375523e+04,7.639323995520785502e+02
1.027130757918491327e+04,7.636879980683113445e+02
1.027130774445606949e+04,7.634435820030115565e+02
1.027130790972722571e+04,7.631991514807211843e+02
1.027130807499838374e+04,7.629547066259987105e+02
1.027130824026953997e+04,7.627102475714917773e+02
1.027130840554069619e+04,7.624657744417944514e+02
1.027130857081185241e+04,7.622212873642083650e+02
1.027130873608301044e+04,7.619767864633610088e+02
1.027130890135416666e+04,7.617322718719710792e+02
1.027130906662532288e+04,7.614877437147007413e+02
1.027130923189648092e+04,7.612432021162288720e+02
1.027130939716763714e+04,7.609986472093263501e+02
1.027130956243879336e+04,7.607540791187063860e+02
1.027130972770995140e+04,7.605094979690991295e+02
1.027130989298110762e+04,7.602649038933261636e+02
1.027131005825226384e+04,7.600202970161510621e+02
1.027131022352342006e+04,7.597756774650465559e+02
1.027131038879457810e+04,7.595310453648088469e+02
1.027131055406573432e+04,7.592864008483278440e+02
1.027131071933689054e+04,7.590417440404338549e+02
1.027131088460804858e+04,7.587970750659728765e+02
1.027131104987920480e+04,7.585523940578851807e+02
1.027131121515036102e+04,7.583077011410500745e+02
1.027131138042151724e+04,7.580629964430548853e+02
1.027131154569267528e+04,7.578182800888114343e+02
1.027131171096383150e+04,7.575735522113257048e+02
1.027131187623498772e+04,7.573288129355419187e+02
1.027131204150614576e+04,7.570840623864185090e+02
1.027131220677730198e+04,7.568393006970123906e+02
1.027131237204845820e+04,7.565945279923143971e+02
1.027131253731961442e+04,7.563497444000249743e+02
1.027131270259077246e+04,7.561049500451666745e+02
1.027131286786192868e+04,7.558601450608604182e+02
1.027131303313308490e+04,7.556153295721602490e+02
1.027131319840424294e+04,7.553705037041347623e+02
1.027131336367539916e+04,7.551256675899533093e+02
1.027131352894655538e+04,7.548808213547162040e+02
1.027131369421771160e+04,7.546359651262339412e+02
1.027131385948886964e+04,7.543910990296374166e+02
1.027131402476002586e+04,7.541462231981581681e+02
1.027131419003118208e+04,7.539013377569574459e+02
1.027131435530234012e+04,7.536564428312123027e+02
1.027131452057349634e+04,7.534115385542004333e+02
1.027131468584465256e+04,7.531666250511285625e+02
1.027131485111580878e+04,7.529217024499142781e+02
1.027131501638696682e+04,7.526767708757939772e+02
1.027131518165812304e+04,7.524318304621068592e+02
1.027131534692927926e+04,7.521868813341192208e+02
1.027131551220043730e+04,7.519419236171119110e+02
1.027131567747159352e+04,7.516969574444685804e+02
1.027131584274274974e+04,7.514519829415000913e+02
1.027131600801390596e+04,7.512070002362276000e+02
1.027131617328506400e+04,7.509620094539905040e+02
1.027131633855622022e+04,7.507170107282313438e+02
1.027131650382737644e+04,7.504720041843191893e+02
1.027131666909853448e+04,7.502269899476361843e+02
1.027131683436969070e+04,7.499819681516692071e+02
1.027131699964084692e+04,7.497369389218288234e+02
1.027131716491200496e+04,7.494919023835408325e+02
1.027131733018316118e+04,7.492468586703348592e+02
1.027131749545431740e+04,7.490018079076644426e+02
1.027131766072547362e+04,7.487567502236937571e+02
1.027131782599663165e+04,7.485116857439035130e+02
1.027131799126778787e+04,7.482666146018805193e+02
1.027131815653894409e+04,7.480215369231340219e+02
1.027131832181010213e+04,7.477764528331857719e+02
1.027131848708125835e+04,7.475313624656643015e+02
1.027131865235241457e+04,7.472862659461196699e+02
1.027131881762357079e+04,7.470411634028120034e+02
1.027131898289472883e+04,7.467960549613188732e+02
1.027131914816588505e+04,7.465509407553228129e+02
1.027131931343704127e+04,7.463058209104278831e+02
1.027131947870819931e+04,7.460606955522503085e+02
1.027131964397935553e+04,7.458155648145137775e+02
1.027131980925051175e+04,7.455704288228623682e+02
1.027131997452166797e+04,7.453252877056495436e+02
1.027132013979282601e+04,7.450801415885449615e+02
1.027132030506398223e+04,7.448349906053251743e+02
1.027132047033513845e+04,7.445898348816858743e+02
1.027132063560629649e+04,7.443446745433350316e+02
1.027132080087745271e+04,7.440995097240883069e+02
1.027132096614860893e+04,7.438543405496797050e+02
1.027132113141976515e+04,7.436091671485543202e+02
1.027132129669092319e+04,7.433639896464711683e+02
1.027132146196207941e+04,7.431188081772969554e+02
1.027132162723323563e+04,7.428736228668160493e+02
1.027132179250439367e+04,7.426284338408254371e+02
1.027132195777554989e+04,7.423832412332293416e+02
1.027132212304670611e+04,7.421380451698499883e+02
1.027132228831786233e+04,7.418928457792191011e+02
1.027132245358902037e+04,7.416476431871826662e+02
1.027132261886017659e+04,7.414024375276954970e+02
1.027132278413133281e+04,7.411572289266272264e+02
1.027132294940249085e+04,7.409120175098603340e+02
1.027132311467364707e+04,7.406668034113848762e+02
1.027132327994480329e+04,7.404215867571081162e+02
1.027132344521595951e+04,7.401763676756459063e+02
1.027132361048711755e+04,7.399311462929283607e+02
1.027132377575827377e+04,7.396859227429943076e+02
1.027132394102942999e+04,7.394406971517960301e+02
1.027132410630058803e+04,7.391954696452989992e+02
1.027132427157174425e+04,7.389502403575762628e+02
1.027132443684290047e+04,7.387050094146158017e+02
1.027132460211405851e+04,7.384597769424167382e+02
1.027132476738521473e+04,7.382145430750872492e+02
1.027132493265637095e+04,7.379693079386491945e+02
1.027132509792752717e+04,7.377240716618348415e+02
1.027132526319868521e+04,7.374788343706884461e+02
1.027132542846984143e+04,7.372335961993634328e+02
1.027132559374099765e+04,7.369883572739258852e+02
1.027132575901215569e+04,7.367431177204540518e+02
1.027132592428331191e+04,7.364978776731336438e+02
1.027132608955446813e+04,7.362526372580639418e+02
1.027132625482562435e+04,7.360073966040547475e+02
1.027132642009678239e+04,7.357621558372276240e+02
1.027132658536793861e+04,7.355169150918112564e+02
1.027132675063909483e+04,7.352716744939480122e+02
1.027132691591025286e+04,7.350264341697912869e+02
1.027132708118140908e+04,7.347811942536022798e+02
1.027132724645256530e+04,7.345359548715551909e+02
1.027132741172372153e+04,7.342907161525333777e+02
1.027132757699487956e+04,7.340454782227317310e+02
1.027132774226603578e+04,7.338002412164524912e+02
1.027132790753719200e+04,7.335550052599118089e+02
1.027132807280835004e+04,7.333097704793348157e+02
1.027132823807950626e+04,7.330645370090544475e+02
1.027132840335066248e+04,7.328193049753161858e+02
1.027132856862181870e+04,7.325740745070752382e+02
1.027132873389297674e+04,7.323288457305970951e+02
1.027132889916413296e+04,7.320836187802542554e+02
1.027132906443528918e+04,7.318383937823324459e+02
1.027132922970644722e+04,7.315931708631261472e+02
1.027132939497760344e+04,7.313479501570371895e+02
1.027132956024875966e+04,7.311027317903802896e+02
1.027132972551991588e+04,7.308575158921779575e+02
1.027132989079107392e+04,7.306123025887638960e+02
1.027133005606223014e+04,7.303670920145773380e+02
1.027133022133338636e+04,7.301218842959707445e+02
1.027133038660454440e+04,7.298766795593058987e+02
1.027133055187570062e+04,7.296314779390498870e+02
1.027133071714685684e+04,7.293862795615822279e+02
1.027133088241801306e+04,7.291410845559918243e+02
1.027133104768917110e+04,7.288958930486766121e+02
1.027133121296032732e+04,7.286507051741394889e+02
1.027133137823148354e+04,7.284055210587971487e+02
1.027133154350264158e+04,7.281603408290748121e+02
1.027133170877379780e+04,7.279151646195017520e+02
1.027133187404495402e+04,7.276699925565210378e+02
1.027133203931611024e+04,7.274248247692827363e+02
1.027133220458726828e+04,7.271796613842469696e+02
1.027133236985842450e+04,7.269345025359771171e+02
1.027133253512958072e+04,7.266893483509513771e+02
1.027133270040073876e+04,7.264441989556553381e+02
1.027133286567189498e+04,7.261990544846771627e+02
1.027133303094305120e+04,7.259539150645198333e+02
1.027133319621420924e+04,7.257087808216944040e+02
1.027133336148536546e+04,7.254636518908139351e+02
1.027133352675652168e+04,7.252185283984060788e+02
1.027133369202767790e+04,7.249734104737034386e+02
1.027133385729883594e+04,7.247282982432501512e+02
1.027133402256999216e+04,7.244831918416909957e+02
1.027133418784114838e+04,7.242380913955851156e+02
1.027133435311230642e+04,7.239929970315000674e+02
1.027133451838346264e+04,7.237479088841032535e+02
1.027133468365461886e+04,7.235028270799782604e+02
1.027133484892577508e+04,7.232577517484123746e+02
1.027133501419693312e+04,7.230126830160045301e+02
1.027133517946808934e+04,7.227676210174515745e+02
1.027133534473924556e+04,7.225225658793673347e+02
1.027133551001040360e+04,7.222775177283724588e+02
1.027133567528155982e+04,7.220324766991864180e+02
1.027133584055271604e+04,7.217874429184445262e+02
1.027133600582387226e+04,7.215424165154861385e+02
1.027133617109503029e+04,7.212973976169614616e+02
1.027133633636618652e+04,7.210523863576175927e+02
1.027133650163734274e+04,7.208073828641192904e+02
1.027133666690850077e+04,7.205623872631374525e+02
1.027133683217965699e+04,7.203173996894394122e+02
1.027133699745081321e+04,7.200724202697103919e+02
1.027133716272196943e+04,7.198274491333385185e+02
1.027133732799312747e+04,7.195824864070231115e+02
1.027133749326428369e+04,7.193375322255571973e+02
1.027133765853543991e+04,7.190925867156531694e+02
1.027133782380659795e+04,7.188476500040297879e+02
1.027133798907775417e+04,7.186027222254999742e+02
1.027133815434891039e+04,7.183578035067947667e+02
1.027133831962006661e+04,7.181128939773483353e+02
1.027133848489122465e+04,7.178679937639053605e+02
1.027133865016238087e+04,7.176231030013032068e+02
1.027133881543353709e+04,7.173782218162979234e+02
1.027133898070469513e+04,7.171333503356534038e+02
1.027133914597585135e+04,7.168884886942241792e+02
1.027133931124700757e+04,7.166436370187857392e+02
1.027133947651816379e+04,7.163987954388139769e+02
1.027133964178932183e+04,7.161539640810971150e+02
1.027133980706047805e+04,7.159091430805112850e+02
1.027133997233163427e+04,7.156643325638559645e+02
1.027134013760279231e+04,7.154195326579362018e+02
1.027134030287394853e+04,7.151747434976449540e+02
1.027134046814510475e+04,7.149299652097984108e+02
1.027134063341626279e+04,7.146851979212183323e+02
1.027134079868741901e+04,7.144404417668138194e+02
1.027134096395857523e+04,7.141956968734174325e+02
1.027134112922973145e+04,7.139509633705606575e+02
1.027134129450088949e+04,7.137062413850869689e+02
1.027134145977204571e+04,7.134615310519253626e+02
1.027134162504320193e+04,7.132168324979296585e+02
1.027134179031435997e+04,7.129721458499589062e+02
1.027134195558551619e+04,7.127274712429560850e+02
1.027134212085667241e+04,7.124828088037904763e+02
1.027134228612782863e+04,7.122381586620286953e+02
1.027134245139898667e+04,7.119935209445499140e+02
1.027134261667014289e+04,7.117488957863151882e+02
1.027134278194129911e+04,7.115042833142132395e+02
1.027134294721245715e+04,7.112596836551376782e+02
1.027134311248361337e+04,7.110150969440618383e+02
1.027134327775476959e+04,7.107705233078891069e+02
1.027134344302592581e+04,7.105259628762175907e+02
1.027134360829708385e+04,7.102814157759596583e+02
1.027134377356824007e+04,7.100368821421053553e+02
1.027134393883939629e+04,7.097923621015748950e+02
1.027134410411055433e+04,7.095478557812933786e+02
1.027134426938171055e+04,7.093033633162624483e+02
1.027134443465286677e+04,7.090588848334151635e+02
1.027134459992402299e+04,7.088144204623791893e+02
1.027134476519518103e+04,7.085699703300962256e+02
1.027134493046633725e+04,7.083255345715824660e+02
1.027134509573749347e+04,7.080811133137866591e+02
1.027134526100865151e+04,7.078367066836623280e+02
1.027134542627980773e+04,7.075923148162365806e+02
1.027134559155096395e+04,7.073479378384686242e+02
1.027134575682212017e+04,7.071035758800130679e+02
1.027134592209327820e+04,7.068592290678374184e+02
1.027134608736443442e+04,7.066148975369816299e+02
1.027134625263559064e+04,7.063705814144199167e+02
1.027134641790674868e+04,7.061262808271310405e+02
1.027134658317790490e+04,7.058819959101628001e+02
1.027134674844906112e+04,7.056377267905004373e+02
1.027134691372021734e+04,7.053934735978201616e+02
1.027134707899137538e+04,7.051492364591142632e+02
1.027134724426253160e+04,7.049050155094412276e+02
1.027134740953368782e+04,7.046608108757985747e+02
1.027134757480484586e+04,7.044166226851874626e+02
1.027134774007600208e+04,7.041724510726738799e+02
1.027134790534715830e+04,7.039282961652645554e+02
1.027134807061831634e+04,7.036841580899692872e+02
1.027134823588947256e+04,7.034400369818605441e+02
1.027134840116062878e+04,7.031959329679535813e+02
1.027134856643178500e+04,7.029518461779522340e+02
1.027134873170294304e+04,7.027077767388769871e+02
1.027134889697409926e+04,7.024637247858089495e+02
1.027134906224525548e+04,7.022196904457733808e+02
1.027134922751641352e+04,7.019756738457981555e+02
1.027134939278756974e+04,7.017316751209697259e+02
1.027134955805872596e+04,7.014876943983198316e+02
1.027134972332988218e+04,7.012437318075685653e+02
1.027134988860104022e+04,7.009997874757526688e+02
1.027135005387219644e+04,7.007558615379651883e+02
1.027135021914335266e+04,7.005119541212463901e+02
1.027135038441451070e+04,7.002680653526396100e+02
1.027135054968566692e+04,7.000241953672419868e+02
1.027135071495682314e+04,6.997803442920996986e+02
1.027135088022797936e+04,6.995365122569445475e+02
1.027135104549913740e+04,6.992926993888272591e+02
1.027135121077029362e+04,6.990489058228494059e+02
1.027135137604144984e+04,6.988051316860641009e+02
1.027135154131260788e+04,6.985613771055260486e+02
1.027135170658376410e+04,6.983176422163400048e+02
1.027135187185492032e+04,6.980739271455639710e+02
1.027135203712607654e+04,6.978302320229386169e+02
1.027135220239723458e+04,6.975865569755251272e+02
1.027135236766839080e+04,6.973429021384307589e+02
