Time (BJD_TBD - 2450000), F_g/F_star (ppm)
9.905193796296138316e+03,7.925187577984708298e+01
9.905193817625817246e+03,7.925245117703352093e+01
9.905193838955496176e+03,7.925302657164507991e+01
9.905193860285176925e+03,7.925360196373075894e+01
9.905193881614855854e+03,7.925417735319234680e+01
9.905193902944534784e+03,7.925475274007882831e+01
9.905193924274213714e+03,7.925532812439014663e+01
9.905193945603892644e+03,7.925590350612623070e+01
9.905193966933571573e+03,7.925647888528702367e+01
9.905193988263252322e+03,7.925705426192152458e+01
9.905194009592931252e+03,7.925762963593150801e+01
9.905194030922610182e+03,7.925820500736600138e+01
9.905194052252289111e+03,7.925878037622491945e+01
9.905194073581968041e+03,7.925935574250821958e+01
9.905194094911648790e+03,7.925993110626485816e+01
9.905194116241327720e+03,7.926050646739666661e+01
9.905194137571006650e+03,7.926108182595261553e+01
9.905194158900685579e+03,7.926165718193267651e+01
9.905194180230364509e+03,7.926223253533676427e+01
9.905194201560043439e+03,7.926280788616480777e+01
9.905194222889724188e+03,7.926338323446582024e+01
9.905194244219403117e+03,7.926395858014157625e+01
9.905194265549082047e+03,7.926453392324108904e+01
9.905194286878760977e+03,7.926510926376425914e+01
9.905194308208439907e+03,7.926568460171107233e+01
9.905194329538120655e+03,7.926625993713052765e+01
9.905194350867799585e+03,7.926683526992437123e+01
9.905194372197478515e+03,7.926741060014163054e+01
9.905194393527157445e+03,7.926798592778224872e+01
9.905194414856836374e+03,7.926856125284614052e+01
9.905194436186517123e+03,7.926913657538229074e+01
9.905194457516196053e+03,7.926971189529253081e+01
9.905194478845874983e+03,7.927028721262587396e+01
9.905194500175553912e+03,7.927086252738220651e+01
9.905194521505232842e+03,7.927143783956148582e+01
9.905194542834911772e+03,7.927201314916362662e+01
9.905194564164592521e+03,7.927258845623764216e+01
9.905194585494271450e+03,7.927316376068533543e+01
9.905194606823950380e+03,7.927373906255570546e+01
9.905194628153629310e+03,7.927431436184865277e+01
9.905194649483308240e+03,7.927488965856414893e+01
9.905194670812988988e+03,7.927546495275120719e+01
9.905194692142667918e+03,7.927604024431157370e+01
9.905194713472346848e+03,7.927661553329427591e+01
9.905194734802025778e+03,7.927719081969924275e+01
9.905194756131704708e+03,7.927776610352638897e+01
9.905194777461383637e+03,7.927834138477568615e+01
9.905194798791064386e+03,7.927891666349610489e+01
