Time (BJD_TBD - 2450000), F_star + F_planets (mJy)
9.917309675925876945e+03,3.606963248275970813e+00
9.917309697571559809e+03,3.606963268125632283e+00
9.917309719217242673e+03,3.606963287968536491e+00
9.917309740862925537e+03,3.606963307804683438e+00
9.917309762508608401e+03,3.606963327634066019e+00
9.917309784154293084e+03,3.606963347456698443e+00
9.917309805799975948e+03,3.606963367272562948e+00
9.917309827445658811e+03,3.606963387081673744e+00
9.917309849091341675e+03,3.606963406884027279e+00
9.917309870737024539e+03,3.606963426679616447e+00
9.917309892382707403e+03,3.606963446468444801e+00
9.917309914028390267e+03,3.606963466250519446e+00
9.917309935674073131e+03,3.606963486025826171e+00
9.917309957319757814e+03,3.606963505794375635e+00
9.917309978965440678e+03,3.606963525556160732e+00
9.917310000611123542e+03,3.606963545311185015e+00
9.917310022256806405e+03,3.606963565059448484e+00
9.917310043902489269e+03,3.606963584800951139e+00
9.917310065548172133e+03,3.606963604535685874e+00
9.917310087193854997e+03,3.606963624263656243e+00
9.917310108839537861e+03,3.606963643984865797e+00
9.917310130485222544e+03,3.606963663699310985e+00
9.917310152130905408e+03,3.606963683406991805e+00
9.917310173776588272e+03,3.606963703107904706e+00
9.917310195422271136e+03,3.606963722802056793e+00
9.917310217067954000e+03,3.606963742489437408e+00
9.917310238713636863e+03,3.606963762170057208e+00
9.917310260359319727e+03,3.606963781843909089e+00
9.917310282005002591e+03,3.606963801510989498e+00
9.917310303650687274e+03,3.606963821171309093e+00
9.917310325296370138e+03,3.606963840824860767e+00
9.917310346942053002e+03,3.606963860471640970e+00
9.917310368587735866e+03,3.606963880111656806e+00
9.917310390233418730e+03,3.606963899744897617e+00
9.917310411879101594e+03,3.606963919371374061e+00
9.917310433524784457e+03,3.606963938991079033e+00
9.917310455170467321e+03,3.606963958604019638e+00
9.917310476816152004e+03,3.606963978210181665e+00
9.917310498461834868e+03,3.606963997809579325e+00
9.917310520107517732e+03,3.606964017402201961e+00
9.917310541753200596e+03,3.606964036988053124e+00
9.917310563398883460e+03,3.606964056567136367e+00
9.917310585044566324e+03,3.606964076139448139e+00
9.917310606690249188e+03,3.606964095704984885e+00
9.917310628335932051e+03,3.606964115263753712e+00
9.917310649981616734e+03,3.606964134815743961e+00
9.917310671627299598e+03,3.606964154360959185e+00
9.917310693272982462e+03,3.606964173899399384e+00
9.917310714918665326e+03,3.606964193431071664e+00
9.917310736564348190e+03,3.606964212955968918e+00
9.917310758210031054e+03,3.606964232474091148e+00
9.917310779855713918e+03,3.606964251985434800e+00
9.917310801501396782e+03,3.606964271490006979e+00
9.917310823147079645e+03,3.606964290987797028e+00
9.917310844792764328e+03,3.606964310478815605e+00
9.917310866438447192e+03,3.606964329963055604e+00
9.917310888084130056e+03,3.606964349440517026e+00
9.917310909729812920e+03,3.606964368911199870e+00
9.917310931375495784e+03,3.606964388375111241e+00
9.917310953021178648e+03,3.606964407832233377e+00
9.917310974666861512e+03,3.606964427282587593e+00
9.917310996312544376e+03,3.606964446726156126e+00
9.917311017958229058e+03,3.606964466162953187e+00
9.917311039603911922e+03,3.606964485592964564e+00
9.917311061249594786e+03,3.606964505016200917e+00
9.917311082895277650e+03,3.606964524432648034e+00
9.917311104540960514e+03,3.606964543842316573e+00
9.917311126186643378e+03,3.606964563245206534e+00
9.917311147832326242e+03,3.606964582641317918e+00
9.917311169478009106e+03,3.606964602030643618e+00
9.917311191123693789e+03,3.606964621413187189e+00
9.917311212769376652e+03,3.606964640788948628e+00
9.917311234415059516e+03,3.606964660157931490e+00
9.917311256060742380e+03,3.606964679520125117e+00
9.917311277706425244e+03,3.606964698875533060e+00
9.917311299352108108e+03,3.606964718224162425e+00
9.917311320997790972e+03,3.606964737565999002e+00
9.917311342643473836e+03,3.606964756901057001e+00
9.917311364289158519e+03,3.606964776229329317e+00
9.917311385934841383e+03,3.606964795550815950e+00
9.917311407580524246e+03,3.606964814865516900e+00
9.917311429226207110e+03,3.606964834173428613e+00
9.917311450871889974e+03,3.606964853474558197e+00
9.917311472517572838e+03,3.606964872768898545e+00
9.917311494163255702e+03,3.606964892056449656e+00
9.917311515808938566e+03,3.606964911337215085e+00
9.917311537454623249e+03,3.606964930611194831e+00
9.917311559100306113e+03,3.606964949878378235e+00
9.917311580745988977e+03,3.606964969138783061e+00
9.917311602391671840e+03,3.606964988392391547e+00
9.917311624037354704e+03,3.606965007639210796e+00
9.917311645683037568e+03,3.606965026879240810e+00
9.917311667328720432e+03,3.606965046112481588e+00
9.917311688974403296e+03,3.606965065338926024e+00
9.917311710620087979e+03,3.606965084558591883e+00
9.917311732265770843e+03,3.606965103771454295e+00
9.917311753911453707e+03,3.606965122977531024e+00
9.917311775557136571e+03,3.606965142176811412e+00
9.917311797202819434e+03,3.606965161369302564e+00
9.917311818848502298e+03,3.606965180555000927e+00
9.917311840494185162e+03,3.606965199733906502e+00
9.917311862139868026e+03,3.606965218906012183e+00
9.917311883785550890e+03,3.606965238071325075e+00
9.917311905431235573e+03,3.606965257229855837e+00
9.917311927076918437e+03,3.606965276381576047e+00
9.917311948722601301e+03,3.606965295526507020e+00
9.917311970368284165e+03,3.606965314664645206e+00
9.917311992013967028e+03,3.606965333795983497e+00
9.917312013659649892e+03,3.606965352920532553e+00
9.917312035305332756e+03,3.606965372038274609e+00
9.917312056951015620e+03,3.606965391149227429e+00
9.917312078596700303e+03,3.606965410253380355e+00
9.917312100242383167e+03,3.606965429350736940e+00
9.917312121888066031e+03,3.606965448441297184e+00
9.917312143533748895e+03,3.606965467525057534e+00
9.917312165179431759e+03,3.606965486602017990e+00
9.917312186825114622e+03,3.606965505672174999e+00
9.917312208470797486e+03,3.606965524735535666e+00
9.917312230116480350e+03,3.606965543792096440e+00
9.917312251762165033e+03,3.606965562841864426e+00
9.917312273407847897e+03,3.606965581884818306e+00
9.917312295053530761e+03,3.606965600920982951e+00
9.917312316699213625e+03,3.606965619950340596e+00
9.917312338344896489e+03,3.606965638972894794e+00
9.917312359990579353e+03,3.606965657988656204e+00
9.917312381636262216e+03,3.606965676997603509e+00
9.917312403281945080e+03,3.606965695999750920e+00
9.917312424927629763e+03,3.606965714995101990e+00
9.917312446573312627e+03,3.606965733983646061e+00
9.917312468218995491e+03,3.606965752965379579e+00
9.917312489864678355e+03,3.606965771940316756e+00
9.917312511510361219e+03,3.606965790908454039e+00
9.917312533156044083e+03,3.606965809869777218e+00
9.917312554801726947e+03,3.606965828824293396e+00
9.917312576447409810e+03,3.606965847772009681e+00
9.917312598093094493e+03,3.606965866712918967e+00
9.917312619738777357e+03,3.606965885647021253e+00
9.917312641384460221e+03,3.606965904574309434e+00
9.917312663030143085e+03,3.606965923494801274e+00
9.917312684675825949e+03,3.606965942408486114e+00
9.917312706321508813e+03,3.606965961315356850e+00
