Time (BJD_TBD - 2450000), L_f/L_star (ppm)
9.917309675925876945e+03,2.581148028077276280e+00
9.917309697571559809e+03,2.580947413926210743e+00
9.917309719217242673e+03,2.580746807289998834e+00
9.917309740862925537e+03,2.580546208168678302e+00
9.917309762508608401e+03,2.580345616562297106e+00
9.917309784154293084e+03,2.580145032454043363e+00
9.917309805799975948e+03,2.579944455877670517e+00
9.917309827445658811e+03,2.579743886816369347e+00
9.917309849091341675e+03,2.579543325270181153e+00
9.917309870737024539e+03,2.579342771239146348e+00
9.917309892382707403e+03,2.579142224723319554e+00
9.917309914028390267e+03,2.578941685722731858e+00
9.917309935674073131e+03,2.578741154237438771e+00
9.917309957319757814e+03,2.578540630250626187e+00
9.917309978965440678e+03,2.578340113796039557e+00
9.917310000611123542e+03,2.578139604856869216e+00
9.917310022256806405e+03,2.577939103433165347e+00
9.917310043902489269e+03,2.577738609524973246e+00
9.917310065548172133e+03,2.577538123132329773e+00
9.917310087193854997e+03,2.577337644255279336e+00
9.917310108839537861e+03,2.577137172893868566e+00
9.917310130485222544e+03,2.576936709031295347e+00
9.917310152130905408e+03,2.576736252701293139e+00
9.917310173776588272e+03,2.576535803887061160e+00
9.917310195422271136e+03,2.576335362588649147e+00
9.917310217067954000e+03,2.576134928806085966e+00
9.917310238713636863e+03,2.575934502539428461e+00
9.917310260359319727e+03,2.575734083788713935e+00
9.917310282005002591e+03,2.575533672553992126e+00
9.917310303650687274e+03,2.575333268818456922e+00
9.917310325296370138e+03,2.575132872615842672e+00
9.917310346942053002e+03,2.574932483929347704e+00
9.917310368587735866e+03,2.574732102759014207e+00
9.917310390233418730e+03,2.574531729104891031e+00
9.917310411879101594e+03,2.574331362967018144e+00
9.917310433524784457e+03,2.574131004345438178e+00
9.917310455170467321e+03,2.573930653240199096e+00
9.917310476816152004e+03,2.573730309634505886e+00
9.917310498461834868e+03,2.573529973562073803e+00
9.917310520107517732e+03,2.573329645006110944e+00
9.917310541753200596e+03,2.573129323966666160e+00
9.917310563398883460e+03,2.572929010443777198e+00
9.917310585044566324e+03,2.572728704437484026e+00
9.917310606690249188e+03,2.572528405947836383e+00
9.917310628335932051e+03,2.572328114974880453e+00
9.917310649981616734e+03,2.572127831501827000e+00
9.917310671627299598e+03,2.571927555562376622e+00
9.917310693272982462e+03,2.571727287139747631e+00
9.917310714918665326e+03,2.571527026233978219e+00
9.917310736564348190e+03,2.571326772845122566e+00
9.917310758210031054e+03,2.571126526973211757e+00
9.917310779855713918e+03,2.570926288618296862e+00
9.917310801501396782e+03,2.570726057780421403e+00
9.917310823147079645e+03,2.570525834459627568e+00
9.917310844792764328e+03,2.570325618639131449e+00
9.917310866438447192e+03,2.570125410352627870e+00
9.917310888084130056e+03,2.569925209583340919e+00
9.917310909729812920e+03,2.569725016331308787e+00
9.917310931375495784e+03,2.569524830596579434e+00
9.917310953021178648e+03,2.569324652379190166e+00
9.917310974666861512e+03,2.569124481679187166e+00
9.917310996312544376e+03,2.568924318496622394e+00
9.917311017958229058e+03,2.568724162814704393e+00
9.917311039603911922e+03,2.568524014667128874e+00
9.917311061249594786e+03,2.568323874037119037e+00
9.917311082895277650e+03,2.568123740924709519e+00
9.917311104540960514e+03,2.567923615329951392e+00
9.917311126186643378e+03,2.567723497252888176e+00
9.917311147832326242e+03,2.567523386693562948e+00
9.917311169478009106e+03,2.567323283652013455e+00
9.917311191123693789e+03,2.567123188111473109e+00
9.917311212769376652e+03,2.566923100105615418e+00
9.917311234415059516e+03,2.566723019617678236e+00
9.917311256060742380e+03,2.566522946647689096e+00
9.917311277706425244e+03,2.566322881195698180e+00
9.917311299352108108e+03,2.566122823261754338e+00
9.917311320997790972e+03,2.565922772845889543e+00
9.917311342643473836e+03,2.565722729948159309e+00
9.917311364289158519e+03,2.565522694551790384e+00
9.917311385934841383e+03,2.565322666690454056e+00
9.917311407580524246e+03,2.565122646347374857e+00
9.917311429226207110e+03,2.564922633522596751e+00
9.917311450871889974e+03,2.564722628216170808e+00
9.917311472517572838e+03,2.564522630428132999e+00
9.917311494163255702e+03,2.564322640158537059e+00
9.917311515808938566e+03,2.564122657407415851e+00
9.917311537454623249e+03,2.563922682158013000e+00
9.917311559100306113e+03,2.563722714443984252e+00
9.917311580745988977e+03,2.563522754248562130e+00
9.917311602391671840e+03,2.563322801571790599e+00
9.917311624037354704e+03,2.563122856413720285e+00
9.917311645683037568e+03,2.562922918774391157e+00
9.917311667328720432e+03,2.562722988653844958e+00
9.917311688974403296e+03,2.562523066052126985e+00
9.917311710620087979e+03,2.562323150952481754e+00
9.917311732265770843e+03,2.562123243388555238e+00
9.917311753911453707e+03,2.561923343343583959e+00
9.917311775557136571e+03,2.561723450817614101e+00
9.917311797202819434e+03,2.561523565810693182e+00
9.917311818848502298e+03,2.561323688322859837e+00
9.917311840494185162e+03,2.561123818354162474e+00
9.917311862139868026e+03,2.560923955904638394e+00
9.917311883785550890e+03,2.560724100974336892e+00
9.917311905431235573e+03,2.560524253546506923e+00
9.917311927076918437e+03,2.560324413654778031e+00
9.917311948722601301e+03,2.560124581282402723e+00
9.917311970368284165e+03,2.559924756429418746e+00
9.917311992013967028e+03,2.559724939095879837e+00
9.917312013659649892e+03,2.559525129281817968e+00
9.917312035305332756e+03,2.559325326987281990e+00
9.917312056951015620e+03,2.559125532212314980e+00
9.917312078596700303e+03,2.558925744940176106e+00
9.917312100242383167e+03,2.558725965204479813e+00
9.917312121888066031e+03,2.558526192988482606e+00
9.917312143533748895e+03,2.558326428292233778e+00
9.917312165179431759e+03,2.558126671115770634e+00
9.917312186825114622e+03,2.557926921459138914e+00
9.917312208470797486e+03,2.557727179322382582e+00
9.917312230116480350e+03,2.557527444705538944e+00
9.917312251762165033e+03,2.557327717591882710e+00
9.917312273407847897e+03,2.557127998015009229e+00
9.917312295053530761e+03,2.556928285958184333e+00
9.917312316699213625e+03,2.556728581421457758e+00
9.917312338344896489e+03,2.556528884404866364e+00
9.917312359990579353e+03,2.556329194908449676e+00
9.917312381636262216e+03,2.556129512932259207e+00
9.917312403281945080e+03,2.555929838476335370e+00
9.917312424927629763e+03,2.555730171523946659e+00
9.917312446573312627e+03,2.555530512108687091e+00
9.917312468218995491e+03,2.555330860213825606e+00
9.917312489864678355e+03,2.555131215839406611e+00
9.917312511510361219e+03,2.554931578985472296e+00
9.917312533156044083e+03,2.554731949652067069e+00
9.917312554801726947e+03,2.554532327839228678e+00
9.917312576447409810e+03,2.554332713547009526e+00
9.917312598093094493e+03,2.554133106758679883e+00
9.917312619738777357e+03,2.553933507507820444e+00
9.917312641384460221e+03,2.553733915777711694e+00
9.917312663030143085e+03,2.553534331568387827e+00
9.917312684675825949e+03,2.553334754879901247e+00
9.917312706321508813e+03,2.553135185712293698e+00
9.917312727967191677e+03,2.552935624065601150e+00
9.917312749612874541e+03,2.552736069939874231e+00
9.917312771258559223e+03,2.552536523318385875e+00
