Time (BJD_TBD - 2450000), F_star + F_b (mJy)
9.891595520833507180e+03,3.449904299251318918e+00
9.891595543725843527e+03,3.449904377572000413e+00
9.891595566618178054e+03,3.449904455884054144e+00
9.891595589510514401e+03,3.449904534187490768e+00
9.891595612402848928e+03,3.449904612482297406e+00
9.891595635295185275e+03,3.449904690768485604e+00
9.891595658187519803e+03,3.449904769046043818e+00
9.891595681079856149e+03,3.449904847314982259e+00
9.891595703972190677e+03,3.449904925575287606e+00
9.891595726864527023e+03,3.449905003826971850e+00
9.891595749756863370e+03,3.449905082070029660e+00
9.891595772649197897e+03,3.449905160304452156e+00
9.891595795541534244e+03,3.449905238530251328e+00
9.891595818433868772e+03,3.449905316747414297e+00
9.891595841326205118e+03,3.449905394955953053e+00
9.891595864218539646e+03,3.449905473155853830e+00
9.891595887110875992e+03,3.449905551347129506e+00
9.891595910003210520e+03,3.449905629529765871e+00
9.891595932895546866e+03,3.449905707703774471e+00
9.891595955787881394e+03,3.449905785869143315e+00
9.891595978680217740e+03,3.449905864025883950e+00
9.891596001572554087e+03,3.449905942173988382e+00
9.891596024464888615e+03,3.449906020313449506e+00
9.891596047357224961e+03,3.449906098444281088e+00
9.891596070249559489e+03,3.449906176566468918e+00
9.891596093141895835e+03,3.449906254680023210e+00
9.891596116034230363e+03,3.449906332784932861e+00
9.891596138926566709e+03,3.449906410881208974e+00
9.891596161818901237e+03,3.449906488968838669e+00
9.891596184711237584e+03,3.449906567047833050e+00
9.891596207603573930e+03,3.449906645118185011e+00
9.891596230495908458e+03,3.449906723179888779e+00
9.891596253388244804e+03,3.449906801232955011e+00
9.891596276280579332e+03,3.449906879277371274e+00
9.891596299172915678e+03,3.449906957313148226e+00
9.891596322065250206e+03,3.449907035340273875e+00
9.891596344957586552e+03,3.449907113358759769e+00
9.891596367849921080e+03,3.449907191368592141e+00
9.891596390742257427e+03,3.449907269369783425e+00
9.891596413634591954e+03,3.449907347362320298e+00
9.891596436526928301e+03,3.449907425346213863e+00
9.891596459419264647e+03,3.449907503321457902e+00
9.891596482311599175e+03,3.449907581288045311e+00
9.891596505203935521e+03,3.449907659245988079e+00
9.891596528096270049e+03,3.449907737195272883e+00
9.891596550988606396e+03,3.449907815135910827e+00
9.891596573880940923e+03,3.449907893067889475e+00
9.891596596773277270e+03,3.449907970991219930e+00
9.891596619665611797e+03,3.449908048905889757e+00
9.891596642557948144e+03,3.449908126811910503e+00
9.891596665450284490e+03,3.449908204709275505e+00
9.891596688342619018e+03,3.449908282597977216e+00
9.891596711234955364e+03,3.449908360478027181e+00
9.891596734127289892e+03,3.449908438349413409e+00
9.891596757019626239e+03,3.449908516212146559e+00
9.891596779911960766e+03,3.449908594066213752e+00
9.891596802804297113e+03,3.449908671911627422e+00
9.891596825696631640e+03,3.449908749748373360e+00
9.891596848588967987e+03,3.449908827576463555e+00
9.891596871481304333e+03,3.449908905395891345e+00
9.891596894373638861e+03,3.449908983206650515e+00
9.891596917265975208e+03,3.449909061008751276e+00
9.891596940158309735e+03,3.449909138802181641e+00
9.891596963050646082e+03,3.449909216586952709e+00
9.891596985942980609e+03,3.449909294363051604e+00
9.891597008835316956e+03,3.449909372130490315e+00
9.891597031727651483e+03,3.449909449889255075e+00
9.891597054619987830e+03,3.449909527639358764e+00
9.891597077512322358e+03,3.449909605380786726e+00
9.891597100404658704e+03,3.449909683113551395e+00
9.891597123296995051e+03,3.449909760837646555e+00
9.891597146189329578e+03,3.449909838553064212e+00
9.891597169081665925e+03,3.449909916259815912e+00
9.891597191974000452e+03,3.449909993957889220e+00
9.891597214866336799e+03,3.449910071647296128e+00
9.891597237758671326e+03,3.449910149328023312e+00
9.891597260651007673e+03,3.449910227000081431e+00
9.891597283543342201e+03,3.449910304663458938e+00
9.891597306435678547e+03,3.449910382318166491e+00
9.891597329328014894e+03,3.449910459964197873e+00
9.891597352220349421e+03,3.449910537601545535e+00
9.891597375112685768e+03,3.449910615230221023e+00
9.891597398005020295e+03,3.449910692850212346e+00
9.891597420897356642e+03,3.449910770461530163e+00
9.891597443789691170e+03,3.449910848064162039e+00
9.891597466682027516e+03,3.449910925658118632e+00
9.891597489574362044e+03,3.449911003243388841e+00
9.891597512466698390e+03,3.449911080819981990e+00
9.891597535359032918e+03,3.449911158387886090e+00
9.891597558251369264e+03,3.449911235947113131e+00
9.891597581143705611e+03,3.449911313497656007e+00
9.891597604036040138e+03,3.449911391039507613e+00
9.891597626928376485e+03,3.449911468572679496e+00
9.891597649820711013e+03,3.449911546097159221e+00
9.891597672713047359e+03,3.449911623612957889e+00
9.891597695605381887e+03,3.449911701120062624e+00
9.891597718497718233e+03,3.449911778618484970e+00
9.891597741390052761e+03,3.449911856108212493e+00
9.891597764282389107e+03,3.449911933589255408e+00
9.891597787174725454e+03,3.449912011061607942e+00
9.891597810067059982e+03,3.449912088525263432e+00
9.891597832959396328e+03,3.449912165980232981e+00
9.891597855851730856e+03,3.449912243426502823e+00
9.891597878744067202e+03,3.449912320864085835e+00
9.891597901636401730e+03,3.449912398292969584e+00
9.891597924528738076e+03,3.449912475713163396e+00
9.891597947421072604e+03,3.449912553124656167e+00
9.891597970313408950e+03,3.449912630527458557e+00
9.891597993205745297e+03,3.449912707921564348e+00
9.891598016098079825e+03,3.449912785306966878e+00
9.891598038990416171e+03,3.449912862683676362e+00
9.891598061882750699e+03,3.449912940051681254e+00
9.891598084775087045e+03,3.449913017410991323e+00
9.891598107667421573e+03,3.449913094761596355e+00
9.891598130559757919e+03,3.449913172103505676e+00
9.891598153452092447e+03,3.449913249436707297e+00
9.891598176344428794e+03,3.449913326761212318e+00
9.891598199236763321e+03,3.449913404077008749e+00
9.891598222129099668e+03,3.449913481384106806e+00
9.891598245021436014e+03,3.449913558682499826e+00
9.891598267913770542e+03,3.449913635972182036e+00
9.891598290806106888e+03,3.449913713253163650e+00
9.891598313698441416e+03,3.449913790525432677e+00
9.891598336590777762e+03,3.449913867789000221e+00
9.891598359483112290e+03,3.449913945043854291e+00
9.891598382375448637e+03,3.449914022290005100e+00
9.891598405267783164e+03,3.449914099527440658e+00
9.891598428160119511e+03,3.449914176756171624e+00
9.891598451052455857e+03,3.449914253976191336e+00
9.891598473944790385e+03,3.449914331187494465e+00
9.891598496837126731e+03,3.449914408390090781e+00
9.891598519729461259e+03,3.449914485583967849e+00
9.891598542621797606e+03,3.449914562769137660e+00
9.891598565514132133e+03,3.449914639945586892e+00
9.891598588406468480e+03,3.449914717113326201e+00
9.891598611298803007e+03,3.449914794272344043e+00
9.891598634191139354e+03,3.449914871422652407e+00
9.891598657083473881e+03,3.449914948564236195e+00
9.891598679975810228e+03,3.449915025697108728e+00
9.891598702868146574e+03,3.449915102821262902e+00
9.891598725760481102e+03,3.449915179936691167e+00
9.891598748652817449e+03,3.449915257043405514e+00
9.891598771545151976e+03,3.449915334141393064e+00
9.891598794437488323e+03,3.449915411230665807e+00
9.891598817329822850e+03,3.449915488311209533e+00
9.891598840222159197e+03,3.449915565383037563e+00
9.891598863114493724e+03,3.449915642446135244e+00
9.891598886006830071e+03,3.449915719500514566e+00
9.891598908899166418e+03,3.449915796546169311e+00
9.891598931791500945e+03,3.449915873583092374e+00
9.891598954683837292e+03,3.449915950611295745e+00
9.891598977576171819e+03,3.449916027630765214e+00
9.891599000468508166e+03,3.449916104641513659e+00
9.891599023360842693e+03,3.449916181643527313e+00
9.891599046253179040e+03,3.449916258636818167e+00
9.891599069145513567e+03,3.449916335621372454e+00
9.891599092037849914e+03,3.449916412597203053e+00
9.891599114930186261e+03,3.449916489564302413e+00
9.891599137822520788e+03,3.449916566522663874e+00
9.891599160714857135e+03,3.449916643472298095e+00
9.891599183607191662e+03,3.449916720413193971e+00
9.891599206499528009e+03,3.449916797345361719e+00
9.891599229391862536e+03,3.449916874268788458e+00
9.891599252284198883e+03,3.449916951183485736e+00
